,user_name,game_name,title,viewer_count,started_at,api_call_time
0,xQcOW,Just Chatting,JUICELORD CHIEFTAIN SIGMA MALE GRINDSET GOD GENIUS GOLEM PHAROH COMMANDER ATHLETE VIRTUAL MASTERMIND DOMIATES WORLD. + RATIO,77242,2021-08-07 20:50:16,2021-08-08T00:06:06.404956
1,LCS,League of Legends,Evil Geniuses vs Dignitas QNTMPAY | Playoffs Round 1 | LCS Summer Split,57135,2021-08-07 19:37:17,2021-08-08T00:06:06.404956
2,Sapnap,Just Chatting,Super Fun Stream :D,37750,2021-08-07 23:52:41,2021-08-08T00:06:06.404956
3,Mizkif,Super Mario 64,SM64 RACE VS BABBSITY feat. LUDWIG AND ATRIOC !POBOX,32547,2021-08-07 20:45:56,2021-08-08T00:06:06.404956
4,Fextralife,Back 4 Blood,🔥BETA KEY !DROPS🔥BACK 4 BLOOD with CAS! #thanksWBforthecode,29943,2021-08-07 08:59:51,2021-08-08T00:06:06.404956
5,HasanAbi,Just Chatting,"TW// MURDER KIDNAPPING, TRUE CRIME IS BACK AMAZON REVIEW KILLER GET IN",29883,2021-08-07 18:04:35,2021-08-08T00:06:06.404956
6,ROSHTEIN,Slots,⭐ NOW: 101 BONUS OPENING 💠 USE !STAKE TO BE ELIGIBLE FOR CASH RAFFLES,23847,2021-08-07 17:54:40,2021-08-08T00:06:06.404956
7,Doublelift,League of Legends,Doublelift - LCS Playoffs - EG vs DIG #LCSWatchParty,23226,2021-08-07 19:58:52,2021-08-08T00:06:06.404956
8,ludwig,Super Mario 64,THE BIGGEST 16 STAR MARIO RACE OF ALL TIME,22388,2021-08-07 21:45:42,2021-08-08T00:06:06.404956
9,sodapoppin,Death Trash,Sh*t Show Saturday #264 | www.sodapoppin.shop (Discount code: POOR) ,22136,2021-08-07 19:01:15,2021-08-08T00:06:06.404956
10,Trainwreckstv,Just Chatting,18+ THE LAST GAMBLING STREAM IF I LOSE #ad | !twitter | !youtube | !podcast,19929,2021-08-07 22:25:54,2021-08-08T00:06:06.404956
11,RatedEpicz,Grand Theft Auto V,Randy Bullet | Chang Gang | GTA V RP | NoPixel | !youtube !newvid,18716,2021-08-07 18:52:58,2021-08-08T00:06:06.404956
12,nbcolympics,Sports,NBC Olympics Primetime Watch Party w/ SanchoWest presented by Uber - Special Guests: Athena and Alysia Montano,17629,2021-08-07 19:00:02,2021-08-08T00:06:06.404956
13,summit1g,Grand Theft Auto V,Boosting. Charles Johnston. Merch dropped summit1g.gg  [ @summit1g ],16419,2021-08-07 19:51:45,2021-08-08T00:06:06.404956
14,buddha,Grand Theft Auto V,FeelsBirthdayMan - Lang Buddha - NoPixel | !website !tiktok,16060,2021-08-07 23:41:23,2021-08-08T00:06:06.404956
15,Flight23white,Just Chatting,26!!,15493,2021-08-07 22:04:20,2021-08-08T00:06:06.404956
16,Amouranth,ASMR,👅LICKING 2 MICS👄💦💦 !s --> all my social media💦!dogs --> animal instagram 💦 !pobox,14761,2021-08-07 17:04:20,2021-08-08T00:06:06.404956
17,LVNDMARK,Escape from Tarkov,3200+ PMC Kills  | !MERCH | !GFUEL | @LVNDMARK_tv on socials,13406,2021-08-07 18:08:43,2021-08-08T00:06:06.404956
18,AnthonyZ,Just Chatting,OOC WITH ANTHONYZ W/ FUSLIE!!  | LIVE MON-FRI 9:30AM CT,12461,2021-08-07 19:27:02,2021-08-08T00:06:06.404956
19,richwcampbell,Final Fantasy XIV Online,LALAGOD,11854,2021-08-07 23:37:58,2021-08-08T00:06:06.404956
20,Ramee,Grand Theft Auto V,Ramee | !Twitter | Chang Gang | NoPixel,11684,2021-08-07 18:17:20,2021-08-08T00:06:06.404956
21,MOONMOON,Back 4 Blood,[beta key drop] nightmare + the god deck (best player literally ever),11458,2021-08-07 22:46:16,2021-08-08T00:06:06.404956
22,TSM_ImperialHal,Apex Legends,Last stream before Vacation? !youtube | TSMFTX,10763,2021-08-07 23:33:43,2021-08-08T00:06:06.404956
23,shroud,Special Events,"DeadFlip waiting room,. | Follow @shroud on socials",10662,2021-08-07 21:54:15,2021-08-08T00:06:06.404956
24,imls,League of Legends,T1 LS | EG vs DIG LCS PLAYOFFS w/ Nemesis+C9`Max #LCSWatchParty photos on !Instagram !YT !Patreon !T1Shop !Nordvpn ,10358,2021-08-07 20:37:18,2021-08-08T00:06:06.404956
25,PENTA,Grand Theft Auto V,SNOWBALL MAGIC HANDS | NoPixel ,9774,2021-08-07 21:58:55,2021-08-08T00:06:06.404956
26,ShahZaM,VALORANT,SEN ShahZaM - RADIANT RANKED,9685,2021-08-07 22:12:21,2021-08-08T00:06:06.404956
27,Evo,Tekken 7,EVO 2021 Online - Day 1 - Tekken 7 - NA Top 8!,9479,2021-08-07 10:15:53,2021-08-08T00:06:06.404956
