,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,JYP Entertainment,TWICE &quot;Taste of Love&quot; First Tasting - Album Trailer,2021-05-30T14:59:55Z,2637142,55173,472367,3968,2021-05-31T14:37:07.633993
1,beIN SPORTS Asia,FULL trophy presentation as Chelsea clinch second UCL title | UCL 20/21 Moments,2021-05-29T21:28:22Z,5480126,5773,80734,3409,2021-05-31T14:37:07.633993
2,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic- Leave The Door Open (Live from the iHeartRadio Music Awards)",2021-05-30T00:45:33Z,2309520,7468,172287,765,2021-05-31T14:37:07.633993
3,OverSimplified,The Napoleonic Wars - OverSimplified (Part 2),2021-05-29T00:30:11Z,4149416,18005,238157,2396,2021-05-31T14:37:07.633993
4,Marshmello,Marshmello x 2021 UEFA Champions League Final Opening Ceremony presented by Pepsi #UCLFinal,2021-05-29T20:16:22Z,1801503,7409,158567,1776,2021-05-31T14:37:07.633993
5,OverSimplified,The Napoleonic Wars  - OverSimplified (Part 1),2021-05-28T23:45:09Z,4425283,25492,291427,2228,2021-05-31T14:37:07.633993
6,BlacktipH,Cleaning Dolphin in Record Time! #Shorts,2021-05-26T19:00:19Z,5314616,2907,85542,9929,2021-05-31T14:37:07.633993
7,SHOWTIME Sports,Nonito Donaire KOs Nordine Oubaali In Round 4 | SHOWTIME CHAMPIONSHIP BOXING,2021-05-30T04:30:11Z,934525,1848,11411,220,2021-05-31T14:37:07.633993
8,Crafty Panda,Weird Ways to SNEAK MAKEUP INTO JAIL | 11 Funny Ideas to SNEAK ANYTHING ANYWHERE by Crafty Panda,2021-05-26T11:00:13Z,8040990,1050,58125,12855,2021-05-31T14:37:07.633993
9,HaytersTV,There is no better player in world football than Ngolo Kante says Cesar Azpilicueta after UCL final,2021-05-29T23:23:30Z,1094690,2063,23191,293,2021-05-31T14:37:07.633993
10,Bella Poarch,Bella Poarch - Build a B*tch (Official Music Video),2021-05-14T04:00:16Z,129776297,376708,6951057,227784,2021-05-31T14:37:07.633993
11,SmarterEveryDay,"Exploding Weed Seeds (28,546 fps Slow Motion)- Smarter Every Day 257",2021-05-30T14:00:14Z,936065,5332,63734,951,2021-05-31T14:37:07.633993
12,Action Lab Shorts,The Coldest Ball,2021-05-28T21:19:15Z,9079041,3210,515105,7737,2021-05-31T14:37:07.633993
13,GIMS,GIMS - ONLY YOU feat. Dhurata Dora (Clip Officiel),2021-05-28T18:00:11Z,5560856,7781,192562,3690,2021-05-31T14:37:07.633993
14,Premier Boxing Champions,"Oubaali vs Donaire HIGHLIGHTS: May 29, 2021 | PBC on SHOWTIME",2021-05-30T05:07:14Z,870815,1399,8220,298,2021-05-31T14:37:07.633993
15,ashish chanchlani vines,Online Parent Teacher Meeting | Ashish Chanchlani,2021-05-29T08:35:32Z,15008462,102128,2008387,22691,2021-05-31T14:37:07.633993
