,user_name,game_name,title,viewer_count,started_at,api_call_time
0,RanbooLive,Life is Strange,Being strange? Idk haven't played it (Tw for several things I cant put in the title! Please do your own research and stay safe!),103612,2021-05-25 22:42:35,2021-05-26T01:06:03.300320
1,Sykkuno,Grand Theft Auto V,yuno becomes a civ NO CRIME AT ALL ,44210,2021-05-25 22:21:55,2021-05-26T01:06:03.300320
2,summit1g,Grand Theft Auto V,NoPixel. Merch dropped summit1g.gg  [ @summit1g ],40026,2021-05-25 21:54:04,2021-05-26T01:06:03.300320
3,HasanAbi,Just Chatting,YAZAN? PogO,39204,2021-05-25 18:12:06,2021-05-26T01:06:03.300320
4,MOONMOON,Grand Theft Auto V,[brute force powergamer] NoPixel cop | S.W.A.T. tryouts,26974,2021-05-25 20:03:56,2021-05-26T01:06:03.300320
5,Aydan,Call of Duty: Warzone,"$20,000 2v2 HuskerrsHowl Tournament w/ Rated | !giveaway !tourney",26045,2021-05-25 18:45:33,2021-05-26T01:06:03.300320
6,Mizkif,Knockout City,BEST IN NA! GIFTING SUBS IF I LOSE #KnockoutCityPartner,22607,2021-05-25 19:51:29,2021-05-26T01:06:03.300320
7,thereislight,Music,"There is Light presents serpentwithfeet, live at the Lodge Room, with special guest Mr Eazi",22388,2021-05-25 23:57:55,2021-05-26T01:06:03.300320
8,sodapoppin,World of Warcraft,Druid scientists are on the case.| Merch !comp | www.sodapoppin.shop (Discount code: POOR),21994,2021-05-25 17:36:23,2021-05-26T01:06:03.300320
9,buddha,Grand Theft Auto V,Lang Buddha - NoPixel 3.0,19614,2021-05-25 16:08:39,2021-05-26T01:06:03.300320
10,RatedEpicz,Grand Theft Auto V,Most Wanted! Randy Bullet | Chang Gang | GTA V RP | !newvid !youtube,19156,2021-05-25 19:48:27,2021-05-26T01:06:03.300320
11,Doublelift,League of Legends,"Doublelift - professional griefer, fulltime inter, soloq therapist, and adc enthusiast !exitlag",16875,2021-05-25 20:02:30,2021-05-26T01:06:03.300320
12,sinatraa,VALORANT,SEN Sinatraa | ranked !newvid,14300,2021-05-25 20:43:12,2021-05-26T01:06:03.300320
13,Yassuo,Slots,18+ 35K Start Degen Gambling - Watch me lose money !Rollbit !Profit #ad,13792,2021-05-25 17:00:38,2021-05-26T01:06:03.300320
14,Myth,VALORANT,PLAYING IN THE WORLD'S BEST REGION - !socials,11532,2021-05-25 14:33:08,2021-05-26T01:06:03.300320
15,moistcr1tikal,Biomutant,Rank #1 Biomutant gamer,11194,2021-05-25 17:34:19,2021-05-26T01:06:03.300320
16,HusKerrs,Call of Duty: Warzone,"$20,000 HusKerrs Howl WATCH PARTY !livestats !giveaway !slayout | Follow @HusKerrs on all !Socials !GFuel",10829,2021-05-25 17:51:48,2021-05-26T01:06:03.300320
17,Fextralife,Biomutant,!review BIOMUTANT 🔴FIRST PLAYTHROUGH🔴 with YURIA! - !giveaway for SOLASTA,10090,2021-05-26 00:10:01,2021-05-26T01:06:03.300320
18,Swagg,Call of Duty: Warzone,Teaching my girl Warzone | Nuke Squad | FaZe Clan | !sub !blm,9758,2021-05-26 00:44:43,2021-05-26T01:06:03.300320
19,masondota2,Dota 2,+1000MMR IN 10 DAYS,9382,2021-05-25 20:40:33,2021-05-26T01:06:03.300320
20,nl_Kripp,Hearthstone,Daytime BGs | !Giveaway !Xtrfy LAST DAY!,9339,2021-05-25 20:54:02,2021-05-26T01:06:03.300320
21,PENTA,Grand Theft Auto V,+100K EZ Wranglin' | Nopixel,9248,2021-05-25 22:58:10,2021-05-26T01:06:03.300320
22,LVNDMARK,Escape from Tarkov,FILTER EMOTE | !YOUTUBE | !GFUEL | !MERCH | Follow @LVNDMARK_tv on socials,9143,2021-05-25 23:03:42,2021-05-26T01:06:03.300320
23,Ramee,Grand Theft Auto V,Park Ranger Conan Clarkson | !Twitter | NoPixel,9137,2021-05-25 20:24:31,2021-05-26T01:06:03.300320
24,daltoosh,Apex Legends,Wow this guy must be an Apex Legend haha wow,8826,2021-05-25 19:26:27,2021-05-26T01:06:03.300320
25,QTCinderella,Just Chatting,MANG0 and QTBLENDERELLA VS LUGWIN AND AIMEN! DOUBLES MONEY MATCH! | !clips !backseat !youtube !po #AD,8385,2021-05-25 22:32:21,2021-05-26T01:06:03.300320
