,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,iHeartRadio,Watch The Weeknd &amp; Ariana Grande Perform At The 2021 iHeartRadio Music Awards,2021-05-28T21:09:57Z,2355086,6382,224417,795,2021-05-30T14:37:07.753420
1,H23 Football HD,Chelsea • Road To Glory - UEFA Champions League 2020-21,2021-05-30T14:05:29Z,4321441,4772,68729,2439,2021-05-30T14:37:07.753420
2,OverSimplified,The Napoleonic Wars - OverSimplified (Part 2),2021-05-29T00:30:11Z,2846130,14981,195129,1813,2021-05-30T14:37:07.753420
3,OverSimplified,The Napoleonic Wars  - OverSimplified (Part 1),2021-05-28T23:45:09Z,3169605,22411,247134,1626,2021-05-30T14:37:07.753420
4,The Late Show with Stephen Colbert,BTS &quot;Butter&quot; - The Late Show with Stephen Colbert,2021-05-26T04:30:13Z,11081784,47450,1305185,9087,2021-05-30T14:37:07.753420
5,PlayStation,Horizon Forbidden West - State of Play Gameplay Reveal | PS5,2021-05-27T21:20:56Z,4468546,18373,195760,4508,2021-05-30T14:37:07.753420
6,Bella Poarch,Bella Poarch - Build a B*tch (Official Music Video),2021-05-14T04:00:16Z,125421654,371300,6845665,222332,2021-05-30T14:37:07.753420
7,GIMS,GIMS - ONLY YOU feat. Dhurata Dora (Clip Officiel),2021-05-28T18:00:11Z,4233710,6857,158011,2876,2021-05-30T14:37:07.753420
8,Crafty Panda,Weird Ways to SNEAK MAKEUP INTO JAIL | 11 Funny Ideas to SNEAK ANYTHING ANYWHERE by Crafty Panda,2021-05-26T11:00:13Z,6779163,910,50624,10963,2021-05-30T14:37:07.753420
9,Veritasium,Risking My Life To Settle A Physics Debate,2021-05-29T16:14:37Z,1966654,16300,126596,1736,2021-05-30T14:37:07.753420
10,iHeartRadio,Watch Doja Cat Perform At The 2021 iHeartRadio Music Awards,2021-05-28T20:58:15Z,787833,1363,48373,495,2021-05-30T14:37:07.753420
11,HaytersTV,There is no better player in world football than Ngolo Kante says Cesar Azpilicueta after UCL final,2021-05-29T23:23:30Z,779191,1723,19023,206,2021-05-30T14:37:07.753420
12,ashish chanchlani vines,Online Parent Teacher Meeting | Ashish Chanchlani,2021-05-29T08:35:32Z,12182680,96102,1831611,16989,2021-05-30T14:37:07.753420
13,EminemVEVO,"Eminem - Killer (Remix) [Official Audio] ft. Jack Harlow, Cordae",2021-05-28T04:00:12Z,2744678,21982,241892,2346,2021-05-30T14:37:07.753420
14,SORRYLAG,The Legend of Zelda: Breath of the Lag,2021-05-27T16:30:08Z,355954,3437,56281,222,2021-05-30T14:37:07.753420
15,Lyrical Lemonade,Cochise - Tell Em ft. $NOT (Directed by Cole Bennett),2021-05-28T18:00:10Z,1651164,17046,207997,3726,2021-05-30T14:37:07.753420
16,Delta Kevin,Oblivion NPC: &quot;Camerman&#39;s Friends Love This Incredible Gift From A Jeep&quot; #Short,2021-05-28T15:06:15Z,27434707,4743,546303,49942,2021-05-30T14:37:07.753420
17,Trimix,I Trolled Youtubers with a *FAKE* DaBaby Concert!,2021-05-28T16:00:11Z,935453,2000,37702,1375,2021-05-30T14:37:07.753420
18,ZionReacts,ZionReacts Giant McFlurry!! (20x normal McDonald&#39;s size),2021-05-30T03:23:16Z,1676671,6638,98690,1438,2021-05-30T14:37:07.753420
19,JustinBieberVEVO,Justin Bieber - Peaches / Hold On (Live On The Voice / 2021),2021-05-27T17:33:27Z,1527331,8007,114177,1304,2021-05-30T14:37:07.753420
20,Lizzy Capri,I TURNED THE TEAM RAR HOUSE PINK!!,2021-05-28T16:00:40Z,886204,1477,26938,1554,2021-05-30T14:37:07.753420
21,DAZN Canada,Timo Werner Loses Voice When Celebrating UCL Final Win,2021-05-29T22:04:04Z,609092,892,18095,147,2021-05-30T14:37:07.753420
22,Sipover,Minecraft&#39;s Most Unknown Secrets...,2021-05-28T01:17:23Z,1323068,3197,59886,1806,2021-05-30T14:37:07.753420
23,How Ridiculous,BASKETBALL TIC TAC TOE From 200ft Quarry With 9 HOOPS!,2021-05-28T22:00:07Z,480835,1481,27789,274,2021-05-30T14:37:07.753420
24,Marques Brownlee,Ford F150 Lightning Impressions: Better Than I Thought!,2021-05-28T03:07:57Z,3162022,19388,180897,2609,2021-05-30T14:37:07.753420
25,clay4Kiki,Friday Night Funkin&#39; - Tricky&#39;s clown room Mod,2021-05-26T18:02:40Z,1874572,612,19225,1216,2021-05-30T14:37:07.753420
26,Technoblade,I Became the Mayor of Skyblock,2021-05-26T19:28:28Z,4664073,47643,553807,2366,2021-05-30T14:37:07.753420
27,Action Lab Shorts,The Coldest Ball,2021-05-28T21:19:15Z,1825619,1751,115188,1320,2021-05-30T14:37:07.753420
28,Rachit Rojha,LOCKDOWN WITH COUSIN || Rachit Rojha,2021-05-26T03:29:39Z,5335551,19976,126927,16390,2021-05-30T14:37:07.753420
29,TikToMania,Fresh Squeezed OJ Fail #shorts Funny TikTok Prank By TikToMania,2021-05-26T07:30:01Z,35517132,1632,816019,43348,2021-05-30T14:37:07.753420
30,Marshmello,Marshmello x 2021 UEFA Champions League Final Opening Ceremony presented by Pepsi #UCLFinal,2021-05-29T20:16:22Z,944246,5554,103506,889,2021-05-30T14:37:07.753420
31,Ayan Mechanic,Monster attacking man funny vfx video | Viral magic video | By Ayan mechanic,2021-05-24T11:55:39Z,14926501,345,223059,36463,2021-05-30T14:37:07.753420
32,5-Minute Crafts LIKE,TRENDY TIKTOK PHONE CASE IDEAS | POP IT! | Creative DIYs and Crafts To Try!,2021-05-24T15:00:07Z,7281638,861,57867,11087,2021-05-30T14:37:07.753420
33,The Late Show with Stephen Colbert,BTS Is Ready To Break The Internet With These New Hand Gestures,2021-05-26T04:05:00Z,3529859,26311,487905,1932,2021-05-30T14:37:07.753420
34,AFP News Agency,Chelsea fans react after scoring during Champions League final | AFP,2021-05-29T20:03:56Z,323065,263,7819,78,2021-05-30T14:37:07.753420
35,FREDOPG,Stay Flee Get Lizzy feat. Fredo &amp; Central Cee - Meant To Be (Official Video),2021-05-27T20:00:12Z,1684138,3825,85163,1233,2021-05-30T14:37:07.753420
36,Virgin Media Sport,Brilliant interview with Mason Mount after winning the Champions League.,2021-05-29T23:03:51Z,397596,682,13180,96,2021-05-30T14:37:07.753420
37,Bailey Sarian,Dark History Podcast: Trailer,2021-05-27T16:00:12Z,834606,10488,141520,449,2021-05-30T14:37:07.753420
