,user_name,game_name,title,viewer_count,started_at,api_call_time
0,Echo_Esports,World of Warcraft,[10/10M] WORLD FIRST | !giveaway,44917,2021-07-20 07:40:17,2021-07-20T12:06:02.417007
1,AriaSaki,Rust,[OTV SERVER] CAKE HAMMER DROPS !! ANDDDDD XQC'S DROP HERE !!!?? WOWZERS ~!!!!,18748,2021-07-20 05:18:07,2021-07-20T12:06:02.417007
2,LPL,League of Legends,WE VS. LGD | BLG VS. JDG - Week 7 Day 2 | LPL Summer Split (2021),17209,2021-07-20 08:01:00,2021-07-20T12:06:02.417007
3,Scripe,World of Warcraft,WORLD FIRST! WE DID IT! | RWF SoD Day 7 [10/10M] !sylvanas | Scripe <Echo> RL PoV | Check out !giveaway !rad | !pulls !kills | !T !Y !C,15124,2021-07-20 07:41:34,2021-07-20T12:06:02.417007
4,mrwobblestwitch,Rust,(OTV SERVER) Magic MUSIC MAN RP,13800,2021-07-20 01:35:38,2021-07-20T12:06:02.417007
5,Fextralife,New World,🔴Beta Keys !giveaway🔴 NEW WORLD SOON with CAS! #BFNW,12802,2021-07-20 09:05:48,2021-07-20T12:06:02.417007
6,LVNDMARK,Escape from Tarkov,Fifth !24H Stream in a row | NEW !MERCH | !GFUEL | @lvndmark_tv on socials,10226,2021-07-20 10:19:55,2021-07-20T12:06:02.417007
7,Symfuhny,Call of Duty: Warzone,"(9.69kd) (2,201 wins) UNBELIEVABLE HIGH KILL WINS CLICK NOW!!!  + NEW KEYBOARD JUST DROPPED!!! | !Keyboard",9585,2021-07-20 10:52:13,2021-07-20T12:06:02.417007
8,Topsonous,Dota 2,Patch waiting room,9231,2021-07-20 10:41:07,2021-07-20T12:06:02.417007
9,Method,World of Warcraft,🔴RACE TO WORLD FIRST Day 07 with !Kexman and !Petko | NEVER miss a moment method.gg/progress | !wagoapp !rwfgg !charity !casters,9024,2021-07-19 23:52:19,2021-07-20T12:06:02.417007
10,Kintsuku,Music,💙Chillest of tunnnes💙!release !merch !sl ,8612,2021-07-20 09:53:31,2021-07-20T12:06:02.417007
11,Complexity,World of Warcraft,[REBROADCAST] Race to World First: Sanctum of Domination Complexity-Limit - Day 7,8314,2021-07-20 11:52:06,2021-07-20T12:06:02.417007
12,Rogerbrown,World of Warcraft,Rogerbrown <Echo> | 10/10 - QUEEN IS DED | !Giveaway,7781,2021-07-20 07:38:56,2021-07-20T12:06:02.417007
13,soundstar9,,soundstar,7460,2021-07-20 11:42:23,2021-07-20T12:06:02.417007
14,39daph,The Forest,"thank you for flying 39airlines, we will begin takeoff shortly",6736,2021-07-20 07:36:32,2021-07-20T12:06:02.417007
15,Steelmage,Path of Exile,Balance manifesto any% blind speedrun :^),6383,2021-07-20 08:04:39,2021-07-20T12:06:02.417007
16,NickEh30,Fortnite,NEW FORTNITE UPDATE v17.20 | Code NickEh30 #EpicPartner,6308,2021-07-20 09:49:42,2021-07-20T12:06:02.417007
17,aceu,The Forest,NRG aceu // wit da witch in da woods // !socials !duo,6211,2021-07-20 07:39:26,2021-07-20T12:06:02.417007
18,AdmiralBulldog,Erica,Strongeg 👉 Erica,6175,2021-07-20 06:44:33,2021-07-20T12:06:02.417007
19,ShivFPS,Apex Legends,"Solo queue pubs into Ranked with the ""Blast Titans"" tourny team into LG SlayVS warzone stream | !Socials for updates !gfuel !exitlag",5946,2021-07-20 10:34:46,2021-07-20T12:06:02.417007
20,lol_nemesis,League of Legends,Nemesis in red... | Showmaker vid out  | !blitz !nord,5850,2021-07-20 11:19:31,2021-07-20T12:06:02.417007
21,DeuceAce,Slots,"🌰 €200.000 Buys & Finishing Wager 🌰 !GAMDOM use code ""JAY"" for free money raffles✨",5842,2021-07-20 07:38:52,2021-07-20T12:06:02.417007
22,boxbox,Teamfight Tactics,ROAD TO 1000K LP,5787,2021-07-19 23:35:29,2021-07-20T12:06:02.417007
23,Thijs,Hearthstone,"Thijs - Top100 Deck Roulette, Only Wins to #1!",5648,2021-07-20 08:04:21,2021-07-20T12:06:02.417007
24,Chess,Chess,"FIDE WORLD CUP R3 | Carlsen, Grischuk, Giri | Hosts: IM Daniel Rensch & GM Benjamin Finegold | !format !bracket",5489,2021-07-20 11:27:32,2021-07-20T12:06:02.417007
25,midbeast,League of Legends,big man go top of leaderboard BANG  ~ 1800LP Qiyana vs #1 Fizz !video out now!,5175,2021-07-20 08:03:08,2021-07-20T12:06:02.417007
26,OkCode,Genshin Impact,KKomi OUR INAZUMA !newvid for upcoming 4* weapons,5153,2021-07-20 06:46:33,2021-07-20T12:06:02.417007
27,SypherPK,Fortnite,New Fortnite Update! | Code: SypherPK 👹,5102,2021-07-20 11:03:43,2021-07-20T12:06:02.417007
28,Pestily,I'm Only Sleeping,PC GIVEAWAY #11 LIVE | best player in the world | DAY 20 CONTINUOUSLY LIVE,5062,2021-07-19 17:25:37,2021-07-20T12:06:02.417007
29,Fragnance,World of Warcraft,WORLDS FKN FIRST  3/3 DOM AND PROM   🥵  » UI Available for Subscribers - All DPS/Tank Spec,5003,2021-07-20 07:44:05,2021-07-20T12:06:02.417007
30,Limmy,The Elder Scrolls V: Skyrim,Skyrim first-timer! HELP!,4717,2021-07-20 08:27:47,2021-07-20T12:06:02.417007
31,singsing,Dota 2,dota 2 - undertale 2nd run fin tomorrow ( for real ),4536,2021-07-20 10:01:55,2021-07-20T12:06:02.417007
32,ClassyBeef,Slots,🔥($420.000) OPENING 64 BONUSES! 🔥 $1.3MILLION WIN !ZENITH 🔥 | !trip to win Malta vacation! | !Tournament | !Stake for best Casino,4355,2021-07-20 08:37:02,2021-07-20T12:06:02.417007
33,AbdulHD,Grand Theft Auto V,"Abdul ""Eid Mubarak"" - !NoPixel !SneakEnergy #GoodVibes #ToxicFree !socials",4067,2021-07-20 08:35:59,2021-07-20T12:06:02.417007
