,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,PlastiVerse,"CREANDO TODOS los MODS de FNF (Tricky, Sky, Tabi y Hank J. Wimbleton) de Plastilina #2 | PlastiVerse",2021-07-19T19:00:23Z,424429,2758,18449,474,2021-07-20T08:37:09.867633
1,Dylan Ayres,Rubber Band Trampoline #Shorts,2021-07-10T17:29:38Z,15581238,2918,876134,37218,2021-07-20T08:37:09.867633
2,Sidemen,SIDEMEN EXTREME FISHING vs LOGAN PAUL,2021-07-18T17:01:58Z,8802518,40107,669141,4624,2021-07-20T08:37:09.867633
3,BillieEilishVEVO,Billie Eilish - Your Power (Official Live Performance) | Vevo,2021-07-18T16:00:10Z,1461559,13068,183315,2270,2021-07-20T08:37:09.867633
4,Falbak,WWE Money in the Bank 2021 REVIEW | Falbak,2021-07-19T06:59:48Z,200674,2516,29332,355,2021-07-20T08:37:09.867633
5,FC Barcelona,MEMPHIS DEPAY ARRIVES IN BARCELONA,2021-07-19T16:21:18Z,559298,1788,45953,318,2021-07-20T08:37:09.867633
6,WWE,Cena makes shocking WWE Money in the Bank return: WWE Money in the Bank 2021 (WWE Network Exclusive),2021-07-19T04:35:27Z,2103668,7170,93146,1086,2021-07-20T08:37:09.867633
7,Tweext,FnF Tall Boyfriend VS Short Boyfriend | FNF ANIMATION,2021-07-19T20:15:06Z,1289733,178,17940,931,2021-07-20T08:37:09.867633
8,shakiraVEVO,Shakira - Don&#39;t Wait Up (Official Video),2021-07-16T14:00:13Z,5464432,31432,235338,10879,2021-07-20T08:37:09.867633
9,TesherVEVO,Tesher x Jason Derulo - Jalebi Baby (Official Video),2021-07-13T15:00:11Z,17691288,30214,910752,13768,2021-07-20T08:37:09.867633
10,Premier Boxing Champions,"Charlo vs Castano HIGHLIGHTS: July 17, 2021 | PBC on SHOWTIME",2021-07-18T04:25:03Z,1592286,9907,14483,1380,2021-07-20T08:37:09.867633
11,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,77177973,9958,2254740,141620,2021-07-20T08:37:09.867633
12,Techfishhy,WERE LIVE  ON THE NEW BOUNC3 CHANNEL LINK IN DESCRIPTION AND COMMENT,2021-07-19T18:04:53Z,103674,0,32392,44,2021-07-20T08:37:09.867633
13,WWE,"Cena addresses the WWE Universe after WWE Money in the Bank: WWE Network Exclusive, July 18, 2021",2021-07-19T04:29:00Z,2826926,7415,94855,1507,2021-07-20T08:37:09.867633
14,Manchester United,Chong &amp; Pellistri give Reds victory at Derby | Highlights | Derby County 1-2 Manchester United,2021-07-18T16:30:05Z,1553977,1472,30448,435,2021-07-20T08:37:09.867633
15,COLORING,UGH........................,2021-07-17T07:00:06Z,4001576,1532,48965,1961,2021-07-20T08:37:09.867633
16,FORMULA 1,Race Highlights | 2021 British Grand Prix,2021-07-18T17:15:18Z,4675956,24459,84492,18816,2021-07-20T08:37:09.867633
17,Jaiden Animations,JUST CLICK IT ALRIGHT,2021-07-18T20:38:03Z,2751309,24331,372952,2610,2021-07-20T08:37:09.867633
18,MrBeast,"Would YOU Quit School For $100,000?",2021-07-10T20:00:09Z,30951187,72626,1483560,19719,2021-07-20T08:37:09.867633
19,Emily D. Baker,Lawyer Reacts | Lil Nas X Going To Jail Over Nike Satan Shoes??,2021-07-20T00:15:29Z,624686,7158,82099,1295,2021-07-20T08:37:09.867633
20,The Tonight Show Starring Jimmy Fallon,BTS: Butter | The Tonight Show Starring Jimmy Fallon,2021-07-15T04:30:09Z,10409628,43189,1288349,7306,2021-07-20T08:37:09.867633
21,The Tonight Show Starring Jimmy Fallon,BTS: Permission to Dance (TV Debut) | The Tonight Show Starring Jimmy Fallon,2021-07-14T04:30:11Z,13779882,44491,1496669,10628,2021-07-20T08:37:09.867633
22,MasFace,&quot;What does this say?&quot;,2021-07-14T15:30:11Z,11169753,7836,308149,13747,2021-07-20T08:37:09.867633
23,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,22640813,53041,916796,13427,2021-07-20T08:37:09.867633
24,OfflineTV,TASERS AND FLAMES!! - OFFLINETV HEART RATE CHALLENGE,2021-07-18T21:00:05Z,1183320,3195,106677,642,2021-07-20T08:37:09.867633
25,Dental Digest,24k Gold YouTube Toothbrush! #shorts,2021-07-16T20:40:17Z,10901489,5148,659228,23784,2021-07-20T08:37:09.867633
26,CalebCity,The VERY moment you start to heal in a battle royale.,2021-07-19T03:55:15Z,1131363,5932,145554,340,2021-07-20T08:37:09.867633
27,VASAviation -,Student Pilot Loses Engine | Cockpit View + ATC | by Brian Parsley,2021-07-18T16:09:38Z,566985,1578,12944,160,2021-07-20T08:37:09.867633
28,nick briz,2HYPE Was Talking Sh** Then Got EXPOSED BAD! 5v5 Basketball!,2021-07-19T01:41:48Z,611408,20363,35733,7318,2021-07-20T08:37:09.867633
29,WatchOwlReaCt,Sun&#39;s vs Bucks Game 5 NBA Finals Highlights!!,2021-07-19T15:43:21Z,2958096,9139,31495,1534,2021-07-20T08:37:09.867633
30,POPSMOKEVEVO,Pop Smoke - Woo Baby (Audio) ft. Chris Brown,2021-07-16T04:00:14Z,5142160,8939,227523,2342,2021-07-20T08:37:09.867633
31,FORMULA 1,Verstappen &amp; Hamilton Collide On Lap 1 | 2021 British Grand Prix,2021-07-18T16:27:14Z,2560234,14050,29463,7717,2021-07-20T08:37:09.867633
32,Donut Media,How Aston Martin Learned to never trust Ford,2021-07-19T16:00:30Z,911887,2891,67859,566,2021-07-20T08:37:09.867633
33,Driver61,Hamilton vs Verstappen: Who was to blame? | British GP | The F1 Breakdown,2021-07-19T13:22:03Z,378430,5342,19480,2299,2021-07-20T08:37:09.867633
34,LastWeekTonight,John Dillermand: Last Week Tonight with John Oliver (Web Exclusive),2021-07-19T03:00:02Z,1815733,6464,69424,1709,2021-07-20T08:37:09.867633
35,Iker Unzu,Cuando tu hermanx te traiciona #shorts,2021-07-16T17:47:08Z,2631513,367,219486,6820,2021-07-20T08:37:09.867633
36,BlacktipH,This Fish Can Stick to Anything! #Shorts,2021-07-08T22:00:11Z,7105379,2696,209800,8702,2021-07-20T08:37:09.867633
37,Falke 912,"Falke 912, Bhavi Ft. LIT Killah - Nat Geo Remix [Video Oficial]",2021-07-15T22:00:12Z,2474800,9863,200206,1638,2021-07-20T08:37:09.867633
38,Eliana Ghen,POV everyone is given a mark that defines their status. Red=average Gold = famous #shorts,2021-07-16T16:24:48Z,7061885,4990,623424,12519,2021-07-20T08:37:09.867633
39,ImagineDragonsVEVO,Imagine Dragons - Wrecked (Official Music Video),2021-07-15T16:00:10Z,3962960,9559,252626,1745,2021-07-20T08:37:09.867633
40,Magicianul Robert Tudor,PRANK MAGIC - LEARN EXPLANATION,2021-07-17T10:40:42Z,8219740,552,279617,22052,2021-07-20T08:37:09.867633
41,Koba LaD,Koba LaD - Daddy chocolat Feat. Gazo (Clip officiel),2021-07-16T15:00:11Z,1768764,4278,107461,1833,2021-07-20T08:37:09.867633
42,The Try Guys,The Try Guys Bake Macarons Without A Recipe,2021-07-17T15:00:20Z,1969015,5972,85073,904,2021-07-20T08:37:09.867633
43,DW News,Flooding in Europe kills at least 150 with hundreds still missing | DW News,2021-07-17T12:46:37Z,1603772,3827,13343,652,2021-07-20T08:37:09.867633
44,MTF Films,Love Story (2021) Ajay Devgan New Bollywood Hd Movie | Latest Hindi Action Hd Movie 2021,2021-07-13T11:37:45Z,13526507,983,88036,14210,2021-07-20T08:37:09.867633
45,Baldcafe,INCREDIBLE BALDING GLOW UP AT 20,2021-07-16T16:30:08Z,1179189,2377,24555,1182,2021-07-20T08:37:09.867633
46,NormaniVEVO,Normani - Wild Side (Official Video) ft. Cardi B,2021-07-16T04:00:08Z,12026638,60690,766166,29705,2021-07-20T08:37:09.867633
47,DW News,"Floods in Europe kill nearly 200 with over 1,000 still missing | DW News",2021-07-18T12:06:11Z,2036515,4047,13780,736,2021-07-20T08:37:09.867633
48,CamiloVEVO,"Camilo, Shawn Mendes - KESI (Remix - Audio)",2021-07-14T16:00:06Z,5444281,21405,344379,5728,2021-07-20T08:37:09.867633
49,BT Sport,&quot;This guy is a dirtbag!&quot; Dustin Poirier on Conor McGregor after heated UFC 264 main event.,2021-07-11T04:43:13Z,6845940,13529,79188,5541,2021-07-20T08:37:09.867633
