,user_name,game_name,title,viewer_count,started_at,api_call_time
0,summit1g,Grand Theft Auto V,NoPixel. Merch dropped summit1g.gg  [ @summit1g ],42693,2021-05-31 01:27:40,2021-05-31T09:06:09.464006
1,AnthonyZ,Grand Theft Auto V,!Giveaway | R8 - TONY CORLEONE | NoPixel | STREAMS MON-SAT 9:30AM CT,16556,2021-05-30 22:16:19,2021-05-31T09:06:09.464006
2,pokelawls,Just Chatting,WWWWWWWWWW,15114,2021-05-31 07:03:52,2021-05-31T09:06:09.464006
3,ROSHTEIN,Slots,"⭐ [CASH RAFFLES] 23 BONUS OPENING 💠 !STAKE use code ""ROSH"" to be eligible for free money raffle",14168,2021-05-31 07:18:46,2021-05-31T09:06:09.464006
4,BeyondTheSummit,Dota 2,LIVE: Motivate Trust vs Team SMG (Bo2) - LOOT.BET Pro Series 6 SEA: Group Stage w/ Ares & Danog,13352,2021-05-31 05:51:49,2021-05-31T09:06:09.464006
5,Maximilian_DOOD,Virtua Fighter 4 Evolution,VIRTUA FIGHTER LEGACY w/YoVideogames  (5-30),11220,2021-05-31 03:13:09,2021-05-31T09:06:09.464006
6,Rogue,Apex Legends,Ranked w/ Rooje · Twitter: @TTrebb,10310,2021-05-31 04:46:43,2021-05-31T09:06:09.464006
7,sneakylol,Shin Megami Tensei III: Nocturne - HD Remaster,Sneaky | ggE,9897,2021-05-31 01:17:46,2021-05-31T09:06:09.464006
8,lol_nemesis,League of Legends,Scrims vs T1 Academy Day 3 + SoloQ  | !nord !blitz !squad,8721,2021-05-31 07:56:46,2021-05-31T09:06:09.464006
9,MitchBruzzese,Music,M_C_Mitch,8103,2021-05-31 01:25:22,2021-05-31T09:06:09.464006
10,Ray__C,Grand Theft Auto V,Paleto Bank Heist - + Investigating Bank TRUCKS & Progressing Towards LVL 2 Vault - NoPixel! - RE 7 AFTER,7619,2021-05-31 02:13:16,2021-05-31T09:06:09.464006
11,39daph,Resident Evil 6,stopbeingMean ,7245,2021-05-31 08:02:20,2021-05-31T09:06:09.464006
12,roflgator,Just Chatting,PENTA PODCAST AT SOME POINT AND THEN DRAWING WITH FRIENDS AND THEN GTA OR INDEX VR STUFF POG,7208,2021-05-31 03:01:25,2021-05-31T09:06:09.464006
13,tarik,Counter-Strike: Global Offensive,Pugs @tarik // !45 !rank,6708,2021-05-31 01:05:25,2021-05-31T09:06:09.464006
14,koil,Grand Theft Auto V,Trooper Soze the PUSSY KILLA,6444,2021-05-31 05:40:45,2021-05-31T09:06:09.464006
15,Tyceno,NBA 2K21,$1000 WAGER vs Legend Chanz DF (Best of 7) !series !sub,6132,2021-05-31 07:58:34,2021-05-31T09:06:09.464006
16,BobRoss,Art,Bob Ross - Memorial Day Weekend Marathon! Beginning Friday at 12PM EDT.,6121,2021-05-30 15:45:05,2021-05-31T09:06:09.464006
17,k3soju,Teamfight Tactics,C9 k3soju | 1191 lp start | hi | !yt,5888,2021-05-31 07:16:54,2021-05-31T09:06:09.464006
18,AdmiralBulldog,Dota 2,Manly Monday,5507,2021-05-31 06:55:56,2021-05-31T09:06:09.464006
19,Lysium,Grand Theft Auto V,🐝 VAGOS VS BALLAS WARRRR | BENJI | NoPixel 3.0 | GTA RP | @LysiumGG | youtube.com/Lysium,5194,2021-05-31 05:54:11,2021-05-31T09:06:09.464006
20,x2Twins,Rocket League,CONTENT FACTORY,4924,2021-05-31 05:50:44,2021-05-31T09:06:09.464006
21,hundredz,Apex Legends,LZR hundredz - @itshundredz on twitter,4510,2021-05-31 06:07:58,2021-05-31T09:06:09.464006
22,TeeGrizzley,Call of Duty: Warzone,WARZONE AFTER DARK!!!,4366,2021-05-31 07:44:13,2021-05-31T09:06:09.464006
23,Thijs,Hearthstone,"Thijs - New Cards HYPE, 3rd place GM Finish!",4335,2021-05-31 08:20:16,2021-05-31T09:06:09.464006
24,midbeast,League of Legends,epic gamer goes for #1 rank universe !opgg | Faker Lee Sin !video out now,4201,2021-05-31 08:05:43,2021-05-31T09:06:09.464006
25,JerAxai,Dota 2,"Hero Challenge #2 Invoker, Ember / Morph, Terrorblade - !discord",4170,2021-05-31 07:03:50,2021-05-31T09:06:09.464006
26,supertf,Resident Evil 6,hello big man arriving on the scene be wary of his presence,4100,2021-05-31 03:04:54,2021-05-31T09:06:09.464006
27,mrekkosu,osu!,discord,4100,2021-05-31 07:15:27,2021-05-31T09:06:09.464006
28,imls,League of Legends,T1 LS | Scrims vs T1-A Day3 (Onion/Shrimp/Nemesis/Wind/Me) !Patchnotes 11.11 !clearstart !Mundo !T1Shop !Patreon !nordvpn !blitz !phemex,4067,2021-05-31 08:00:31,2021-05-31T09:06:09.464006
29,Emmyuh,VALORANT,yo wuz good : ),3826,2021-05-31 05:27:03,2021-05-31T09:06:09.464006
30,StaysafeTV,World of Warcraft,HUGE ANNOUNCEMENT - GET IN HERE - FINAL TBC PREP,3746,2021-05-31 07:28:48,2021-05-31T09:06:09.464006
31,OkCode,Genshin Impact,are we in a loop? peepoTub,3729,2021-05-31 07:27:45,2021-05-31T09:06:09.464006
32,Timmac,Grand Theft Auto V,Sergeant Mack | 308 | NoPixel,3608,2021-05-31 02:38:02,2021-05-31T09:06:09.464006
33,Soundify,Minecraft,breakking momey bed  - Chill - !discord !twitter,3518,2021-05-31 06:08:30,2021-05-31T09:06:09.464006
34,AZRA,"Pools, Hot Tubs, and Beaches",🍑SINGLE dancing bikini streamer🍑 !Socials,3475,2021-05-31 05:40:31,2021-05-31T09:06:09.464006
35,Ohmwrecker,Dead by Daylight,DEAD by DAYLIGHT! (-34722 IQ PLAYS) | THE OHMZONE! :D,3215,2021-05-31 04:57:06,2021-05-31T09:06:09.464006
36,Road2GM3000,Chess,GOING FOR 2600 BLITZ & BULLET !300 !333,3072,2021-05-31 07:00:28,2021-05-31T09:06:09.464006
37,aleks,Grand Theft Auto V,washed up youtuber returns from the grave | NoPixel GTA RP | !social !dnd,3056,2021-05-30 23:59:44,2021-05-31T09:06:09.464006
38,Aurateur,Super Mario Maker 2,Super Mario Maker 2 -> Returnal,3047,2021-05-31 05:21:49,2021-05-31T09:06:09.464006
39,Gladd,Biomutant,Sexiest Non-Bearded Mutant on Twitch | !biothoughts | !Nexus !Socials,3046,2021-05-31 01:49:34,2021-05-31T09:06:09.464006
40,Tommey,Call of Duty: Warzone,100T @Tommey,2915,2021-05-31 05:00:57,2021-05-31T09:06:09.464006
41,singsing,Days Gone,days gone morning - > dota 2 afternoon,2875,2021-05-31 06:49:05,2021-05-31T09:06:09.464006
42,Lacari,Epic Seven,nope,2803,2021-05-31 01:01:18,2021-05-31T09:06:09.464006
43,XcaliburYe,Dota 2,ZONE| Top 100 after 7th June or I'm going BALD  !huel !nordvpn !zone,2757,2021-05-31 03:05:20,2021-05-31T09:06:09.464006
44,superjj102,Hearthstone,YEP,2629,2021-05-31 05:39:55,2021-05-31T09:06:09.464006
45,Euriece,Apex Legends,【ENG/日本語】Solomas | !artesian !kovaaks !completed !mirror,2616,2021-05-31 08:05:59,2021-05-31T09:06:09.464006
46,SilentSentry,Grand Theft Auto V,"""Davis"" | NoPixel",2556,2021-05-31 01:12:28,2021-05-31T09:06:09.464006
47,Limmy,Marbles On Stream,PAYING MY UNCLE!,2532,2021-05-31 08:25:28,2021-05-31T09:06:09.464006
48,Sequisha,League of Legends,🌃Late Night /w Seq,2468,2021-05-31 04:55:20,2021-05-31T09:06:09.464006
49,Victor,VALORANT,NV Victor w V1 Wippie :) | 15s delay,2365,2021-05-31 06:47:48,2021-05-31T09:06:09.464006
50,ClassyBeef,Slots,🔥 TODAY WE WILL WIN 1 MILLION $$$$ 🔥 | $50.000 !Tournament | !Stake for best Casino,2355,2021-05-31 05:41:24,2021-05-31T09:06:09.464006
