,user_name,game_name,title,viewer_count,started_at,api_call_time
0,LCK,League of Legends,GEN vs AFㅣHLE vs BRO | 2021 LCK Summer,31134,2021-07-25 07:30:16,2021-07-25T12:06:03.005093
1,Fextralife,New World,🔥!DROPS🔥 !betakeys WAR @ 10AM EST !nwwiki with CAS! #BFNW,21727,2021-07-25 05:39:20,2021-07-25T12:06:03.005093
2,Topsonous,Dota 2,TI player streams dota!,14347,2021-07-25 09:33:45,2021-07-25T12:06:03.005093
3,DeuceAce,Slots,"🌰 €34.000 - 22 Bonus Opening 🌰 !GAMDOM use code ""JAY"" for free money raffles✨",13947,2021-07-25 10:57:23,2021-07-25T12:06:03.005093
4,JoshOG,New World,LvL 60 ~ Team Marauder Faction LEADER! ~ Follow @JoshOG on Socials,11774,2021-07-24 22:55:34,2021-07-25T12:06:03.005093
5,DeepSilver,Sports,CLASH OF CREATORS CHARITY FOOTBALL EVENT !donate,11468,2021-07-25 10:57:40,2021-07-25T12:06:03.005093
6,lilypichu,VALORANT,VALO,11210,2021-07-24 22:35:09,2021-07-25T12:06:03.005093
7,Zizaran,Path of Exile,We go again send energy please!💥SSFHC NO LOGOUT💥 | !3.15 !Youtube | Merch: shop.zizaran.com,10150,2021-07-25 03:17:13,2021-07-25T12:06:03.005093
8,TempoTecnicoTV2,,quadr@ feminino - ao vivo,9839,2021-07-25 10:35:21,2021-07-25T12:06:03.005093
9,39daph,Silent Hill,these hills sure are silent,9637,2021-07-25 07:24:42,2021-07-25T12:06:03.005093
10,Symfuhny,Call of Duty: Warzone,"(9.69kd) (2,218 wins) INSANE HIGH KILL WINS WATCH NOW!!!  + NEW KEYBOARD JUST DROPPED!!! | !Keyboard",8717,2021-07-25 10:11:04,2021-07-25T12:06:03.005093
11,dronechampionsleague,Sports,"DCL Virtual Drone Grand Prix Reutte, Austria",7857,2021-07-25 10:29:14,2021-07-25T12:06:03.005093
12,lol_nemesis,League of Legends,Korean Soloqueue and stuff !nord,7366,2021-07-25 07:54:13,2021-07-25T12:06:03.005093
13,AdmiralBulldog,Dota 2,BASED stream w/ Rae and Lacari | !vikings | [A] @AdmiralBulldog,7232,2021-07-25 07:06:44,2021-07-25T12:06:03.005093
14,LPL,League of Legends,LGD VS. LNG | V5 VS. OMG - Week 7 Day 7 | LPL Summer Split (2021),6282,2021-07-25 08:18:18,2021-07-25T12:06:03.005093
15,kkatamina,VALORANT,but why?,6110,2021-07-25 05:16:43,2021-07-25T12:06:03.005093
16,ShivFPS,Apex Legends,Pubbin | !Socials for updates !gfuel !exitlag,5713,2021-07-25 10:17:46,2021-07-25T12:06:03.005093
17,x2Twins,Fortnite,CONSOLE FNCS VIEWING PARTY ,5677,2021-07-25 08:44:36,2021-07-25T12:06:03.005093
18,MuTeX,Halo: The Master Chief Collection,Warzone Pro Runs Halo Kids,5470,2021-07-25 04:45:15,2021-07-25T12:06:03.005093
19,nl_Kripp,Path of Exile,Dom Blow Necro | Don't Absolution | STREAMATHON 24 Hours All Week | !Build !Giveaway,5276,2021-07-23 18:00:48,2021-07-25T12:06:03.005093
20,OkCode,Genshin Impact,finishing off inazuma achievements and chests !Paimon ,5186,2021-07-25 05:17:34,2021-07-25T12:06:03.005093
21,dafran,Overwatch,ORGANIC GAMEPLAY,5014,2021-07-25 09:33:30,2021-07-25T12:06:03.005093
22,Grimmmz,New World,🔥DROPS ON -  LVL 60 TONIGHT NEW WORLD BEGINS #BFNW (!agenda !prime !gfuel) ,4953,2021-07-24 19:31:01,2021-07-25T12:06:03.005093
23,RaizQT,Path of Exile,🔴 [SSFHC] !nologout :O Dominating blow cause i got helm enchant (Other characters alive),4642,2021-07-25 01:44:06,2021-07-25T12:06:03.005093
24,Rob2628,Diablo III,Paragon 1500+ Wizard Season !RNG !META !Seasonstart !Tierlist !Group !Maxroll !news,4543,2021-07-25 06:49:01,2021-07-25T12:06:03.005093
25,Pestily,I'm Only Sleeping,12 HRS TILL PC GIVEAWAY #13 | best player in the world | DAY 25 CONTINUOUSLY LIVE,4500,2021-07-24 17:09:28,2021-07-25T12:06:03.005093
26,Lysium,Grand Theft Auto V,BENJI BOOSTING & BANKS??? | NoPixel WL | GTA V RP | youtube.com/Lysium,4466,2021-07-25 07:04:50,2021-07-25T12:06:03.005093
27,singsing,Dota 2,chilling  - custom dota maps for a bit - > maybe some horror co op with monkes,4455,2021-07-25 10:11:11,2021-07-25T12:06:03.005093
28,ESAMarathon,Pokémon FireRed/LeafGreen,[ 🔴 LIVE ] ESA Summer 2021 in aid of Save the Children,4424,2021-07-24 12:36:14,2021-07-25T12:06:03.005093
29,AbdulHD,Grand Theft Auto V,Abdul The Taxi King !NoPixel !SneakEnergy !socials #GoodVibes #ToxicFree,4399,2021-07-25 08:11:37,2021-07-25T12:06:03.005093
30,Chess,Chess,"FIDE WORLD CUP R5 | Carlsen, Grischuk, Karjakin | Hosts: GM Anand and IM Rensch | !info !format !bracket",4338,2021-07-25 11:25:17,2021-07-25T12:06:03.005093
31,dedeyama,Music,live ญี่ปุ่น เคนย่า โอลิมปิก,4132,2021-07-25 10:53:42,2021-07-25T12:06:03.005093
