,user_name,game_name,title,viewer_count,started_at,api_call_time
0,Nmplol,Just Chatting,What a weekend! FIFA IS BACK BABY LETS GOOO!,45933,2021-06-01 12:59:12,2021-06-01T16:06:02.724052
1,Hiko,VALORANT,"100T Hiko | Dang it feels good to be NA | [!duo], [!hats] | @Hiko on Twitter",30066,2021-06-01 13:28:02,2021-06-01T16:06:02.724052
2,Tfue,Call of Duty: Warzone,Kill Record Holder in Quads (9.69 KD),30000,2021-06-01 11:53:35,2021-06-01T16:06:02.724052
3,ROSHTEIN,Slots,"⭐ €660.000 NEW SLOT YEP YEP 💠 !STAKE use code ""ROSH"" to be eligible for free money raffle",28488,2021-06-01 07:35:36,2021-06-01T16:06:02.724052
4,CohhCarnage,Necromunda: Hired Gun,Necromunda: Hired Gun! - Tainted Grail TONIGHT! \o/ - !NewHouseMonth - !VODChat - !Birthday - #EpicPartner Creator Code: Cohh,23204,2021-06-01 11:42:50,2021-06-01T16:06:02.724052
5,Foolish__Gamers,Minecraft,Who moves into my Summer Home next? - Dream SMP,21493,2021-06-01 15:05:15,2021-06-01T16:06:02.724052
6,Kyle,Grand Theft Auto V,Commissioner Kyle Pred - nopixel,16297,2021-06-01 13:02:50,2021-06-01T16:06:02.724052
7,Amouranth,"Pools, Hot Tubs, and Beaches"," 🍑BIKINI BAN APPEALS🥵💦SPIN THE WHEEL🔆!s !social💦!INSTAGRAM: amouranth💦!GFUEL💦
",15138,2021-06-01 01:00:01,2021-06-01T16:06:02.724052
8,ShivFPS,Apex Legends,EMEA ALGS Championship at 6pm BST (Team SoloQGoats) | !Socials for updates !gfuel !exitlag,13579,2021-06-01 13:11:01,2021-06-01T16:06:02.724052
9,Symfuhny,Call of Duty: Warzone,HIGH KILL WARZONE WINS DON'T MISS!!! | USE CODE SYM #ad,13377,2021-06-01 10:42:23,2021-06-01T16:06:02.724052
10,Quin69,Just Chatting,☠ THE GREAT PURGE IS UPON US ☠ + UN-BAN REQUESTS TODAY 👉Redemption arc begins... TERRARIA ULTRA HC | CM !RULES | !RIP5 | !STAKES | !POB,12431,2021-06-01 14:02:31,2021-06-01T16:06:02.724052
11,ESL_SC2,StarCraft II,LIVE: DreamHack SC2 Masters Summer - EU - Upper Bracket,11563,2021-06-01 13:32:59,2021-06-01T16:06:02.724052
12,Angels_Piano,Music,RELAX - CHAKRAS- MUSIC TO MEDITATE AND SELF KNOWLEDGE,11538,2021-06-01 13:54:06,2021-06-01T16:06:02.724052
13,Enviosity,Genshin Impact,ABYSS RESET TODAY :D | !gfuel | Day 248,11049,2021-06-01 13:13:48,2021-06-01T16:06:02.724052
14,GothamChess,Chess,1M PUSH | !youtube !vpn !courses !gfuel,10891,2021-06-01 12:54:46,2021-06-01T16:06:02.724052
15,frankthepegasus,My Time at Portia,🍋 Happy Pride! <3 Twitch's Newest Ambassador || !blm [LGBTQIA2+],10663,2021-06-01 15:58:59,2021-06-01T16:06:02.724052
16,Kitboga,Just Chatting,Goofy Bitcoin Scams [Ep. 958],10521,2021-06-01 15:07:44,2021-06-01T16:06:02.724052
17,k3soju,Teamfight Tactics,C9 k3soju | 1078 lp start | only draven/aphelios | !yt,10478,2021-06-01 12:12:09,2021-06-01T16:06:02.724052
18,SteveSuptic,Fall Guys: Ultimate Knockout,"I believe that 5up, Kimi, Ellum, and I are playing some type of game today",10311,2021-06-01 14:29:19,2021-06-01T16:06:02.724052
19,TEBtvDOTA,Dota 2,[EN] Winstrike x Team Spirit | Grand Final | Pinnacle Cup #1,10190,2021-06-01 12:48:51,2021-06-01T16:06:02.724052
20,DrLupo,Call of Duty: Warzone,not bald,9355,2021-06-01 14:09:24,2021-06-01T16:06:02.724052
21,JokerdTV,World of Warcraft,World First 70 RACE <Method> !steelseries,9003,2021-06-01 14:24:37,2021-06-01T16:06:02.724052
22,dogdog,Hearthstone,THIS DOG IS FLYING,7904,2021-06-01 15:00:43,2021-06-01T16:06:02.724052
23,Elajjaz,Dark Souls,Trying to go fast - All bosses / Necromunda later | !Displate @Elajjaz Twitter/Instagram,7617,2021-06-01 13:59:43,2021-06-01T16:06:02.724052
24,GTAWiseGuy,Grand Theft Auto V,Underwood - 437 | NoPixel @gtawiseguy | !incent #ad,7389,2021-06-01 11:01:44,2021-06-01T16:06:02.724052
25,TeePee,Call of Duty: Warzone,"WZ w/ EnVy TeeP | Code TEEP in COD Store #CODpartner | !cod | !monster | !merch | !envy | 2,055+ Wins, 5.10 KD | TylerTeeP on socials",7075,2021-06-01 12:36:39,2021-06-01T16:06:02.724052
26,Castro_1021,FIFA 21,"10 DAY RTG ""DAY 3""    !freepack   @Castro1021    ",6736,2021-06-01 15:52:48,2021-06-01T16:06:02.724052
27,NickEh30,Fortnite,Day 2 - the Triple Truck Trap Tower w/ Replays and Duke!,6476,2021-06-01 13:02:44,2021-06-01T16:06:02.724052
28,5uppp,Fall Guys: Ultimate Knockout,"Today Kimi, Steve, Ellum and Myself conquer Fall Guys | !displate !artcompetition",6263,2021-06-01 15:04:46,2021-06-01T16:06:02.724052
29,SypherPK,Fortnite,UFO's Today? Please | 👹 @SypherPK,6163,2021-06-01 15:23:07,2021-06-01T16:06:02.724052
30,Drututt,League of Legends,"Main account, gonna break my monitor i swear in this elo",6122,2021-06-01 12:24:51,2021-06-01T16:06:02.724052
31,TheStockGuy,Just Chatting,on CNBC tonight at 6PM EST | !invest !platform !DHDR !VPN !stockdraft !challenge,6093,2021-06-01 13:24:45,2021-06-01T16:06:02.724052
32,tarzaned,League of Legends,CHAMP REQUESTS | SUBS GET 11.11 TIERLIST | !patreon | !ugg,5990,2021-06-01 09:46:24,2021-06-01T16:06:02.724052
33,sips_,Weed Shop 3,checking out a new one,5763,2021-06-01 09:55:11,2021-06-01T16:06:02.724052
34,Anna_Chess,Chess,"3 Checks Challenges vs. Viewers, 18:00 BST BRAND NEW GAME!! <3 !today",5502,2021-06-01 15:00:41,2021-06-01T16:06:02.724052
35,runthefutmarket,FIFA 21,EURO HYPE AND PLAYING GAMBLE SIMULATOR 21 !karma | @runthefutmarket on all social,5427,2021-06-01 14:12:48,2021-06-01T16:06:02.724052
36,TFBlade,League of Legends,Multi-Server Rank 1 NA [✓] EUW [✓] EUNE [✓] LAN [✓] - Soon to be the first Rank 1 Global,5336,2021-06-01 15:03:53,2021-06-01T16:06:02.724052
37,dasMEHDI,Grand Theft Auto V,Ofc Brian Knight - NoPixel | !gfuel !merch !epic | TWITTER: @dasMEHDI,4957,2021-06-01 14:01:10,2021-06-01T16:06:02.724052
38,iskall85,Minecraft,saaaaaand come help! | VAULT HUNTERS SMP 2 | !discord !prime,4948,2021-06-01 11:58:52,2021-06-01T16:06:02.724052
39,BarbarousKing,Super Mario World,New hack - ResidentSleeper World,4941,2021-06-01 12:02:28,2021-06-01T16:06:02.724052
40,deyyszn,Fortnite,2X FNCS CHAMPION 💰💰💰 | Trio Arena w/ Demi & ops | !newvid,4853,2021-06-01 14:02:01,2021-06-01T16:06:02.724052
41,Smoke,DayZ,Esseker Survival - Day 941 !youtube,4765,2021-06-01 03:11:32,2021-06-01T16:06:02.724052
42,SmiteGame,SMITE,Coffee and Casuals w/ Sin! !sin,4587,2021-06-01 14:12:24,2021-06-01T16:06:02.724052
