,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Coltyy,CATCHING THE CRIMINAL WHO BROKE INTO MY CAR! #shorts,2021-06-09T07:39:11Z,27499533,15953,1464035,38220,2021-06-20T08:37:07.484652
1,LIT killah,LIT killah - CALIFORNIA (Official Video),2021-06-17T22:00:14Z,3083162,31018,445189,3510,2021-06-20T08:37:07.484652
2,Wisin,"Wisin, Jhay Cortez, Anuel - &quot;Fiel Remix&quot; (Official Video)  ft. Myke Towers, Los Legendarios",2021-06-15T22:00:10Z,14911628,36913,604370,19271,2021-06-20T08:37:07.484652
3,zaranoorfantasy,The most powerful character of her💯!!,2021-06-20T04:54:31Z,41439707,831,754697,55282,2021-06-20T08:37:07.484652
4,America's Got Talent,Golden Buzzer: World Taekwondo Demonstration Team Shocks the Judges - America&#39;s Got Talent 2021,2021-06-16T02:57:38Z,8055025,14687,240323,3038,2021-06-20T08:37:07.484652
5,Alemán,Aleman &amp; Snow Tha Product - Te Va a Gustar (Video Oficial),2021-06-18T06:23:29Z,2158439,10195,240508,5375,2021-06-20T08:37:07.484652
6,1%,"Make THIS Shot, Win $300,000",2021-06-20T07:06:59Z,30662185,73879,1550307,21338,2021-06-20T08:37:07.484652
7,CheliTeam,CHELI HOME | HOUSE TOUR,2021-06-17T00:04:30Z,1269432,2348,87025,1604,2021-06-20T08:37:07.484652
8,فرجة ممتعة,صقر يصطاد سمكة,2021-06-17T19:27:04Z,20481155,4281,305445,35670,2021-06-20T08:37:07.484652
9,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V,2021-06-09T08:58:12Z,99548682,1036992,2767061,67406,2021-06-20T08:37:07.484652
10,BuzzFeed Unsolved Network,The Mysterious Death of George Reeves,2021-06-18T22:00:30Z,1009376,7227,78340,665,2021-06-20T08:37:07.484652
11,MORGENSHTERN,"MORGENSHTERN - ARISTOCRAT (Official Video, 2021)",2021-06-15T10:30:03Z,12057609,49554,825679,68797,2021-06-20T08:37:07.484652
12,House of Highlights,"$250,000 Dodgeball Tournament! Ft. @FaZe Clan  @RDCworld1  @2HYPE  @AMP  I HoH Showdown!",2021-06-19T01:26:23Z,1791877,4624,65309,1594,2021-06-20T08:37:07.484652
13,DaBaby (DaBaby),DaBaby - BALL IF I WANT TO (Official Video),2021-06-18T04:12:24Z,3005622,10263,194443,3247,2021-06-20T08:37:07.484652
14,Tati,A Year Later ...,2021-06-17T19:00:17Z,2035018,43459,225363,10687,2021-06-20T08:37:07.484652
