,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,twenty one pilots,Twenty One Pilots - Saturday (Official Video),2021-07-08T16:00:15Z,1218302,12694,204011,953,2021-07-09T14:37:07.297661
1,Louis Vuitton,Men&#39;s Fall-Winter 2021 Show in Seoul with House Ambassadors BTS | LOUIS VUITTON,2021-07-07T10:11:40Z,4357243,32285,809170,2584,2021-07-09T14:37:07.297661
2,Mora,Mora x Bad Bunny x Sech - Volando Remix (Video Oficial),2021-07-08T19:00:09Z,3450024,18844,427233,2923,2021-07-09T14:37:07.297661
3,ArianaGrandeVevo,Ariana Grande - safety net ft. Ty Dolla $ign (Official Live Performance) | Vevo,2021-07-07T16:00:22Z,3699664,29735,426480,3163,2021-07-09T14:37:07.297661
4,UFC - Ultimate Fighting Championship,UFC 264: Pre-fight Press Conference | Poirier vs McGregor 3,2021-07-09T01:12:14Z,2687736,17666,73246,1617,2021-07-09T14:37:07.297661
5,"jonjlan x QASSADI, BANDAR Y A حل فاخر . !",Billie Eilish - NDA (Un-Official Music Video),2021-07-08T22:25:35Z,2790415,57129,607680,6892,2021-07-09T14:37:07.297661
6,Leo Black,Leo Black - On The Beat (music video),2021-06-18T08:28:25Z,537332,528,8449,59,2021-07-09T14:37:07.297661
7,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,1517156,23141,268444,1937,2021-07-09T14:37:07.297661
8,MrBeast Gaming,Walking Across The Entire Universe!,2021-07-08T18:00:06Z,5717229,22827,332152,5675,2021-07-09T14:37:07.297661
9,ESPN,Conor McGregor admits he was ‘looking past’ Poirier in their second fight #UFC264 | #shorts,2021-07-08T21:17:51Z,841479,7027,31940,1418,2021-07-09T14:37:07.297661
10,First We Feast,Ed Sheeran Tries to Avoid Failure While Eating Spicy Wings | Hot Ones,2021-07-08T15:00:16Z,1296628,5033,74884,663,2021-07-09T14:37:07.297661
11,Walt Disney Animation Studios,Disney&#39;s Encanto | Teaser Trailer,2021-07-08T12:43:38Z,3110311,5531,61854,1410,2021-07-09T14:37:07.297661
12,Marvel Entertainment,Marvel Studios&#39; What If...? | Official Trailer | Disney+,2021-07-08T16:00:02Z,4927700,18641,347521,3301,2021-07-09T14:37:07.297661
13,All Elite Wrestling,"All the Fakes are Snakes - Malakai Black Makes His AEW Debut! | AEW Dynamite: Road Rager, 7/7/21",2021-07-08T02:47:11Z,991299,5542,41697,830,2021-07-09T14:37:07.297661
14,WesleyWAT Shorts,You&#39;re Not That Guy Pal #shorts,2021-07-07T16:00:21Z,853115,681,37717,3980,2021-07-09T14:37:07.297661
15,MORGENSHTERN,"MORGENSHTERN - NOMINALO (Official Video, 2021)",2021-07-06T20:05:00Z,6662653,54716,652490,32285,2021-07-09T14:37:07.297661
16,Good Good,The Greatest Golf Shot in YouTube History.,2021-07-08T14:06:23Z,428041,4121,72944,180,2021-07-09T14:37:07.297661
17,Kurzgesagt – In a Nutshell,How To Terraform Venus (Quickly),2021-07-06T14:00:16Z,4123797,24350,274887,4849,2021-07-09T14:37:07.297661
18,iskall85,Hermitcraft 8: 5 - I built a TEGG BASE,2021-07-08T17:00:23Z,825982,3403,55469,312,2021-07-09T14:37:07.297661
19,JackManifoldTV,We Played Minecraft Using Dance Mats...,2021-07-07T17:38:09Z,1221884,4817,158851,536,2021-07-09T14:37:07.297661
20,TheCoolDude Clips,Useless Minecraft Fact (no. 26),2021-07-07T10:01:13Z,511901,276,29392,1363,2021-07-09T14:37:07.297661
21,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,51098536,86016,1413193,48713,2021-07-09T14:37:07.297661
22,Yeri MUA,YERI MUA REGRESA A YOUTUBE / MI REALITY SHOW,2021-07-07T03:15:09Z,826089,2805,81798,2100,2021-07-09T14:37:07.297661
23,CityGirlsVEVO,City Girls - Twerkulator (Official Video),2021-07-07T17:00:11Z,1986558,7140,72096,8917,2021-07-09T14:37:07.297661
24,ChrisFix,How to Replace a Window Regulator Motor (DIY),2021-07-08T13:00:32Z,372696,2386,25750,190,2021-07-09T14:37:07.297661
25,Thanh Thảo Official,Oddly Satisfying Video #Shorts,2021-07-01T01:31:47Z,61180559,2234,1275369,92973,2021-07-09T14:37:07.297661
26,Westen Champlin,The Cummins Mustang Is Too Powerful For It&#39;s Own Good,2021-07-07T23:42:51Z,657338,1958,35663,455,2021-07-09T14:37:07.297661
27,America's Got Talent,Golden Buzzer: 9-Year-Old Victory Brinker Makes AGT HISTORY! - America&#39;s Got Talent 2021,2021-07-07T01:58:39Z,5950526,9203,124633,3469,2021-07-09T14:37:07.297661
28,Juice WRLD,Juice WRLD - The Party Never Ends (Teaser),2021-07-08T19:01:40Z,933585,16863,151655,311,2021-07-09T14:37:07.297661
29,Nintendo,Nintendo Switch (OLED model) - Announcement Trailer,2021-07-06T13:00:02Z,5061270,53854,191677,33340,2021-07-09T14:37:07.297661
30,mr yeester,Installing ram in the wrong direction #shorts,2021-07-07T14:10:09Z,251882,153,10578,426,2021-07-09T14:37:07.297661
31,Emergency Awesome,Loki Episode 5 Marvel TOP 10 Breakdown Easter Eggs and Ending Explained,2021-07-07T18:44:11Z,1013519,6591,26485,516,2021-07-09T14:37:07.297661
32,MOZZIK,Mozzik - Dashni me Photoshop (prod. by Pzy &amp; Rzon) [Official Video],2021-07-08T22:00:11Z,433895,1245,24277,930,2021-07-09T14:37:07.297661
33,GMA News,Sulu plane crash survivor mourns deaths of fellow soldiers | 24 Oras,2021-07-06T12:54:57Z,2896165,3002,32255,1240,2021-07-09T14:37:07.297661
34,OfficialArdianBujupi,Ardian Bujupi X Finem - ADRENALINA (prod. by MB &amp; Unleaded),2021-07-08T22:00:09Z,286292,1807,21087,543,2021-07-09T14:37:07.297661
35,Niki and Gabi,Who Invited Her? | Niki and Gabi Jersey Shore EP1,2021-07-07T23:48:34Z,384777,1570,25368,353,2021-07-09T14:37:07.297661
36,IDJVideos.TV,VOYAGE X SNIK - BOUNCE (OFFICIAL VIDEO),2021-07-04T10:00:10Z,4236624,7286,100334,5164,2021-07-09T14:37:07.297661
37,Hacksmith Industries,The Giant Comes to Life...(POWER LOADER: PART 14),2021-07-08T20:00:04Z,616882,2446,43762,534,2021-07-09T14:37:07.297661
38,Fortnite Fun TV,Turn into orbeez - Tutorial #Shorts,2021-07-03T04:04:57Z,64798747,863,2510007,78075,2021-07-09T14:37:07.297661
39,Capital Bra,CAPITAL BRA x KING KHALIL - DIE ZWEI KENN ICH (prod. by Beatzarre &amp; Djorkaeff),2021-07-08T22:00:11Z,420902,4913,62273,880,2021-07-09T14:37:07.297661
40,TheMacLife,Conor McGregor on Dustin Poirier III: &#39;He&#39;s a dead body that&#39;s getting took out on a stretcher&#39;,2021-07-08T01:52:28Z,1153259,8487,38478,1015,2021-07-09T14:37:07.297661
41,Netflix,The Kissing Booth 3 | Official Trailer | Netflix,2021-07-06T22:25:00Z,2544510,4918,110701,4224,2021-07-09T14:37:07.297661
42,Official Pink Panther,Pink Bubbles Wash Pink Clothes | 35 Minute Compilation | Pink Panther &amp; Pals,2021-07-02T19:00:15Z,6427367,0,41876,10369,2021-07-09T14:37:07.297661
43,Doja Cat,"Doja Cat, The Weeknd - You Right (Official Video)",2021-06-25T04:00:10Z,38115832,49294,985675,17276,2021-07-09T14:37:07.297661
44,Liverpool FC,The new Nike Liverpool FC 2021/22 Away Kit has arrived!,2021-07-08T07:00:55Z,260971,829,12659,189,2021-07-09T14:37:07.297661
45,Therealdarius _,When a guy goes to a bar at the top of a restaurant :,2021-07-04T22:07:21Z,4579426,2596,561359,6651,2021-07-09T14:37:07.297661
46,SaharaTV,Still At TB Joshua Lying In State In Lagos,2021-07-08T12:16:40Z,238592,334,1660,97,2021-07-09T14:37:07.297661
