,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,"jonjlan x QASSADI, BANDAR Y A حل فاخر . !",Billie Eilish - NDA (Un-Official Music Video),2021-07-08T22:25:35Z,6298992,71237,823391,15200,2021-07-10T08:37:06.886926
1,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,3741363,31154,402294,4003,2021-07-10T08:37:06.886926
2,Mora,Mora x Bad Bunny x Sech - Volando Remix (Video Oficial),2021-07-08T19:00:09Z,6117970,20927,519018,4479,2021-07-10T08:37:06.886926
3,Rusher King,"Rusherking, Duki - BAILANDO TE CONOCI (Official Video)",2021-07-08T23:00:14Z,3533142,14813,406172,2776,2021-07-10T08:37:06.886926
4,BrigzShiro,Sayu Intro,2021-07-09T15:15:59Z,2008725,18986,236719,476,2021-07-10T08:37:06.886926
5,ingratax,Ingratax - Paris (Official Video),2021-07-08T21:00:09Z,1186035,9239,237903,3637,2021-07-10T08:37:06.886926
6,Lyrical Lemonade,Post Malone - Motley Crew (Directed by Cole Bennett),2021-07-09T04:27:05Z,2565677,16413,245598,5308,2021-07-10T08:37:06.886926
7,twenty one pilots,Twenty One Pilots - Saturday (Official Video),2021-07-08T16:00:15Z,1944603,13312,225196,1172,2021-07-10T08:37:06.886926
8,MrBeast Gaming,Walking Across The Entire Universe!,2021-07-08T18:00:06Z,7252963,25119,380363,6970,2021-07-10T08:37:06.886926
9,Louis Vuitton,Men&#39;s Fall-Winter 2021 Show in Seoul with House Ambassadors BTS | LOUIS VUITTON,2021-07-07T10:11:40Z,4685557,31299,832189,2864,2021-07-10T08:37:06.886926
10,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,13783881,1238,332918,33604,2021-07-10T08:37:06.886926
11,Juice WRLD,Juice WRLD - The Party Never Ends (Teaser),2021-07-08T19:01:40Z,1232438,18556,168526,560,2021-07-10T08:37:06.886926
12,DreamXD,Dream - Minecraft Manhunt Extra Scenes (5 Hunters Rematch),2021-07-08T23:30:25Z,1908489,9847,211017,1003,2021-07-10T08:37:06.886926
13,BIAVEVO,BIA - WHOLE LOTTA MONEY (Remix - Official Audio) ft. Nicki Minaj,2021-07-08T20:14:45Z,846918,8983,86181,1271,2021-07-10T08:37:06.886926
14,ESPN,Conor McGregor admits he was ‘looking past’ Poirier in their second fight #UFC264 | #shorts,2021-07-08T21:17:51Z,1037530,7829,35848,1626,2021-07-10T08:37:06.886926
15,Leo Black,Leo Black - On The Beat (music video),2021-06-18T08:28:25Z,504777,533,10561,75,2021-07-10T08:37:06.886926
16,Marvel Entertainment,Marvel Studios&#39; What If...? | Official Trailer | Disney+,2021-07-08T16:00:02Z,6391091,20707,397298,4220,2021-07-10T08:37:06.886926
17,BasVEVO,Bas - The Jackie (ft. J. Cole &amp; Lil Tjay) [Official Video],2021-07-09T16:00:11Z,853856,6217,85985,518,2021-07-10T08:37:06.886926
18,Veritasium,The Biggest Myth In Education,2021-07-09T14:27:22Z,1879637,14551,133098,2478,2021-07-10T08:37:06.886926
