,user_name,game_name,title,viewer_count,started_at,api_call_time
0,shroud,VALORANT,NA/EU/KR WOW #VCTPartner | Follow @shroud on socials,152441,2021-05-28 14:50:46,2021-05-28T16:06:02.822001
1,VALORANT,VALORANT,Version1 vs FNATIC - VCT Masters Reykjavík,64099,2021-05-28 14:34:45,2021-05-28T16:06:02.822001
2,Nmplol,Just Chatting,Blackjack IRL Stream + POKEMON CARD GRADING ,50232,2021-05-28 12:58:49,2021-05-28T16:06:02.822001
3,Flashpoint,Counter-Strike: Global Offensive,Team Vitality vs DBL Poney | Flashpoint 3 - Day 16 | 7th Place Match,29806,2021-05-28 15:02:17,2021-05-28T16:06:02.822001
4,Tfue,Call of Duty: Warzone,USING NEW AR!!! (9.69 KD),26383,2021-05-28 11:34:12,2021-05-28T16:06:02.822001
5,NICKMERCS,Call of Duty: Warzone,Fraggin' | Code: MFAM | @NICKMERCS,24384,2021-05-28 15:33:27,2021-05-28T16:06:02.822001
6,EASPORTSFIFA,FIFA 21,eChampions League | Finals | @EAFIFAesports,24168,2021-05-28 13:45:12,2021-05-28T16:06:02.822001
7,koorahd107,,,22930,2021-05-26 21:56:26,2021-05-28T16:06:02.822001
8,GMHikaru,Chess,Anish Giri and Hikaru Commentate on FTX Crypto Cup Semi Finals Day 1 | !polymarket #ad,19992,2021-05-28 14:46:03,2021-05-28T16:06:02.822001
9,Foolish__Gamers,Minecraft,PyRaMiD bUiLd - Dream SMP,18477,2021-05-28 15:32:43,2021-05-28T16:06:02.822001
10,Enviosity,Genshin Impact,MULTIPLE GIVEAWAYS AFTER 1.6 LIVESTREAMS | !gfuel | Day 244,18264,2021-05-28 11:17:31,2021-05-28T16:06:02.822001
11,CohhCarnage,Solasta: Crown of the Magister,Solasta: Crown of the Magister! (1.0 - Cataclysm Difficulty)! - !NewHouseMonth - !VODChat - !Bike - #EpicPartner Creator Code: Cohh,17554,2021-05-28 11:33:53,2021-05-28T16:06:02.822001
12,Kyle,Grand Theft Auto V,ChiefSheriff Kyle Pred - nopixel,16813,2021-05-28 13:01:31,2021-05-28T16:06:02.822001
13,lol_nemesis,League of Legends,"Scrims vs T1 Academy Day 1 + Soloq (Onion, Shrimp, Nemesis, Wind, LS)  | !nord !blitz ",15663,2021-05-28 07:48:41,2021-05-28T16:06:02.822001
14,Tectone,Genshin Impact,HUGE GIVEAWAY + 1.6 DEV LIVESTREAM! :DD (NO SPOILERS),14808,2021-05-28 11:30:29,2021-05-28T16:06:02.822001
15,Castro_1021,FIFA 21,coming out of retirement.     !freepack   @Castro1021    ,13149,2021-05-28 15:02:33,2021-05-28T16:06:02.822001
16,Chess,Chess,WGM Jen Shahade and WFM Alessia Santeramo host 2021 Women's Speed Chess Championship - Qualifer 1 | !wscc !format !standings,11555,2021-05-28 13:45:59,2021-05-28T16:06:02.822001
17,ShivFPS,Apex Legends,Scrims with Diffq and Zipeth (SoloQGoats)  | !Socials for updates !gfuel !exitlag,10570,2021-05-28 09:50:51,2021-05-28T16:06:02.822001
18,VonDice,Slots,🎲24h STREAM - Freestyling 🎲check new crypto partner 🎰 !GAM up to $50 FREE 🎰 !PARI for 150% 🎰 !MONTE for 120%,10469,2021-05-28 07:19:19,2021-05-28T16:06:02.822001
19,Quin69,Terraria,TERRARIA ULTRA HARDCORE | !RIP2 | VERY HIGH !STAKES | NO Backseating | !POBox,10163,2021-05-28 14:01:55,2021-05-28T16:06:02.822001
20,Gorgc,Dota 2,playing some,9735,2021-05-28 15:11:47,2021-05-28T16:06:02.822001
21,ESL_SC2,StarCraft II,LIVE: DreamHack SC2 Masters Summer EU,9458,2021-05-28 11:25:51,2021-05-28T16:06:02.822001
22,k3soju,Teamfight Tactics,C9 k3soju | no end until 1.1k | gonna start actually playing the game | resetting sleep schedule |  !yt !raid in queue | #ad,9062,2021-05-28 03:56:00,2021-05-28T16:06:02.822001
23,DrLupo,Apex Legends,peak gaming prowess,8965,2021-05-28 14:14:53,2021-05-28T16:06:02.822001
24,AdmiralBahroo,Terraria,I am here. A return to Permadeath/Master Mode,8915,2021-05-28 15:06:25,2021-05-28T16:06:02.822001
25,Myth,VALORANT,V1 VS FN - THE BEST NA MASTERS WATCH PARTY - !socials - #VCTPartner,8699,2021-05-28 14:56:53,2021-05-28T16:06:02.822001
26,imls,League of Legends,T1 LS | Scrims vs T1-A (Onion/Shrimp/Nemesis/Wind/Me) !Patchnotes 11.11 !Mundo !T1Shop !Patreon !nordvpn !blitz !phemex,8172,2021-05-28 07:56:11,2021-05-28T16:06:02.822001
27,Bugha,Fortnite,Trio Arena w/ Emad & Stretch,7881,2021-05-28 14:50:55,2021-05-28T16:06:02.822001
28,chess24,Chess,"$1.5M Meltwater Champions Chess Tour: FTX Crypto Cup | Day 6 | D. Howell, J. Houska & K. Snare",7722,2021-05-28 14:39:36,2021-05-28T16:06:02.822001
29,EsfandTV,Grand Theft Auto V,cLETUS CORNWOOD - The Burning Crusade Waiting Room -  GTARP Stuff - Mizkif's House Later,7557,2021-05-28 12:37:23,2021-05-28T16:06:02.822001
30,Elajjaz,Mass Effect Legendary Edition,First time Mass Effect! | !Displate @Elajjaz Twitter/Instagram,7539,2021-05-28 13:59:21,2021-05-28T16:06:02.822001
31,TFBlade,League of Legends,Improving both Attitude and Gameplay - SUBWARS 3 PM EST (NA ONLY),7255,2021-05-28 13:42:11,2021-05-28T16:06:02.822001
32,SmiteGame,SMITE,The Dark Enchantress Update Show - Balance + Skins,7045,2021-05-28 14:15:51,2021-05-28T16:06:02.822001
33,TeePee,Call of Duty: Warzone,"WZ w/ EnVy TeeP | Code TEEP in COD Store #CODpartner | !cod | !monster | !merch | !envy | 2,045+ Wins, 5.09 KD | TylerTeeP on socials",6936,2021-05-28 14:04:45,2021-05-28T16:06:02.822001
34,Symfuhny,Knockout City,BEST KNOCKOUT CITY PLAYER NA #KnockoutCityPartner #AD,6711,2021-05-28 10:35:00,2021-05-28T16:06:02.822001
35,dogdog,Hearthstone,Sacrificing for good rng,6589,2021-05-28 14:21:56,2021-05-28T16:06:02.822001
36,bwaaap,Genshin Impact,genshin impact 1.6 reaction stream (in low quality),6561,2021-05-28 14:07:43,2021-05-28T16:06:02.822001
37,ESL_DOTA2,Dota 2,Vikin.gg vs Team Unique - ESL ONE Summer 2021 - Closed Qualifiers,6555,2021-05-28 14:24:40,2021-05-28T16:06:02.822001
38,AverageJonas,VALORANT,FNATIC vs VERSION1 | Iceland LAN Watch Party | #VCTPartner,6453,2021-05-28 13:03:12,2021-05-28T16:06:02.822001
39,SteveSuptic,VALORANT,World's fastest Jett lock-in breaks record for locking in Jett,6340,2021-05-28 14:29:07,2021-05-28T16:06:02.822001
40,ESL_CSGO,Counter-Strike: Global Offensive,LIVE: Sprout vs Sangal Esports - ESL National Championship Global Playoffs - Quarterfinals,6163,2021-05-28 13:35:42,2021-05-28T16:06:02.822001
41,AnthonyZ,Grand Theft Auto V,!Giveaway | COPLEONE! 307 10-4-JUAN | NoPixel | STREAMS MON-SAT 9:30AM CT,5658,2021-05-28 14:27:13,2021-05-28T16:06:02.822001
42,Burn,Grand Theft Auto V,Sanic Speedrun -- NoPixel 3.0 RP -- NUMBER 1 GRINDER,5564,2021-05-28 13:36:02,2021-05-28T16:06:02.822001
43,Ninja,Final Fantasy X,Final Fantasy X Playthrough ,5291,2021-05-28 14:53:47,2021-05-28T16:06:02.822001
44,sips_,PowerWash Simulator,just a dad doing dad stuff,5232,2021-05-28 10:06:48,2021-05-28T16:06:02.822001
45,HBomb94,Minecraft,ROLLING SO MUCH NEW GEAR | VAULT HUNTERS SMP,5203,2021-05-28 15:43:48,2021-05-28T16:06:02.822001
46,ESAMarathon,Super Mario Sunshine,( 🔴LIVE ) DAY 1/3 - Break the Record: LIVE - Super Mario Sunshine any%,5144,2021-05-28 12:31:59,2021-05-28T16:06:02.822001
47,RPGLimitBreak,Final Fantasy VIII,Final Fantasy Series Relay Race VI - Event info: http://bombch.us/DQeE,4934,2021-05-28 13:19:57,2021-05-28T16:06:02.822001
48,RduLIVE,Hearthstone,BG and Chill| !vid Daily on YouTube,4914,2021-05-28 11:11:52,2021-05-28T16:06:02.822001
49,CDawgVA,Apex Legends,GAMING With A Japanese Gamer Girl Lilimaru  | !apexrank !wins !squad !lilimaru ,4785,2021-05-28 11:46:00,2021-05-28T16:06:02.822001
50,BarbarousKing,Super Mario World,New SMW hacks,4781,2021-05-28 12:48:35,2021-05-28T16:06:02.822001
51,AbdulHD,Grand Theft Auto V,Abdul - Expungement Hearing - NoPixel !SneakEnergy #10KAndy #ToxicFree #GoodVibes #ChillStream #COYB [#1 UAE] !Socials !Discord !lawsuit,4740,2021-05-28 09:14:36,2021-05-28T16:06:02.822001
52,GTAWiseGuy,Grand Theft Auto V,Underwood - 437 | NoPixel @gtawiseguy | !incent #ad,4493,2021-05-28 09:30:47,2021-05-28T16:06:02.822001
53,PokemonChallenges,Pokémon Sword/Shield,Get out of this closed off circle | !ek | !nord !honey,4435,2021-05-28 14:06:41,2021-05-28T16:06:02.822001
54,runthefutmarket,FIFA 21,ATAL TOTS I CAN'T WAIT FOR TODAY !karma | @runthefutmarket on all social,4110,2021-05-28 13:37:17,2021-05-28T16:06:02.822001
55,TrU3Ta1ent,Dead by Daylight,RESIDENT EVIL CHAPTER PTB IS RIGHT NOW! GTF IN! FINDING HIS BEST BUILD COMBO!,3937,2021-05-28 12:33:34,2021-05-28T16:06:02.822001
56,B0aty,Old School RuneScape,"Hey guys!! No distractions from long streams anym- Ah yes, business meal // !today // Twitter: @B0aty",3712,2021-05-28 12:27:40,2021-05-28T16:06:02.822001
57,Froggen,League of Legends,EUW chall soloq xD :D,3505,2021-05-28 07:57:11,2021-05-28T16:06:02.822001
58,Naowh,World of Warcraft,THE GREAT PUSH FINALS TNITE! <Echo> !ELX !tanks +28 Necrotic Wake on !Youtube,3324,2021-05-28 10:44:32,2021-05-28T16:06:02.822001
59,itsHafu,VALORANT,HAFU -- gooood mornin' ,3314,2021-05-28 14:44:16,2021-05-28T16:06:02.822001
60,TEBtv,Counter-Strike: Global Offensive,[EN] Endpoint vs GamerLegion | Main Swiss | Spring Sweet Spring #2 | @RelogMedia @TheEsportsBible,3242,2021-05-28 06:54:16,2021-05-28T16:06:02.822001
61,crokeyz,Magic: The Gathering,REANIMATOR!! New team announcement soon !announcement,3119,2021-05-28 09:00:47,2021-05-28T16:06:02.822001
62,Gladd,Biomutant,Best Bearded Mutant | !socials !nexus,3022,2021-05-28 05:39:14,2021-05-28T16:06:02.822001
63,MarineMammalRescue,"Pools, Hot Tubs, and Beaches",🦦 Chill with Rescued Sea Otters 🦦 🪀 NEW TOYS 🐻 THICCEST FUR 🔥 HOTTEST 🔥 #1 Cold Tub 🧊🛁💦🌊 Stream :P,2980,2021-05-27 05:44:53,2021-05-28T16:06:02.822001
64,Sco,World of Warcraft,"<Method> vaults & weekly, happy friday guys! ",2944,2021-05-28 13:15:34,2021-05-28T16:06:02.822001
65,DeadByDaylight,Resident Evil 2,Dead by Daylight | Resident Evil 2 Playthrough,2899,2021-05-28 14:42:09,2021-05-28T16:06:02.822001
66,NymN,Team Fortress 2,FRIDAYS WITH NYMN OOHH!! | !nord,2891,2021-05-28 12:25:45,2021-05-28T16:06:02.822001
67,epicenter_en1,Counter-Strike: Global Offensive,"Entropiq vs. Virtus.pro
 | BO3 | EPIC League CIS RMR 2021 | by wH1TE & SneakyBeaky
",2884,2021-05-28 06:47:12,2021-05-28T16:06:02.822001
68,anders_vejrgang,FIFA 21,WEEKEND LEAGUE / 128-0 / !wins,2852,2021-05-28 14:11:53,2021-05-28T16:06:02.822001
69,GingiTV,World of Warcraft,Gingi <Echo> GREAT PUSH DAY 1/3 Start at 1900CEST !greatpush !ESN !fitness,2822,2021-05-28 10:36:25,2021-05-28T16:06:02.822001
70,EmadGG,Fortnite,DROPS ENABLED | Wasting my Precious Youth Years Landing at a house in Pleasant Park w/ Bugha & Stretch (NOT ENOUGH STREAMERS TO WATCH M.E),2780,2021-05-28 13:57:25,2021-05-28T16:06:02.822001
71,Distortion2,Resident Evil Village,NG Village of Shadows Speedruns for SUB 1:48,2710,2021-05-28 15:01:58,2021-05-28T16:06:02.822001
72,Silent,Grand Theft Auto V,NoPixel | FLIPPY!!!  | SileNtCSGO on Twitter,2683,2021-05-28 05:35:05,2021-05-28T16:06:02.822001
73,Sweet_Anita,Apex Legends,Apex with Guhrl | Tourette’s Syndrome (Severe Coprolalia) | !discord !merch !social !charity,2682,2021-05-28 14:26:02,2021-05-28T16:06:02.822001
74,Bawkbasoup,Resident Evil Village,(Max DIfficulty) Village of Shadows Speedruns|| HAPPY VIBES !social !merch,2644,2021-05-28 11:46:51,2021-05-28T16:06:02.822001
75,peterparkTV,VALORANT,morning valo with friends then sponsored summoners war lost centuria,2613,2021-05-28 14:56:51,2021-05-28T16:06:02.822001
76,Kaellyn,Just Chatting,SUNNY FRIDAY😍❤️!IG !PATREON !KAECOIN !DISCORD ,2570,2021-05-28 13:47:44,2021-05-28T16:06:02.822001
77,Incon,SMITE,Morgana PTS Hopefully! !Summoners !Giveaway,2530,2021-05-28 12:04:25,2021-05-28T16:06:02.822001
78,arsenalofficial,Sports,INVINCIBLE JEREMIE ALIADIERE LIVE FROM EMIRATES STADIUM - ASK HIM ANYTHING,2525,2021-05-28 14:59:45,2021-05-28T16:06:02.822001
79,ESL_SC2b,StarCraft II,LIVE: DreamHack SC2 Masters: Summer 2021 - Europe Group Stage,2440,2021-05-28 14:49:06,2021-05-28T16:06:02.822001
80,Deadlyslob,SnowRunner,HARD SNOWRUNNER Day 6  - Trucking Today - !Prime - !Merch - !Nord,2423,2021-05-28 10:56:56,2021-05-28T16:06:02.822001
81,Jinnytty,Just Chatting,invited genius artist !guest ,2420,2021-05-28 14:59:43,2021-05-28T16:06:02.822001
82,Leopard,Marbles On Stream,☑️!pizza ☑️!dcp ❌!glitch,2369,2021-05-28 11:52:32,2021-05-28T16:06:02.822001
83,Posty,Rust,fresh !GFuel !mic,2336,2021-05-28 08:21:36,2021-05-28T16:06:02.822001
84,Towelliee,World of Warcraft,!TBC !UI 4 DAYS! LvL 60 Gearing P.R.E.P | !GFUEL !ORIGIN !GUNNAR !STORE | Twitter @towelthetank,2331,2021-05-28 12:46:34,2021-05-28T16:06:02.822001
85,BoxyFresh,Sea of Thieves,🏴‍☠️De-escalation Tactics🏴‍☠️ TTS 500,2290,2021-05-28 14:41:02,2021-05-28T16:06:02.822001
86,QuickyBaby,World of Tanks,Free-to-Play Challenge: Stage 9/10 - MOOD: FRIDAY - 28/05/2021,2287,2021-05-28 14:59:22,2021-05-28T16:06:02.822001
87,Zizaran,Path of Exile,!RACE PRACTICE WITH THE WIDE PEEPOS| !3.14 !Displate !Youtube | !nexus Merch shop.zizaran.com,2281,2021-05-28 11:37:58,2021-05-28T16:06:02.822001
88,Harry,Grand Theft Auto V,Harry Brown | NoPixel,2268,2021-05-28 11:44:43,2021-05-28T16:06:02.822001
89,DashDucks,Science & Technology,"Relax. Enjoy our pets, the views and spot some wildlife. !perks",2260,2021-05-28 13:30:17,2021-05-28T16:06:02.822001
90,flamuu,World of Warships,Hidden agenders sheapal,2254,2021-05-28 10:00:49,2021-05-28T16:06:02.822001
