,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,ChippyGaming,Zelda Breath of the Wild 2 Trailer - Breakdown and Explanation! (E3 2021),2021-06-15T19:36:15Z,4085904,28985,254149,2800,2021-06-17T08:37:06.665943
1,Wisin,"Wisin, Jhay Cortez, Anuel - &quot;Fiel Remix&quot; (Official Video)  ft. Myke Towers, Los Legendarios",2021-06-15T22:00:10Z,6564559,31862,447998,11534,2021-06-17T08:37:06.665943
2,Coltyy,CATCHING THE CRIMINAL WHO BROKE INTO MY CAR! #shorts,2021-06-09T07:39:11Z,16720898,10962,1027889,20570,2021-06-17T08:37:06.665943
3,America's Got Talent,Golden Buzzer: World Taekwondo Demonstration Team Shocks the Judges - America&#39;s Got Talent 2021,2021-06-16T02:57:38Z,3443963,9120,133133,1416,2021-06-17T08:37:06.665943
4,KLASH,Brawl Stars Buzz Animation Parody,2021-06-16T16:30:04Z,3011824,15444,262616,1761,2021-06-17T08:37:06.665943
5,Clash of Clans,Summer Update Is Here! (Clash of Clans Official),2021-06-15T09:07:45Z,5722939,3716,104732,2488,2021-06-17T08:37:06.665943
6,Tsuriki Show,Try your luck challenge with Tsuriki Show #shorts,2021-06-16T04:55:00Z,4271354,390,141225,9165,2021-06-17T08:37:06.665943
7,MrBeast,"Make THIS Shot, Win $300,000",2021-06-12T20:00:01Z,26995295,67251,1465315,19239,2021-06-17T08:37:06.665943
8,SupraPixel,PUDIMOS INSTALAR WINDOWS 11!!,2021-06-16T15:25:14Z,219707,2779,25562,389,2021-06-17T08:37:06.665943
9,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V,2021-06-09T08:58:12Z,84012648,951937,2660615,62319,2021-06-17T08:37:06.665943
10,HotSpanish Music,HotSpanish - MI BODA (Video Oficial),2021-06-15T22:10:33Z,468020,3702,63722,1044,2021-06-17T08:37:06.665943
11,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,20463383,43432,664642,6210,2021-06-17T08:37:06.665943
12,Miniminter,An Honest Review of YouTube Vs Tiktok Boxing Event,2021-06-15T18:00:05Z,1528234,2436,120016,886,2021-06-17T08:37:06.665943
13,Tom Simons,Riding The Craziest Roller Coaster In England,2021-06-15T14:07:29Z,5273310,70765,671984,3607,2021-06-17T08:37:06.665943
14,MORGENSHTERN,"MORGENSHTERN - ARISTOCRAT (Official Video, 2021)",2021-06-15T10:30:03Z,7366020,44399,677833,39635,2021-06-17T08:37:06.665943
15,NBA on TNT,Kevin Durant Delivered An All-Time NBA Playoffs Performance in Game 5 Against the Bucks | NBA on TNT,2021-06-16T03:39:58Z,1431748,4203,19548,555,2021-06-17T08:37:06.665943
16,LIFE OK TV,|| Hungary vs Portugal || LIFE OK TELEVISION HD ||,2021-06-16T07:46:38Z,813049,1297,14761,270,2021-06-17T08:37:06.665943
17,jeffreestar,Addressing My Mental Health.. Selling My House and Getting Help,2021-06-15T17:00:43Z,1829432,19156,119225,7289,2021-06-17T08:37:06.665943
18,Dude Perfect,World&#39;s Hottest Hot Sauce | OT 27,2021-06-14T22:00:04Z,7851554,20695,329261,4959,2021-06-17T08:37:06.665943
19,Safiya Nygaard,Mixing Every Hand Sanitizer From Bath &amp; Body Works Together,2021-06-14T17:42:39Z,3123468,11447,205252,2278,2021-06-17T08:37:06.665943
20,Veritasium,The Longest-Running Evolution Experiment,2021-06-16T15:36:29Z,1366265,9307,95884,1635,2021-06-17T08:37:06.665943
21,NoobyDuty,Mugen&#39;s Highlights der E3 2021,2021-06-16T17:23:03Z,344411,3917,23507,138,2021-06-17T08:37:06.665943
22,David Dobrik,SURPRISING MY FRIENDS!!,2021-06-15T23:36:19Z,4679738,77189,634852,28462,2021-06-17T08:37:06.665943
23,CBS Sports HQ,"Floyd Mayweather vs Logan Paul: Fight goes the distance [Highlights, recap] | CBS Sports HQ",2021-06-07T05:40:56Z,16282915,26796,142819,22471,2021-06-17T08:37:06.665943
24,"Live Nest Box Camera 2021 - Loughborough, UK",First Egg Hatching to Chicks Fledging - 21 days in 21 mins - BlueTit nest box camera highlights 2021,2021-06-14T19:00:15Z,2469342,7399,54876,689,2021-06-17T08:37:06.665943
25,Coltyy,CATCHING THE CRIMINAL THAT BROKE INTO MY CAR PT 3! #shorts,2021-06-15T18:41:29Z,2871170,2270,234536,3748,2021-06-17T08:37:06.665943
26,Donut Media,Is a Manual Transmission Swap Worth It?,2021-06-16T16:00:25Z,678035,4522,66395,270,2021-06-17T08:37:06.665943
27,MrDs4,Paso Minecraft pero Hornear Multiplica Items,2021-06-14T18:00:14Z,3214551,4135,109276,2576,2021-06-17T08:37:06.665943
28,SeanDoesMagic,REAL MAGIC VS EDITING MAGIC!! - #Shorts,2021-06-09T22:04:16Z,7211182,4778,968420,17611,2021-06-17T08:37:06.665943
29,Heavy Spoilers,LOKI Episode 2 Breakdown &amp; Ending Explained Spoiler Review | Marvel Easter Eggs &amp; Things You Missed,2021-06-16T08:41:08Z,430809,2332,15198,562,2021-06-17T08:37:06.665943
30,Garbaj,A Sneaky Trick Most FPS Games Use,2021-06-07T14:00:05Z,5799837,3262,439685,5443,2021-06-17T08:37:06.665943
31,TheKillersVEVO,The Killers - Dustland (Official Music Video) ft. Bruce Springsteen,2021-06-16T13:00:08Z,222376,956,13981,152,2021-06-17T08:37:06.665943
32,Fresh Media Records,Good Luck | Garry Sandhu | Latest Punjabi Song 2021 | Rahul Sathu | Fresh Media Records,2021-06-14T12:05:31Z,8948151,14742,256982,3724,2021-06-17T08:37:06.665943
33,BlacktipH,Tiny Fish Acting like Turtles #Shorts,2021-06-07T22:00:30Z,7270256,837,108426,7252,2021-06-17T08:37:06.665943
