,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,The Tonight Show Starring Jimmy Fallon,BTS: Permission to Dance (TV Debut) | The Tonight Show Starring Jimmy Fallon,2021-07-14T04:30:11Z,6468126,36931,1045733,4893,2021-07-15T02:37:06.183377
1,CamiloVEVO,"Camilo, Shawn Mendes - KESI (Remix - Audio)",2021-07-14T16:00:06Z,1063909,16853,186993,2137,2021-07-15T02:37:06.183377
2,Ryan Reynolds,Deadpool and Korg React,2021-07-13T16:39:18Z,6054272,13362,467397,2275,2021-07-15T02:37:06.183377
3,Last X Reacts,Ariana Grande - My Hair (Official Live Performance) | Vevo REACTION,2021-07-15T00:33:47Z,1612027,26506,290930,1186,2021-07-15T02:37:06.183377
4,KarolGVEVO,KAROL G - 200 Copas (Official Video),2021-07-14T00:00:11Z,2629346,7747,200035,3967,2021-07-15T02:37:06.183377
5,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,53308941,6372,1450989,85591,2021-07-15T02:37:06.183377
6,BLACKPINK,BLACKPINK - 5th ANNIVERSARY [4+1] THE MOVIE MAIN TRAILER,2021-07-14T09:00:18Z,3171186,46530,750926,4807,2021-07-15T02:37:06.183377
7,MrBeast,"Offering Kids $100,000 To Quit School",2021-07-10T20:00:09Z,26851527,66133,1381597,17584,2021-07-15T02:37:06.183377
8,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,14078575,46813,750434,9555,2021-07-15T02:37:06.183377
9,TesherVEVO,Tesher x Jason Derulo - Jalebi Baby (Official Video),2021-07-13T15:00:11Z,2309153,8350,131740,1761,2021-07-15T02:37:06.183377
10,EA SPORTS FIFA,FIFA 22 | Official Reveal Trailer,2021-07-11T15:30:10Z,3136921,12192,134194,25535,2021-07-15T02:37:06.183377
11,BT Sport,&quot;This guy is a dirtbag!&quot; Dustin Poirier on Conor McGregor after heated UFC 264 main event.,2021-07-11T04:43:13Z,6694086,13584,77469,5439,2021-07-15T02:37:06.183377
12,BustaRhymesVEVO,Busta Rhymes - Deep Thought (Official Video),2021-06-17T16:00:31Z,4262550,1126,31860,1093,2021-07-15T02:37:06.183377
13,XXL,"DDG, Lakeyah, Morray and Coi Leray&#39;s 2021 XXL Freshman Cypher",2021-07-13T16:00:07Z,1753807,28119,89969,19231,2021-07-15T02:37:06.183377
14,Safiya Nygaard,I Made Lipstick From Scratch,2021-07-13T20:16:35Z,1411533,5768,112735,682,2021-07-15T02:37:06.183377
15,ESPN MMA,"Khabib on Conor McGregor vs. Dustin Poirier 3, retiring at the top and coaching | MMA on ESPN",2021-07-13T17:24:11Z,1062236,7108,38533,735,2021-07-15T02:37:06.183377
16,Kurtis Conner,Undercover Boss is Ridiculous,2021-07-13T18:00:02Z,894408,7506,99159,767,2021-07-15T02:37:06.183377
17,GeorgeNotFound,"Minecraft, But If You Laugh You Lose FINALE",2021-07-12T19:32:09Z,5922624,22393,471178,5853,2021-07-15T02:37:06.183377
18,Dude Perfect,I Got Hit By A Car,2021-07-12T21:59:59Z,6749324,11239,316375,4762,2021-07-15T02:37:06.183377
19,Virgin Galactic,WATCH LIVE: Virgin Galactic Unity 22 Spaceflight Livestream,2021-07-11T17:00:43Z,7880819,4224,107046,4337,2021-07-15T02:37:06.183377
