,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,"jonjlan x QASSADI, BANDAR Y A حل فاخر . !",Billie Eilish - NDA (Un-Official Music Video),2021-07-08T22:25:35Z,4383054,64572,714164,10471,2021-07-09T20:37:07.091569
1,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,2539430,27358,333069,2846,2021-07-09T20:37:07.091569
2,Mora,Mora x Bad Bunny x Sech - Volando Remix (Video Oficial),2021-07-08T19:00:09Z,4574421,19889,473004,3667,2021-07-09T20:37:07.091569
3,Rusher King,"Rusherking, Duki - BAILANDO TE CONOCI (Official Video)",2021-07-08T23:00:14Z,2523114,13701,360487,2079,2021-07-09T20:37:07.091569
4,WrecklessGR,Wreckless Reactions - Twenty One Pilots - Saturday,2021-07-09T17:29:32Z,1530608,13061,214829,1068,2021-07-09T20:37:07.091569
5,BrigzShiro,Sayu Intro,2021-07-09T15:15:59Z,1409277,16183,197158,352,2021-07-09T20:37:07.091569
6,ingratax,Ingratax - Paris (Official Video),2021-07-08T21:00:09Z,775942,7960,184490,2901,2021-07-09T20:37:07.091569
7,Clyde,Conor McGregor - Make or Break,2021-07-09T06:40:09Z,3128149,19827,78790,1839,2021-07-09T20:37:07.091569
8,Last X Reacts,Post Malone - Motley Crew REACTION,2021-07-09T20:06:16Z,1594737,13371,191427,3565,2021-07-09T20:37:07.091569
9,Louis Vuitton,Men&#39;s Fall-Winter 2021 Show in Seoul with House Ambassadors BTS | LOUIS VUITTON,2021-07-07T10:11:40Z,4455484,32459,814832,2673,2021-07-09T20:37:07.091569
10,MrBeast Gaming,Walking Across The Entire Universe!,2021-07-08T18:00:06Z,6498845,24022,355908,6274,2021-07-09T20:37:07.091569
11,Leo Black,Leo Black - On The Beat (music video),2021-06-18T08:28:25Z,502726,530,9093,70,2021-07-09T20:37:07.091569
12,ArianaGrandeVevo,Ariana Grande - safety net ft. Ty Dolla $ign (Official Live Performance) | Vevo,2021-07-07T16:00:22Z,3973231,29952,436658,3336,2021-07-09T20:37:07.091569
13,Juice WRLD,Juice WRLD - The Party Never Ends (Teaser),2021-07-08T19:01:40Z,1057717,17525,159266,424,2021-07-09T20:37:07.091569
14,DreamXD,Dream - Minecraft Manhunt Extra Scenes (5 Hunters Rematch),2021-07-08T23:30:25Z,1588482,9256,188835,772,2021-07-09T20:37:07.091569
15,ESPN,Conor McGregor admits he was ‘looking past’ Poirier in their second fight #UFC264 | #shorts,2021-07-08T21:17:51Z,923318,7351,33425,1498,2021-07-09T20:37:07.091569
16,BIAVEVO,BIA - WHOLE LOTTA MONEY (Remix - Official Audio) ft. Nicki Minaj,2021-07-08T20:14:45Z,517462,7780,70596,836,2021-07-09T20:37:07.091569
17,Marvel Entertainment,Marvel Studios&#39; What If...? | Official Trailer | Disney+,2021-07-08T16:00:02Z,5693783,19726,372493,3734,2021-07-09T20:37:07.091569
18,First We Feast,Ed Sheeran Tries to Avoid Failure While Eating Spicy Wings | Hot Ones,2021-07-08T15:00:16Z,1576475,5595,85578,776,2021-07-09T20:37:07.091569
19,Walt Disney Animation Studios,Disney&#39;s Encanto | Teaser Trailer,2021-07-08T12:43:38Z,3400103,6187,69377,1598,2021-07-09T20:37:07.091569
20,MORGENSHTERN,"MORGENSHTERN - NOMINALO (Official Video, 2021)",2021-07-06T20:05:00Z,6909143,55314,660183,33497,2021-07-09T20:37:07.091569
21,WesleyWAT Shorts,You&#39;re Not That Guy Pal #shorts,2021-07-07T16:00:21Z,870339,703,37829,4158,2021-07-09T20:37:07.091569
22,Good Good,The Greatest Golf Shot in YouTube History.,2021-07-08T14:06:23Z,503582,4391,80220,222,2021-07-09T20:37:07.091569
23,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,51930444,86509,1424203,49212,2021-07-09T20:37:07.091569
24,America's Got Talent,Golden Buzzer: 9-Year-Old Victory Brinker Makes AGT HISTORY! - America&#39;s Got Talent 2021,2021-07-07T01:58:39Z,6234442,9443,128861,3597,2021-07-09T20:37:07.091569
25,Santan Dave,Dave - Clash (ft. Stormzy),2021-07-09T11:20:45Z,509498,4223,61340,505,2021-07-09T20:37:07.091569
26,Hacksmith Industries,The Giant Comes to Life...(POWER LOADER: PART 14),2021-07-08T20:00:04Z,722623,2615,47982,612,2021-07-09T20:37:07.091569
27,AnthonyPadilla,"I spent a day with LEGENDARY OG MINECRAFTERS (DanTDM, SkyDoesMinecraft, LDShadowLady)",2021-07-08T20:58:16Z,413448,4580,54162,111,2021-07-09T20:37:07.091569
28,JackManifoldTV,We Played Minecraft Using Dance Mats...,2021-07-07T17:38:09Z,1264154,4885,162321,549,2021-07-09T20:37:07.091569
29,ChrisFix,How to Replace a Window Regulator Motor (DIY),2021-07-08T13:00:32Z,422328,2506,27590,212,2021-07-09T20:37:07.091569
30,Westen Champlin,The Cummins Mustang Is Too Powerful For It&#39;s Own Good,2021-07-07T23:42:51Z,713258,2032,37155,504,2021-07-09T20:37:07.091569
31,இயற்கை உணவுக்காடு,https://youtube.com/shorts/CWz6PRLq4wg?feature=share,2021-07-09T16:12:25Z,64258369,2299,1319502,98603,2021-07-09T20:37:07.091569
32,MOZZIK,Mozzik - Dashni me Photoshop (prod. by Pzy &amp; Rzon) [Official Video],2021-07-08T22:00:11Z,612270,1322,27534,1147,2021-07-09T20:37:07.091569
33,OfficialArdianBujupi,Ardian Bujupi X Finem - ADRENALINA (prod. by MB &amp; Unleaded),2021-07-08T22:00:09Z,413900,1958,24283,691,2021-07-09T20:37:07.091569
34,brian david gilbert,the rollerblader&#39;s world is limitless,2021-07-08T16:00:30Z,276143,2190,47545,184,2021-07-09T20:37:07.091569
35,GMA News,Sulu plane crash survivor mourns deaths of fellow soldiers | 24 Oras,2021-07-06T12:54:57Z,2992165,3027,32722,1264,2021-07-09T20:37:07.091569
36,Yeri MUA,YERI MUA REGRESA A YOUTUBE / MI REALITY SHOW,2021-07-07T03:15:09Z,834519,2813,82028,2112,2021-07-09T20:37:07.091569
37,Emergency Awesome,Loki Episode 5 Marvel TOP 10 Breakdown Easter Eggs and Ending Explained,2021-07-07T18:44:11Z,1061244,6755,27223,551,2021-07-09T20:37:07.091569
38,IDJVideos.TV,VOYAGE X SNIK - BOUNCE (OFFICIAL VIDEO),2021-07-04T10:00:10Z,4419239,7338,101940,5253,2021-07-09T20:37:07.091569
39,Niki and Gabi,Who Invited Her? | Niki and Gabi Jersey Shore EP1,2021-07-07T23:48:34Z,412362,1616,26623,379,2021-07-09T20:37:07.091569
40,Kurzgesagt – In a Nutshell,How To Terraform Venus (Quickly),2021-07-06T14:00:16Z,4228523,24723,279088,4981,2021-07-09T20:37:07.091569
41,Capital Bra,CAPITAL BRA x KING KHALIL - DIE ZWEI KENN ICH (prod. by Beatzarre &amp; Djorkaeff),2021-07-08T22:00:11Z,588258,5309,70067,1205,2021-07-09T20:37:07.091569
42,Netflix,The Kissing Booth 3 | Official Trailer | Netflix,2021-07-06T22:25:00Z,2685522,5081,115278,4368,2021-07-09T20:37:07.091569
43,Official Pink Panther,Pink Bubbles Wash Pink Clothes | 35 Minute Compilation | Pink Panther &amp; Pals,2021-07-02T19:00:15Z,6698920,0,43343,10759,2021-07-09T20:37:07.091569
44,Pamela Reif,12 MIN ED SHEERAN DANCE WORKOUT - 25th Birthday Special / Happy Full Body Workout,2021-07-09T03:30:04Z,268030,1812,14197,182,2021-07-09T20:37:07.091569
45,Fortnite Fun TV,Turn into orbeez - Tutorial #Shorts,2021-07-03T04:04:57Z,71910116,985,2716067,83748,2021-07-09T20:37:07.091569
46,Nintendo,Nintendo Switch (OLED model) - Announcement Trailer,2021-07-06T13:00:02Z,5120283,54165,192046,33688,2021-07-09T20:37:07.091569
47,Sidemen,THE WHEEL: SIDEMEN EDITION,2021-06-27T17:01:46Z,9617208,25365,559006,3298,2021-07-09T20:37:07.091569
