,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,FORMULA 1,Race Highlights | 2021 Azerbaijan Grand Prix,2021-06-06T15:10:16Z,4858167,12156,148048,1333,2021-06-07T08:37:07.384278
1,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V Teaser01,2021-06-06T14:59:57Z,2513246,48494,458428,3776,2021-06-07T08:37:07.384278
2,Fight Hub TV,FLOYD MAYWEATHER VS LOGAN PAUL - FULL WEIGH IN AND FACE OFF VIDEO,2021-06-05T22:11:55Z,2487876,9903,31623,2106,2021-06-07T08:37:07.384278
3,Logan Paul,My Last Words To Floyd Mayweather...,2021-06-06T04:19:19Z,4956956,26018,328562,9900,2021-06-07T08:37:07.384278
4,Urban Roosters,MKS vs ZAINA | #FMSARGENTINA - Play Off | Urban Roosters,2021-06-05T20:00:13Z,585820,3852,38121,1142,2021-06-07T08:37:07.384278
5,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,30178145,141783,2270511,66107,2021-06-07T08:37:07.384278
6,BANGTAN NIA,BTS ft. Sakshma Srivastav | Entrevista en ESPAÑOL | * Traducida completa *,2021-06-05T23:10:14Z,5305362,77970,705489,8406,2021-06-07T08:37:07.384278
7,BeckyGVEVO,"Becky G, El Alfa - Fulanito (Official Video)",2021-06-04T04:00:11Z,3104264,10105,173575,3748,2021-06-07T08:37:07.384278
8,BANGTANTV,RM - Bicycle #2021BTSFESTA,2021-06-06T15:00:12Z,5565745,215192,1821015,1893,2021-06-07T08:37:07.384278
9,Fortnite Fun TV,Turn into egg - Tutorial #Shorts,2021-05-23T19:29:35Z,44166548,789,1635960,40478,2021-06-07T08:37:07.384278
10,tomiii 11,Unboxing Copihue ORO 2021,2021-06-06T14:02:04Z,238882,10468,62641,800,2021-06-07T08:37:07.384278
11,5-Minute Crafts LIKE,Is It Hard To Be a PARENT? SMART HACKS FROM CRAFTY MOMS,2021-06-05T15:00:01Z,5305202,487,41954,10149,2021-06-07T08:37:07.384278
12,Luke TheNotable,100 Days - [Minecraft Nether],2021-06-05T18:00:12Z,3800784,18787,253160,3299,2021-06-07T08:37:07.384278
13,MrBeast Gaming,I Gave Away My Credit Card!,2021-06-04T18:10:09Z,8938046,27058,484493,5743,2021-06-07T08:37:07.384278
14,Magnus The Therapy Dog,Does your dog make this sound?,2021-05-21T17:33:31Z,18852442,1434,355030,46730,2021-06-07T08:37:07.384278
15,England & Wales Cricket Board,England v New Zealand Day 4 Highlights | Burns Hits Ton After Southee Burst | 1st LV= Insurance Test,2021-06-05T19:17:46Z,3342733,2417,67809,1859,2021-06-07T08:37:07.384278
16,boburnham,Welcome to the Internet - Bo Burnham (from &quot;INSIDE&quot;),2021-06-04T15:00:32Z,2800059,16838,260013,1064,2021-06-07T08:37:07.384278
17,Rachit Rojha,LOCKDOWN WITH COUSIN ( Episode -2 ) || Rachit Rojha,2021-06-06T04:07:00Z,3188537,12517,147023,9074,2021-06-07T08:37:07.384278
18,Dani,He said I Couldn&#39;t Make a Multiplayer Survival Game... So I Made One!,2021-06-05T13:01:01Z,1238574,32175,142475,845,2021-06-07T08:37:07.384278
19,LilBabyVEVO,"Lil Baby, Lil Durk - How It Feels (Official Video)",2021-06-04T19:00:02Z,3902379,9342,158052,3172,2021-06-07T08:37:07.384278
20,UFC - Ultimate Fighting Championship,Israel Adesanya and Marvin Vettori Get Heated | Full Interview | UFC 263,2021-06-06T01:05:06Z,1165786,10621,29662,631,2021-06-07T08:37:07.384278
21,BlacktipH,Cleaning Dolphin in Record Time! #Shorts,2021-05-26T19:00:19Z,25855015,6627,346135,42447,2021-06-07T08:37:07.384278
22,Little Big,LITTLE BIG - EVERYBODY (Little Big Are Back) (Official Music Video),2021-06-04T10:00:11Z,3363007,15654,254972,22947,2021-06-07T08:37:07.384278
23,MeatCanyon,My First Slumber Party - Storytime,2021-06-06T17:00:02Z,1247428,12033,178265,1081,2021-06-07T08:37:07.384278
24,1Rod1ReelFishing,FISH LOVE THIS SECRET BAIT!!! #shorts,2021-05-25T23:32:08Z,7489726,4870,239931,10517,2021-06-07T08:37:07.384278
25,Graser,"Minecraft, But You Can Combine Any Item..",2021-06-05T19:29:39Z,910966,1852,49084,1325,2021-06-07T08:37:07.384278
26,MythrodakTV,Escaping Minecraft&#39;s Deadliest Prison (ares vault) ft. jjkay03,2021-06-05T18:00:12Z,586384,7438,47099,487,2021-06-07T08:37:07.384278
27,SHOWTIME Sports,Inside Mayweather vs. Paul: Miami | Part 1 | SHOWTIME PPV,2021-06-05T20:28:22Z,1158584,2909,17036,648,2021-06-07T08:37:07.384278
28,Triggered Insaan,Great Khali&#39;s Instagram is The Funniest - Try Not To Laugh Challenge vs My Sister,2021-06-05T07:00:02Z,7148434,55203,873940,20703,2021-06-07T08:37:07.384278
29,TommyInnit,"Minecraft, But My Friend Is A Wither...",2021-06-04T17:00:18Z,5240568,27986,486691,4775,2021-06-07T08:37:07.384278
30,SHOWTIME Sports,Inside Mayweather vs. Paul: Miami | Part 2 | SHOWTIME PPV,2021-06-06T17:57:04Z,1462713,3983,20391,793,2021-06-07T08:37:07.384278
31,SSundee,OFFICIAL TIKTOK Mod in Among Us,2021-06-06T11:00:03Z,3727823,11074,342449,4258,2021-06-07T08:37:07.384278
32,Soolking Officiel,Soolking - Fada [Clip Officiel] Prod. By Zak Cosmos,2021-06-05T17:00:10Z,1505569,11366,129330,3245,2021-06-07T08:37:07.384278
33,Robby,TRYING POP IT COOL DIYs WHEN YOU ARE BORED BY 5 MINUTE CRAFTS,2021-06-06T16:59:03Z,1960007,10862,132179,1853,2021-06-07T08:37:07.384278
34,eFootball PES,PES | eFootball.Pro IQONIQ 2020-21 | KNOCKOUT STAGE,2021-06-05T17:53:23Z,2005979,30129,147959,1221,2021-06-07T08:37:07.384278
35,AnthonySenpai,Do You Know the magic Trick? #shorts,2021-06-04T02:14:35Z,7683999,10864,454113,10411,2021-06-07T08:37:07.384278
36,FootDocDana,This filter shows if you could be a surgeon?,2021-06-01T16:00:03Z,8244156,2042,327012,9197,2021-06-07T08:37:07.384278
37,Alexa Rivera,CRYING ON MY BIRTHDAY!! *PRANK*,2021-06-06T04:09:44Z,2135947,14675,171277,1665,2021-06-07T08:37:07.384278
38,America's Got Talent,10-Year-Old Peter Rosalita SHOCKS The Judges With &quot;All By Myself&quot; - America&#39;s Got Talent 2021,2021-06-02T00:16:11Z,3615905,6435,80596,1165,2021-06-07T08:37:07.384278
39,Latest Cinema,(2021) New Released Hindi Dubbed Official Movie with English Subtitles | Ravi Teja | Shruti,2021-06-05T15:07:11Z,12831237,6198,289997,11910,2021-06-07T08:37:07.384278
40,Yes Theory,50 Hours Inside the Most Radioactive Place On Earth (Exclusion Zone of Chernobyl),2021-06-06T17:00:14Z,471220,2835,34971,244,2021-06-07T08:37:07.384278
41,The Maple Music,Dilwale (Official Video) Sharry Maan | Dilwala | DILWALE The Album | Latest Punjabi Songs 2021,2021-06-05T03:30:14Z,6710806,10289,225733,3438,2021-06-07T08:37:07.384278
42,Dollightful,STOCK BOX Doll Customizing: Guinevere the Rainbow Unicorn,2021-06-05T21:00:03Z,452001,6948,61198,297,2021-06-07T08:37:07.384278
43,PrestonPlayz,Minecraft But You Shapeshift into a YouTuber Every Minute...,2021-06-05T14:15:04Z,1751072,4082,41688,1242,2021-06-07T08:37:07.384278
44,Let's Game It Out,I Set Off So Many Nukes It Ended Reality in Hydroneer,2021-06-04T15:00:08Z,1802906,7361,110525,1024,2021-06-07T08:37:07.384278
45,England & Wales Cricket Board,England v New Zealand Day 2 Highlights | England Rally After Conway 200 | 1st LV= Insurance Test,2021-06-03T20:05:54Z,3988818,3131,81348,2271,2021-06-07T08:37:07.384278
46,ChrisFix,How Much Weight can you REMOVE from your Car? (Weight Reduction),2021-06-04T22:00:06Z,1864221,7876,89170,1518,2021-06-07T08:37:07.384278
47,Lil Baby Official 4PF,Lil Baby &amp; Lil Durk Feat. Travis Scott - Hats Off (Official Audio),2021-06-04T14:49:38Z,1492139,3784,71462,779,2021-06-07T08:37:07.384278
48,SosoManessVEVO,Soso Maness - Petrouchka (Clip officiel) ft. PLK,2021-06-04T10:00:21Z,3459881,4168,140259,2779,2021-06-07T08:37:07.384278
49,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic- Leave The Door Open (Live from the iHeartRadio Music Awards)",2021-05-30T00:45:33Z,7456497,12006,332826,1873,2021-06-07T08:37:07.384278
