,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,MrBeast,"Make THIS Shot, Win $300,000",2021-06-12T20:00:01Z,17036474,56735,1165128,11644,2021-06-13T20:37:07.517855
1,dojacatVEVO,Doja Cat - Need To Know (Official Video),2021-06-11T14:00:11Z,10296410,44555,748275,16436,2021-06-13T20:37:07.517855
2,jbalvinVEVO,"J. Balvin, Jay Wheeler - Otro Fili (Official Video)",2021-06-11T00:00:09Z,5063917,8247,255432,4321,2021-06-13T20:37:07.517855
3,Brawl Stars,Brawl Stars: Brawl Talk - Jurassic Splash!,2021-06-12T16:00:13Z,11719285,92775,853174,7168,2021-06-13T20:37:07.517855
4,RauwAlejandroTv,Rauw Alejandro - Todo de Ti (Official Behind The Scenes),2021-06-10T22:00:09Z,3989384,1910,74294,2538,2021-06-13T20:37:07.517855
5,Twilight4seven,[SPANISH KPOP REACTION] TWICE (트와이스) &quot;Alcohol-Free&quot; M/V,2021-06-13T19:41:17Z,64490750,842735,2489443,51948,2021-06-13T20:37:07.517855
6,Lorde,Lorde - Solar Power (Official Music Video),2021-06-10T22:00:32Z,7318317,34552,429302,13047,2021-06-13T20:37:07.517855
7,League of Legends,Arcane: Animated Series |  A Score To Settle,2021-06-11T16:06:20Z,1915242,5878,152834,1278,2021-06-13T20:37:07.517855
8,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,16920783,37926,557942,5184,2021-06-13T20:37:07.517855
9,Battlefield,Battlefield 2042 Official Reveal Trailer (ft. 2WEI),2021-06-09T15:00:14Z,13980387,81220,971390,25185,2021-06-13T20:37:07.517855
10,Preston,100 Mystery Buttons But Only One Lets You Escape...,2021-06-12T14:49:52Z,2038368,6408,77258,1712,2021-06-13T20:37:07.517855
11,CBS Sports HQ,"Floyd Mayweather vs Logan Paul: Fight goes the distance [Highlights, recap] | CBS Sports HQ",2021-06-07T05:40:56Z,15934338,26510,140518,21977,2021-06-13T20:37:07.517855
12,Piemations,Suction Cup Man 4: Business or Pleasure,2021-06-12T17:17:42Z,1258201,17457,188386,788,2021-06-13T20:37:07.517855
13,MiniminterClips,LIVE REACTION TO YOUTUBERS vs TIKTOKERS WEIGH-IN,2021-06-12T11:00:13Z,1352057,3001,47508,547,2021-06-13T20:37:07.517855
14,Matt and Rebecca,Don&#39;t Tell the Girls - We Took Over the Club House for 24 hours,2021-06-13T16:09:52Z,1990480,8053,84932,1518,2021-06-13T20:37:07.517855
15,FaZe Kay,YouTubers React to FaZe Jarvis vs Michael Le Face to Face,2021-06-12T21:21:34Z,1719906,4155,72357,709,2021-06-13T20:37:07.517855
16,TapL,Minecraft But You Can Fish Structures...,2021-06-12T22:00:09Z,1650212,3378,69889,1129,2021-06-13T20:37:07.517855
17,PoloGVEVO,"Polo G - No Return (Official Video) ft. The Kid LAROI, Lil Durk",2021-06-11T15:00:09Z,3363710,22132,247669,2836,2021-06-13T20:37:07.517855
18,Fundy,"So I made a Gameshow... (ft. Techno, George, Quackity and Sapnap)",2021-06-12T13:30:12Z,1019183,6105,128633,1644,2021-06-13T20:37:07.517855
19,The Game Theorists,"Game Theory: FNAF, Return To The Pit (3 New FNAF Theories)",2021-06-12T18:05:16Z,1876551,11592,144527,1375,2021-06-13T20:37:07.517855
20,TheEllenShow,TWICE Performs &#39;Alcohol Free&#39;,2021-06-10T00:00:17Z,3922949,16756,273693,7337,2021-06-13T20:37:07.517855
21,ESPN FC,Denmark vs. Finland suspended after Christian Eriksen Collapses on the pitch | ESPN FC,2021-06-12T17:40:19Z,2966272,1691,14509,2313,2021-06-13T20:37:07.517855
22,Ballislife,Drake &amp; LeBron Watch BRONNY&#39;S FIRST GAME OF THE SEASON!! Sierra Canyon FIGHTS For The Championship!!,2021-06-12T04:04:43Z,1605767,4861,32779,716,2021-06-13T20:37:07.517855
23,ElectroBOOM,Vaccine Magnetic Powers #Shorts,2021-06-12T15:52:02Z,744273,3070,65326,1141,2021-06-13T20:37:07.517855
24,Luigi Elite,Reacting to the &quot;Mario + Rabbids: Sparks of Hope&quot; Trailer,2021-06-12T21:04:07Z,756209,9137,55594,1314,2021-06-13T20:37:07.517855
25,Megan Thee Stallion,Megan Thee Stallion - Thot Shit [Official Video],2021-06-11T04:00:12Z,6022710,25656,329803,16736,2021-06-13T20:37:07.517855
26,Austin Felt,Rabbit vs Turtle Race in Minecraft #shorts,2021-06-08T19:16:42Z,3881166,567,214496,6564,2021-06-13T20:37:07.517855
27,Quantum Tech HD,Man Digs a Hole in a Mountain and Turns it Into an Amazing Apartment,2021-06-09T14:00:14Z,12544625,8705,166969,6571,2021-06-13T20:37:07.517855
28,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,42868534,161099,2564294,94509,2021-06-13T20:37:07.517855
29,TheOdd1sOut,Dissection #shorts,2021-06-12T17:17:58Z,1025191,4003,79070,847,2021-06-13T20:37:07.517855
30,Sibbu Giri,GIRLS TRIP AUR BHOOT ( Episode - 2 ) || Sibbu Giri || Aashish Bhardwaj,2021-06-09T06:30:10Z,4015129,9337,64510,10827,2021-06-13T20:37:07.517855
31,Brent Rivera,SURPRISING MY SISTER WITH 20 GIFTS FOR HER 20TH BIRTHDAY!!,2021-06-12T18:56:54Z,2409780,41345,284581,1312,2021-06-13T20:37:07.517855
32,Alan Becker,Lush Caves - Animation vs. Minecraft Shorts Ep 24,2021-06-12T11:00:32Z,3658563,13608,275176,2066,2021-06-13T20:37:07.517855
33,RyanNotBrian,Surviving 100 Days as a Minecraft BANDIT.. here&#39;s what happened,2021-06-11T18:00:11Z,921443,5436,41858,563,2021-06-13T20:37:07.517855
34,I did a thing,Meet the Weird Australian Animals in my Yard!,2021-06-12T20:00:06Z,570877,4157,63844,375,2021-06-13T20:37:07.517855
35,Migos ATL,Migos Feat. Drake - Having Our Way (Official Audio),2021-06-11T04:00:13Z,1893736,6229,90758,1227,2021-06-13T20:37:07.517855
36,Drakeout Vtuber,TNT INFINITA EN MINECRAFT #shorts,2021-06-04T16:00:30Z,3314149,584,246762,4862,2021-06-13T20:37:07.517855
37,BeanymanSports,Romelu Lukaku On Christian Eriksen Collapse - Belgium 3-0 Russia - Man Of The Match - Euro 2020,2021-06-12T22:21:30Z,528662,366,5910,84,2021-06-13T20:37:07.517855
38,REVOLT,Chris Brown vs. Jason Derulo - The Crew League Season 2 (Episode 2),2021-06-12T00:00:13Z,1071611,2951,27113,438,2021-06-13T20:37:07.517855
39,Jeremy Lynch,9 YEAR OLD ME AFTER WATCHING SPIDER-MAN {part 2} #Shorts,2021-06-07T12:56:37Z,13882319,6797,906657,30980,2021-06-13T20:37:07.517855
40,JustDustin,Trapped Inside 100 Layers of Orbeez,2021-06-12T19:00:04Z,702611,2177,30280,507,2021-06-13T20:37:07.517855
41,Top5Gaming,20 Fortnite SEASON 7 Myths BUSTED!,2021-06-11T21:42:09Z,1639817,1987,31495,701,2021-06-13T20:37:07.517855
42,Tsuriki Show,And who are you in this video? #shorts,2021-06-05T04:55:00Z,46240306,7388,1051112,87756,2021-06-13T20:37:07.517855
43,Moriah Elizabeth,Art Things to do When You&#39;re Bored #7,2021-06-11T20:00:04Z,2075513,17468,112515,863,2021-06-13T20:37:07.517855
44,KDM Exclusive,CORONA - BALKAN (OFFICIAL VIDEO),2021-06-08T21:23:09Z,851984,1219,30773,560,2021-06-13T20:37:07.517855
45,Lyrics of songs,NUCCI - BIBI (LYRICS VIDEO),2021-05-24T18:25:16Z,9585804,3904,128654,4595,2021-06-13T20:37:07.517855
