,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,TheWeekndVEVO,The Weeknd - Take My Breath (Official Music Video),2021-08-06T04:00:09Z,8841664,39491,556066,5885,2021-08-08T02:37:08.705589
1,WIRED,BTS Answer the Web&#39;s Most Searched Questions | WIRED,2021-08-04T16:00:09Z,5916425,37319,735309,5708,2021-08-08T02:37:08.705589
2,iAmLindo,KSI is Different... | KSI x Lil Wayne - Lose (REACTION),2021-08-08T00:01:46Z,2524064,24077,324974,4305,2021-08-08T02:37:08.705589
3,Jarws  ,Anime Chibi Fnf vs Finger || Friday Night Funkin&#39; Animation || Whitty and Carol,2021-08-06T15:00:26Z,4725042,628,48878,3038,2021-08-08T02:37:08.705589
4,dojacatVEVO,Doja Cat - Need To Know (Official Live Performance) | Vevo,2021-08-06T16:00:20Z,1572237,6733,169643,691,2021-08-08T02:37:08.705589
5,Little Big,LITTLE BIG - MOUSTACHE (feat. NETTA) (Official Music Video),2021-08-06T08:00:10Z,1661671,6075,112718,14494,2021-08-08T02:37:08.705589
6,Linus Tech Tips,I tried Steam Deck early and it&#39;s AWESOME!,2021-08-06T17:03:44Z,1905278,11177,140722,1227,2021-08-08T02:37:08.705589
7,LadyGagaVEVO,"Tony Bennett, Lady Gaga - I Get A Kick Out Of You (Official Music Video)",2021-08-06T16:00:38Z,541210,3905,52815,436,2021-08-08T02:37:08.705589
8,Safiya Nygaard,I Tested Clickbait DIY Candle &quot;Hacks&quot;,2021-08-05T21:07:05Z,1862401,3941,125350,849,2021-08-08T02:37:08.705589
9,LilNasXVEVO,"Lil Nas X, Jack Harlow - INDUSTRY BABY (Official Video)",2021-07-23T04:00:12Z,67097342,271225,2984334,243015,2021-08-08T02:37:08.705589
10,BillieEilishVEVO,Billie Eilish - Happier Than Ever (Official Music Video),2021-07-30T16:00:09Z,20768917,72811,1285059,24788,2021-08-08T02:37:08.705589
11,Nas,Nas - EPMD 2 feat. Eminem &amp; EPMD (Official Audio),2021-08-06T04:00:18Z,1175220,12758,78002,925,2021-08-08T02:37:08.705589
12,TheWeekndVEVO,The Weeknd - Take My Breath (Official Lyric Video),2021-08-06T04:00:17Z,1362310,6159,96089,834,2021-08-08T02:37:08.705589
13,LazarLazar,ARIANA GRANDE EVENT (very cool),2021-08-06T23:39:29Z,493792,2248,32281,474,2021-08-08T02:37:08.705589
