,user_name,game_name,title,viewer_count,started_at,api_call_time
0,xQcOW,Just Chatting,JUICELORD CHIEFTAIN SIGMA MALE GRINDSET GOD GENIUS GOLEM PHAROH COMMANDER ATHLETE VIRTUAL MASTERMIND DOMIATES WORLD. + RATIO,67512,2021-08-07 20:50:16,2021-08-07T22:06:02.263123
1,DreamAlt_,Minecraft,reviewing MCC vods : ) just chilling,65426,2021-08-07 20:25:57,2021-08-07T22:06:02.263123
2,LCS,League of Legends,Evil Geniuses vs Dignitas QNTMPAY | Playoffs Round 1 | LCS Summer Split,47091,2021-08-07 19:37:17,2021-08-07T22:06:02.263123
3,JackManifoldTV,Just Chatting,"IF ME OR NIKI LAUGH, THE STREAM ENDS! [Mediashare - !donate]",39058,2021-08-07 21:07:49,2021-08-07T22:06:02.263123
4,Mizkif,Just Chatting,ALINITY CUTS MY HAIR !POBOX <-- SEND STUFF,33582,2021-08-07 20:45:56,2021-08-07T22:06:02.263123
5,Asmongold,Dungeons & Dragons,"DUNGEONS AND DRAGONS WITH MCCONNELL, RICH AND RIKUD20",32917,2021-08-07 14:51:33,2021-08-07T22:06:02.263123
6,Fextralife,Back 4 Blood,🔥BETA KEY !DROPS🔥BACK 4 BLOOD with CAS! #thanksWBforthecode,30344,2021-08-07 08:59:51,2021-08-07T22:06:02.263123
7,HasanAbi,Just Chatting,"SO MUCH CONTENT IT MIGHT BE ILLEGAL, WILL TWITCH TRY AND STOP THIS CONTENT TRAIN?! FIND OUT",28956,2021-08-07 18:04:35,2021-08-07T22:06:02.263123
8,buddha,Grand Theft Auto V,FeelsBirthdayMan - Lang Buddha - NoPixel | !website !tiktok,28566,2021-08-07 16:24:05,2021-08-07T22:06:02.263123
9,ROSHTEIN,Slots,⭐ SOON: 101 BONUS OPENING 💠 USE !STAKE TO BE ELIGIBLE FOR CASH RAFFLES,26067,2021-08-07 17:54:40,2021-08-07T22:06:02.263123
10,LIRIK,Back 4 Blood,Best PvPer World,20632,2021-08-07 16:04:03,2021-08-07T22:06:02.263123
11,Doublelift,League of Legends,Doublelift - LCS Playoffs - EG vs DIG #LCSWatchParty,19697,2021-08-07 19:58:52,2021-08-07T22:06:02.263123
12,sodapoppin,Dreamscaper,Sh*t Show Saturday #264 | www.sodapoppin.shop (Discount code: POOR) ,17255,2021-08-07 19:01:15,2021-08-07T22:06:02.263123
13,Amouranth,ASMR,👅LICKING 2 MICS👄💦💦 !s --> all my social media💦!dogs --> animal instagram 💦 !pobox,14580,2021-08-07 17:04:20,2021-08-07T22:06:02.263123
14,RatedEpicz,Grand Theft Auto V,Randy Bullet | Chang Gang | GTA V RP | NoPixel | !youtube !newvid,14266,2021-08-07 18:52:58,2021-08-07T22:06:02.263123
15,LVNDMARK,Escape from Tarkov,3200+ PMC Kills  | !MERCH | !GFUEL | @LVNDMARK_tv on socials,14263,2021-08-07 18:08:43,2021-08-07T22:06:02.263123
16,nbcolympics,Olympic Games Tokyo 2020: The Official Video Game,"The Try-athlon Team Finale with Captains: Jericho, Pokimane, and NickEh30",14258,2021-08-07 19:00:02,2021-08-07T22:06:02.263123
17,Evo,Guilty Gear: Strive,EVO 2021 Online - Day 1 - Guilty Gear -Strive- - LATAM Region!,13917,2021-08-07 10:15:53,2021-08-07T22:06:02.263123
18,summit1g,Crowfall,Crowfall. Merch dropped summit1g.gg  [ @summit1g ],10767,2021-08-07 19:51:45,2021-08-07T22:06:02.263123
19,AnthonyZ,Just Chatting,OOC WITH ANTHONYZ W/ FUSLIE!!  | LIVE MON-FRI 9:30AM CT,10766,2021-08-07 19:27:02,2021-08-07T22:06:02.263123
20,imls,League of Legends,T1 LS | EG vs DIG LCS PLAYOFFS w/ Nemesis+C9`Max #LCSWatchParty photos on !Instagram !YT !Patreon !T1Shop !Nordvpn ,9596,2021-08-07 20:37:18,2021-08-07T22:06:02.263123
21,Yassuo,Slots,18+ 60K START PLS WIN TODAY 100K GOAL - !rollbit #ad,9159,2021-08-07 15:51:13,2021-08-07T22:06:02.263123
22,Ramee,Grand Theft Auto V,Ramee | !Twitter | Chang Gang | NoPixel,8699,2021-08-07 18:17:20,2021-08-07T22:06:02.263123
23,Mathil1,Path of Exile,"Mathil - Making Shield Charge my clear skill, giga hits with Shield Crush, getting woke levels done",8638,2021-08-07 19:18:56,2021-08-07T22:06:02.263123
24,ludwig,Just Chatting,BLINDFOLD FRUIT TASTE TEST #SlimJimPartner,7898,2021-08-07 21:45:42,2021-08-07T22:06:02.263123
25,Stewie2K,Counter-Strike: Global Offensive,Moe's Gummies - ESEA Cash Cup (45s delay) | @StewieStore | @Stewie,7870,2021-08-07 18:13:43,2021-08-07T22:06:02.263123
26,RATIRL,League of Legends,🎐 RATIRL play TO Rank 1 Grind 655 LP start  🎐  Practice for Dreamhack 2009 :alien:Burgir % pizza enjoyers 🎐 ,7588,2021-08-07 08:17:35,2021-08-07T22:06:02.263123
27,masondota2,Dota 2,PMA TOP 10 SOON PMA <3 ALL COUNTRIES WELCOME,7257,2021-08-07 17:01:45,2021-08-07T22:06:02.263123
28,lilypichu,VALORANT,no cam valo w friends for a little bit (ryan toast wendy rae),7212,2021-08-07 20:09:01,2021-08-07T22:06:02.263123
29,Myth,VALORANT,AYOOOOO SKULLY SQUAAAAAAAD - !socials - no face mythical,7145,2021-08-07 20:39:19,2021-08-07T22:06:02.263123
30,Subroza,VALORANT,TSM FTX Subroza | RANKED W NV yay | !newvid !ridge !ads,7094,2021-08-07 15:29:57,2021-08-07T22:06:02.263123
31,forsen,VALORANT,What is this game? Placement matches!,6641,2021-08-07 17:00:56,2021-08-07T22:06:02.263123
32,TeePee,Apex Legends,APEX Games | !games | !apexsettings | !samsung | !monster | !socials |,6553,2021-08-07 18:00:43,2021-08-07T22:06:02.263123
33,SicK_cs,VALORANT,I AM THE HUNTER!!!!! | !blitz !yt !discord !berlin !socials !ur !faq,6433,2021-08-07 17:40:22,2021-08-07T22:06:02.263123
34,Zoomaa,Call of Duty: Black Ops Cold War,CHALLENGERS CHAMPS WATCH PARTY | #ZooMafia !discord,6395,2021-08-07 20:01:23,2021-08-07T22:06:02.263123
35,ESL_SC2,StarCraft II,LIVE: Antis v Namshar - DreamHack SC2 Masters: Fall 2021 - NA Groupstage,6192,2021-08-07 14:30:36,2021-08-07T22:06:02.263123
36,Tomato,SCP - Containment Breach,The scp are obviously distressed and I'm the bad guy for startling them. (SCP Terror Hunt),5924,2021-08-07 19:48:35,2021-08-07T22:06:02.263123
37,itsRyanHiga,VALORANT,chillin,5897,2021-08-07 17:38:10,2021-08-07T22:06:02.263123
38,BeyondTheSummit,Dota 2, LIVE: Furia Jovem vs Infamous (Bo3) - LOOT.BET Pro Series 7 AM: Closed Quals w/ Kmart & ET,5773,2021-08-06 20:21:05,2021-08-07T22:06:02.263123
39,RTGame,Phoenix Wright: Ace Attorney,The Final Case,5595,2021-08-07 14:01:26,2021-08-07T22:06:02.263123
40,Nokokopuffs,Apex Legends,TOP #10 PRED RANKED GRIND WITH Crewsn AND Resultuh,5421,2021-08-07 18:59:46,2021-08-07T22:06:02.263123
41,tarik,Counter-Strike: Global Offensive,CASH CUP EVENT @tarik // !new !cashcup [45s Delay],5328,2021-08-07 18:03:53,2021-08-07T22:06:02.263123
42,Wirtual,TrackMania,Trackmania Kackiest Kacky ALL DAY ALL NIGHT [28/75],5325,2021-08-07 16:09:14,2021-08-07T22:06:02.263123
43,Jinnytty,Just Chatting,Chicago Day 2 Adventuree,5271,2021-08-07 16:10:29,2021-08-07T22:06:02.263123
44,IWillDominate,League of Legends,LCS PLAYOFFS EG VS DIG Bo5 #LCSWatchParty Joined by FNC Head Coach Yamatocannon,5197,2021-08-07 20:44:53,2021-08-07T22:06:02.263123
45,veibae,Just Chatting,drunk rping with snuffy !yt !prime,5060,2021-08-07 21:47:19,2021-08-07T22:06:02.263123
46,TaySon,Fortnite,Bootcamp Trio Arena! | Watch my !newvid | !twitter !code !bootcamp !discord,4956,2021-08-07 19:52:21,2021-08-07T22:06:02.263123
47,AyeZee,Slots,"18+ | 🍻 [CELEBRATION STREAM] $1,000,000 BONUS HUNT + 5 GIGA JARS ON $400 + MANY SURPRISES! | !rollbit for most player rewarding casino",4922,2021-08-07 20:44:01,2021-08-07T22:06:02.263123
48,JoeWo,Call of Duty: Warzone,NRG JoeWo // NEW PC VIBES // !scuf !socials !yt,4884,2021-08-07 17:58:22,2021-08-07T22:06:02.263123
49,Kiyoon,Teamfight Tactics,TSM FTX Kiyoon | LOOONG STREAM NO END TILL RANK 1 SOJU STYLE | PATCH 11.15 !TIERLIST !AKSHAN !FIDDLE3 ON !YT | !huel,4541,2021-08-07 17:57:07,2021-08-07T22:06:02.263123
50,lilsimsie,Just Chatting,doing each other's makeup lol,4480,2021-08-07 20:00:47,2021-08-07T22:06:02.263123
51,GD_Booya,Apex Legends,Apex w/ Lucky & Biff! | !socials | !yt | !nukesquad | !Scuf Partner,4384,2021-08-07 20:09:51,2021-08-07T22:06:02.263123
52,Magic,Magic: The Gathering,Challenger Gauntlet - Day 2 Historic and Standard,4176,2021-08-07 15:30:07,2021-08-07T22:06:02.263123
53,AbdulHD,Grand Theft Auto V,"Abdul ""Future Mayor"" | !NoPixel | !NordVPN | !SneakEnergy | !Socials | #GoodVibes #ToxicFree",4143,2021-08-07 13:01:56,2021-08-07T22:06:02.263123
54,Zentreya,Apex Legends,STAY POSITIVE MEATS 🐉: LETS GAME | !merch ,3988,2021-08-07 17:44:52,2021-08-07T22:06:02.263123
55,futs0030,,,3936,2021-08-07 21:38:03,2021-08-07T22:06:02.263123
56,GTAWiseGuy,Grand Theft Auto V,Eddie Marshall | NoPixel WL !discord,3889,2021-08-07 16:06:37,2021-08-07T22:06:02.263123
57,projektmelody,Just Chatting,time to drink and draw,3673,2021-08-07 19:51:23,2021-08-07T22:06:02.263123
58,sneakylol,League of Legends,Sneaky | LCS PLAYOFFS #LCSWatchParty,3672,2021-08-07 21:11:08,2021-08-07T22:06:02.263123
59,Im_Dontai,Super Smash Bros. Ultimate,Lounge SYX - Smash With JOJO (Chill Vibes),3634,2021-08-07 21:18:18,2021-08-07T22:06:02.263123
60,wudijo,Diablo III,!Charity Stream today & tomorrow - !150 Solo Push !terrordemon - !freeze !FAQ !inna !WoL !zmonk - !Discord !YT !Maxroll,3552,2021-08-07 17:49:01,2021-08-07T22:06:02.263123
61,Zapman,SMITE,Watching SPL then we'll see | <Atlantis Leviathans>,3532,2021-08-07 19:20:54,2021-08-07T22:06:02.263123
62,Foolish_Gamers,VALORANT,WE HAVE TO GET DIAMOND 2 IN A WEEK! OHHHHHHHHH BOYYY :D,3412,2021-08-07 19:33:58,2021-08-07T22:06:02.263123
63,Leynainu,ASMR,💋 Ear licking ASMR 💋!YT / !socials= all my Social Medias,3297,2021-08-07 17:47:09,2021-08-07T22:06:02.263123
64,shroud,Just Chatting,WATUP | Follow @shroud on socials,3238,2021-08-07 21:54:15,2021-08-07T22:06:02.263123
65,YoungGun,Music,"!giveaway YG PRESENTS: Thrash Metal Night! 8 bands, 40 songs, one heck of a night",3202,2021-08-07 18:05:46,2021-08-07T22:06:02.263123
66,GernaderJake,Destiny 2,Free !Trials Carries (All !Platforms Soon) // Triple Carrots !Crowfall Later // !Hawaii,3192,2021-08-07 13:59:32,2021-08-07T22:06:02.263123
67,Ssaab,Grand Theft Auto V,Chief Of Police Baas - Building - Nopixel | !tiktok,3112,2021-08-07 18:01:50,2021-08-07T22:06:02.263123
68,erobb221,Mario Kart 8,HELLO x),3097,2021-08-07 19:01:08,2021-08-07T22:06:02.263123
69,Strippin,Back 4 Blood,Drops (Bodies AND Codes),3089,2021-08-07 18:14:43,2021-08-07T22:06:02.263123
70,hexy,Dead by Daylight,NEW BUILDS FOR SURVIVOR! LETS DO IT - @hexytv,2991,2021-08-07 19:40:57,2021-08-07T22:06:02.263123
71,DougDougW,Minecraft,BUILD BATTLES on the new Minecraft server | !minecraft,2975,2021-08-07 19:40:36,2021-08-07T22:06:02.263123
72,Atrioc,HITMAN 3,SATURDAY IS A DAY FOR GAMING. SATURDAY IS A DAY FOR FUN. SATURDAY IS THE DAY IT ALL CHANGES. ,2933,2021-08-07 18:42:29,2021-08-07T22:06:02.263123
73,Mr_Mammal,Old School RuneScape,24 Hour Charity Stream! !donate !forfeits !roulette,2927,2021-08-07 17:00:09,2021-08-07T22:06:02.263123
74,Otzdarva,Dark Souls II,Coaching GF to beat DS2 (never played any DS games) || !faq !niina,2916,2021-08-07 15:03:53,2021-08-07T22:06:02.263123
75,SheriffEli,Back 4 Blood,Back4Blood: Day 3 -- Open Beta w/ my dude @Finkone1! // LET'S GET SOME!! // http://www.designbyhumans.com/shop/Sheriffeli/,2742,2021-08-07 17:30:56,2021-08-07T22:06:02.263123
76,Bawkbasoup,Games + Demos,NEW CHILLAS ART GAME ! Released a few hours ago|| The Night Way Home  !social !merch,2657,2021-08-07 14:31:38,2021-08-07T22:06:02.263123
77,Posty,Rust,SOLO (30% off on !Gfuel) !tiktok !merch,2650,2021-08-07 07:35:03,2021-08-07T22:06:02.263123
78,kevinmartin,Poker,WSOP - Bracelets - Kmart - !youtube,2533,2021-08-07 13:41:10,2021-08-07T22:06:02.263123
79,Frosty_TV,Final Fantasy XIV Online,"MogTalk: World Race w/ Maximum, Sfia, & Layla",2503,2021-08-07 20:29:41,2021-08-07T22:06:02.263123
80,Payo,World of Warcraft,EU ALL STARS RAID - Classic Payo Rogue WPVP | !Bonus ,2492,2021-08-07 16:51:24,2021-08-07T22:06:02.263123
81,Mirlolxd,World of Warcraft,Mir - I'M BACK - ROGUE PRIEST 2V2 WITH UZBEKI 97 RESILIENCE 2700 + RATING - MIR 4 SOON?? - UPDATED !Newvideo !Macros ,2415,2021-08-07 19:00:27,2021-08-07T22:06:02.263123
82,Giantwaffle,Just Chatting,"If you never believe in yourself, you'll never let yourself down!",2411,2021-08-07 15:33:40,2021-08-07T22:06:02.263123
83,TGLTN,PUBG: BATTLEGROUNDS,GAIN ,2346,2021-08-07 17:09:05,2021-08-07T22:06:02.263123
84,Enviosity,Death's Door,day 3 beating the game today | !gfuel | Day 315,2335,2021-08-07 13:39:02,2021-08-07T22:06:02.263123
85,FenoHS,Hearthstone,T1 Feno - Coffee & Good New Decks in Legend Ladder EU ^^ I Think i might like all the decks right now.,2266,2021-08-07 14:18:30,2021-08-07T22:06:02.263123
86,RayNarvaezJr,Pokémon Sword/Shield,!store !sprites | ✨Shiny Hunting & Chill✨,2258,2021-08-07 19:56:27,2021-08-07T22:06:02.263123
87,Janey,Apex Legends,BIG DUMPYS FOUND HERE | !raid !newvid !glytch !socials !org !scrims,2239,2021-08-07 15:29:42,2021-08-07T22:06:02.263123
88,BobRoss,Art,Bob Ross - Weekend Marathon! Beginning Fridays at 12PM EDT.,2227,2021-08-06 15:46:10,2021-08-07T22:06:02.263123
89,Destiny,League of Legends,Final day of climbing with THE MOOT !VPN,2218,2021-08-07 18:50:07,2021-08-07T22:06:02.263123
90,Joe_Bartolozzi,Oatmeal,Oatmeal,2186,2021-08-07 19:24:25,2021-08-07T22:06:02.263123
91,dubbs33,NBA 2K21,Good meal,2185,2021-08-07 21:58:55,2021-08-07T22:06:02.263123
92,elena_fn,ASMR,ASMR ❤️EARLICKING ❤️ 4K| !sub !youtube !prime,2174,2021-08-07 14:58:41,2021-08-07T22:06:02.263123
93,FollowGrubby,Heroes of the Storm,Tassadar was a protoss high templar and executor in charge of the expeditionary force which made first contact with the Zerg. ,2147,2021-08-07 16:39:05,2021-08-07T22:06:02.263123
94,imrosen,Chess,Summer Marathon 2021: Trying to finish top 100 | lichess.org !podcast !merch,2143,2021-08-07 20:25:50,2021-08-07T22:06:02.263123
95,BTMC,osu!,CORSACE QUALIFIERS IN 30 MINUTES | !gfuel,2137,2021-08-07 16:14:37,2021-08-07T22:06:02.263123
96,ScottJund,Dead by Daylight,Rare Viewer Builds Stream (Killer or Survivor) | SR 1.47,2057,2021-08-07 19:45:34,2021-08-07T22:06:02.263123
97,Avast,Overwatch,Linkzr Pizza Day,2053,2021-08-07 18:45:11,2021-08-07T22:06:02.263123
98,Tylerootd,Hearthstone,[14.5k] Rank 2 but I wanna be the very best !leaderboard,2044,2021-08-07 16:44:51,2021-08-07T22:06:02.263123
99,WARDELL,VALORANT,SOLO QUEUE GAMER | WARDELL416 | !socials !discord !tourney !keeps,2040,2021-08-07 21:23:59,2021-08-07T22:06:02.263123
