,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,The Tonight Show Starring Jimmy Fallon,BTS: Butter | The Tonight Show Starring Jimmy Fallon,2021-07-15T04:30:09Z,8153049,41835,1184139,5787,2021-07-17T08:37:07.635321
1,shakiraVEVO,Shakira - Don&#39;t Wait Up (Official Video),2021-07-16T14:00:13Z,1647873,20467,142489,5049,2021-07-17T08:37:07.635321
2,NormaniVEVO,Normani - Wild Side (Official Video) ft. Cardi B,2021-07-16T04:00:08Z,4275093,41209,478899,12627,2021-07-17T08:37:07.635321
3,The Tonight Show Starring Jimmy Fallon,BTS: Permission to Dance (TV Debut) | The Tonight Show Starring Jimmy Fallon,2021-07-14T04:30:11Z,11679720,43317,1425890,9430,2021-07-17T08:37:07.635321
4,CamiloVEVO,"Camilo, Shawn Mendes - KESI (Remix - Audio)",2021-07-14T16:00:06Z,3404430,20572,301223,4449,2021-07-17T08:37:07.635321
5,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,60379865,7464,1689850,105038,2021-07-17T08:37:07.635321
6,ConanGrayVEVO,Conan Gray - People Watching,2021-07-16T16:00:10Z,430299,8823,126019,186,2021-07-17T08:37:07.635321
7,MrBeast,"Would YOU Quit School For $100,000?",2021-07-10T20:00:09Z,29144740,69188,1441227,18896,2021-07-17T08:37:07.635321
8,ImagineDragonsVEVO,Imagine Dragons - Wrecked (Official Music Video),2021-07-15T16:00:10Z,1630166,7518,157866,841,2021-07-17T08:37:07.635321
9,TesherVEVO,Tesher x Jason Derulo - Jalebi Baby (Official Video),2021-07-13T15:00:11Z,6893330,15680,402256,5476,2021-07-17T08:37:07.635321
10,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,18348891,49841,835781,11425,2021-07-17T08:37:07.635321
11,POPSMOKEVEVO,"Pop Smoke - Bout A Million (Audio) ft. 21 Savage, 42 Dugg",2021-07-16T04:00:31Z,1201157,6140,90620,593,2021-07-17T08:37:07.635321
12,XXL,"Pooh Shiesty, Flo Milli, 42 Dugg and Rubi Rose&#39;s 2021 XXL Freshman Cypher",2021-07-15T16:00:14Z,1231920,15212,66742,3653,2021-07-17T08:37:07.635321
13,Mrhugo,1000 lobos vs 1 oveja en Minecraft #Shorts,2021-07-11T17:30:04Z,858534,208,90439,1848,2021-07-17T08:37:07.635321
14,Bastián Cortés,Friday Night Funkin- Release (SONG) GARCELLO //  Smoke &#39;Em Out Struggle,2021-07-15T00:35:49Z,574235,3299,30889,478,2021-07-17T08:37:07.635321
15,POPSMOKEVEVO,"Pop Smoke - Tell The Vision (Audio) ft. Kanye West, Pusha T",2021-07-16T04:00:12Z,1073405,4372,71162,717,2021-07-17T08:37:07.635321
16,BT Sport,&quot;This guy is a dirtbag!&quot; Dustin Poirier on Conor McGregor after heated UFC 264 main event.,2021-07-11T04:43:13Z,6784059,13587,78729,5500,2021-07-17T08:37:07.635321
17,Dylan Ayres,Rubber Band Trampoline #Shorts,2021-07-10T17:29:38Z,3094507,647,219106,7067,2021-07-17T08:37:07.635321
18,Dental Digest,Crazy TikTok Toothbrush! #shorts,2021-07-14T20:30:04Z,3013755,1326,174922,5216,2021-07-17T08:37:07.635321
19,The Grand Tour,The Grand Tour Presents: Lochdown | Official Trailer | The Grand Tour,2021-07-15T08:59:52Z,1868800,5191,92836,403,2021-07-17T08:37:07.635321
20,johnmayerVEVO,John Mayer - Shot in the Dark (Official Video),2021-07-16T04:00:10Z,1158946,3441,39549,429,2021-07-17T08:37:07.635321
21,DavidoVEVO,"Davido - Shopping Spree (Official Video) ft. Chris Brown, Young Thug",2021-07-16T15:00:11Z,1021820,4696,45653,428,2021-07-17T08:37:07.635321
22,JxmyHighroller,This is Starting to Get Ugly,2021-07-15T20:03:41Z,891654,6092,56910,630,2021-07-17T08:37:07.635321
23,PowerfulJRE,Joe on Conor McGregor&#39;s Leg Break,2021-07-14T17:52:25Z,3432101,6893,54678,1505,2021-07-17T08:37:07.635321
24,Chewkz,American Breaks British Transport Law pt. II #Shorts,2021-07-14T20:29:13Z,3742330,707,263409,4916,2021-07-17T08:37:07.635321
25,BBC News,How have dozens died in flooding in Germany? - BBC News,2021-07-15T20:32:57Z,826918,3554,7681,384,2021-07-17T08:37:07.635321
26,NoahJ456,COLD WAR ZOMBIES - FULL MAUER DER TOTEN EASTER EGG TUTORIAL! (EASY GUIDE),2021-07-15T22:34:02Z,523683,1008,15537,322,2021-07-17T08:37:07.635321
