,user_name,game_name,title,viewer_count,started_at,api_call_time
0,GamesDoneQuick,Zoda's Revenge: StarTropics II,Summer Games Done Quick 2021 Online - Benefiting Doctors Without Borders - Zoda's Revenge: Startropics II,44192,2021-07-05 06:09:21,2021-07-05T10:06:02.494254
1,Trainwreckstv,Slots,18+ !stake WE'RE ALMOST BACK TO EVEN! NEED W'S TODAY + GIVEAWAY AT END OF STREAM #ad | !twitter | !youtube | !podcast,37649,2021-07-05 05:15:45,2021-07-05T10:06:02.494254
2,Pestily,Escape from Tarkov,BITCOIN FARM UNLOCKED | 50 DAY SUBATHON | !MEME | !SUBATHON,16295,2021-07-03 19:17:07,2021-07-05T10:06:02.494254
3,LPL,League of Legends,RW vs. IG | RA vs. JDG - Week 5 Day 1 | LPL Summer Split (2021),13840,2021-07-05 08:04:33,2021-07-05T10:06:02.494254
4,Maximilian_DOOD,Killer Instinct,YOVIDEOGAMES 4TH OF JULY  !nzxt (7-4),8241,2021-07-05 07:25:58,2021-07-05T10:06:02.494254
5,Faith,"Pools, Hot Tubs, and Beaches",💧💗 SELLOUT TIPSY HOT TUB SUBATHON 💗👀 | !s !socials,7852,2021-07-05 02:40:16,2021-07-05T10:06:02.494254
6,aceu,Escape from Tarkov,NRG aceu // TARKY IS HERE 4 // !socials !squad,7124,2021-07-05 05:09:27,2021-07-05T10:06:02.494254
7,x2Twins,Fortnite,"[OCE] [AUS] FORTNITE TRIO SCRIMS W/ REPULSE 😳 😳 WE ARE IMPROVING, SHARE THE ✨ positivity ✨ ️ LOVE OUR COMMUNITY 💗 💗",5805,2021-07-05 05:33:50,2021-07-05T10:06:02.494254
8,AdmiralBulldog,Dota 2,BASED stream [A] @AdmiralBulldog,5795,2021-07-05 08:29:23,2021-07-05T10:06:02.494254
9,Ash_on_LoL,Grand Theft Auto V,Ash Ketchup (◞ꈍωꈍ)◞⋆** !ground,5629,2021-07-05 04:52:13,2021-07-05T10:06:02.494254
10,TEBtv,Counter-Strike: Global Offensive,[EN] Sinners vs Fiend | Swiss Stage | Pinnacle Cup II | @RelogMedia @TheEsportsBible,5270,2021-07-05 07:35:51,2021-07-05T10:06:02.494254
