,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Clash of Clans,Party Like A Queen! (Clash of Clans Official),2021-08-01T08:00:08Z,4506360,6025,145891,2247,2021-08-02T02:37:08.378005
1,BillieEilishVEVO,Billie Eilish - Happier Than Ever (Official Music Video),2021-07-30T16:00:09Z,9049357,56096,847164,12653,2021-08-02T02:37:08.378005
2,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic - Skate [Official Music Video]",2021-07-30T04:00:03Z,12854377,32192,694042,5658,2021-08-02T02:37:08.378005
3,JYP Entertainment,Stray Kids &quot;NOEASY&quot; Thunderous Trailer Exclusive Clip,2021-08-01T14:59:56Z,642504,9549,222600,254,2021-08-02T02:37:08.378005
4,FORMULA 1,Race Highlights | 2021 Hungarian Grand Prix,2021-08-01T17:15:00Z,2877441,10316,82628,1971,2021-08-02T02:37:08.378005
5,BryantMyersVEVO,Bryant Myers - Airdrop (Official Music Video),2021-07-30T04:00:32Z,1705720,7722,124819,1378,2021-08-02T02:37:08.378005
6,LilNasXVEVO,"Lil Nas X, Jack Harlow - INDUSTRY BABY (Official Video)",2021-07-23T04:00:12Z,55538283,248019,2651489,200771,2021-08-02T02:37:08.378005
7,Eladio Carrion,"Eladio Carrion, J Balvin, Daddy Yankee, Bobby Shmurda - TATA REMIX (Video Oficial)",2021-07-28T19:00:08Z,7622434,20443,318445,5886,2021-08-02T02:37:08.378005
8,PK Skills,Celling fan Coil winding Machine#short,2021-07-30T13:32:42Z,1126168,70,7002,1480,2021-08-02T02:37:08.378005
9,Rubius Z,ME HAGO PASAR POR BOT | Hide and Seek GMOD,2021-07-31T17:09:05Z,1779093,2644,192508,1190,2021-08-02T02:37:08.378005
10,MrBeast,"If You Can Carry $1,000,000 You Keep It!",2021-07-24T20:00:59Z,28107569,55014,1327446,14511,2021-08-02T02:37:08.378005
11,JustDustin,"First YouTuber To Break The Orb Wins $10,000",2021-07-31T17:15:01Z,1131573,2126,42537,697,2021-08-02T02:37:08.378005
12,KHEA,"KHEA, Julia Michaels, Becky G ft. Di Genius - Only One (Official Video)",2021-07-29T22:00:09Z,1407073,5003,142278,1582,2021-08-02T02:37:08.378005
13,GeorgeNotFound,"Minecraft, But Mobs Try And Kidnap My Friends...",2021-07-30T22:30:11Z,4670939,16673,388401,4219,2021-08-02T02:37:08.378005
14,Ryder Playz,ARIANA CONFIRMED (Check desc.) Fortnite/PS5,2021-08-01T18:30:50Z,796615,6295,61064,1150,2021-08-02T02:37:08.378005
15,Drew Gooden,Actually the first Space Jam kinda sucked too,2021-07-31T17:33:26Z,978273,5688,84752,2056,2021-08-02T02:37:08.378005
16,BBC Radio 1,"BTS - I&#39;ll Be Missing You (Puff Daddy, Faith Evans and Sting Cover) in the Live Lounge",2021-07-27T11:15:13Z,9627481,73038,1141305,7323,2021-08-02T02:37:08.378005
17,LazarBeam,OLYMPICS 2021 is very broken,2021-07-30T23:18:44Z,2612344,5940,141604,1332,2021-08-02T02:37:08.378005
18,TheOdd1sOut,Catfish #shorts,2021-07-31T17:39:02Z,1099145,3192,81194,709,2021-08-02T02:37:08.378005
19,UnspeakablePlays,STRANDED ON AN ISLAND WITH $0,2021-07-31T16:00:41Z,735343,835,20150,424,2021-08-02T02:37:08.378005
20,BBC Radio 1,BTS - Permission To Dance in the Live Lounge,2021-07-27T11:15:01Z,8184084,21784,830998,4146,2021-08-02T02:37:08.378005
21,JackManifoldTV,We Tried The World&#39;s Weirdest Sport...,2021-07-30T19:00:05Z,1677015,8929,254895,594,2021-08-02T02:37:08.378005
22,The Try Guys,The Try Guys Make Ice Cream Cake Without A Recipe,2021-07-31T15:00:09Z,1577910,6230,88594,763,2021-08-02T02:37:08.378005
23,rekrap2,I Built the MOST Expensive Mob Farm in Minecraft,2021-07-31T14:00:13Z,345396,993,9640,199,2021-08-02T02:37:08.378005
24,Mark Rober,World Record Domino Robot (100k dominoes in 24hrs),2021-07-26T19:59:46Z,15640460,26655,691747,8670,2021-08-02T02:37:08.378005
25,BBC Radio 1,BTS - Dynamite in the Live Lounge,2021-07-27T11:15:00Z,6694753,17946,730190,4198,2021-08-02T02:37:08.378005
26,Veritasium,The Simplest Math Problem No One Can Solve,2021-07-30T14:16:19Z,3377620,15178,172617,2549,2021-08-02T02:37:08.378005
27,AC Milan,Highlights | Giroud scores: Nice 1-1 AC Milan,2021-07-31T22:00:43Z,818827,1230,20058,445,2021-08-02T02:37:08.378005
28,WhatCulture Wrestling,Why WWE Released Bray Wyatt,2021-07-31T21:56:23Z,314649,3580,10974,225,2021-08-02T02:37:08.378005
29,SwaggerSouls,TORTURING POKIMANE IN RUST,2021-07-31T17:00:11Z,380254,1031,41663,274,2021-08-02T02:37:08.378005
30,Funk Bros,dive through the impossible shape,2021-07-11T14:00:05Z,8093621,301,198369,20130,2021-08-02T02:37:08.378005
31,Desmond Dennis,The time my dad cursed!,2021-07-31T19:16:46Z,886799,436,89583,1034,2021-08-02T02:37:08.378005
32,JianHao Tan,19 Types of Students at the School Lunch,2021-08-01T13:00:08Z,400817,5449,27812,326,2021-08-02T02:37:08.378005
33,GeorgeWasFound,"Minecraft, But Mobs Try And Kidnap My Friends... - Extra Scenes",2021-07-30T22:59:19Z,477662,2070,65252,224,2021-08-02T02:37:08.378005
34,Jim Browning,My channel was deleted... HOW?,2021-07-30T18:30:21Z,1323401,12114,140126,713,2021-08-02T02:37:08.378005
35,Successful Den,Types Of People | Nice Lifehack,2021-07-23T19:05:09Z,79871961,4297,1751662,64945,2021-08-02T02:37:08.378005
36,Pinoy exploretv,viral ngayon/hipon girl umiiyak  dahil nag hiwalay na sila Ng  kanyang BF.,2021-07-25T20:25:53Z,7440915,21272,480570,3722,2021-08-02T02:37:08.378005
37,GTWorld,SUPER POLE - TotalEnergies 24 hours of Spa 2021 - ENGLISH,2021-07-30T18:43:59Z,703287,4,12570,116,2021-08-02T02:37:08.378005
38,Man City,HIGHLIGHTS | MAN CITY 4-0 BARNSLEY | Pre-season 21/22,2021-07-31T19:46:26Z,572751,1040,13821,190,2021-08-02T02:37:08.378005
39,Benab,Benab - RS4 feat. Timal &amp; Kofs (Clip officiel),2021-07-30T15:00:08Z,1089262,985,30926,478,2021-08-02T02:37:08.378005
40,DaniClips,Dani says &quot;thicc&quot; for the last time,2021-08-01T12:00:09Z,1481528,18363,159592,998,2021-08-02T02:37:08.378005
41,LittleGaming  ,Max Level in Picker 3D #Shorts #Picker3D,2021-07-30T13:30:04Z,481694,44,12951,1157,2021-08-02T02:37:08.378005
42,Dude Perfect,Trying to Bench 405 lbs Underwater | OT 28,2021-07-26T21:59:56Z,9169144,33737,355959,9177,2021-08-02T02:37:08.378005
43,Josh Pieters & Archie Manners,We Exposed the UK&#39;s Leading Anti-Vaxxer,2021-07-31T13:32:17Z,356934,2806,19399,1154,2021-08-02T02:37:08.378005
44,Beast Reacts,Extreme Try Not To Laugh Challenge!,2021-07-29T22:00:02Z,9538118,13159,457536,5420,2021-08-02T02:37:08.378005
45,Generacija Zed,VOYAGE x NUCCI - BALKAN (OFFICIAL VIDEO) Prod. by Popov,2021-07-29T10:33:50Z,2377004,4078,94518,2755,2021-08-02T02:37:08.378005
46,E.B Production,Mevli - Helem (Official Video),2021-07-31T21:45:10Z,446681,753,18441,426,2021-08-02T02:37:08.378005
47,SamSpedy,AFRICAN HOME: TELEPORTER (PART 2),2021-07-30T16:59:00Z,772223,2574,35676,437,2021-08-02T02:37:08.378005
48,ZHC Crafts,"Best Play Doh Art Wins $5,000 Challenge! | ZHC Crafts",2021-07-29T17:39:54Z,2947321,14094,133864,2089,2021-08-02T02:37:08.378005
49,Nour Younes,Haircut,2021-07-27T22:18:08Z,219512,62,3480,395,2021-08-02T02:37:08.378005
