,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,TheWeekndVEVO,The Weeknd - Take My Breath (Official Music Video),2021-08-06T04:00:09Z,7941409,38460,532144,5369,2021-08-07T20:37:06.868106
1,WIRED,BTS Answer the Web&#39;s Most Searched Questions | WIRED,2021-08-04T16:00:09Z,5796085,36949,726289,5602,2021-08-07T20:37:06.868106
2,Netflix Latinoamérica,Stranger Things 4 | Primer vistazo | Netflix,2021-08-06T13:00:00Z,356700,1289,24257,186,2021-08-07T20:37:06.868106
3,KSI,KSI x Lil Wayne - Lose [Official Music Video],2021-08-06T14:00:10Z,2304800,23382,313083,3940,2021-08-07T20:37:06.868106
4,Jarws  ,Anime Chibi Fnf vs Finger || Friday Night Funkin&#39; Animation || Whitty and Carol,2021-08-06T15:00:26Z,4388547,550,46371,2832,2021-08-07T20:37:06.868106
5,dojacatVEVO,Doja Cat - Need To Know (Official Live Performance) | Vevo,2021-08-06T16:00:20Z,1385176,6546,160750,613,2021-08-07T20:37:06.868106
6,Linus Tech Tips,I tried Steam Deck early and it&#39;s AWESOME!,2021-08-06T17:03:44Z,1750744,10655,134641,1130,2021-08-07T20:37:06.868106
7,Little Big,LITTLE BIG - MOUSTACHE (feat. NETTA) (Official Music Video),2021-08-06T08:00:10Z,1543379,5884,110391,13956,2021-08-07T20:37:06.868106
8,LilNasXVEVO,"Lil Nas X, Jack Harlow - INDUSTRY BABY (Official Video)",2021-07-23T04:00:12Z,66608582,270393,2973364,241537,2021-08-07T20:37:06.868106
9,TheWeekndVEVO,The Weeknd - Take My Breath (Official Lyric Video),2021-08-06T04:00:17Z,1241163,6119,94533,802,2021-08-07T20:37:06.868106
10,Safiya Nygaard,I Tested Clickbait DIY Candle &quot;Hacks&quot;,2021-08-05T21:07:05Z,1707652,3801,118415,783,2021-08-07T20:37:06.868106
11,BillieEilishVEVO,Billie Eilish - Happier Than Ever (Official Music Video),2021-07-30T16:00:09Z,20353027,72422,1270368,24521,2021-08-07T20:37:06.868106
12,Nas,Nas - EPMD 2 feat. Eminem &amp; EPMD (Official Audio),2021-08-06T04:00:18Z,1051519,12017,73421,841,2021-08-07T20:37:06.868106
13,LadyGagaVEVO,"Tony Bennett, Lady Gaga - I Get A Kick Out Of You (Official Music Video)",2021-08-06T16:00:38Z,465445,3757,50228,392,2021-08-07T20:37:06.868106
14,Billie Eilish,Billie Eilish - Happier Than Ever (Making Of The Video),2021-08-06T16:03:03Z,799071,7184,142154,1018,2021-08-07T20:37:06.868106
15,LazarLazar,ARIANA GRANDE EVENT (very cool),2021-08-06T23:39:29Z,425801,2130,30536,392,2021-08-07T20:37:06.868106
16,FORMULA 1,Race Highlights | 2021 Hungarian Grand Prix,2021-08-01T17:15:00Z,6561603,13864,129900,3337,2021-08-07T20:37:06.868106
17,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic - Skate [Official Music Video]",2021-07-30T04:00:03Z,24554903,37829,933116,8915,2021-08-07T20:37:06.868106
18,Snuffly's channel,What have I just witnessed,2021-08-07T19:57:02Z,868397,1439,33936,793,2021-08-07T20:37:06.868106
19,Kodak Black,Kodak Black Ft. Rod Wave - Before I Go - [Official Music Video],2021-08-06T05:16:12Z,1672833,7583,102671,1892,2021-08-07T20:37:06.868106
20,FC Barcelona,Leo Messi... the Greatest Of All Time.,2021-08-05T19:02:14Z,2750217,38442,369067,5783,2021-08-07T20:37:06.868106
21,Omar Raja - ESPN,"I was at the Drake, Justin Bieber, and Quavo private basketball game! #shorts",2021-07-31T21:46:22Z,5239869,1285,280680,5621,2021-08-07T20:37:06.868106
22,First We Feast,Matt Damon Sweats From His Scalp While Eating Spicy Wings | Hot Ones,2021-08-05T15:00:28Z,2399284,10354,115027,1525,2021-08-07T20:37:06.868106
23,Chad Wild Clay,FACE REVEAL of CLOAKER - Unmasking Spy Ninjas Challenge,2021-08-07T15:03:17Z,2737414,8284,177903,1737,2021-08-07T20:37:06.868106
24,Live Insaan,Guess The Song By Emojis Challenge #2,2021-08-05T07:00:03Z,3587566,33265,466109,5812,2021-08-07T20:37:06.868106
25,Netflix,Money Heist: Part 5 Vol. 1 | Official Trailer | Netflix,2021-08-02T14:00:00Z,6207799,11717,306808,2761,2021-08-07T20:37:06.868106
26,SSundee,SKINNY IMPOSTER Mod in Among Us,2021-08-05T16:00:04Z,6863121,10610,361781,5497,2021-08-07T20:37:06.868106
27,Created Satisfy,Guess The Fidget? | Fidget Toys ASMR Challenge,2021-08-02T18:00:02Z,4384848,27757,150701,6014,2021-08-07T20:37:06.868106
28,Chelsea Football Club,Chelsea 2-2 Tottenham | Ziyech Brace Before Blues Pegged Back | The Mind Series | Highlights,2021-08-04T21:40:22Z,2305690,2044,40834,858,2021-08-07T20:37:06.868106
29,Ghoulz,I SECRETLY Rigged a Talent Show... (they were mad),2021-08-06T18:41:52Z,469069,556,10329,423,2021-08-07T20:37:06.868106
30,inniter,&quot;lets get married&quot;,2021-08-07T19:30:03Z,4001346,32470,473144,2658,2021-08-07T20:37:06.868106
31,Colleen Ballinger,TESTING WEIRD PREGNANCY PRODUCTS FROM AMAZON!,2021-08-05T21:38:07Z,548487,1841,31091,242,2021-08-07T20:37:06.868106
32,The Real Spark,"Passenger taped to seat after attacking flight attendants on flight to Miami, police say",2021-08-04T08:36:23Z,3685958,2515,47751,447,2021-08-07T20:37:06.868106
33,ImStillDontai,ImDontai Reacts To KSI X Lil Wayne LOSE (Music Video),2021-08-07T00:40:14Z,450778,1594,40089,149,2021-08-07T20:37:06.868106
34,Kurzgesagt – In a Nutshell,The Largest Black Hole in the Universe - Size Comparison,2021-08-03T13:59:22Z,8436718,26005,394449,3334,2021-08-07T20:37:06.868106
35,Clash of Clans,Party Like A Queen! (Clash of Clans Official),2021-08-01T08:00:08Z,24214707,7022,199826,3930,2021-08-07T20:37:06.868106
36,Rabbitholebd Sports,Bangladesh vs Australia Highlights || 3rd T20i || Australia tour of Bangladesh 2021,2021-08-06T19:06:16Z,1584196,2944,41215,1483,2021-08-07T20:37:06.868106
37,Bancily,30 Secret Fortnite Easter Eggs YOU MISSED,2021-08-05T16:04:19Z,830770,491,9247,500,2021-08-07T20:37:06.868106
38,Liam Thompson,Sleeping on a Giant Marshmallow,2021-08-06T16:54:03Z,229961,2833,22829,118,2021-08-07T20:37:06.868106
