,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,The Late Show with Stephen Colbert,BTS &quot;Butter&quot; - The Late Show with Stephen Colbert,2021-05-26T04:30:13Z,9579405,45809,1217547,8255,2021-05-29T02:37:07.188766
1,PlayStation,Horizon Forbidden West - State of Play Gameplay Reveal | PS5,2021-05-27T21:20:56Z,3103016,14810,156327,3215,2021-05-29T02:37:07.188766
2,Bella Poarch,Bella Poarch - Build a B*tch (Official Music Video),2021-05-14T04:00:16Z,117615381,361604,6647382,213060,2021-05-29T02:37:07.188766
3,clay4Kiki,Friday Night Funkin&#39; - Tricky&#39;s clown room Mod,2021-05-26T18:02:40Z,1370198,466,15752,916,2021-05-29T02:37:07.188766
4,SORRYLAG,The Legend of Zelda: Breath of the Lag,2021-05-27T16:30:08Z,240093,3157,45138,156,2021-05-29T02:37:07.188766
5,The Late Show with Stephen Colbert,BTS Is Ready To Break The Internet With These New Hand Gestures,2021-05-26T04:05:00Z,3218041,25416,461658,1768,2021-05-29T02:37:07.188766
6,Delta Kevin,Oblivion NPC: &quot;Camerman&#39;s Friends Love This Incredible Gift From A Jeep&quot; #Short,2021-05-28T15:06:15Z,9044228,2451,164416,22395,2021-05-29T02:37:07.188766
7,JustinBieberVEVO,Justin Bieber - Peaches / Hold On (Live On The Voice / 2021),2021-05-27T17:33:27Z,900804,7131,87457,952,2021-05-29T02:37:07.188766
8,Entertainment Tonight,Friends Reunion: Jennifer Aniston and David Schwimmer Reveal REAL LIFE Crushes on Each Other,2021-05-27T16:02:48Z,1908583,1916,26835,774,2021-05-29T02:37:07.188766
9,Technoblade,I Became the Mayor of Skyblock,2021-05-26T19:28:28Z,3769334,46036,487605,2040,2021-05-29T02:37:07.188766
10,Nintendo,Sonic Colors: Ultimate - Announcement Trailer - Nintendo Switch,2021-05-27T16:15:01Z,753360,7654,46336,950,2021-05-29T02:37:07.188766
11,CarryMinati,THE LAND OF BIGG BOSS | CARRYMINATI,2021-05-23T15:50:44Z,27696820,333806,3580579,72499,2021-05-29T02:37:07.188766
12,Zeus and Who?,Stay Flee Get Lizzy feat. Fredo &amp; Central Cee - Meant To Be (Official Video),2021-05-28T20:03:51Z,992541,2810,65899,658,2021-05-29T02:37:07.188766
13,EminemVEVO,"Eminem - Killer (Remix) [Official Audio] ft. Jack Harlow, Cordae",2021-05-28T04:00:12Z,1559617,18241,189013,1472,2021-05-29T02:37:07.188766
