,user_name,game_name,title,viewer_count,started_at,api_call_time
0,shroud,New World,!drops | @shroud FOLLOW ME!!,75101,2021-10-03 20:58:20,2021-10-04T02:06:44.769850
1,btssmash,Super Smash Bros. Ultimate,"Low Tide City 2021 - Ultimate Singles Top 8 ft. MkLeo, Marss, Maister, Dabuz, Cosmos, Elegant, Lui$ & Goblin",43462,2021-10-03 15:56:55,2021-10-04T02:06:44.769850
2,sodapoppin,Just Chatting,🔴 Roast recap 🔴| Plush: sodapoppin.shop (Discount code: POOR),40554,2021-10-03 19:24:49,2021-10-04T02:06:44.769850
3,Fextralife,New World,🔥!DROPS ENABLED🔥 !BUILD NEWWORLD.WIKI.FEXTRALIFE.COM with YURIA!,25864,2021-10-04 00:02:51,2021-10-04T02:06:44.769850
4,Sykkuno,Grand Theft Auto V,chill day ,23802,2021-10-04 01:04:48,2021-10-04T02:06:44.769850
5,RatedEpicz,Grand Theft Auto V,Randy Bullet | Chang Gang | GTA V RP | NoPixel | !youtube !newvid | !GFuel,20787,2021-10-03 20:52:21,2021-10-04T02:06:44.769850
6,PaymoneyWubby,Just Chatting,NO VIEW MINIMUM MEDIA SHARE - $2 !media,16866,2021-10-04 00:36:41,2021-10-04T02:06:44.769850
7,Punz,VALORANT,Diamond incoming | !gfuel !merch | @Punztw on Twitter and Insta,15818,2021-10-04 01:33:38,2021-10-04T02:06:44.769850
8,Swagg,Call of Duty: Warzone,FaZe Nuke Squad | Use Code SWAGG | !sub !prime,15546,2021-10-04 00:05:21,2021-10-04T02:06:44.769850
9,ShahZaM,VALORANT,SEN ShahZaM - RADIANT RANKED,13771,2021-10-03 20:39:35,2021-10-04T02:06:44.769850
10,summit1g,Foxhole,I'm STILL chillin. - @summit1g,13619,2021-10-03 22:28:08,2021-10-04T02:06:44.769850
11,iiTzTimmy,Minecraft,RAIDING A FACTION SERVER WITH CHAT // Follow my socials @iiTzTimmy,11986,2021-10-03 19:10:49,2021-10-04T02:06:44.769850
12,PENTA,Grand Theft Auto V,Jordan Steele | NoPixel ,11548,2021-10-03 22:49:20,2021-10-04T02:06:44.769850
13,StreamerHouse,New World,24/7 !DROPS + 24/7 !GIVEAWAYS  #NewWorldCreator  [24/7 Live Since 2013],10901,2021-10-03 04:04:12,2021-10-04T02:06:44.769850
14,lilypichu,Superliminal,hi hi,10763,2021-10-03 23:42:40,2021-10-04T02:06:44.769850
15,Foolish_Gamers,Just Chatting,GORDON THEN GAMES ... Maybe Tomorrow,10472,2021-10-03 21:57:37,2021-10-04T02:06:44.769850
16,Amouranth,"Pools, Hot Tubs, and Beaches", 🍑💦BIKINI STREAM + 90 DAY FIANCE SEASON 1 FINALE💦 !s --> all my social media💦,10372,2021-10-03 16:33:42,2021-10-04T02:06:44.769850
17,sweetdreams,Apex Legends,playing with staynaughty so don't expect much this stream,10083,2021-10-03 14:30:29,2021-10-04T02:06:44.769850
18,ChilledChaos,Among Us,AMONG US x TOWN OF SALEM (Chilled & Friends),9537,2021-10-03 23:42:41,2021-10-04T02:06:44.769850
19,zackrawrr,New World,level 47--shameless,8738,2021-10-04 00:13:15,2021-10-04T02:06:44.769850
20,LVNDMARK,Escape from Tarkov,Kappa Level 62?! !CHANGES | !MERCH | !Displate !GFUEL !NORDVPN | @LVNDMARK_tv on socials,8604,2021-10-03 20:00:10,2021-10-04T02:06:44.769850
21,Blaustoise,Grand Theft Auto V,Downbad Mickey | NoPixel | supported by !glorious !gfuel,8121,2021-10-03 19:06:33,2021-10-04T02:06:44.769850
22,BTNeandertha1,Diablo II: Resurrected,Creating Value List and Magic Finding | Softcore Americas | #DiabloPartner | !YouTube !Maxroll !Guides !Values,7905,2021-10-03 20:48:18,2021-10-04T02:06:44.769850
23,StableRonaldo,NBA 2K22,WARMING UP FOR 2K WAGER AGAINST ISHOWSPEED WITH DEREK FOR 1K DOLLARS,7677,2021-10-03 22:56:17,2021-10-04T02:06:44.769850
24,Towelliee,New World,Exclusive !DROPS HERE - !Prime Pirate Outfit - 220HR+ Marathon !GIVEAWAYS - !GFUEL !GUNNAR !RAZER !COMPANY,7579,2021-10-02 09:49:58,2021-10-04T02:06:44.769850
25,sinatraa,VALORANT,sinatraa - NA ranked! back from berlin! ;o !newvid,7056,2021-10-03 23:57:04,2021-10-04T02:06:44.769850
26,VonDice,Slots,18+🎲80 BONUSES NOW🎲USE !DISCORD  FOR GIVEAWAY AND MORE OF THE COMMUNITY| 🎲,6547,2021-10-03 22:47:45,2021-10-04T02:06:44.769850
27,cyr,Just Chatting,THE TRUTH BEHIND SHITCAMP. THE E-TRUE HOLLYWOOD STORY OF THE CHAOS AND JUICE FUELED EVENTS THAT TOOK PLACE. | NEW CUSTOM !TTS ,6461,2021-10-03 21:25:43,2021-10-04T02:06:44.769850
28,MrLlamaSC,Diablo II: Resurrected,<Method> FREE TORCH GIVEAWAY!! UBERS w/ Jymnasium  !guides,5771,2021-10-03 22:20:48,2021-10-04T02:06:44.769850
29,JustaMinx,"Pools, Hot Tubs, and Beaches",LA Beach Stream 🍆 💦 💦,5624,2021-10-04 01:52:03,2021-10-04T02:06:44.769850
