,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,The Tonight Show Starring Jimmy Fallon,BTS: Permission to Dance (TV Debut) | The Tonight Show Starring Jimmy Fallon,2021-07-14T04:30:11Z,7286439,38773,1121267,5905,2021-07-15T08:37:06.250559
1,Last X Reacts,Ariana Grande - My Hair (Official Live Performance) | Vevo REACTION,2021-07-15T00:33:47Z,2008735,28162,320530,1477,2021-07-15T08:37:06.250559
2,CamiloVEVO,"Camilo, Shawn Mendes - KESI (Remix - Audio)",2021-07-14T16:00:06Z,1389897,17752,206988,2547,2021-07-15T08:37:06.250559
3,Ryan Reynolds,Deadpool and Korg React,2021-07-13T16:39:18Z,6529307,14038,492017,2490,2021-07-15T08:37:06.250559
4,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,53899729,6402,1467602,87309,2021-07-15T08:37:06.250559
5,MrBeast,"Offering Kids $100,000 To Quit School",2021-07-10T20:00:09Z,27118710,66055,1389136,17770,2021-07-15T08:37:06.250559
6,BLACKPINK,BLACKPINK - 5th ANNIVERSARY [4+1] THE MOVIE MAIN TRAILER,2021-07-14T09:00:18Z,3406077,47769,787694,5240,2021-07-15T08:37:06.250559
7,Lau Dumé,Nuevo WhatsApp Estilo IPhone en Android 2021,2021-07-12T17:14:28Z,645520,2250,37113,1159,2021-07-15T08:37:06.250559
8,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,14484918,46815,761601,9769,2021-07-15T08:37:06.250559
9,EA SPORTS FIFA,FIFA 22 | Official Reveal Trailer,2021-07-11T15:30:10Z,3164983,12132,134847,25770,2021-07-15T08:37:06.250559
10,BT Sport,&quot;This guy is a dirtbag!&quot; Dustin Poirier on Conor McGregor after heated UFC 264 main event.,2021-07-11T04:43:13Z,6710566,13526,77612,5449,2021-07-15T08:37:06.250559
11,BustaRhymesVEVO,Busta Rhymes - Deep Thought (Official Video),2021-06-17T16:00:31Z,4265772,1126,31905,1098,2021-07-15T08:37:06.250559
12,XXL,"DDG, Lakeyah, Morray and Coi Leray&#39;s 2021 XXL Freshman Cypher",2021-07-13T16:00:07Z,1952977,29382,94596,21225,2021-07-15T08:37:06.250559
13,Safiya Nygaard,I Made Lipstick From Scratch,2021-07-13T20:16:35Z,1561918,6012,121006,766,2021-07-15T08:37:06.250559
14,ESPN MMA,"Khabib on Conor McGregor vs. Dustin Poirier 3, retiring at the top and coaching | MMA on ESPN",2021-07-13T17:24:11Z,1136051,7328,40543,771,2021-07-15T08:37:06.250559
15,Kurtis Conner,Undercover Boss is Ridiculous,2021-07-13T18:00:02Z,986313,7837,105898,900,2021-07-15T08:37:06.250559
16,Dude Perfect,I Got Hit By A Car,2021-07-12T21:59:59Z,6912432,11064,320369,4872,2021-07-15T08:37:06.250559
17,Virgin Galactic,WATCH LIVE: Virgin Galactic Unity 22 Spaceflight Livestream,2021-07-11T17:00:43Z,7891570,4199,107107,4351,2021-07-15T08:37:06.250559
18,Pixar,Turning Red | Teaser Trailer,2021-07-13T12:12:39Z,1948348,6241,63989,2323,2021-07-15T08:37:06.250559
19,Joe Porter,Cool Musical Sound Effects on Different Instruments #shorts,2021-07-06T04:10:27Z,23399536,6320,1499946,23214,2021-07-15T08:37:06.250559
20,Hidden Creation,Brazil vs Argentina !! Copa America Final ! Amazing Goal by Ángel Fabián Di María. 🇦🇷🇦🇷🇦🇷,2021-07-14T17:27:21Z,7241110,5208,158366,5568,2021-07-15T08:37:06.250559
