,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V,2021-06-09T08:58:12Z,38803040,715215,2294142,38645,2021-06-11T14:37:09.094730
1,Battlefield,Battlefield 2042 Official Reveal Trailer (ft. 2WEI),2021-06-09T15:00:14Z,11407397,75002,864093,21099,2021-06-11T14:37:09.094730
2,Lorde,Lorde - Solar Power (Official Music Video),2021-06-10T22:00:32Z,1994961,25079,299310,4939,2021-06-11T14:37:09.094730
3,TheEllenShow,TWICE Performs &#39;Alcohol Free&#39;,2021-06-10T00:00:17Z,2822849,14838,227271,6014,2021-06-11T14:37:09.094730
4,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,11581257,29283,394229,3674,2021-06-11T14:37:09.094730
5,CBS Sports HQ,"Floyd Mayweather vs Logan Paul: Fight goes the distance [Highlights, recap] | CBS Sports HQ",2021-06-07T05:40:56Z,15519512,26104,137115,21263,2021-06-11T14:37:09.094730
6,LINDEN HARTNELL PINK,The Sims™ 4 diy hot tub,2021-06-11T13:42:48Z,1066633,11221,93866,1106,2021-06-11T14:37:09.094730
7,BANDAI NAMCO Entertainment Europe,ELDEN RING - Official Gameplay Reveal,2021-06-10T19:45:37Z,1142716,8621,81100,992,2021-06-11T14:37:09.094730
8,J Balvin,"OTRO FILI - J BALVIN, JAY WHEELER (OFFICIAL TRAILER)",2021-06-08T15:00:24Z,785868,2004,45908,939,2021-06-11T14:37:09.094730
9,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,39901488,155928,2491140,86255,2021-06-11T14:37:09.094730
10,boburnham,White Woman&#39;s Instagram -- Bo Burnham (from &quot;Inside&quot; -- ALBUM OUT NOW),2021-06-10T14:00:34Z,1218624,8255,107750,846,2021-06-11T14:37:09.094730
11,Sydney Morgan,AVOCADO FACE MASK | SYDNEY MORGAN #SHORTS,2021-06-07T22:42:32Z,6293463,8159,615918,16754,2021-06-11T14:37:09.094730
12,jackfrags,Battlefield 2042 Gameplay Details and More!,2021-06-09T15:30:46Z,2179693,15520,117877,3446,2021-06-11T14:37:09.094730
13,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V Teaser01,2021-06-06T14:59:57Z,8774851,60401,586209,7331,2021-06-11T14:37:09.094730
14,Tom Simons,I Bought A Water Park,2021-06-08T20:55:29Z,6200451,34237,687900,4835,2021-06-11T14:37:09.094730
15,Critical Role,State of the Role: Revealing our Super Top Secret Project!,2021-06-10T16:30:26Z,398915,2711,32648,402,2021-06-11T14:37:09.094730
16,Polo G,Polo G - Hall of Fame (Trailer),2021-06-10T17:07:48Z,437285,8151,63955,223,2021-06-11T14:37:09.094730
17,Maroon5VEVO,Maroon 5 - Lost (Official Music Video),2021-06-11T04:00:09Z,326366,2997,45570,334,2021-06-11T14:37:09.094730
18,Drakeout Vtuber,TNT INFINITA EN MINECRAFT #shorts,2021-06-04T16:00:30Z,2356879,438,179453,3570,2021-06-11T14:37:09.094730
19,Bloomberg Quicktake,How China Lost Patience with Its Loudest Billionaire,2021-06-10T01:35:28Z,641597,2111,12454,481,2021-06-11T14:37:09.094730
20,Doctor Mike,Doctor Reacts To Painful TikToks,2021-06-09T20:18:48Z,1275489,3797,72664,789,2021-06-11T14:37:09.094730
21,FaZe Kay,"Surprising FaZe Jarvis with Custom Boxing Outfit, then Boxing Him ($10,000)",2021-06-09T17:25:02Z,1542833,3440,58572,1084,2021-06-11T14:37:09.094730
22,PowerfulJRE,The Aftermath of the Logan Paul vs. Floyd Mayweather Fight,2021-06-09T17:31:18Z,1836507,6499,36128,1478,2021-06-11T14:37:09.094730
23,Sibbu Giri,GIRLS TRIP AUR BHOOT ( Episode - 2 ) || Sibbu Giri || Aashish Bhardwaj,2021-06-09T06:30:10Z,2159297,8129,46326,6326,2021-06-11T14:37:09.094730
24,AnthonyPadilla,I spent a day with DREAM,2021-06-08T19:58:49Z,3631193,24361,392830,5752,2021-06-11T14:37:09.094730
25,LazarBeam,SEASON 7 MEMES (fortnite is back),2021-06-09T00:54:44Z,4322526,11056,198361,2358,2021-06-11T14:37:09.094730
26,20th Century Studios,Free Guy | New Trailer | 20th Century Studios,2021-06-10T07:00:08Z,3360525,619,9390,203,2021-06-11T14:37:09.094730
27,FORMULA 1,Race Highlights | 2021 Azerbaijan Grand Prix,2021-06-06T15:10:16Z,8451870,14049,188965,2439,2021-06-11T14:37:09.094730
28,SSundee,OFFICIAL LEGO Mod in Among Us,2021-06-10T11:00:06Z,4097534,8973,270418,2885,2021-06-11T14:37:09.094730
29,Entertainment Tonight,Logan Paul vs Floyd Mayweather Fight HIGHLIGHTS,2021-06-07T17:21:55Z,3712961,4938,32155,7874,2021-06-11T14:37:09.094730
30,Donut Media,The Next Money Pit Project Car Revealed,2021-06-09T16:00:32Z,1208837,6988,82704,1319,2021-06-11T14:37:09.094730
31,MC XD,Sapnap &amp; George REACT to &quot;Mask Music Video&quot;,2021-06-09T02:16:27Z,4873087,136455,584075,79081,2021-06-11T14:37:09.094730
32,iDeactivateMC,100 Things Added in Minecraft 1.17 Caves &amp; Cliffs Update,2021-06-09T22:41:38Z,450040,1883,21024,287,2021-06-11T14:37:09.094730
33,Bancily,Fortnite&#39;s BEST Skin Combos In Season 7,2021-06-10T19:42:51Z,1520547,13385,75301,787,2021-06-11T14:37:09.094730
34,Lachlan,Welcome to Fortnite Season 7! (Best Season Ever),2021-06-08T15:29:47Z,1715319,3360,69071,1528,2021-06-11T14:37:09.094730
35,Niki and Gabi,Reacting to our Snapchat Reality Show | Niki and Gabi,2021-06-09T19:37:20Z,254951,732,16385,240,2021-06-11T14:37:09.094730
36,TIKTORIKI,What are they eating this time?! #shorts Funny Tiktok video by Tiktoriki,2021-06-07T07:15:01Z,14857877,224,216055,37127,2021-06-11T14:37:09.094730
37,Babar azam Fans,Full  Highlights||Match 15.||Lahore Qalander vs Islamabad United|| PSL.6,2021-06-10T01:17:17Z,855412,597,24631,786,2021-06-11T14:37:09.094730
38,Coldplay,Coldplay - Higher Power (Official Video),2021-06-08T16:00:12Z,3069019,12134,156082,2314,2021-06-11T14:37:09.094730
39,America's Got Talent,10-Year-Old Peter Rosalita SHOCKS The Judges With &quot;All By Myself&quot; - America&#39;s Got Talent 2021,2021-06-02T00:16:11Z,4805449,8333,115130,1567,2021-06-11T14:37:09.094730
40,Tsuriki Show,And who are you in this video? #shorts,2021-06-05T04:55:00Z,22998138,3793,526608,42417,2021-06-11T14:37:09.094730
41,Netflix,Masters of the Universe: Revelation | Official Teaser | Netflix,2021-06-10T16:15:02Z,1732379,10598,81787,597,2021-06-11T14:37:09.094730
42,zoom,BTS ft. Sakshma Srivastav | Indian Interview | E NOW | Exclusive,2021-06-05T09:00:13Z,7783610,103029,835640,17752,2021-06-11T14:37:09.094730
43,Shades of Sherin,Testing Different Masks #Shorts,2021-06-03T06:54:52Z,7896163,1220,251596,9678,2021-06-11T14:37:09.094730
44,America's Got Talent,Korean Soul Sings an AMAZING Cover of &quot;All My Life&quot; - America&#39;s Got Talent 2021,2021-06-09T00:36:23Z,1922593,5119,76903,675,2021-06-11T14:37:09.094730
45,Logan Paul,My Last Words To Floyd Mayweather...,2021-06-06T04:19:19Z,5905939,28957,353182,13940,2021-06-11T14:37:09.094730
46,Street Foodie,Street Food #555,2021-06-07T03:28:23Z,2796364,134,41671,4999,2021-06-11T14:37:09.094730
47,Iliass TiiwTiiw,TiiwTiiw ft MORAD - FRONTERA NADA  ( CLIP OFFICIEL KHOSE ),2021-06-06T12:00:11Z,2493913,6334,132280,3738,2021-06-11T14:37:09.094730
