,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,EA SPORTS FIFA,FIFA 22 | Official Reveal Trailer,2021-07-11T15:30:10Z,1736282,9099,106105,11792,2021-07-12T14:37:06.450044
1,Mrbeast Pro🧠,"will you drop out of school for $100,000",2021-07-10T21:12:27Z,20253255,59986,1191814,12955,2021-07-12T14:37:06.450044
2,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,48080919,5538,1301558,74463,2021-07-12T14:37:06.450044
3,BT Sport,&quot;This guy is a dirtbag!&quot; Dustin Poirier on Conor McGregor after heated UFC 264 main event.,2021-07-11T04:43:13Z,5821738,13207,71312,4793,2021-07-12T14:37:06.450044
4,BillieEilishVEVO,Billie Eilish - NDA (Official Music Video),2021-07-09T04:00:09Z,11815624,81650,1045081,26696,2021-07-12T14:37:06.450044
5,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,8610133,40831,596228,7068,2021-07-12T14:37:06.450044
6,Virgin Galactic,WATCH LIVE: Virgin Galactic Unity 22 Spaceflight Livestream,2021-07-11T17:00:43Z,7333527,3070,102353,3603,2021-07-12T14:37:06.450044
7,Mora,Mora x Bad Bunny x Sech - Volando Remix (Video Oficial),2021-07-08T19:00:09Z,10618648,21441,613688,6554,2021-07-12T14:37:06.450044
8,ingratax,Ingratax - Paris (Official Video),2021-07-08T21:00:09Z,2761563,12199,406046,5035,2021-07-12T14:37:06.450044
9,BT Sport,&quot;What are you doing bro? That&#39;s disgusting!&quot; Dustin Poirier heated interview after UFC 264,2021-07-11T07:21:24Z,2700482,8254,38465,1575,2021-07-12T14:37:06.450044
10,Sanjay 10,Argentina-Champion Copa America 2021 after 28 years|Highlights and Celebration|Sanjay Hitan,2021-07-11T04:43:43Z,566337,967,16290,199,2021-07-12T14:37:06.450044
11,Louis Vuitton,Backstage with BTS at Virgil Abloh&#39;s Men&#39;s Fall-Winter 2021 Show in Seoul | LOUIS VUITTON,2021-07-10T02:00:11Z,2289485,9747,451933,1190,2021-07-12T14:37:06.450044
12,Guardian Sport,Euro 2020 final: Italy and England fans react to final penalty kick,2021-07-11T23:15:32Z,614125,2010,7893,149,2021-07-12T14:37:06.450044
13,Nika TUBE,"Creative Video | Pub street food and cooking , dinner, drink , BBQ restaurant",2021-06-29T11:44:50Z,22365198,1416,150614,25786,2021-07-12T14:37:06.450044
14,Freduart,CAPTURA LOS COLORES STACK COLORS #shorts,2021-07-09T18:00:06Z,914716,133,86337,1844,2021-07-12T14:37:06.450044
15,MMA Talk,"Conor McGregor BREAKS SILENCE following UFC 264 loss,Dana White on McGregor insulting Poirier&#39;s wife",2021-07-11T12:41:35Z,573656,4703,5310,546,2021-07-12T14:37:06.450044
16,Joe Porter,Cool Musical Sound Effects on Different Instruments #shorts,2021-07-06T04:10:27Z,5352813,3156,484768,6343,2021-07-12T14:37:06.450044
17,ST Arafat,কোপা&#39;র কোপাকোপি তে আমি শিহরিত 😳| copa America final 2021 | Brazil vs Argentina | vlog 18 | ST ARAFAT,2021-07-11T13:15:29Z,5063156,4661,125431,4019,2021-07-12T14:37:06.450044
18,Virgin Galactic,Richard Branson&#39;s Message From Space,2021-07-11T18:39:58Z,1276084,5520,50247,1547,2021-07-12T14:37:06.450044
19,AFP News Agency,Euro 2020: Italian team returns home after tournament victory | AFP,2021-07-12T05:44:28Z,905840,1617,16733,354,2021-07-12T14:37:06.450044
20,FortNine,Why Millions Buy Harley-Davidson Motorcycles,2021-07-11T15:00:13Z,320928,3186,27035,303,2021-07-12T14:37:06.450044
21,Thogden,The Moment England Lose to Italy on Penalties | EURO 2020 Final,2021-07-12T00:31:57Z,615086,13415,28687,2078,2021-07-12T14:37:06.450044
22,The Try Guys,Try Guys Bake Muffins Without A Recipe,2021-07-10T15:00:03Z,1261176,4201,72403,639,2021-07-12T14:37:06.450044
23,AL3XEY,ANIMAÇÃO VS MINECRAFT Ep.15 (MOMENTOS ÉPICOS),2021-07-11T22:00:01Z,2441070,5472,145105,1908,2021-07-12T14:37:06.450044
24,Fight Focus,What ACTUALLY HAPPENED at UFC 264 (Conor McGregor Vs Dustin Poirier 3) Full Fight + Highlights Recap,2021-07-11T07:23:47Z,3804064,3692,17421,12470,2021-07-12T14:37:06.450044
25,mrnigelng,CAN THIS FRENCH GUY MAKE EGG FRIED RICE? (Alex),2021-07-11T14:00:03Z,759771,3207,41332,788,2021-07-12T14:37:06.450044
26,BasVEVO,Bas - The Jackie (ft. J. Cole &amp; Lil Tjay) [Official Video],2021-07-09T16:00:11Z,2409314,10147,157733,1689,2021-07-12T14:37:06.450044
27,AK4:20,AK4:20 - THE ROOKIE - (PRODBY LEOJAHBEATS),2021-07-09T20:15:12Z,530595,2505,55103,477,2021-07-12T14:37:06.450044
28,Veritasium,The Biggest Myth In Education,2021-07-09T14:27:22Z,4485480,23470,239421,4947,2021-07-12T14:37:06.450044
29,America's Got Talent,Golden Buzzer: 9-Year-Old Victory Brinker Makes AGT HISTORY! - America&#39;s Got Talent 2021,2021-07-07T01:58:39Z,7789784,10498,153570,4305,2021-07-12T14:37:06.450044
30,BrentTV,Mining 20 Minecraft Mining Kits! (1/48 have a Rare Golden Creeper!),2021-07-10T00:16:05Z,3642054,24956,266242,3470,2021-07-12T14:37:06.450044
31,Kap3r,Motley Crew 🤝 | Valorant Montage,2021-07-12T14:22:14Z,6335484,23094,440562,10467,2021-07-12T14:37:06.450044
32,MORGENSHTERN,"MORGENSHTERN - NOMINALO (Official Video, 2021)",2021-07-06T20:05:00Z,8236947,55443,699966,38966,2021-07-12T14:37:06.450044
33,BD10HD,Lionel Messi Celebrations &amp; Crazy Moments After Winning !,2021-07-11T03:27:00Z,1719975,2438,41429,743,2021-07-12T14:37:06.450044
34,Santan Dave,Dave - Clash (ft. Stormzy),2021-07-09T11:20:45Z,2266572,7705,127486,2142,2021-07-12T14:37:06.450044
35,BIAVEVO,BIA - WHOLE LOTTA MONEY (Remix - Official Audio) ft. Nicki Minaj,2021-07-08T20:14:45Z,2194084,12184,135712,2672,2021-07-12T14:37:06.450044
36,V Movies,Boruto 207 English Sub Full Episode HD - Boruto Latest Episode | Boruto Episode 207 English Subbed,2021-07-11T10:06:54Z,1780120,4081,37075,821,2021-07-12T14:37:06.450044
37,NASASpaceflight,Virgin Galactic launches Richard Branson to space on Unity 22,2021-07-11T17:08:05Z,1688721,339,18970,857,2021-07-12T14:37:06.450044
38,Netflix,The Witcher: Season 2 Teaser Trailer | Netflix,2021-07-09T20:53:22Z,3899291,9665,198950,2780,2021-07-12T14:37:06.450044
39,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,57171801,89462,1494103,52053,2021-07-12T14:37:06.450044
40,MrBeast Gaming,Walking Across The Entire Universe!,2021-07-08T18:00:06Z,9557030,26603,446593,8503,2021-07-12T14:37:06.450044
41,IDJVideos.TV,VOYAGE X SNIK - BOUNCE (OFFICIAL VIDEO),2021-07-04T10:00:10Z,5774509,7585,110939,5742,2021-07-12T14:37:06.450044
42,Indian Rapscallion,Heel Step Smash Gameplay #3 #shorts #Heelstepsmash,2021-06-29T12:21:28Z,21270028,1759,303431,49583,2021-07-12T14:37:06.450044
43,Genshin Impact,Version 2.0 &quot;The Immovable God and the Eternal Euthymia&quot; Trailer | Genshin Impact,2021-07-09T13:30:06Z,3359499,21888,287720,731,2021-07-12T14:37:06.450044
44,ESPN,Stephen A. Smith reacts to Poirier vs. McGregor 3 at #UFC264 | SportsCenter,2021-07-11T05:19:04Z,837034,3345,9883,1115,2021-07-12T14:37:06.450044
45,Truecaller,Call up to 8 people with Truecaller,2021-06-23T06:00:19Z,1564170,371,10331,2030,2021-07-12T14:37:06.450044
46,The Sun,Italy fans celebrate beating England in Euro 2020 final at Wembley,2021-07-12T00:59:55Z,4151965,577,32727,3464,2021-07-12T14:37:06.450044
47,UFC - Ultimate Fighting Championship,UFC 264: Post-fight Press Conference,2021-07-11T06:33:15Z,3644848,8094,49721,1398,2021-07-12T14:37:06.450044
48,SH10Comps,Lionel Messi Destroyed Brazil and Won First International Trophy,2021-07-11T02:54:51Z,1673254,1805,24003,1349,2021-07-12T14:37:06.450044
