,user_name,game_name,title,viewer_count,started_at,api_call_time
0,xQcOW,Ghost Hunters Corp,NEW STREAM WOW COME JOIN AMAZING REACT CONTENT COME WATCH VIDEOS WITH ME [REACT ANDY META],65921,2021-07-21 05:37:17,2021-07-21T21:06:06.914461
1,TimTheTatman,New World,*DROPS ENABLED* checking out new world,49575,2021-07-21 18:58:11,2021-07-21T21:06:06.914461
2,Philza,Minecraft,DreamSMP - hello yes  hi here i am,43845,2021-07-21 16:58:47,2021-07-21T21:06:06.914461
3,NICKMERCS,Call of Duty: Warzone,Fraggin' | Code: MFAM | @NICKMERCS,37083,2021-07-21 15:30:08,2021-07-21T21:06:06.914461
4,HasanAbi,Just Chatting,#1 REACT ANDY DRAMA ANDY NEWS ANDY,32396,2021-07-21 18:24:24,2021-07-21T21:06:06.914461
5,ROSHTEIN,Slots,⭐ OPENING 150 BONUSES | $1.4 MILLION on !GATES | $2.5 MILLION WIN ON !RECORD 💠 USE !STAKE CASH RAFFLES,32036,2021-07-21 16:26:43,2021-07-21T21:06:06.914461
6,h3h3productions,Just Chatting,H3TV Chatting With xQc,29400,2021-07-21 20:11:28,2021-07-21T21:06:06.914461
7,Rainbow6,Tom Clancy's Rainbow Six Siege,Soniqs vs TSM | R6 NAL 2021 - Stage 2 - Playday 8,26339,2021-07-21 19:16:05,2021-07-21T21:06:06.914461
8,shroud,VALORANT,PACKET LOSS GAMER. |  Follow @shroud on socials,25864,2021-07-21 18:51:47,2021-07-21T21:06:06.914461
9,SONII,Rust,FINAL DAY FOR AK-47 SKIN | !drop | FFXIV Later?,25797,2021-07-21 16:52:19,2021-07-21T21:06:06.914461
10,JoshOG,New World,New World Marauders Faction Leader!! !NewWorld ~~ !Giveaway 2x 2080 GIVEAWAY for July!!,25026,2021-07-20 15:09:20,2021-07-21T21:06:06.914461
11,LIRIK,Genshin Impact,Checking Out !Genshin Impact 2.0 #ad #genshinimpact #genshinpartner #Inazuma,23406,2021-07-21 16:04:15,2021-07-21T21:06:06.914461
12,sodapoppin,Ghost Hunters Corp,Hunting ghosts with xQc and Poke | !comp | LIMITED CHAMPION MERCH: https://sodapoppin.shop,22510,2021-07-21 19:06:37,2021-07-21T21:06:06.914461
13,buddha,Grand Theft Auto V,Lang Buddha - NoPixel | !tiktok !website,20723,2021-07-21 16:04:14,2021-07-21T21:06:06.914461
14,Bugha,Fortnite,BUGHA'S LATE GAME w/ NickEh30 & SypherPK | !CodeBugha #epicpartner,19136,2021-07-21 16:08:26,2021-07-21T21:06:06.914461
15,Sykkuno,Genshin Impact,Genshin Impact version 2.0 update new map Inazuma and new character Kamisato Ayaka #GenshinImpactPartner #AD,17216,2021-07-21 20:31:41,2021-07-21T21:06:06.914461
16,Method,World of Warcraft,"🔴RACE TO WORLD FIRST Day 8 with !Alex, !Barokosham & !Darkmech | NEVER miss a moment method.gg/progress | !wagoapp !rwfgg !casters !charity",16634,2021-07-19 23:52:19,2021-07-21T21:06:06.914461
17,Aydan,Call of Duty: Warzone,"$10,000 Mini Royal Tournament w/ Rated & Blazt | !tourney !leaderboard",15758,2021-07-21 18:32:49,2021-07-21T21:06:06.914461
18,Tfue,Call of Duty: Warzone,Trio Customs Tournament (9.69KD),13394,2021-07-21 14:59:17,2021-07-21T21:06:06.914461
19,limit_maximum,World of Warcraft,Q&A about RWF Sanctum stuff | Race for World third is actually pretty good maybe watch some of that | I slept real long and stuff,13255,2021-07-21 19:22:54,2021-07-21T21:06:06.914461
20,AdmiralBahroo,RimWorld,"Rimworld 1.3 The Jade Cult, join us or die",12723,2021-07-21 15:02:33,2021-07-21T21:06:06.914461
21,forsen,Pokémon Unite,Pokemon dota! ,12614,2021-07-21 16:58:53,2021-07-21T21:06:06.914461
22,zackrawrr,New World,new world--big dick--drops active,12502,2021-07-21 20:38:57,2021-07-21T21:06:06.914461
23,Ramee,Grand Theft Auto V,Ramee | !Twitter | Chang Gang | NoPixel,12302,2021-07-21 19:03:48,2021-07-21T21:06:06.914461
24,Quin69,Path of Exile,!!!PATCH NOTES POGGIES!!! BLIND READTHROUGH ~ THEN MAKING GOD TIER SECRET BUILD | RE-INVENTING THE META.,12093,2021-07-21 13:54:22,2021-07-21T21:06:06.914461
25,Pestily,Escape from Tarkov,2 HRS TILL PC GIVEAWAY #11 | best player in the world | DAY 21 CONTINUOUSLY LIVE,10761,2021-07-21 15:06:42,2021-07-21T21:06:06.914461
26,Purpled,Minecraft,BEDWARS best gamer (real),10037,2021-07-21 18:40:41,2021-07-21T21:06:06.914461
27,richwcampbell,Final Fantasy XIV Online,Time to beat Heavensward |  Lover of Viera,9879,2021-07-21 15:50:46,2021-07-21T21:06:06.914461
28,AriaSaki,Rust,[OTV SERVER] GET YOUR DROPS HERE!! Working on Shinobu (Demon Slayer) today!!,9283,2021-07-21 09:23:55,2021-07-21T21:06:06.914461
29,DrLupo,Escape from Tarkov,!what,9216,2021-07-21 13:38:56,2021-07-21T21:06:06.914461
30,Northernlion,Pokémon Unite,NEW POKEMON MOBA JUST DROPPED | !docket !prime,8932,2021-07-21 18:00:39,2021-07-21T21:06:06.914461
31,Yassuo,Slots,18+ 100K RAW BONUS HUNT -  DONT BE A DEGEN LIKE ME !rollbit !profit #ad,8579,2021-07-21 19:36:30,2021-07-21T21:06:06.914461
32,HusKerrs,Call of Duty: Warzone,"$10,000 KARNAGE Clan Mini Royale Tournament !slayout | Follow @HusKerrs on all socials",8286,2021-07-21 18:41:05,2021-07-21T21:06:06.914461
33,WolfeyVGC,Pokémon Sword/Shield,Elite 4 | Emerald Kaizo Hardcore Nuzlocke Finale,7583,2021-07-21 16:38:51,2021-07-21T21:06:06.914461
34,k3soju,Teamfight Tactics,"C9 k3soju | NEW SET 5.5 RANKED, no end until challenger (32 hour? SOJIUM) | !YT",7358,2021-07-21 10:58:37,2021-07-21T21:06:06.914461
35,Destiny,Just Chatting,Debating Sam Seder on Student Loan Forgiveness at 1330 PST!  !VPN,7296,2021-07-21 19:21:43,2021-07-21T21:06:06.914461
36,AnthonyZ,Grand Theft Auto V,Tony Corleone NoPixel!  | LIVE MON-FRI 9:30AM CT !Raid,7108,2021-07-21 15:40:41,2021-07-21T21:06:06.914461
37,Zerkaa,Grand Theft Auto V,TOMMY TATE | NoPixel WL | !nprules,6374,2021-07-21 20:01:07,2021-07-21T21:06:06.914461
38,Thebausffs,League of Legends,hullbreaker buff oh my,6337,2021-07-21 16:13:44,2021-07-21T21:06:06.914461
39,TarkeCat,Path of Exile,🔴Baeclast Vibes | Starter Builds & Patch Notes Breakdown,6318,2021-07-21 19:33:32,2021-07-21T21:06:06.914461
40,MuTeX,Call of Duty: Warzone,"$10,000 Mini Royal Tournament w/ Tfue and Pieman!",6217,2021-07-21 18:11:49,2021-07-21T21:06:06.914461
41,Jinnytty,Just Chatting,Lost in Austin Texas,6061,2021-07-21 17:21:04,2021-07-21T21:06:06.914461
42,NickEh30,Fortnite,Trios with Bugha and Sypher | Code NickEh30 #EpicPartner,5962,2021-07-21 18:22:11,2021-07-21T21:06:06.914461
43,VAFundedDad,Call Of Duty: Modern Warfare,$5k KARNAGE Clan's Warzone Clash| #UnleashTheKARNAGE | !efuse,5954,2021-07-21 20:01:43,2021-07-21T21:06:06.914461
44,CodeMiko,Just Chatting,Happy Talks with Sweet_Anita Siblings or Dating?,5932,2021-07-21 15:56:49,2021-07-21T21:06:06.914461
45,GTAWiseGuy,Grand Theft Auto V,Eddie Marshall | NoPixel WL !raid #ad,5887,2021-07-21 14:09:44,2021-07-21T21:06:06.914461
46,SmallAnt,Pokémon Sword/Shield,LUDWIGS NUZLOCKE - HIVEMIND LATER !ludlocke,5730,2021-07-21 20:04:59,2021-07-21T21:06:06.914461
47,QuarterJade,Overcooked! 2,playing overcooked today!,5662,2021-07-21 20:06:42,2021-07-21T21:06:06.914461
48,Elajjaz,Resident Evil 2,REmake 2 Randomizer! | !Displate @Elajjaz Twitter/Instagram,5568,2021-07-21 13:59:41,2021-07-21T21:06:06.914461
49,pokelawls,Ghost Hunters Corp,hunting ghosts w/ soda & xqc | NEW STREAM SETUP,5120,2021-07-21 17:36:31,2021-07-21T21:06:06.914461
50,FENGRUSH,New World,"[PvP Leveling] 2H Hammer + Axe (THULE, Covenant) - !vs !server !opinion !Artesian for CUSTOM PCs 3000 series GPUs READY ",5090,2021-07-21 15:34:14,2021-07-21T21:06:06.914461
51,Dendi,Dota 2,850k? followers <3 road to red numbers O_O webCAMERA  !giveaway !video,5089,2021-07-21 18:22:17,2021-07-21T21:06:06.914461
52,TobiasFate,League of Legends,Tobias Fate -IM FOOD POISONED GIVE ME A BREAK,4997,2021-07-21 13:52:33,2021-07-21T21:06:06.914461
53,Sequisha,New World,🪓Craft lord 2.0🗡️ #BFNW Sponsored,4899,2021-07-21 13:22:52,2021-07-21T21:06:06.914461
54,TinaKitten,Genshin Impact,GENSHIN IMPACT VERSION 2.0 NEW MAP INAZUMA AND NEW CHARACTER KAMISATO AYAKA,4874,2021-07-21 21:02:59,2021-07-21T21:06:06.914461
55,WooxSolo,Old School RuneScape,Combat Achievements - !fakegiveaways,4764,2021-07-21 10:05:38,2021-07-21T21:06:06.914461
56,ZeplaHQ,Final Fantasy XIV Online,Ultimate Raid TEA Reclear + Get your CHOCOBO Mount!,4636,2021-07-21 18:06:26,2021-07-21T21:06:06.914461
57,Leynainu,ASMR,💋 Ear licking ASMR 💋/ !yt / !socials = all my Social Medias,4528,2021-07-21 16:14:49,2021-07-21T21:06:06.914461
