,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,6248166,37886,517046,5759,2021-07-11T08:37:09.033413
1,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,33317895,3562,877393,55791,2021-07-11T08:37:09.033413
2,Freduart,CAPTURA LOS COLORES STACK COLORS #shorts,2021-07-09T18:00:06Z,560480,91,55511,1307,2021-07-11T08:37:09.033413
3,Louis Vuitton,Backstage with BTS at Virgil Abloh&#39;s Men&#39;s Fall-Winter 2021 Show in Seoul | LOUIS VUITTON,2021-07-10T02:00:11Z,1876444,9230,412586,953,2021-07-11T08:37:09.033413
4,Rusher King,"Rusherking, Duki - BAILANDO TE CONOCI (Official Video)",2021-07-08T23:00:14Z,4789769,15779,447941,3444,2021-07-11T08:37:09.033413
5,Galaxy,Chandler punches pickles (mrbeast),2021-07-11T08:01:29Z,10940768,45720,814552,6329,2021-07-11T08:37:09.033413
6,ingratax,Ingratax - Paris (Official Video),2021-07-08T21:00:09Z,1951988,11271,325518,4459,2021-07-11T08:37:09.033413
7,Genshin Impact,Version 2.0 &quot;The Immovable God and the Eternal Euthymia&quot; Trailer | Genshin Impact,2021-07-09T13:30:06Z,2650343,20911,264355,630,2021-07-11T08:37:09.033413
8,Lyrical Lemonade,Post Malone - Motley Crew (Directed by Cole Bennett),2021-07-09T04:27:05Z,4441745,20744,347916,8034,2021-07-11T08:37:09.033413
9,UFC - Ultimate Fighting Championship,UFC 264: Ceremonial Weigh-in | Poirier vs McGregor 3,2021-07-10T00:00:41Z,2879895,7027,55698,1122,2021-07-11T08:37:09.033413
10,Veritasium,The Biggest Myth In Education,2021-07-09T14:27:22Z,3524629,20576,201575,4107,2021-07-11T08:37:09.033413
11,BasVEVO,Bas - The Jackie (ft. J. Cole &amp; Lil Tjay) [Official Video],2021-07-09T16:00:11Z,1716065,8747,129520,1124,2021-07-11T08:37:09.033413
12,MrBeast Gaming,Walking Across The Entire Universe!,2021-07-08T18:00:06Z,8477755,26569,416680,7803,2021-07-11T08:37:09.033413
13,Santan Dave,Dave - Clash (ft. Stormzy),2021-07-09T11:20:45Z,1652924,6975,108865,1772,2021-07-11T08:37:09.033413
14,DreamXD,Dream - Minecraft Manhunt Extra Scenes (5 Hunters Rematch),2021-07-08T23:30:25Z,2357804,10407,236002,1235,2021-07-11T08:37:09.033413
15,Alan Becker,Epic Moments - Animation vs. Minecraft (Series 1),2021-07-10T12:01:50Z,1484825,4690,112118,1388,2021-07-11T08:37:09.033413
16,LukeHemmingsVEVO,Luke Hemmings - Starting Line (Official Video),2021-07-09T21:00:11Z,411765,8796,105753,128,2021-07-11T08:37:09.033413
17,BIAVEVO,BIA - WHOLE LOTTA MONEY (Remix - Official Audio) ft. Nicki Minaj,2021-07-08T20:14:45Z,1528196,11068,114276,2068,2021-07-11T08:37:09.033413
18,BrentTV,Mining 20 Minecraft Mining Kits! (1/48 have a Rare Golden Creeper!),2021-07-10T00:16:05Z,2701903,22953,223101,2527,2021-07-11T08:37:09.033413
19,twenty one pilots,Twenty One Pilots - Saturday (Official Video),2021-07-08T16:00:15Z,2771152,13695,241157,1337,2021-07-11T08:37:09.033413
20,Marvel Entertainment,Marvel Studios&#39; What If...? | Official Trailer | Disney+,2021-07-08T16:00:02Z,7962991,22975,454650,5531,2021-07-11T08:37:09.033413
21,Louis Vuitton,Men&#39;s Fall-Winter 2021 Show in Seoul with House Ambassadors BTS | LOUIS VUITTON,2021-07-07T10:11:40Z,5050922,31759,847872,3150,2021-07-11T08:37:09.033413
22,RDCworld1,MEETING J COLE FOR THE FIRST TIME!!!!!!,2021-07-10T00:28:18Z,1028902,11698,145143,229,2021-07-11T08:37:09.033413
23,The Try Guys,Try Guys Bake Muffins Without A Recipe,2021-07-10T15:00:03Z,729714,3180,49092,348,2021-07-11T08:37:09.033413
24,ESPN,Conor McGregor admits he was ‘looking past’ Poirier in their second fight #UFC264 | #shorts,2021-07-08T21:17:51Z,1207686,8444,38820,1772,2021-07-11T08:37:09.033413
25,AK4:20,AK4:20 - THE ROOKIE - (PRODBY LEOJAHBEATS),2021-07-09T20:15:12Z,381849,2333,46266,331,2021-07-11T08:37:09.033413
26,America's Got Talent,Golden Buzzer: 9-Year-Old Victory Brinker Makes AGT HISTORY! - America&#39;s Got Talent 2021,2021-07-07T01:58:39Z,7228487,10120,144550,4051,2021-07-11T08:37:09.033413
27,Netflix,The Witcher: Season 2 Teaser Trailer | Netflix,2021-07-09T20:53:22Z,2192032,6652,130800,1461,2021-07-11T08:37:09.033413
28,Truecaller,Call up to 8 people with Truecaller,2021-06-23T06:00:19Z,1537879,362,10235,2002,2021-07-11T08:37:09.033413
29,Ryan Trahan,Overnight in the World&#39;s Oldest Underwater Hotel,2021-07-09T17:00:01Z,893974,3332,45503,467,2021-07-11T08:37:09.033413
30,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,54969945,88310,1464794,50903,2021-07-11T08:37:09.033413
31,OfficialArdianBujupi,Ardian Bujupi X Finem - ADRENALINA (prod. by MB &amp; Unleaded),2021-07-08T22:00:09Z,677617,2115,29365,950,2021-07-11T08:37:09.033413
32,RealLifeLore,What If We Covered the Sahara With Solar Panels?,2021-07-09T14:30:00Z,1433398,6528,53313,1295,2021-07-11T08:37:09.033413
33,All Blacks,HIGHLIGHTS: All Blacks v Fiji  (Dunedin 2021),2021-07-10T09:27:54Z,360021,1023,4298,134,2021-07-11T08:37:09.033413
34,MOZZIK,Mozzik - Dashni me Photoshop (prod. by Pzy &amp; Rzon) [Official Video],2021-07-08T22:00:11Z,1019884,1478,32998,1653,2021-07-11T08:37:09.033413
35,GMA News,Sulu plane crash survivor mourns deaths of fellow soldiers | 24 Oras,2021-07-06T12:54:57Z,3350466,3172,35945,1459,2021-07-11T08:37:09.033413
36,ArianaGrandeVevo,Ariana Grande - safety net ft. Ty Dolla $ign (Official Live Performance) | Vevo,2021-07-07T16:00:22Z,4915888,29455,467338,3749,2021-07-11T08:37:09.033413
37,IDJVideos.TV,VOYAGE X SNIK - BOUNCE (OFFICIAL VIDEO),2021-07-04T10:00:10Z,5366882,7478,106871,5529,2021-07-11T08:37:09.033413
38,Capital Bra,CAPITAL BRA x KING KHALIL - DIE ZWEI KENN ICH (prod. by Beatzarre &amp; Djorkaeff),2021-07-08T22:00:11Z,949478,6324,84756,1851,2021-07-11T08:37:09.033413
39,Unnecessary Inventions,Solving Casey Neistat&#39;s unnecessary shower problems,2021-07-05T15:55:19Z,1855770,2064,123226,3098,2021-07-11T08:37:09.033413
40,Fortnite Fun TV,Turn into orbeez - Tutorial #Shorts,2021-07-03T04:04:57Z,111776332,1461,4044612,116451,2021-07-11T08:37:09.033413
41,Netflix,The Kissing Booth 3 | Official Trailer | Netflix,2021-07-06T22:25:00Z,3199625,5540,129591,4948,2021-07-11T08:37:09.033413
42,இயற்கை உணவுக்காடு,https://youtube.com/shorts/CWz6PRLq4wg?feature=share,2021-07-09T16:12:25Z,71183848,2403,1464216,121431,2021-07-11T08:37:09.033413
43,Puzzle guy,Symmetry puzzle #Shorts,2021-06-27T12:34:26Z,5063170,704,292469,5069,2021-07-11T08:37:09.033413
44,Kurzgesagt – In a Nutshell,How To Terraform Venus (Quickly),2021-07-06T14:00:16Z,4685978,26310,296299,5588,2021-07-11T08:37:09.033413
45,Doja Cat,"Doja Cat, The Weeknd - You Right (Official Video)",2021-06-25T04:00:10Z,39554065,49844,1006402,17718,2021-07-11T08:37:09.033413
46,Mirko Plavsic Official,Mirko Plavsic - Matorac - (Official Video 2021),2021-07-04T13:01:12Z,1404153,449,8252,290,2021-07-11T08:37:09.033413
47,thisisnoizy,NOIZY - TUNDE (Official Video HD),2021-07-02T16:00:15Z,2859064,3164,60530,2246,2021-07-11T08:37:09.033413
48,SaharaTV,Still At TB Joshua Lying In State In Lagos,2021-07-08T12:16:40Z,356998,400,2112,138,2021-07-11T08:37:09.033413
49,Sidemen,THE WHEEL: SIDEMEN EDITION,2021-06-27T17:01:46Z,9839928,25423,562833,3345,2021-07-11T08:37:09.033413
