,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,The Late Show with Stephen Colbert,BTS &quot;Butter&quot; - The Late Show with Stephen Colbert,2021-05-26T04:30:13Z,7751893,42960,1091258,6748,2021-05-27T21:49:41.072887
1,clay4Kiki,Friday Night Funkin&#39; - Tricky&#39;s clown room Mod,2021-05-26T18:02:40Z,892650,337,11833,612,2021-05-27T21:49:41.072887
2,Bella Poarch,Bella Poarch - Build a B*tch (Official Music Video),2021-05-14T04:00:16Z,111155181,352961,6473917,204785,2021-05-27T21:49:41.072887
3,The Late Show with Stephen Colbert,BTS Is Ready To Break The Internet With These New Hand Gestures,2021-05-26T04:05:00Z,2712330,23820,416712,1464,2021-05-27T21:49:41.072887
4,RuPaul's Drag Race,Meet the Queens of All Stars 6! | RuPaul&#39;s Drag Race,2021-05-26T18:33:29Z,1285511,7190,48133,653,2021-05-27T21:49:41.072887
5,5-Minute Crafts LIKE,TRENDY TIKTOK PHONE CASE IDEAS | POP IT! | Creative DIYs and Crafts To Try!,2021-05-24T15:00:07Z,5168633,578,41353,8177,2021-05-27T21:49:41.072887
6,AkumaKaibutsu,POV your the new mayor of hypixel,2021-05-27T06:58:46Z,2549786,43217,406046,1409,2021-05-27T21:49:41.072887
7,WadZee,I Transformed the OVERWORLD into the END in Minecraft Hardcore (#43),2021-05-26T17:03:18Z,1871748,18233,155687,1161,2021-05-27T21:49:41.072887
8,CarryMinati,THE LAND OF BIGG BOSS | CARRYMINATI,2021-05-23T15:50:44Z,26598168,330226,3515486,67972,2021-05-27T21:49:41.072887
9,House of Highlights,Chuck On Russell Westbrook Popcorn Incident - Inside the NBA | 2021 NBA Playoffs,2021-05-27T05:54:42Z,607181,2378,8458,185,2021-05-27T21:49:41.072887
10,OfflineTV,LUDWIG SUES OFFLINETV,2021-05-26T21:00:07Z,1159066,6911,122873,1065,2021-05-27T21:49:41.072887
11,blueface bleedem,Blueface Ft. OgBobbyBillions - Better Days OFFICIAL MUSIC VIDEO,2021-05-26T15:24:12Z,1204548,4294,98307,2335,2021-05-27T21:49:41.072887
