,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,8609315,46018,651741,14044,2021-06-26T14:37:07.614054
1,Doja Cat,"Doja Cat, The Weeknd - You Right (Official Video)",2021-06-25T04:00:10Z,9622443,31202,500937,6202,2021-06-26T14:37:07.614054
2,BLACKPINK,BLACKPINK x Today&#39;s Top Hits,2021-06-24T15:00:03Z,5468583,44965,926844,7487,2021-06-26T14:37:07.614054
3,CHASE ATLANTIC,Chase Atlantic - OHMAMI (Official Lyric Video),2021-06-25T04:00:11Z,878319,20174,192624,580,2021-06-26T14:37:07.614054
4,MariahVEVO,"Mariah Angeliq, Bad Gyal, Maria Becerra - BOBO (Official Video)",2021-06-25T00:00:12Z,1392484,7270,109465,3257,2021-06-26T14:37:07.614054
5,TIKTORIKI,What else to try? #shorts Funn Tiktok new food Challenge by Tiktoriki,2021-06-19T07:15:00Z,30306348,730,640053,56615,2021-06-26T14:37:07.614054
6,Rusher King,Rusherking - LOBA (Official Video),2021-06-23T23:00:10Z,1917866,11690,224566,2204,2021-06-26T14:37:07.614054
7,Apex Legends,Apex Legends Genesis Collection Event Trailer,2021-06-24T15:00:07Z,1680181,7573,82546,840,2021-06-26T14:37:07.614054
8,Azure Academy,Windows 11 Launch Overview,2021-06-24T20:12:30Z,3171865,20984,180829,6363,2021-06-26T14:37:07.614054
9,GeorgeNotFound,"Minecraft, But My Friend Is An Axolotl...",2021-06-24T17:02:13Z,5986973,43213,640249,5343,2021-06-26T14:37:07.614054
10,Team Coco,Conan Says Farewell To Late Night - CONAN on TBS,2021-06-25T02:53:34Z,2070083,12114,112341,544,2021-06-26T14:37:07.614054
11,WWE,"Edge returns to launch a surprise attack on Roman Reigns: SmackDown, June 25, 2021",2021-06-26T02:41:30Z,1507824,5115,61232,1331,2021-06-26T14:37:07.614054
12,Goodwin Family,Not a good prank #shorts Viral Video By Goodwin Family,2021-06-23T05:15:01Z,6625044,203,132926,17916,2021-06-26T14:37:07.614054
13,Forge Labs,Whoever Can Survive The Most Days in Jurassic Park in Hardcore Minecraft Wins,2021-06-25T14:00:27Z,1091483,5552,154721,1162,2021-06-26T14:37:07.614054
14,Universal Pictures,Halloween Kills - Official Trailer,2021-06-25T01:31:21Z,1626511,10704,75931,1075,2021-06-26T14:37:07.614054
15,Linus Tech Tips,WHY did I get my hopes up? - Windows 11 Announcement,2021-06-25T06:21:34Z,2084000,16164,109232,1956,2021-06-26T14:37:07.614054
16,Beast Philanthropy,"Giving Away 50,000 Cookies!",2021-06-24T22:05:07Z,3153387,19728,315291,1138,2021-06-26T14:37:07.614054
17,Coltyy,COCA-COLA ROCKETS WITH MY GRANDMA! #shorts,2021-06-01T07:02:49Z,29946013,16961,1548456,42551,2021-06-26T14:37:07.614054
18,America's Got Talent,Golden Buzzer: Jimmie Herrod Surprises the Judges With &quot;Tomorrow&quot; - America&#39;s Got Talent 2021,2021-06-23T01:34:30Z,6373950,9741,148726,2812,2021-06-26T14:37:07.614054
19,Aileen and Deven,Will my boyfriend punch me in the face for a billion dollars?,2021-06-14T15:00:14Z,10075803,7593,590637,9534,2021-06-26T14:37:07.614054
20,GH'S,"MUKBANG vs Friday Night Funkin 6 (feat. Tricky, Sarvente)",2021-06-25T13:00:01Z,1873638,1779,41802,1511,2021-06-26T14:37:07.614054
21,Rachit Rojha,LOCKDOWN WITH COUSIN ( Episode -3 ) || Rachit Rojha,2021-06-23T03:59:54Z,5712684,19070,176458,15049,2021-06-26T14:37:07.614054
22,men vs wild nepal,https://youtu.be/ZRgjE_I7qMM,2021-06-22T18:47:23Z,74139976,2016,1208655,101543,2021-06-26T14:37:07.614054
23,First We Feast,Olivia Rodrigo Burns Her Lips While Eating Spicy Wings | Hot Ones,2021-06-24T15:00:14Z,2002054,7210,106549,1800,2021-06-26T14:37:07.614054
24,colinfurze,Digging a Secret Tunnel from my Workshop,2021-06-24T15:00:29Z,1015345,4167,89949,806,2021-06-26T14:37:07.614054
25,Beluga,Countries Portrayed by Discord,2021-06-24T20:14:37Z,1432042,9743,97979,1884,2021-06-26T14:37:07.614054
26,Mumbo Jumbo,Hermitcraft 8: Episode 2 - POTATO BOY,2021-06-23T19:00:04Z,2210964,12201,126753,670,2021-06-26T14:37:07.614054
27,Tyler Csatari,Spending 24 HOURS on top of a MOUNTAIN (Part 2),2021-06-24T20:02:22Z,759605,1259,69736,628,2021-06-26T14:37:07.614054
28,le_smoll,"No wax, just an axe",2021-06-24T17:29:46Z,612726,7039,46195,269,2021-06-26T14:37:07.614054
29,MORGENSHTERN,"MORGENSHTERN - ARISTOCRAT (Official Video, 2021)",2021-06-15T10:30:03Z,18511514,59115,966408,97958,2021-06-26T14:37:07.614054
30,Tati,NEW DRUGSTORE MAKEUP TESTED ... What&#39;s Good?,2021-06-24T19:00:09Z,756870,6869,69816,605,2021-06-26T14:37:07.614054
31,Red Bull,Red Bull Racing Honda Vs Scuderia AlphaTauri: Epic Off-Road Race Across Austria | Schnitzeljagd,2021-06-24T09:00:48Z,1405858,3298,74199,521,2021-06-26T14:37:07.614054
32,Sydney Morgan,DAISY FACE MASK ASMR | Sydney Morgan #Shorts,2021-06-23T15:50:00Z,5646659,7235,442173,8331,2021-06-26T14:37:07.614054
33,Bretman Rock,Hugging for the first time? Catching up with my Sister,2021-06-24T18:45:29Z,1869655,3774,136177,611,2021-06-26T14:37:07.614054
34,Captain Bling Bling,GENIUS PEOPLE WHO BEAT THE SYSTEM,2021-06-25T15:00:17Z,982463,403,83368,1237,2021-06-26T14:37:07.614054
35,Jake Fellman,Minecraft RTX 54% #Shorts,2021-06-21T05:24:24Z,6728714,1930,335535,16562,2021-06-26T14:37:07.614054
36,Grian,Hermitcraft 8: Episode 2 - GRIAN&#39;S STARTER BASE!,2021-06-23T18:30:04Z,2714232,17112,172304,950,2021-06-26T14:37:07.614054
37,VOA News,Rare Tornado Hits Czech Republic,2021-06-25T00:54:30Z,303539,291,901,52,2021-06-26T14:37:07.614054
38,WadZee,I Found the RAREST Axolotl in Minecraft Hardcore (#46),2021-06-23T15:33:00Z,2480158,13118,156891,1279,2021-06-26T14:37:07.614054
39,Goodwin Family,Level 80 #shorts The Best of Tiktok video by Goodwin Family,2021-06-16T05:30:01Z,30512743,780,517902,76103,2021-06-26T14:37:07.614054
40,Fortnite Fun TV,Turn into cookies - Tutorial #Shorts,2021-06-17T04:18:38Z,43664213,566,1242141,63301,2021-06-26T14:37:07.614054
41,ANC 24/7,BREAKING: Former PH President Noynoy Aquino passes away- sources | ANC,2021-06-24T01:30:36Z,946070,3973,6343,552,2021-06-26T14:37:07.614054
42,MrBeast,"Make THIS Shot, Win $300,000",2021-06-12T20:00:01Z,35330377,81173,1656653,23908,2021-06-26T14:37:07.614054
43,DreamXD,Dream - Minecraft Random Item Extra Scenes (2 Hunters),2021-06-23T20:02:47Z,1342034,5317,146381,763,2021-06-26T14:37:07.614054
44,Deji,Reunion With My Brother,2021-06-20T19:37:55Z,6753882,43580,791234,3418,2021-06-26T14:37:07.614054
45,OfflineTV,TOAST FINDS LOVE?? - OFFLINETV UNBOXING,2021-06-23T21:00:12Z,1647112,5138,251290,607,2021-06-26T14:37:07.614054
46,Fortnite Fun TV,Turn into eggnog - Tutorial #Shorts,2021-06-20T02:17:45Z,4484746,68,169693,9633,2021-06-26T14:37:07.614054
47,FREDOPG,Fredo - Talk Of The Town (Official Video),2021-06-24T19:00:01Z,688580,1633,42017,380,2021-06-26T14:37:07.614054
48,Capital Bra,NGEE x CAPITAL BRA - VERGIB MIR (prod. by HEKU),2021-06-24T22:00:10Z,627365,3205,55729,1762,2021-06-26T14:37:07.614054
49,The Verge,"Microsoft Windows 11 event in 7 minutes: Android Apps, New Start Menu, Free Upgrade",2021-06-24T16:38:37Z,581411,2756,17943,605,2021-06-26T14:37:07.614054
