,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,LilNasXVEVO,"Lil Nas X, Jack Harlow - INDUSTRY BABY (Official Video)",2021-07-23T04:00:12Z,17310737,133476,1341049,52354,2021-07-24T20:37:06.344750
1,Anne-Marie,Anne-Marie &amp; Little Mix - Kiss My (Uh Oh) [Official Video],2021-07-23T12:00:11Z,1821753,12787,189480,1657,2021-07-24T20:37:06.344750
2,Myke Towers,Myke Towers - Almas Gemelas (Video Oficial),2021-07-23T00:00:43Z,1434643,4587,125069,1056,2021-07-24T20:37:06.344750
3,TaylorSwiftVEVO,Taylor Swift - the lakes (original version / Visualizer),2021-07-24T13:00:32Z,432002,10429,101032,294,2021-07-24T20:37:06.344750
4,Battlefield,Battlefield 2042 | Battlefield Portal Official Trailer,2021-07-22T17:44:43Z,2878504,18981,235658,3571,2021-07-24T20:37:06.344750
5,FeidVEVO,FEID - Tengo Fe (Official Video),2021-07-23T00:00:10Z,828170,3436,74275,451,2021-07-24T20:37:06.344750
6,MrBeast Gaming,I Survived 100 Days Of Hardcore Minecraft!,2021-07-22T19:46:51Z,9928932,49298,569599,8299,2021-07-24T20:37:06.344750
7,Warner Bros. Pictures,Dune | Official Main Trailer,2021-07-22T13:00:04Z,7402964,18338,194969,3469,2021-07-24T20:37:06.344750
8,Jay Wheeler,Jay Wheeler - Dos Tragos (Official Video),2021-07-22T04:00:11Z,3130612,4980,107074,736,2021-07-24T20:37:06.344750
9,Sapnap,"Minecraft, But Item Drops Are Random And Multiplied...",2021-07-23T17:37:30Z,1119178,6917,130179,1156,2021-07-24T20:37:06.344750
10,Dylan Ayres,Rubber Band Trampoline #Shorts,2021-07-10T17:29:38Z,19429070,3202,1051852,42816,2021-07-24T20:37:06.344750
11,Big Soto,"Big Soto, Gera MX - High (Video Oficial)",2021-07-23T04:00:01Z,1005427,2701,67947,497,2021-07-24T20:37:06.344750
12,The Kid LAROI.,The Kid LAROI - Not Sober (feat. Polo G and Stunna Gambino) (Official Video),2021-07-23T04:00:11Z,1730271,8898,148103,1286,2021-07-24T20:37:06.344750
13,Goodwin Family,Invisible Jenga #shorts by Goodwin Family,2021-07-10T07:49:48Z,38817951,2119,1035289,67728,2021-07-24T20:37:06.344750
14,DW Documentary,Disastrous floods in western Germany - The Eifel disaster | DW Documentary,2021-07-23T16:00:15Z,492452,1296,4523,225,2021-07-24T20:37:06.344750
15,Sidemen,SIDEMEN EXTREME FISHING vs LOGAN PAUL,2021-07-18T17:01:58Z,12683164,42610,805136,6527,2021-07-24T20:37:06.344750
16,Marques Brownlee,Tesla Model S PLAID Impressions: Re-Inventing the Wheel!,2021-07-23T00:55:10Z,3542606,11113,149496,2373,2021-07-24T20:37:06.344750
17,V조선땅콩,[방탄소년단뷔] #방탄소년단뷔 #김태형🐯🐻 #뷔 #V   https://youtu.be/IKCnPWoH0D4   V.V컷,2021-07-24T06:05:09Z,2688173,15418,460057,1336,2021-07-24T20:37:06.344750
