,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,The Late Show with Stephen Colbert,BTS &quot;Butter&quot; - The Late Show with Stephen Colbert,2021-05-26T04:30:13Z,9903791,46170,1234416,8535,2021-05-29T08:37:08.113155
1,PlayStation,Horizon Forbidden West - State of Play Gameplay Reveal | PS5,2021-05-27T21:20:56Z,3353288,15529,165105,3479,2021-05-29T08:37:08.113155
2,Bella Poarch,Bella Poarch - Build a B*tch (Official Music Video),2021-05-14T04:00:16Z,118974252,363136,6683023,214669,2021-05-29T08:37:08.113155
3,clay4Kiki,Friday Night Funkin&#39; - Tricky&#39;s clown room Mod,2021-05-26T18:02:40Z,1475658,492,16484,993,2021-05-29T08:37:08.113155
4,SORRYLAG,The Legend of Zelda: Breath of the Lag,2021-05-27T16:30:08Z,258021,3212,46891,163,2021-05-29T08:37:08.113155
5,Delta Kevin,Oblivion NPC: &quot;Camerman&#39;s Friends Love This Incredible Gift From A Jeep&quot; #Short,2021-05-28T15:06:15Z,11037008,2757,201498,26410,2021-05-29T08:37:08.113155
6,Entertainment Tonight,Friends Reunion: Jennifer Aniston and David Schwimmer Reveal REAL LIFE Crushes on Each Other,2021-05-27T16:02:48Z,2030543,2006,27888,830,2021-05-29T08:37:08.113155
7,JustinBieberVEVO,Justin Bieber - Peaches / Hold On (Live On The Voice / 2021),2021-05-27T17:33:27Z,997100,7322,92115,1028,2021-05-29T08:37:08.113155
8,FREDOPG,Stay Flee Get Lizzy feat. Fredo &amp; Central Cee - Meant To Be (Official Video),2021-05-27T20:00:12Z,1047167,2984,68533,758,2021-05-29T08:37:08.113155
9,Technoblade,I Became the Mayor of Skyblock,2021-05-26T19:28:28Z,3944922,46391,500456,2111,2021-05-29T08:37:08.113155
10,EminemVEVO,"Eminem - Killer (Remix) [Official Audio] ft. Jack Harlow, Cordae",2021-05-28T04:00:12Z,1795662,19028,200673,1653,2021-05-29T08:37:08.113155
11,The Late Show with Stephen Colbert,BTS Is Ready To Break The Internet With These New Hand Gestures,2021-05-26T04:05:00Z,3285565,25613,466870,1826,2021-05-29T08:37:08.113155
12,Nintendo,Sonic Colors: Ultimate - Announcement Trailer - Nintendo Switch,2021-05-27T16:15:01Z,786027,7798,46995,978,2021-05-29T08:37:08.113155
13,Joyner Lucas,Joyner Lucas - Back in Blood (Remix),2021-05-27T15:56:36Z,1013041,5716,77948,1010,2021-05-29T08:37:08.113155
14,CarryMinati,THE LAND OF BIGG BOSS | CARRYMINATI,2021-05-23T15:50:44Z,27861158,334544,3593519,73480,2021-05-29T08:37:08.113155
15,Universal Pictures,Old - Official Trailer [HD],2021-05-27T14:59:42Z,2200534,2000,24584,794,2021-05-29T08:37:08.113155
16,Rachit Rojha,LOCKDOWN WITH COUSIN || Rachit Rojha,2021-05-26T03:29:39Z,4264318,18403,112211,14094,2021-05-29T08:37:08.113155
17,Sally Is a Dog,Letting my DOG pick my Warzone loadout,2021-05-27T11:30:05Z,577441,311,42161,886,2021-05-29T08:37:08.113155
18,RuPaul's Drag Race,Meet the Queens of All Stars 6! | RuPaul&#39;s Drag Race,2021-05-26T18:33:29Z,1613159,8377,53095,837,2021-05-29T08:37:08.113155
19,Isaiah Photo,1 IN 24 CHANCE OF GETTING A REAL DIAMOND! #shorts,2021-05-27T22:13:53Z,1032498,475,54314,2484,2021-05-29T08:37:08.113155
20,Bailey Sarian,Dark History Podcast: Trailer,2021-05-27T16:00:12Z,726752,10022,129186,392,2021-05-29T08:37:08.113155
21,5-Minute Crafts LIKE,TRENDY TIKTOK PHONE CASE IDEAS | POP IT! | Creative DIYs and Crafts To Try!,2021-05-24T15:00:07Z,6184772,707,49319,9619,2021-05-29T08:37:08.113155
22,Marques Brownlee,Ford F150 Lightning Impressions: Better Than I Thought!,2021-05-28T03:07:57Z,2169898,15185,144586,1852,2021-05-29T08:37:08.113155
23,First We Feast,Jack Harlow Returns to the Studio to Eat Spicy Wings | Hot Ones,2021-05-27T15:00:14Z,796457,3376,43963,508,2021-05-29T08:37:08.113155
24,Sipover,Minecraft&#39;s Most Unknown Secrets...,2021-05-28T01:17:23Z,858664,2626,43128,1148,2021-05-29T08:37:08.113155
25,WadZee,I Transformed the OVERWORLD into the END in Minecraft Hardcore (#43),2021-05-26T17:03:18Z,2363326,19831,177095,1346,2021-05-29T08:37:08.113155
26,Grian,Hermitcraft 7: Episode 77 - THE END,2021-05-27T17:00:09Z,1784396,24710,162142,700,2021-05-29T08:37:08.113155
27,OfflineTV,LUDWIG SUES OFFLINETV,2021-05-26T21:00:07Z,1632806,8168,150561,1386,2021-05-29T08:37:08.113155
28,KingMalee,Watch This NOWWWWW!!! Blueface Better Days Reaction (Malee Reacts),2021-05-28T18:43:15Z,2432718,7023,153599,3330,2021-05-29T08:37:08.113155
29,Tottenham Hotspur,Gareth Bale brace secures dramatic comeback on final day of 20/21 season! | Leicester 2-4 Spurs,2021-05-23T21:00:31Z,2108217,2021,32502,817,2021-05-29T08:37:08.113155
30,Kurzgesagt – In a Nutshell,What Are You Doing With Your Life? The Tail End,2021-05-25T13:59:34Z,3835991,33178,366504,5768,2021-05-29T08:37:08.113155
31,Aditya Movies,"Voter New Hindi Dubbed Full Movie (2021) | Latest Hindi Dubbed Movie | Vishnu Manchu , Surabhi",2021-05-23T03:30:17Z,22176557,9403,356049,24297,2021-05-29T08:37:08.113155
32,HBO Max,Friends: The Reunion | Official Trailer | HBO Max,2021-05-19T16:47:18Z,18824418,20193,380778,7017,2021-05-29T08:37:08.113155
33,Roman Atwood Vlogs,THIS IS IMPOSSIBLE!!,2021-05-26T18:55:55Z,791205,3950,62079,509,2021-05-29T08:37:08.113155
34,Dying Light,Dying Light 2 Stay Human - Official Gameplay Trailer,2021-05-27T19:30:01Z,929712,6630,63951,472,2021-05-29T08:37:08.113155
35,RealLifeLore,What Happens If Yellowstone Blows Up Tomorrow?,2021-05-26T16:55:19Z,1023356,5929,40753,1176,2021-05-29T08:37:08.113155
36,Crafty Panda,Weird Ways to SNEAK MAKEUP INTO JAIL | 11 Funny Ideas to SNEAK ANYTHING ANYWHERE by Crafty Panda,2021-05-26T11:00:13Z,4159580,629,34358,7060,2021-05-29T08:37:08.113155
37,Mark Rober,Backyard Squirrel Maze 2.0- The Walnut Heist,2021-05-18T20:34:52Z,25130853,62200,1509783,10142,2021-05-29T08:37:08.113155
38,New Rockstars,ETERNALS TRAILER BREAKDOWN! Easter Eggs and Details You Missed!,2021-05-25T21:36:36Z,1237577,2414,41349,1007,2021-05-29T08:37:08.113155
39,SmallAnt,Mario Odyssey but you lose 1 Coin every second. Game Over at 0.,2021-05-26T09:19:19Z,926570,1946,40054,449,2021-05-29T08:37:08.113155
