,user_name,game_name,title,viewer_count,started_at,api_call_time
0,tommyinnit,Just Chatting,horror games with tommy innit :(,129697,2021-08-02 21:52:12,2021-08-02T22:06:02.416759
1,xQcOW,Apex Legends,RETIRED GARBAGE FAKE-FPS PLAYER (M1 HOLDER) SITS DOWN ON A WOODEN CHAIR AND WATCHES BAD VIDEOS AND PLAYS BAD GAMES (GONE TERRIBLE) (FAIL),80258,2021-08-02 18:24:53,2021-08-02T22:06:02.416759
2,TimTheTatman,Apex Legends,HEY IM TIM,46367,2021-08-02 14:52:18,2021-08-02T22:06:02.416759
3,NICKMERCS,Fortnite,Cash Cup Fraggin' [Game 1/10] | Code: MFAM | @NICKMERCS,42628,2021-08-02 15:17:22,2021-08-02T22:06:02.416759
4,ROSHTEIN,Slots,⭐ SOON: 100 BONUS OPENING | NEXT: BONUS BUY TOURNAMENT | 💠 USE !STAKE TO BE ELIGIBLE FOR CASH RAFFLES,35116,2021-08-02 16:29:07,2021-08-02T22:06:02.416759
5,HasanAbi,Just Chatting,FESTIVAL COVID!!!!! TURKISH FIRES// MAGA INFLUENCERS WASHED ITS NEWSTIME!!!,34212,2021-08-02 17:55:56,2021-08-02T22:06:02.416759
6,zackrawrr,Final Fantasy XIV Online,I have so much work to do FF14/POE/NW,30974,2021-08-02 18:37:00,2021-08-02T22:06:02.416759
7,Brawlhalla,Brawlhalla,Esports Dev Stream & Another BATTLE PASS reveal!,26136,2021-08-02 20:51:46,2021-08-02T22:06:02.416759
8,buddha,Grand Theft Auto V,Lang Buddha - NoPixel | !tiktok !website,25553,2021-08-02 16:07:18,2021-08-02T22:06:02.416759
9,Fextralife,New World,🔥!DROPS🔥24 HOUR STREAM with CAS! #BFNW newworld.wiki.fextralife.com,24167,2021-08-02 06:53:21,2021-08-02T22:06:02.416759
10,shroud,DayZ,!!!! | Follow @shroud on socials,16965,2021-08-02 19:29:41,2021-08-02T22:06:02.416759
11,nbcolympics,Sports,"The Try-athlon with Competitors: GlitterXplosion, JimmyConrad and AyyTrae",16091,2021-08-02 19:00:01,2021-08-02T22:06:02.416759
12,sodapoppin,Saiko no Sutoka,I do b chillin | www.sodapoppin.shop (Discount code: POOR),15128,2021-08-02 19:17:36,2021-08-02T22:06:02.416759
13,LIRIK,VALORANT,placements,12650,2021-08-02 16:07:24,2021-08-02T22:06:02.416759
14,RatedEpicz,Grand Theft Auto V,Randy Bullet | Chang Gang | NoPixel | !youtube !newvid,12637,2021-08-02 19:39:49,2021-08-02T22:06:02.416759
15,Ramee,Grand Theft Auto V,Ramee | !Twitter | Chang Gang | NoPixel,12532,2021-08-02 18:58:17,2021-08-02T22:06:02.416759
16,h3h3productions,Half-Life: Alyx,Talking about xQc's Lawsuit & Playing Half-Life: Alyx VR,12263,2021-08-02 19:26:19,2021-08-02T22:06:02.416759
17,LVNDMARK,Escape from Tarkov,3100+ PMC Kills | !ARMBAND | !MERCH | !GFUEL | @lvndmark_tv on socials,11900,2021-08-02 18:17:32,2021-08-02T22:06:02.416759
18,cloakzy,Apex Legends,Day 3 apex w/ nick,11223,2021-08-02 16:38:48,2021-08-02T22:06:02.416759
