,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,BillieEilishVEVO,Billie Eilish - Your Power (Official Live Performance) | Vevo,2021-07-18T16:00:10Z,912267,11591,148386,1621,2021-07-19T08:37:06.496949
1,Premier Boxing Champions,"Charlo vs Castano HIGHLIGHTS: July 17, 2021 | PBC on SHOWTIME",2021-07-18T04:25:03Z,1286874,9034,12475,1158,2021-07-19T08:37:06.496949
2,Dylan Ayres,Rubber Band Trampoline #Shorts,2021-07-10T17:29:38Z,12299997,2398,712190,30882,2021-07-19T08:37:06.496949
3,shakiraVEVO,Shakira - Don&#39;t Wait Up (Official Video),2021-07-16T14:00:13Z,4430450,29026,215225,9677,2021-07-19T08:37:06.496949
4,COLORING,UGH........................,2021-07-17T07:00:06Z,3593762,1431,46354,1767,2021-07-19T08:37:06.496949
5,Iker Unzu,Cuando tu hermanx te traiciona #shorts,2021-07-16T17:47:08Z,2386990,332,199791,6410,2021-07-19T08:37:06.496949
6,NormaniVEVO,Normani - Wild Side (Official Video) ft. Cardi B,2021-07-16T04:00:08Z,9883507,56418,696686,26468,2021-07-19T08:37:06.496949
7,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,72371291,9158,2076932,130851,2021-07-19T08:37:06.496949
8,TesherVEVO,Tesher x Jason Derulo - Jalebi Baby (Official Video),2021-07-13T15:00:11Z,14688971,26720,784122,11526,2021-07-19T08:37:06.496949
9,Dental Digest,24k Gold YouTube Toothbrush! #shorts,2021-07-16T20:40:17Z,8938476,4519,572008,21083,2021-07-19T08:37:06.496949
10,The Tonight Show Starring Jimmy Fallon,BTS: Butter | The Tonight Show Starring Jimmy Fallon,2021-07-15T04:30:09Z,9830884,42565,1264307,6984,2021-07-19T08:37:06.496949
11,Manchester United,Chong &amp; Pellistri give Reds victory at Derby | Highlights | Derby County 1-2 Manchester United,2021-07-18T16:30:05Z,946346,1174,23425,274,2021-07-19T08:37:06.496949
12,MrBeast,"Would YOU Quit School For $100,000?",2021-07-10T20:00:09Z,30416474,71328,1470919,19463,2021-07-19T08:37:06.496949
13,The Tonight Show Starring Jimmy Fallon,BTS: Permission to Dance (TV Debut) | The Tonight Show Starring Jimmy Fallon,2021-07-14T04:30:11Z,13210667,44117,1480096,10361,2021-07-19T08:37:06.496949
14,TheDracerGx,"Niveles de Poder de Flippy (Friday Night Funkin, Happy Tree Friends)",2021-07-16T16:31:08Z,532841,881,15179,666,2021-07-19T08:37:06.496949
15,DW News,Flooding in Europe kills at least 150 with hundreds still missing | DW News,2021-07-17T12:46:37Z,1485150,3604,12543,631,2021-07-19T08:37:06.496949
16,CamiloVEVO,"Camilo, Shawn Mendes - KESI (Remix - Audio)",2021-07-14T16:00:06Z,4791181,21116,329953,5304,2021-07-19T08:37:06.496949
17,MasFace,&quot;What does this say?&quot;,2021-07-14T15:30:11Z,9395918,6919,260400,11728,2021-07-19T08:37:06.496949
18,The Try Guys,The Try Guys Bake Macarons Without A Recipe,2021-07-17T15:00:20Z,1618768,5347,74754,831,2021-07-19T08:37:06.496949
19,Eliana Ghen,POV everyone is given a mark that defines their status. Red=average Gold = famous #shorts,2021-07-16T16:24:48Z,4623575,3590,429049,8899,2021-07-19T08:37:06.496949
20,FORMULA 1,Race Highlights | 2021 British Grand Prix,2021-07-18T17:15:18Z,3205363,21242,69320,14136,2021-07-19T08:37:06.496949
21,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,21253095,52040,891204,12788,2021-07-19T08:37:06.496949
