,user_name,game_name,title,viewer_count,started_at,api_call_time
0,Trainwreckstv,Slots,"18+ IF BIG W, BIG GIVEAWAY - PS DONT GAMBLE #ad | !twitter | !youtube | !podcast",41009,2021-08-04 00:05:15,2021-08-04T15:06:02.694411
1,TimTheTatman,Apex Legends,ranked grind,36556,2021-08-04 13:59:12,2021-08-04T15:06:02.694411
2,Nmplol,Just Chatting,Apex Legends NEW SEASON! + XQCL + nmpL,17550,2021-08-04 13:05:53,2021-08-04T15:06:02.694411
3,CohhCarnage,The Forgotten City,The Forgotten City! - Cozy Highfleet tonight! - !GameBuy - FFXIV !Soon - Cohh.tv/Store - #EpicPartner Creator Code: COHH - !NewHouseMonth,16747,2021-08-04 11:59:30,2021-08-04T15:06:02.694411
4,Chess,Chess,"FIDE World Cup FINALS | Carlsen, Karjakin, Duda, Fedoseev | Hosts: GMs Naroditsky and Hou Yifan | !format !bracket",16746,2021-08-04 11:26:29,2021-08-04T15:06:02.694411
5,Hiko,VALORANT,"100T Hiko | 8 Ping Ranked Demon | !duo, !texas | @Hiko on Twitter",14438,2021-08-04 13:30:54,2021-08-04T15:06:02.694411
6,YourLuckyClover,Warframe,[WF Creator] MR20/PC. 💚Put Your Positive Pants On!💚| !social !discord |,12482,2021-08-04 14:12:48,2021-08-04T15:06:02.694411
7,BeyondTheSummit,Dota 2,LIVE: T1 vs Execration (Bo2) - LOOT.BET Pro Series 7: Group Stage w/ Ares & Black,12184,2021-08-04 05:50:00,2021-08-04T15:06:02.694411
8,Purpled,Minecraft,bedwars best winstreak of all time (REAL),11215,2021-08-04 13:23:13,2021-08-04T15:06:02.694411
9,Thijs,Hearthstone,Thijs - NEW EXPANSION ALL DAY,10621,2021-08-04 07:54:15,2021-08-04T15:06:02.694411
10,Symfuhny,Call of Duty: Warzone,"(9.69kd) (2,239 wins) THIS IS THE BEST GAME EVER!!! LETS GO!!! | MAKE SURE TO CHECKOUT THE NEW KEYBOARD! | !Keyboard",9847,2021-08-04 12:31:05,2021-08-04T15:06:02.694411
11,LeonBratt,Music,Loopin' & VIBIN' Your Requests! | !spotify !vods !socials,9798,2021-08-04 11:02:50,2021-08-04T15:06:02.694411
