,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,BBC Radio 1,"BTS - I&#39;ll Be Missing You (Puff Daddy, Faith Evans and Sting Cover) in the Live Lounge",2021-07-27T11:15:13Z,4688705,59861,842930,3493,2021-07-28T08:37:07.419593
1,BBC Radio 1,BTS - Permission To Dance in the Live Lounge,2021-07-27T11:15:01Z,3510319,17588,594751,1748,2021-07-28T08:37:07.419593
2,BBC Radio 1,BTS - Dynamite in the Live Lounge,2021-07-27T11:15:00Z,3557427,15457,568811,2068,2021-07-28T08:37:07.419593
3,Apex Legends,Apex Legends: Emergence Gameplay Trailer,2021-07-26T15:00:10Z,3061154,12145,144348,2622,2021-07-28T08:37:07.419593
4,LilNasXVEVO,"Lil Nas X, Jack Harlow - INDUSTRY BABY (Official Video)",2021-07-23T04:00:12Z,39645402,209120,2197977,132746,2021-07-28T08:37:07.419593
5,MrBeast,"If You Can Carry $1,000,000 You Keep It!",2021-07-24T20:00:59Z,22929735,48842,1204545,12027,2021-07-28T08:37:07.419593
6,Mark Rober,World Record Domino Robot (100k dominoes in 24hrs),2021-07-26T19:59:46Z,7891433,20718,479523,4358,2021-07-28T08:37:07.419593
7,A la Mich,TERMINO A EDDIE (TERMINA MAL) - Its.michhh,2021-07-26T20:59:21Z,346561,937,38664,474,2021-07-28T08:37:07.419593
8,Dude Perfect,Trying to Bench 405 lbs Underwater | OT 28,2021-07-26T21:59:56Z,5645968,28594,271383,6150,2021-07-28T08:37:07.419593
9,Rubius Z,EL FINAL DE SIREN HEAD | Siren Head Resurrection #2 (FINAL),2021-07-26T16:22:05Z,1563379,4161,178849,889,2021-07-28T08:37:07.419593
10,ZHC,I Surprised Bella Poarch With 20 Custom Macbooks,2021-07-26T17:30:46Z,5101387,40188,301962,4923,2021-07-28T08:37:07.419593
11,Steve Aoki,One Billion Streams | BTS Mic Drop Celebration Megamix | Steve Aoki x BTS Mixes,2021-07-26T16:00:34Z,532046,18649,155978,187,2021-07-28T08:37:07.419593
12,A24,Lamb | Official Trailer HD | A24,2021-07-27T14:00:27Z,490756,1811,15609,317,2021-07-28T08:37:07.419593
13,Best Strike,Minecraft Panda #Shorts,2021-07-24T13:20:14Z,2681606,1263,104190,13742,2021-07-28T08:37:07.419593
14,That's Amazing Shorts,Bottle Flips from $1 to $100,2021-07-19T17:34:53Z,9981747,1077,481724,12216,2021-07-28T08:37:07.419593
15,Tory Lanez,Tory Lanez - Grah Tah Tah (feat. Kodak Black) [Official Music Video],2021-07-26T17:00:04Z,2840743,109559,70482,1535,2021-07-28T08:37:07.419593
16,TesherVEVO,Tesher x Jason Derulo - Jalebi Baby (Official Video),2021-07-13T15:00:11Z,31638368,39184,1269234,21159,2021-07-28T08:37:07.419593
17,SHOWTIME,Dexter: New Blood (2021) Exclusive Sneak Peek Trailer | SHOWTIME,2021-07-25T20:44:19Z,2862502,2951,32161,339,2021-07-28T08:37:07.419593
18,LoverFella,Testing Minecraft 1.17 SECRETS To See If They&#39;re Real!,2021-07-26T19:00:26Z,656138,2181,29228,779,2021-07-28T08:37:07.419593
19,Marques Brownlee,The iPhone 13 Models!,2021-07-27T01:03:50Z,2250338,7485,97393,2232,2021-07-28T08:37:07.419593
20,TrixyBlox,Upgrading The ENTIRETY of Minecraft - The ULTIMATE Survival World | Part 3,2021-07-27T17:00:20Z,530822,10381,149157,350,2021-07-28T08:37:07.419593
21,Sidemen,SIDEMEN EXTREME FISHING vs LOGAN PAUL,2021-07-18T17:01:58Z,13892803,43154,836393,7067,2021-07-28T08:37:07.419593
22,Airrack,I Survived For 24 Hours In The Bermuda Triangle,2021-07-26T22:55:00Z,646711,2670,38698,663,2021-07-28T08:37:07.419593
23,Tom Daley,WE ARE OLYMPIC CHAMPIONS! | Tom Daley &amp; Matty Lee,2021-07-27T12:00:21Z,778808,4616,60787,137,2021-07-28T08:37:07.419593
24,Dylan Ayres,Rubber Band Trampoline #Shorts,2021-07-10T17:29:38Z,21298264,3299,1133882,45662,2021-07-28T08:37:07.419593
25,Real Civil Engineer,Using SEGREGATION to beat high scores in Mini Motorways!,2021-07-26T15:00:05Z,537250,1466,31746,309,2021-07-28T08:37:07.419593
26,Gzone TV,Herlene Budol &quot;Hipon Girl&quot; Back To Zero Matapos Mawala sa Wowowin at Nawalan ng Trabaho,2021-07-26T05:23:47Z,5281805,18988,403789,2515,2021-07-28T08:37:07.419593
27,Bollywood Events,"NTR, Pooja Hegde Hindi Action Movie | #SouthDubbedHindiMovies",2021-07-23T14:04:00Z,9440493,784,74881,8011,2021-07-28T08:37:07.419593
28,Buttered Side Down,Bubbles #Shorts,2021-07-12T12:15:01Z,22964985,2842,590715,54967,2021-07-28T08:37:07.419593
29,Myke Towers,Myke Towers - Almas Gemelas (Video Oficial),2021-07-23T00:00:43Z,3051148,4849,161321,1655,2021-07-28T08:37:07.419593
30,Satisfied Crush,I Went to the Beach to Crush Sand - Satisfying Crushing,2021-07-20T15:36:50Z,6769238,284,116775,19896,2021-07-28T08:37:07.419593
31,Anne-Marie,Anne-Marie &amp; Little Mix - Kiss My (Uh Oh) [Official Video],2021-07-23T12:00:11Z,4420061,17977,298249,3533,2021-07-28T08:37:07.419593
32,WadZee,I Found 100 of the RAREST Axolotl in Minecraft Hardcore (#48),2021-07-25T14:52:45Z,2077264,15921,150214,1186,2021-07-28T08:37:07.419593
33,Warner Bros. Pictures,Dune | Official Main Trailer,2021-07-22T13:00:04Z,12393142,21378,232996,4482,2021-07-28T08:37:07.419593
34,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - STAY (Official Video)",2021-07-09T04:00:12Z,32059731,57347,1090784,16779,2021-07-28T08:37:07.419593
35,SamSpedy,AFRICAN HOME: TELEPORTER,2021-07-23T17:15:06Z,1067668,3610,42747,601,2021-07-28T08:37:07.419593
36,House of Highlights,Milwaukee Bucks Locker Room Celebration | 2021 NBA Champions,2021-07-21T04:26:52Z,2053242,3788,26732,518,2021-07-28T08:37:07.419593
37,KC2Smooth,Pop Smoke - Woo Baby (Audio) ft. Chris Brown (Reaction Video),2021-07-17T00:01:00Z,9924505,10420,327294,4373,2021-07-28T08:37:07.419593
38,Balkaton Gang,RASTA x VOYAGE - AMAN (OFFICIAL VIDEO),2021-07-12T10:00:08Z,6189054,4703,130129,3990,2021-07-28T08:37:07.419593
39,Redy Cinta Bola,Jesse Lingard VS QPR(24/7/2021) HD 1080i,2021-07-24T23:07:16Z,1550643,1793,21615,948,2021-07-28T08:37:07.419593
40,WillNE,Will And James Watch Love Island (Part 2),2021-07-24T19:38:02Z,1159093,4144,99213,421,2021-07-28T08:37:07.419593
