,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,JYP Entertainment,TWICE &quot;Taste of Love&quot; First Tasting - Album Trailer,2021-05-30T14:59:55Z,3068639,57705,493128,4468,2021-05-31T20:37:08.118635
1,beIN SPORTS Asia,FULL trophy presentation as Chelsea clinch second UCL title | UCL 20/21 Moments,2021-05-29T21:28:22Z,5668241,5938,82294,3559,2021-05-31T20:37:08.118635
2,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic- Leave The Door Open (Live from the iHeartRadio Music Awards)",2021-05-30T00:45:33Z,2730373,7913,188354,914,2021-05-31T20:37:08.118635
3,KHEA,"KHEA, Maria Becerra - Te Necesito (Live Acoustic)",2021-05-30T21:00:12Z,1082909,5880,162092,643,2021-05-31T20:37:08.118635
4,OverSimplified,The Napoleonic Wars - OverSimplified (Part 2),2021-05-29T00:30:11Z,4375228,18510,248062,2498,2021-05-31T20:37:08.118635
5,Lau Dumé,Nuevo WhatsApp Estilo IPhone en Android 2021,2021-05-10T17:30:35Z,406649,2084,19316,495,2021-05-31T20:37:08.118635
6,OverSimplified,The Napoleonic Wars  - OverSimplified (Part 1),2021-05-28T23:45:09Z,4697272,25955,300689,2352,2021-05-31T20:37:08.118635
7,BlacktipH,Cleaning Dolphin in Record Time! #Shorts,2021-05-26T19:00:19Z,6655175,3267,101767,11982,2021-05-31T20:37:08.118635
8,Crafty Panda,Weird Ways to SNEAK MAKEUP INTO JAIL | 11 Funny Ideas to SNEAK ANYTHING ANYWHERE by Crafty Panda,2021-05-26T11:00:13Z,8388617,1092,59947,13290,2021-05-31T20:37:08.118635
9,SmarterEveryDay,"Exploding Weed Seeds (28,546 fps Slow Motion)- Smarter Every Day 257",2021-05-30T14:00:14Z,1094694,5629,69704,1080,2021-05-31T20:37:08.118635
10,Bella Poarch,Bella Poarch - Build a B*tch (Official Music Video),2021-05-14T04:00:16Z,130995980,377905,6981129,229464,2021-05-31T20:37:08.118635
11,Action Lab Shorts,The Coldest Ball,2021-05-28T21:19:15Z,10704746,3369,551816,8526,2021-05-31T20:37:08.118635
12,GIMS,GIMS - ONLY YOU feat. Dhurata Dora (Clip Officiel),2021-05-28T18:00:11Z,5990170,7976,201635,3894,2021-05-31T20:37:08.118635
13,Marshmello,Marshmello x 2021 UEFA Champions League Final Opening Ceremony presented by Pepsi #UCLFinal,2021-05-29T20:16:22Z,2010079,7680,170131,1937,2021-05-31T20:37:08.118635
14,ashish chanchlani vines,Online Parent Teacher Meeting | Ashish Chanchlani,2021-05-29T08:35:32Z,15696007,103114,2047919,23977,2021-05-31T20:37:08.118635
15,Premier Boxing Champions,"Oubaali vs Donaire HIGHLIGHTS: May 29, 2021 | PBC on SHOWTIME",2021-05-30T05:07:14Z,958097,1401,8471,320,2021-05-31T20:37:08.118635
16,SHOWTIME Sports,Nonito Donaire KOs Nordine Oubaali In Round 4 | SHOWTIME CHAMPIONSHIP BOXING,2021-05-30T04:30:11Z,991248,1882,11707,236,2021-05-31T20:37:08.118635
17,Roland Garros,Pablo Andujar vs Dominic Thiem - Round 1 Highlights | Roland-Garros 2021,2021-05-30T18:22:18Z,291225,785,3961,94,2021-05-31T20:37:08.118635
18,Veritasium,Risking My Life To Settle A Physics Debate,2021-05-29T16:14:37Z,3344893,22767,176770,2691,2021-05-31T20:37:08.118635
19,Technology Connections,Perhaps the weakest link in the US electrical system,2021-05-30T15:15:39Z,574432,8422,43315,520,2021-05-31T20:37:08.118635
