,user_name,game_name,title,viewer_count,started_at,api_call_time
0,summit1g,Rust,rusting. [ @summit1g ],29758,2021-05-16 20:12:44,2021-05-17T09:28:43.106304
1,sodapoppin,Warcraft III,ATIESHGAMER | www.sodapoppin.shop (Discount code: POOR),19363,2021-05-16 22:13:55,2021-05-17T09:28:43.106304
2,ROSHTEIN,Slots,⭐ €200.000 - 24 BONUS OPENING ⭐ €1 MIL WIN - !RECORD 💠 check - !LOCO for 150%💠 !SUNPURA for 150%💠 !LVL for 130%,18534,2021-05-17 04:40:58,2021-05-17T09:28:43.106304
3,aceu,Resident Evil Village,NRG aceu // apex president // !socials,16212,2021-05-17 04:53:32,2021-05-17T09:28:43.106304
4,Ray__C,Grand Theft Auto V,Memorial - Misty Mocha - Successful VAULT BANK HEIST !team! Working Towards Court Case! - NoPixel! !Newvid,11473,2021-05-16 19:12:08,2021-05-17T09:28:43.106304
5,Amouranth,Just Chatting,🍑HOT TUB PODCAST💦!s !social💦!INSTAGRAM: amouranth💦!GFUEL,11173,2021-05-17 03:26:13,2021-05-17T09:28:43.106304
6,x2Twins,Fortnite,TRIO CASH CUP,11135,2021-05-17 06:06:29,2021-05-17T09:28:43.106304
7,yourragegaming,Call of Duty: Warzone,NOT ENDING TILL I GET A WIN,10838,2021-05-17 03:01:33,2021-05-17T09:28:43.106304
8,Rogue,Apex Legends,NRG ROGUE ∙ #1 PREDATOR GRIND ∙ !honey ∙ Twitter: @TTrebb ,10223,2021-05-17 02:58:06,2021-05-17T09:28:43.106304
9,AnnieKrevice,Mario Kart 8 Deluxe,IDAHOBIT Stream! Queer Gaming Party for Minus18 !minus18 !transtagwhen !aussiepride ,7758,2021-05-17 07:45:11,2021-05-17T09:28:43.106304
10,Fresh,Fortnite,TRIO CASH CUP! || USE CODE FRESH || #EpicPartner,7755,2021-05-17 08:01:22,2021-05-17T09:28:43.106304
11,Lysium,Grand Theft Auto V,"🐝 R.I.P Misty ""DovahPug"" Mocha | twitter.com/LysiumGG",7364,2021-05-17 07:00:17,2021-05-17T09:28:43.106304
12,Symfuhny,Call of Duty: Warzone,UNBELIEVABLE WARZONE WINS WATCH NOW!!!!!,7296,2021-05-17 08:37:24,2021-05-17T09:28:43.106304
13,k3soju,Teamfight Tactics,C9 k3soju | 971 LP Start | sleep schedule is doomed | !yt,7223,2021-05-17 07:27:33,2021-05-17T09:28:43.106304
14,AdmiralBulldog,Dota 2,MANLY MONDAY [A] @AdmiralBulldog,6665,2021-05-17 06:52:35,2021-05-17T09:28:43.106304
15,Thijs,Hearthstone,"Thijs - High Legend to #1, only wins!",6369,2021-05-17 08:06:30,2021-05-17T09:28:43.106304
16,Timmac,Grand Theft Auto V,Deputy Mack | 308 | NoPixel,6190,2021-05-16 15:48:42,2021-05-17T09:28:43.106304
17,39daph,A Plague Tale: Innocence,finishing this johnson,6187,2021-05-17 07:22:29,2021-05-17T09:28:43.106304
18,Greekgodx,Slots,GAMBLING MY LIFE SAVINGS +18,6140,2021-05-17 08:07:36,2021-05-17T09:28:43.106304
19,lol_nemesis,League of Legends,Korean Soloq climb to Challenger  | !blitz !nord  | GenG Nemesis ,5825,2021-05-17 08:31:54,2021-05-17T09:28:43.106304
20,midbeast,League of Legends,usual shenanigans | New Nemesis !video out now! New !instagram post,5206,2021-05-17 08:08:08,2021-05-17T09:28:43.106304
21,sashagrey,Resident Evil Village,ENGLISH||RE VILLAGE: HARDCORE | FIRST RUN |PC|KBM| !newyt !discord,5112,2021-05-16 23:22:41,2021-05-17T09:28:43.106304
22,BobRoss,Art,Bob Ross - Weekend Marathon! Beginning Fridays at 12PM EDT.,4889,2021-05-16 15:49:46,2021-05-17T09:28:43.106304
23,Smoke,DayZ,Esseker Survival - Day 935 !youtube,4878,2021-05-17 03:07:20,2021-05-17T09:28:43.106304
24,Annoying,Just Chatting,Looking at Fits| Rat-O-Thon DAY 14| !sub SUBS ARE DOUBLE TIME,4351,2021-05-17 07:19:57,2021-05-17T09:28:43.106304
25,AbdulHD,Grand Theft Auto V,"Abdul - NoPixel ""Taxi Mogul"" !SneakEnergy #7KAndy #ToxicFree #GoodVibes #ChillStream #COYB [#1 UAE] !Socials !Discord !lawsuit",4215,2021-05-17 07:00:36,2021-05-17T09:28:43.106304
26,mrborealislive,Grand Theft Auto V,Rudolph fights cancer | Charity stream! | Nopixel 3.0 | Gta Rp,3847,2021-05-17 05:52:36,2021-05-17T09:28:43.106304
27,KarasMai,League of Legends,NA Challenger JG - Best Kayn NA - Rank 1 Grind !discord !youtube ,3648,2021-05-17 01:05:26,2021-05-17T09:28:43.106304
28,OkCode,Genshin Impact,eula trailer + only good rolls here,3643,2021-05-17 07:11:23,2021-05-17T09:28:43.106304
29,XcaliburYe,Dota 2,Top 100 by 7th June or I'm going BALD | Looking For a Streaming Sponsor |  !huel !nordvpn,3473,2021-05-17 04:06:04,2021-05-17T09:28:43.106304
30,JeevesDotaTV,Dota 2,[ENG] Aster vs Invictus Gaming Bo3- ILeague - Round Robin NordVPN,3288,2021-05-17 05:46:36,2021-05-17T09:28:43.106304
31,SilversteinMusic,Music,24 HOUR SUBATHON STREAM SPECTACULAR,3253,2021-05-17 00:01:29,2021-05-17T09:28:43.106304
32,TEBtv3,Counter-Strike: Global Offensive,[EN] Sangal vs KOVA | Regional Swiss | Spring Sweet Spring #2 | @RelogMedia @TheEsportsBible,3184,2021-05-17 06:58:21,2021-05-17T09:28:43.106304
33,Sequisha,Rust,🌧️Cozy Sunday,3140,2021-05-17 00:12:14,2021-05-17T09:28:43.106304
34,Steelmage,Path of Exile,<UHC> New build project :^) !starters !build !rip,3091,2021-05-17 08:02:42,2021-05-17T09:28:43.106304
35,ExoHydraX,Just Chatting,🍑THICCEST💦HOT TUB STREAMER💦🍑Subs get !snapchat✨!instagram,3076,2021-05-17 07:21:24,2021-05-17T09:28:43.106304
36,Euriece,Apex Legends,solomas then EURIECE CUP | !artesian !kovaak !completed,2867,2021-05-17 07:59:13,2021-05-17T09:28:43.106304
37,Forky,Rocket League,Grinding with a new mic (half working) !Frames,2844,2021-05-17 08:11:17,2021-05-17T09:28:43.106304
38,CompletedItMate,Grand Theft Auto V,GTA RP - Going Under Cover | Inbetweeners' James Buckley LIVE!,2840,2021-05-17 08:50:34,2021-05-17T09:28:43.106304
39,PWRDEsports2,Dota 2,DPC CN Lower division: Magma v LBZS | CDEC v Phoenix,2815,2021-05-17 07:13:37,2021-05-17T09:28:43.106304
40,BoschMerchant,Grand Theft Auto V,"IRISH - ANTO MURPHY - TWITTER BADBOY COFFEE MORNING - NOPIXEL -!INSTAGRAM !TWITTER !SNEAK
",2754,2021-05-17 06:05:04,2021-05-17T09:28:43.106304
41,CDNThe3rd,Just Chatting,ROD💩 | Bonding.. D: BH.. What else?.. What else?.. | Socials: @CDNThe3rd,2746,2021-05-17 03:11:03,2021-05-17T09:28:43.106304
42,Aurateur,Super Mario Maker 2,Super Mario Maker 2 -> Super Mario Party -> Fall Guys,2734,2021-05-17 05:38:05,2021-05-17T09:28:43.106304
43,Limmy,Lumberjack's Dynasty,The Rumour Mill,2724,2021-05-17 08:26:51,2021-05-17T09:28:43.106304
44,RATIRL,Just Chatting,👽 RATIRL Do Nothing Monday  day👽 hello 👽 Earlcups with coffee and !Gfuel with into psychology busin 👽  and life coach !twitter !C,2724,2021-05-17 08:42:58,2021-05-17T09:28:43.106304
45,P4wnyhof,Call of Duty: Warzone,M19 is Love - Road to 1k Wins Warzoneloadouts.gg !merch !socials ,2646,2021-05-17 05:57:57,2021-05-17T09:28:43.106304
46,superjj102,Hearthstone,New Week more BGs  !youtube,2642,2021-05-17 05:47:38,2021-05-17T09:28:43.106304
47,robcdee,Just Chatting,Tokyo | Jujo shotengai! Ikebukuro later | !socials !vpn,2640,2021-05-17 06:41:29,2021-05-17T09:28:43.106304
48,BeyondTheSummit,Dota 2,RERUN: WaR vs Pecado Squad Game 1 - DPC NA League S2: Lower Division w/ MLP & johnxfire,2589,2021-05-17 02:08:30,2021-05-17T09:28:43.106304
49,ESL_CSGO,Counter-Strike: Global Offensive,RERUN: BIG vs. Heroic [Nuke] Map 2 - DreamHack Masters Spring 2021- Group B,2488,2021-05-15 21:14:19,2021-05-17T09:28:43.106304
50,Gladd,Subnautica: Below Zero,Don't Miss This Game | !socials !nexus,2478,2021-05-16 20:08:42,2021-05-17T09:28:43.106304
51,Marzz_Ow,Fortnite,Asia Trio Cash Cup,2446,2021-05-17 07:21:52,2021-05-17T09:28:43.106304
52,adeptthebest,Grand Theft Auto V,Mari Posa  !NORDVPN,2429,2021-05-17 08:15:23,2021-05-17T09:28:43.106304
53,Bawkbasoup,Resident Evil Village,(NG) Village of Shadows Speedruns ALL DAY II Resident Evil 8 Village,2428,2021-05-17 07:15:49,2021-05-17T09:28:43.106304
54,Jukeyz,Call of Duty: Warzone,Gettin' Busy | !bracket !socials !redbull !ytvid,2315,2021-05-17 08:24:34,2021-05-17T09:28:43.106304
55,Draineo,Grand Theft Auto V,BIG SLIME | GRIZZLEY WORLD | TOP RP ENTERTAINMENT !sᴜʙ !ʏᴛ !ɪɢ ,2290,2021-05-17 01:15:39,2021-05-17T09:28:43.106304
56,CuteDog_,Path of Exile,CuteDog_🍑💦HOTTEST CONTENT OUTSIDE OF JUST CHATTING🍑💦,2278,2021-05-17 01:30:35,2021-05-17T09:28:43.106304
57,Chessguy,Chess,10 min rapid getting my rating back to 2200 🙏🏻,2266,2021-05-17 06:59:26,2021-05-17T09:28:43.106304
58,Hotted89,Grand Theft Auto V,Sr. Deputy Matthew Espinoz-   NoPixel 3.0 GTA V RP,2251,2021-05-17 05:34:22,2021-05-17T09:28:43.106304
59,ClassyBeef,Slots,🔥 BIG BONUS BUYS!  🔥 !520k WIN for WORLD RECORD! | $50.000 !Tournament | !Stake for best Casino,2244,2021-05-17 06:26:35,2021-05-17T09:28:43.106304
60,Repullze,Call of Duty: Warzone,SQUADS W/ BLAZT & SYMFUHNY - BB GIVEAWAY LATER! | !FUNIMATION !AD | BAKA x !GFUEL | !bb !kf (STROBE WARNING),2149,2021-05-17 05:42:20,2021-05-17T09:28:43.106304
61,Salt,Black Desert Online,"**!drops on ON**.. +167b Profit Enhancing, Accessories & RAW Taps for 240fs!.. !pen on ATTEMPT 49!.. [570 PEN Attempts Done /w 25 PENs Made]",2081,2021-05-17 03:01:22,2021-05-17T09:28:43.106304
62,stormen,Apex Legends,smooth moves // !youtube !social !sneak,2071,2021-05-17 07:57:10,2021-05-17T09:28:43.106304
63,bateson87,FIFA 21,BUNDESLIGA PLAYER PICKS AND ICON PACKS! !freepack,2036,2021-05-17 08:43:39,2021-05-17T09:28:43.106304
64,Lacari,League of Legends,GOLD PROMOS > DANGANRONPA > ARKNIGHTS,2032,2021-05-17 04:14:49,2021-05-17T09:28:43.106304
65,keanelol,Teamfight Tactics,TSM Keane - OCE ranked 368LP start !yt !blitz,2016,2021-05-17 04:12:32,2021-05-17T09:28:43.106304
66,Kephrii,Overwatch,Overwatch :) !sub !prime,1937,2021-05-16 15:22:06,2021-05-17T09:28:43.106304
67,theRealShooKon3,Just Chatting,Young Chef Who Dis - Fraser Island - !first !stepone,1936,2021-05-16 22:12:43,2021-05-17T09:28:43.106304
68,Biotoxz_,Grand Theft Auto V,"Bjorn Tripod Corleone the Battleready Bionic Barbarian, Attemped Dragonslayer, Wrangler of the FIngle, Ninja Looter... #ad !raid",1909,2021-05-16 21:52:32,2021-05-17T09:28:43.106304
69,AZRA,Just Chatting,🍑hot tub bikini try on🍑 💗 !SOCIALS !private !vikings,1899,2021-05-17 07:09:53,2021-05-17T09:28:43.106304
70,Grimmmz,Subnautica: Below Zero,🔥Thalassophobia Below Zero Day 2🔥 (!agenda !prime GrimWoo) ,1893,2021-05-17 07:34:37,2021-05-17T09:28:43.106304
71,SirhcEz,League of Legends,singed and chillllllllllllllllllllllllllllllllllllllllllllllllll,1881,2021-05-17 03:19:41,2021-05-17T09:28:43.106304
72,Calebhart42,Resident Evil Village,ROUTING LOOT GOBLIN SPEEDRUN  | @calebhart42 IG/Twitter,1802,2021-05-17 02:06:37,2021-05-17T09:28:43.106304
73,Hoon,League of Legends: Wild Rift,[NA/EN] Rank 1 Challenger Renekton mid spam,1793,2021-05-17 04:57:29,2021-05-17T09:28:43.106304
74,DDumbBear,Minecraft,Olympus Build Time! Arcane SMP!,1771,2021-05-17 05:01:49,2021-05-17T09:28:43.106304
75,KingGeorge,Subnautica: Below Zero,First Playthrough New !headset | !youtube !socials !charm !slayout | Follower !giveaway,1748,2021-05-17 03:40:00,2021-05-17T09:28:43.106304
76,charlieblossom,Grand Theft Auto V,🌈 WindSong ✌️ NoPixel,1705,2021-05-17 02:29:34,2021-05-17T09:28:43.106304
77,iZeroplus,Apex Legends,Former #1 Pred // Rank w/ Rogue & Petty // !dn,1659,2021-05-17 03:51:50,2021-05-17T09:28:43.106304
78,computerchess,Chess,"Leela, Stockfish and other engines battle it out 24/7 in the Chess.com Computer Chess Championship! !contact !ccc !mouse",1642,2021-05-15 20:30:48,2021-05-17T09:28:43.106304
79,heyimbee,Apex Legends,real gaming tonight ⋋_⋌❗ | streaming every day for a month 14/31,1630,2021-05-17 06:01:54,2021-05-17T09:28:43.106304
80,SilentSentry,Grand Theft Auto V,🎬Otterman | LSBN | NoPixel🎥,1606,2021-05-17 01:03:45,2021-05-17T09:28:43.106304
