,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,5217035,38388,523181,8892,2021-06-25T20:37:07.565164
1,Doja Cat,"Doja Cat, The Weeknd - You Right (Official Video)",2021-06-25T04:00:10Z,4738868,24077,388761,3168,2021-06-25T20:37:07.565164
2,BLACKPINK,BLACKPINK x Today&#39;s Top Hits,2021-06-24T15:00:03Z,4628669,42750,860397,6082,2021-06-25T20:37:07.565164
3,Flow La Movie,Nio Garcia x J Balvin x Bad Bunny  - AM Remix (Video Oficial),2021-06-25T00:00:09Z,7510402,26537,712250,6058,2021-06-25T20:37:07.565164
4,CHASE ATLANTIC,Chase Atlantic - OHMAMI (Official Lyric Video),2021-06-25T04:00:11Z,587031,18764,170286,426,2021-06-25T20:37:07.565164
5,Azure Academy,Windows 11 Launch Overview,2021-06-24T20:12:30Z,2610060,18119,157142,5315,2021-06-25T20:37:07.565164
6,MariahVEVO,"Mariah Angeliq, Bad Gyal, Maria Becerra - BOBO (Official Video)",2021-06-25T00:00:12Z,846577,5805,88134,2231,2021-06-25T20:37:07.565164
7,Apex Legends,Apex Legends Genesis Collection Event Trailer,2021-06-24T15:00:07Z,1344351,7236,78546,757,2021-06-25T20:37:07.565164
8,Rusher King,Rusherking - LOBA (Official Video),2021-06-23T23:00:10Z,1687774,11860,215173,2068,2021-06-25T20:37:07.565164
9,TIKTORIKI,What else to try? #shorts Funn Tiktok new food Challenge by Tiktoriki,2021-06-19T07:15:00Z,30074499,708,636880,55968,2021-06-25T20:37:07.565164
10,America's Got Talent,Golden Buzzer: Jimmie Herrod Surprises the Judges With &quot;Tomorrow&quot; - America&#39;s Got Talent 2021,2021-06-23T01:34:30Z,5752675,9167,136762,2526,2021-06-25T20:37:07.565164
11,GooUckd,Silence kills. (George video highlight) (I DONT OWN),2021-06-25T11:24:16Z,4785240,39150,570620,4286,2021-06-25T20:37:07.565164
12,Red Bull,Red Bull Racing Honda Vs Scuderia AlphaTauri: Epic Off-Road Race Across Austria | Schnitzeljagd,2021-06-24T09:00:48Z,1176436,3018,66313,434,2021-06-25T20:37:07.565164
13,Team Coco,Conan Says Farewell To Late Night - CONAN on TBS,2021-06-25T02:53:34Z,1438958,9701,88425,339,2021-06-25T20:37:07.565164
14,Aileen and Deven,Will my boyfriend punch me in the face for a billion dollars?,2021-06-14T15:00:14Z,10045428,7535,589520,9466,2021-06-25T20:37:07.565164
15,men vs wild nepal,https://youtu.be/ZRgjE_I7qMM,2021-06-22T18:47:23Z,73601953,1999,1200456,99905,2021-06-25T20:37:07.565164
16,Coltyy,COCA-COLA ROCKETS WITH MY GRANDMA! #shorts,2021-06-01T07:02:49Z,29926090,16968,1548394,42492,2021-06-25T20:37:07.565164
17,Beast Philanthropy,"Giving Away 50,000 Cookies!",2021-06-24T22:05:07Z,1981583,17067,240013,763,2021-06-25T20:37:07.565164
18,Universal Pictures,Halloween Kills - Official Trailer,2021-06-25T01:31:21Z,877325,7507,51298,615,2021-06-25T20:37:07.565164
19,colinfurze,Digging a Secret Tunnel from my Workshop,2021-06-24T15:00:29Z,816885,3767,77269,671,2021-06-25T20:37:07.565164
20,First We Feast,Olivia Rodrigo Burns Her Lips While Eating Spicy Wings | Hot Ones,2021-06-24T15:00:14Z,1481298,6114,86419,1527,2021-06-25T20:37:07.565164
21,Rachit Rojha,LOCKDOWN WITH COUSIN ( Episode -3 ) || Rachit Rojha,2021-06-23T03:59:54Z,5063758,18234,165407,13227,2021-06-25T20:37:07.565164
22,le_smoll,"No wax, just an axe",2021-06-24T17:29:46Z,519739,6529,41418,237,2021-06-25T20:37:07.565164
23,Mumbo Jumbo,Hermitcraft 8: Episode 2 - POTATO BOY,2021-06-23T19:00:04Z,2002401,11748,119559,605,2021-06-25T20:37:07.565164
24,News4JAX,"Researcher: High-rise that collapsed was sinking, due for recertification",2021-06-24T22:36:59Z,382234,1667,3890,158,2021-06-25T20:37:07.565164
25,Ski Mask The Slump God,Ski Mask The Slump God - ADMIT IT (Official Audio),2021-06-25T04:00:38Z,268155,3563,42235,179,2021-06-25T20:37:07.565164
26,Tati,NEW DRUGSTORE MAKEUP TESTED ... What&#39;s Good?,2021-06-24T19:00:09Z,586162,6178,60856,470,2021-06-25T20:37:07.565164
27,DreamXD,Dream - Minecraft Random Item Extra Scenes (2 Hunters),2021-06-23T20:02:47Z,1244702,5256,140786,730,2021-06-25T20:37:07.565164
28,ET Canada,Reaction To Britney Spears&#39; Conservatorship Testimony,2021-06-24T18:32:55Z,247290,1504,4763,96,2021-06-25T20:37:07.565164
29,ANC 24/7,BREAKING: Former PH President Noynoy Aquino passes away- sources | ANC,2021-06-24T01:30:36Z,922842,3999,6236,537,2021-06-25T20:37:07.565164
30,Grian,Hermitcraft 8: Episode 2 - GRIAN&#39;S STARTER BASE!,2021-06-23T18:30:04Z,2534384,16817,166303,896,2021-06-25T20:37:07.565164
31,Mic Set,Corona Sothanaigal 2 | Micset,2021-06-22T14:30:09Z,3647471,8070,313266,5084,2021-06-25T20:37:07.565164
