,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Coltyy,CATCHING THE CRIMINAL WHO BROKE INTO MY CAR! #shorts,2021-06-09T07:39:11Z,26105086,15525,1414038,35446,2021-06-19T14:37:07.657149
1,LIT killah,LIT killah - CALIFORNIA (Official Video),2021-06-17T22:00:14Z,2426493,30094,411975,2932,2021-06-19T14:37:07.657149
2,Wisin,"Wisin, Jhay Cortez, Anuel - &quot;Fiel Remix&quot; (Official Video)  ft. Myke Towers, Los Legendarios",2021-06-15T22:00:10Z,12367504,36436,575125,17261,2021-06-19T14:37:07.657149
3,Billie Eilish,Billie Eilish - my future (Prime Day Show x Billie Eilish),2021-06-17T23:33:41Z,1467601,26008,296922,4247,2021-06-19T14:37:07.657149
4,Alemán,Aleman &amp; Snow Tha Product - Te Va a Gustar (Video Oficial),2021-06-18T06:23:29Z,1529303,9113,203973,4168,2021-06-19T14:37:07.657149
5,CheliTeam,CHELI HOME | HOUSE TOUR,2021-06-17T00:04:30Z,1053207,2119,76575,1375,2021-06-19T14:37:07.657149
6,Brawl Stars,Brawl Stars Animation: China 1st Anniversary!,2021-06-17T07:22:09Z,3944357,13117,323139,2954,2021-06-19T14:37:07.657149
7,TIKTORIKI,Do you think he got a lesson? #shorts Funny Tiktok sketches by Tiktoriki,2021-06-11T07:15:00Z,33472520,645,633992,43104,2021-06-19T14:37:07.657149
8,MrBeast,"Make THIS Shot, Win $300,000",2021-06-12T20:00:01Z,29829884,72480,1532917,20839,2021-06-19T14:37:07.657149
9,America's Got Talent,Golden Buzzer: World Taekwondo Demonstration Team Shocks the Judges - America&#39;s Got Talent 2021,2021-06-16T02:57:38Z,7311704,14226,225194,2775,2021-06-19T14:37:07.657149
10,LittleGlove,Which one is your favourite look #shorts #littleglove #pregnancyfashion,2021-06-15T18:00:04Z,15693422,3441,244157,25992,2021-06-19T14:37:07.657149
11,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V,2021-06-09T08:58:12Z,90172874,1007847,2741778,66212,2021-06-19T14:37:07.657149
12,Tati,A Year Later ...,2021-06-17T19:00:17Z,1790644,41724,210232,9073,2021-06-19T14:37:07.657149
13,The Late Late Show with James Corden,James Corden Visits the Cast at the &#39;Friends&#39; Reunion,2021-06-17T04:53:24Z,2236122,3017,83704,1132,2021-06-19T14:37:07.657149
14,DDGVEVO,DDG &amp; OG Parker - Hood Melody ft. YoungBoy Never Broke Again (Official Music Video),2021-06-17T19:00:11Z,1512393,15856,159318,933,2021-06-19T14:37:07.657149
15,DaBaby (DaBaby),DaBaby - BALL IF I WANT TO (Official Video),2021-06-18T04:12:24Z,1973206,9339,153101,2272,2021-06-19T14:37:07.657149
16,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,21868809,45341,703586,6562,2021-06-19T14:37:07.657149
17,TrixyBlox,Transforming ALL of Minecraft - The ULTIMATE Survival World,2021-06-17T17:00:03Z,1945579,26561,388280,1260,2021-06-19T14:37:07.657149
18,MORGENSHTERN,"MORGENSHTERN - ARISTOCRAT (Official Video, 2021)",2021-06-15T10:30:03Z,11208063,49017,803195,63883,2021-06-19T14:37:07.657149
19,Adult Swim,Rick and Morty | Season 5 Premiere Cold Open: Morty Meets Rick&#39;s Nemesis | adult swim,2021-06-18T14:00:05Z,1752850,3340,89391,531,2021-06-19T14:37:07.657149
20,J Balvin,"J. Balvin, KAROL G, Nicky Jam Feat. Crissin, Totoy El Frio, Natan &amp; Shander/ Poblado (Remix) TRAILER",2021-06-17T00:11:57Z,489371,1198,25227,554,2021-06-19T14:37:07.657149
21,Porcheeze,&quot;Hi guys we&#39;re tye dyeing&quot;😂💗,2021-06-18T05:28:40Z,2345796,6059,200374,1819,2021-06-19T14:37:07.657149
22,Don Toliver,Don Toliver - Drugs N Hella Melodies (feat. Kali Uchis) [Official Music Video],2021-06-18T04:00:09Z,786954,3890,83224,728,2021-06-19T14:37:07.657149
23,First We Feast,Elizabeth Olsen Feels Brave While Eating Spicy Wings | Hot Ones,2021-06-17T15:00:07Z,1667099,8127,102948,741,2021-06-19T14:37:07.657149
24,SupraPixel,PUDIMOS INSTALAR WINDOWS 11!!,2021-06-16T15:25:14Z,494558,4362,46038,970,2021-06-19T14:37:07.657149
25,Zamir Villamil,HICE BEBIDAS AeStHeTiK FAMOSAS EN MI CASA,2021-06-17T00:00:01Z,250974,1055,33127,160,2021-06-19T14:37:07.657149
26,Pilot Blog,Best cockpit landing video #Shorts,2021-06-05T13:30:08Z,5725249,1168,117866,7482,2021-06-19T14:37:07.657149
27,Treyten,GTA 5 Roleplay - GHILLIE SUIT HITMAN JOBS | RedlineRP,2021-06-17T16:59:00Z,437903,1899,21305,270,2021-06-19T14:37:07.657149
28,MiniminterClips,Reacting To FaZe Jarvis The Knockout &amp; Road To Fight Night (Official FaZe Clan Documentary),2021-06-19T12:15:02Z,1811964,5855,98815,945,2021-06-19T14:37:07.657149
29,camman18 clips,the longest jump in minecraft,2021-06-17T15:00:16Z,1245426,1539,138668,1841,2021-06-19T14:37:07.657149
30,Andrew Davila,Making Ugly Clothes Cute Challenge!! w/ Lexi Rivera,2021-06-18T05:03:58Z,785607,5042,65037,781,2021-06-19T14:37:07.657149
31,Coltyy,CATCHING THE CRIMINAL THAT BROKE INTO MY CAR PT 3! #shorts,2021-06-15T18:41:29Z,4075084,2876,298066,5771,2021-06-19T14:37:07.657149
32,orelsan,"No Limit, Ninho, OrelSan - Millions",2021-06-18T10:01:16Z,1009344,2155,46441,824,2021-06-19T14:37:07.657149
33,illymation,Perks of Having Asthma,2021-06-17T16:00:04Z,579005,7430,49507,443,2021-06-19T14:37:07.657149
34,Nas Daily,She Wants to Freeze Herself,2021-06-16T12:02:00Z,3510508,6379,369590,6618,2021-06-19T14:37:07.657149
35,CBS Sports HQ,"Floyd Mayweather vs Logan Paul: Fight goes the distance [Highlights, recap] | CBS Sports HQ",2021-06-07T05:40:56Z,16397833,26880,143637,22655,2021-06-19T14:37:07.657149
36,Live Insaan,Guess The Song by Emojis Challenge,2021-06-15T07:00:10Z,4573504,55352,495163,8988,2021-06-19T14:37:07.657149
37,Netflix,Never Have I Ever Season 2 | Official Trailer | Netflix,2021-06-18T04:00:01Z,1633524,3916,91635,1606,2021-06-19T14:37:07.657149
38,Nas Daily,World&#39;s Tallest Man,2021-06-08T14:02:59Z,10867574,10241,984589,13720,2021-06-19T14:37:07.657149
39,Derivakat,Captain&#39;s Call - Derivakat &amp; CG5 &amp; SAD-ist [CaptainPuffy Sea Shanty],2021-06-17T19:00:10Z,639577,8548,111542,164,2021-06-19T14:37:07.657149
40,One Sports,Gilas Pilipinas Highlights vs South Korea | FIBA Asia Cup 2021 Qualifiers,2021-06-16T15:16:44Z,1004529,1933,13983,491,2021-06-19T14:37:07.657149
41,RyanNotBrian,"Minecraft Hide or Hunt, But on the Dream SMP",2021-06-17T18:00:03Z,616006,1785,25361,461,2021-06-19T14:37:07.657149
42,WWE,"Roman Reigns vs. Rey Mysterio - Universal Title Hell in a Cell Match: SmackDown, June 18, 2021",2021-06-19T03:07:45Z,937240,2373,31088,1383,2021-06-19T14:37:07.657149
43,Marques Brownlee,Forgot About Beats by Dre?,2021-06-17T22:32:44Z,2142769,6101,104766,1558,2021-06-19T14:37:07.657149
44,ANNA KOVA,Which eyes fit best? #shorts Cool Editing Tiktok by Anna Kova,2021-06-09T19:00:31Z,11483033,397,209230,40556,2021-06-19T14:37:07.657149
45,Crypt,RAPPER REACTS to KSI - Holiday (Official Music Video),2021-06-18T19:49:43Z,210123,715,16638,149,2021-06-19T14:37:07.657149
46,Veritasium,The Longest-Running Evolution Experiment,2021-06-16T15:36:29Z,2777676,16667,157519,3016,2021-06-19T14:37:07.657149
47,Battlefield,Battlefield 2042 Official Reveal Trailer (ft. 2WEI),2021-06-09T15:00:14Z,15501569,84009,1031797,26784,2021-06-19T14:37:07.657149
48,Garbaj,A Sneaky Trick Most FPS Games Use,2021-06-07T14:00:05Z,11700012,5864,835902,10416,2021-06-19T14:37:07.657149
49,Real Madrid,"THANK YOU, SERGIO RAMOS | Real Madrid Legend",2021-06-17T11:45:13Z,1268887,13205,140675,1847,2021-06-19T14:37:07.657149
