,user_name,game_name,title,viewer_count,started_at,api_call_time
0,karlnetwork,The Wolf Among Us,Corpse n George Wolf Among Us Slumber Party,40894,2021-06-18 08:26:28,2021-06-18T09:06:48.706319
1,loltyler1,League of Legends,MUSCLE MAGIC MAN DEMOLISH ALLS WAY ! RUN NOW FOR CANT SOONER BUT QUICKNESS !!,22465,2021-06-17 19:53:46,2021-06-18T09:06:48.706319
2,LCK,League of Legends,LSB vs HLEㅣGEN vs NS | 2021 LCK Summer,22204,2021-06-18 07:29:42,2021-06-18T09:06:48.706319
3,Amouranth,ASMR,👅ASMR EARLICKING COSPLAY YOGA🍑!s !social💦!instagram: @amouranth💦,18899,2021-06-17 18:19:10,2021-06-18T09:06:48.706319
4,Fextralife,Apex Legends,!giveaway for Dark Alliance! APEX LEGENDS with Tyr ~ CAS on After! ,16339,2021-06-18 09:03:50,2021-06-18T09:06:48.706319
5,Rekkles,League of Legends,Rekkles,15038,2021-06-18 07:59:16,2021-06-18T09:06:48.706319
6,39daph,Minecraft,³⁹ᵈᵃᵇⁿᵉ vs minecraft,11593,2021-06-18 04:10:50,2021-06-18T09:06:48.706319
7,Maximilian_DOOD,Guilty Gear: Strive,Late Night STRIVIN - Guilty Gear Online !ads !nzxt,10321,2021-06-18 05:28:47,2021-06-18T09:06:48.706319
8,DiazBiffle,Call of Duty: Warzone,WASHED WARZONE PLAYER | !scuf | !youtube | @DiazBiffle,10156,2021-06-18 03:05:12,2021-06-18T09:06:48.706319
9,Raided,Grand Theft Auto V,"Sgt ""Interceptor"" Draider | NoPixel",9858,2021-06-18 07:18:12,2021-06-18T09:06:48.706319
10,BruceDropEmOff,Call of Duty: Black Ops Cold War,GET IN HERE ! I !sub !prime !yt ig/twitter: @raycondones,9396,2021-06-18 01:29:45,2021-06-18T09:06:48.706319
11,MuTeX,Call of Duty: Warzone,20-20 MAX Sensitivity Freak. 3x World Record Holder.,8664,2021-06-18 07:56:44,2021-06-18T09:06:48.706319
12,Rogue,Apex Legends,NRG Rogue · PRED GRINDER · Twitter: @TTrebb,7289,2021-06-18 02:28:39,2021-06-18T09:06:48.706319
13,boxbox,VALORANT,late nite valorant,6618,2021-06-18 06:26:43,2021-06-18T09:06:48.706319
14,imls,League of Legends,T1 LS | LSB vs HLE #LCKWatchParty -> #LEC | !blitz !nordvpn !Patreon !T1Shop !spotify !podcast,6423,2021-06-18 07:14:00,2021-06-18T09:06:48.706319
15,tarik,Counter-Strike: Global Offensive,LETS GET IT @tarik // !4k,6416,2021-06-17 23:21:54,2021-06-18T09:06:48.706319
16,x2Twins,Fortnite,FNCS QUALIFIERS VIEWING PARTY | ALREADY QUALIFIED,6105,2021-06-18 08:05:38,2021-06-18T09:06:48.706319
17,roflgator,Grand Theft Auto V,(NoPixel Public) COPS WITH MEECH,5540,2021-06-18 02:01:51,2021-06-18T09:06:48.706319
18,Ming,Grand Theft Auto V,Ming Jingtai | NoPixel | BUILDING THE EMPIRE 📈💵 | @MrMing011,5345,2021-06-17 20:13:36,2021-06-18T09:06:48.706319
19,aceu,Assetto Corsa,NRG aceu // pro drifter // !socials,5061,2021-06-18 04:07:07,2021-06-18T09:06:48.706319
20,Silky,Just Chatting,SLG-A-THON Silky is BACK ! | Sanctioned | !sub !prime !yt !ig,4925,2021-06-18 06:50:52,2021-06-18T09:06:48.706319
21,UberHaxorNova,Grand Theft Auto V,Siz + Briddle = | NoPixel | Creator Code: Nova | check !paststreams,4765,2021-06-18 00:12:33,2021-06-18T09:06:48.706319
22,Blaustoise,Grand Theft Auto V,Upgood Michael NoPixel LOWER VAULT YELLOW w GULAG GANG | !nordvpn !glassy !glorious,4543,2021-06-17 23:43:37,2021-06-18T09:06:48.706319
23,AdmiralBulldog,Dota 2,Few games then Watching Alliance [A] @AdmiralBulldog,4306,2021-06-18 08:03:12,2021-06-18T09:06:48.706319
24,Timmac,Grand Theft Auto V,Sergeant Mack | 308 | NoPixel !HelloFresh #ad,4302,2021-06-18 01:35:06,2021-06-18T09:06:48.706319
25,LPL,League of Legends,RNG vs. OMG | SN vs. UP - Week 2 Day 5 | LPL Summer Split (2021),4257,2021-06-18 08:00:44,2021-06-18T09:06:48.706319
