,user_name,game_name,title,viewer_count,started_at,api_call_time
0,Tfue,Call of Duty: Warzone,USING NEW AR!!! (9.69 KD),28192,2021-05-28 11:34:12,2021-05-28T14:06:03.008506
1,Nmplol,FIFA 21,Blackjack IRL Stream + POKEMON CARD GRADING ,22313,2021-05-28 12:58:49,2021-05-28T14:06:03.008506
2,CohhCarnage,Solasta: Crown of the Magister,Solasta: Crown of the Magister! (1.0 - Cataclysm Difficulty)! - !NewHouseMonth - !VODChat - !Bike - #EpicPartner Creator Code: Cohh,18067,2021-05-28 11:33:53,2021-05-28T14:06:03.008506
3,Tectone,Genshin Impact,HUGE GIVEAWAY + 1.6 DEV LIVESTREAM! :DD (NO SPOILERS),14810,2021-05-28 11:30:29,2021-05-28T14:06:03.008506
4,lol_nemesis,League of Legends,"Scrims vs T1 Academy Day 1 + Soloq (Onion, Shrimp, Nemesis, Wind, LS)  | !nord !blitz ",14594,2021-05-28 07:48:41,2021-05-28T14:06:03.008506
5,Symfuhny,Call of Duty: Warzone,NEW UPDATE!!! AMAX NERF & FARA BUFF?? FIND OUT NOW!!,14341,2021-05-28 10:35:00,2021-05-28T14:06:03.008506
6,Fextralife,Biomutant,!review !builds 🔴BIOMUTANT with Cas🔴,13752,2021-05-28 10:02:54,2021-05-28T14:06:03.008506
7,ESAMarathon,Super Mario Sunshine,( 🔴LIVE ) DAY 1/3 - Break the Record: LIVE - Super Mario Sunshine any%,13566,2021-05-28 12:31:59,2021-05-28T14:06:03.008506
8,ShivFPS,Apex Legends,Solo queue/ranked with soloqgoats into scrims at 5pm bst  | !Socials for updates !gfuel !exitlag,13552,2021-05-28 09:50:51,2021-05-28T14:06:03.008506
9,Enviosity,Genshin Impact,MULTIPLE GIVEAWAYS AFTER 1.6 LIVESTREAMS | !gfuel | Day 244,12680,2021-05-28 11:17:31,2021-05-28T14:06:03.008506
10,Kyle,Grand Theft Auto V,ChiefSheriff Kyle Pred - nopixel,12650,2021-05-28 13:01:31,2021-05-28T14:06:03.008506
11,Greekgodx,Slots,18+(MEDIA SHARE) DOWN BAD MAN ON HIS JOURNEY TO WIN BIG! USE CODE: Greg !rollbit,12584,2021-05-28 10:09:59,2021-05-28T14:06:03.008506
12,BeyondTheSummit,Dota 2,LIVE: OB.Neon vs Omega Esports (Bo2) - LOOT.BET Pro Series 6: SEA Group Stage w/ Ares & Danog,12451,2021-05-28 05:59:35,2021-05-28T14:06:03.008506
13,VonDice,Slots,🎲24h STREAM - Freestyling 🎲check new crypto partner 🎰 !GAM up to $50 FREE 🎰 !PARI for 150% 🎰 !MONTE for 120%,10349,2021-05-28 07:19:19,2021-05-28T14:06:03.008506
14,k3soju,Teamfight Tactics,C9 k3soju | no end until 1.1k | gonna start actually playing the game | resetting sleep schedule |  !yt !raid in queue | #ad,8929,2021-05-28 03:56:00,2021-05-28T14:06:03.008506
15,39daph,Darkwood,poop wood,8641,2021-05-28 07:24:03,2021-05-28T14:06:03.008506
16,EASPORTSFIFA,FIFA 21,eChampions League | Finals | May 28 | 4PM CET | @EAFIFAesports,8141,2021-05-28 13:45:12,2021-05-28T14:06:03.008506
17,imls,League of Legends,T1 LS | Scrims vs T1-A (Onion/Shrimp/Nemesis/Wind/Me) !Patchnotes 11.11 !Mundo !T1Shop !Patreon !nordvpn !blitz !phemex,7463,2021-05-28 07:56:11,2021-05-28T14:06:03.008506
18,Timmac,Grand Theft Auto V,Sergeant Mack | 308 | NoPixel,7388,2021-05-28 06:00:27,2021-05-28T14:06:03.008506
