,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,JYP Entertainment,TWICE &quot;Taste of Love&quot; First Tasting - Album Trailer,2021-05-30T14:59:55Z,2162708,50127,436092,3272,2021-05-31T08:37:07.540555
1,beIN SPORTS Asia,FULL trophy presentation as Chelsea clinch second UCL title | UCL 20/21 Moments,2021-05-29T21:28:22Z,5278342,5564,78438,3310,2021-05-31T08:37:07.540555
2,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic- Leave The Door Open (Live from the iHeartRadio Music Awards)",2021-05-30T00:45:33Z,1982737,6970,156230,662,2021-05-31T08:37:07.540555
3,OverSimplified,The Napoleonic Wars - OverSimplified (Part 2),2021-05-29T00:30:11Z,3962255,17461,229920,2387,2021-05-31T08:37:07.540555
4,OverSimplified,The Napoleonic Wars  - OverSimplified (Part 1),2021-05-28T23:45:09Z,4192274,25017,283081,2143,2021-05-31T08:37:07.540555
5,Marshmello,Marshmello x 2021 UEFA Champions League Final Opening Ceremony presented by Pepsi #UCLFinal,2021-05-29T20:16:22Z,1649558,7061,147134,1645,2021-05-31T08:37:07.540555
6,SHOWTIME Sports,Nonito Donaire KOs Nordine Oubaali In Round 4 | SHOWTIME CHAMPIONSHIP BOXING,2021-05-30T04:30:11Z,868932,1807,10962,203,2021-05-31T08:37:07.540555
7,Crafty Panda,Weird Ways to SNEAK MAKEUP INTO JAIL | 11 Funny Ideas to SNEAK ANYTHING ANYWHERE by Crafty Panda,2021-05-26T11:00:13Z,7628762,1001,55772,12356,2021-05-31T08:37:07.540555
8,Premier Boxing Champions,"Oubaali vs Donaire HIGHLIGHTS: May 29, 2021 | PBC on SHOWTIME",2021-05-30T05:07:14Z,770200,1316,7623,265,2021-05-31T08:37:07.540555
9,HaytersTV,There is no better player in world football than Ngolo Kante says Cesar Azpilicueta after UCL final,2021-05-29T23:23:30Z,1051205,1991,22351,296,2021-05-31T08:37:07.540555
10,BlacktipH,Cleaning Dolphin in Record Time! #Shorts,2021-05-26T19:00:19Z,4094359,2612,69389,8053,2021-05-31T08:37:07.540555
11,Bella Poarch,Bella Poarch - Build a B*tch (Official Music Video),2021-05-14T04:00:16Z,128776338,375661,6926361,226715,2021-05-31T08:37:07.540555
12,GIMS,GIMS - ONLY YOU feat. Dhurata Dora (Clip Officiel),2021-05-28T18:00:11Z,5209001,7561,183920,3493,2021-05-31T08:37:07.540555
