,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,MrBeast,"Make THIS Shot, Win $300,000",2021-06-12T20:00:01Z,19970937,60987,1265801,13990,2021-06-14T08:37:08.628459
1,Battlefield,Battlefield 2042 Official Gameplay Trailer,2021-06-13T17:21:44Z,4156636,29384,375375,6039,2021-06-14T08:37:08.628459
2,dojacatVEVO,Doja Cat - Need To Know (Official Video),2021-06-11T14:00:11Z,11584905,46070,777589,18190,2021-06-14T08:37:08.628459
3,jbalvinVEVO,"J. Balvin, Jay Wheeler - Otro Fili (Official Video)",2021-06-11T00:00:09Z,5671288,8464,262585,4680,2021-06-14T08:37:08.628459
4,RauwAlejandroTv,Rauw Alejandro - Todo de Ti (Official Behind The Scenes),2021-06-10T22:00:09Z,4366349,1944,75255,2766,2021-06-14T08:37:08.628459
5,Brawl Stars,Brawl Stars: Brawl Talk - Jurassic Splash!,2021-06-12T16:00:13Z,12609174,94029,940927,7660,2021-06-14T08:37:08.628459
6,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V,2021-06-09T08:58:12Z,69727374,862946,2518612,53874,2021-06-14T08:37:08.628459
7,Xbox,Forza Horizon 5 Official Announce Trailer,2021-06-13T18:09:01Z,1078094,4917,81949,1033,2021-06-14T08:37:08.628459
8,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,17608542,38993,578669,5386,2021-06-14T08:37:08.628459
9,League of Legends,Arcane: Animated Series |  A Score To Settle,2021-06-11T16:06:20Z,1986234,5967,155661,1314,2021-06-14T08:37:08.628459
10,Battlefield,Battlefield 2042 Official Reveal Trailer (ft. 2WEI),2021-06-09T15:00:14Z,14263429,81712,980097,25458,2021-06-14T08:37:08.628459
11,Lorde,Lorde - Solar Power (Official Music Video),2021-06-10T22:00:32Z,8137611,35292,438307,14065,2021-06-14T08:37:08.628459
12,Roland Garros,Novak Djokovic vs Stefanos Tsitsipas - Final Highlights I Roland-Garros 2021,2021-06-13T18:18:20Z,960250,4069,17328,490,2021-06-14T08:37:08.628459
13,HALO,Halo Infinite | Multiplayer Reveal Trailer - A New Generation,2021-06-13T17:41:58Z,566421,6108,44679,1016,2021-06-14T08:37:08.628459
14,CBS Sports HQ,"Floyd Mayweather vs Logan Paul: Fight goes the distance [Highlights, recap] | CBS Sports HQ",2021-06-07T05:40:56Z,16004006,26569,140936,22050,2021-06-14T08:37:08.628459
15,Piemations,Suction Cup Man 4: Business or Pleasure,2021-06-12T17:17:42Z,1679626,19610,217090,1033,2021-06-14T08:37:08.628459
16,Preston,100 Mystery Buttons But Only One Lets You Escape...,2021-06-12T14:49:52Z,2411265,6950,86670,2077,2021-06-14T08:37:08.628459
17,TapL,Minecraft But You Can Fish Structures...,2021-06-12T22:00:09Z,2069334,3796,81373,1443,2021-06-14T08:37:08.628459
18,Unspeakable,I Bought A REAL TANK!,2021-06-12T18:00:10Z,2370922,9046,94014,1913,2021-06-14T08:37:08.628459
19,MiniminterClips,LIVE REACTION TO YOUTUBERS vs TIKTOKERS WEIGH-IN,2021-06-12T11:00:13Z,1425830,3090,48654,610,2021-06-14T08:37:08.628459
20,Fundy,"So I made a Gameshow... (ft. Techno, George, Quackity and Sapnap)",2021-06-12T13:30:12Z,1245323,6779,145172,1952,2021-06-14T08:37:08.628459
21,SLAYER ENTERTAINMENT,Badshah - Paani Paani | Jacqueline Fernandez | Aastha Gill | Official Music Video | nFjVlf2r9_Q,2021-06-14T06:24:53Z,54362943,77117,1033520,111679,2021-06-14T08:37:08.628459
22,TheEllenShow,TWICE Performs &#39;Alcohol Free&#39;,2021-06-10T00:00:17Z,4019124,16930,277163,7466,2021-06-14T08:37:08.628459
23,PoloGVEVO,"Polo G - No Return (Official Video) ft. The Kid LAROI, Lil Durk",2021-06-11T15:00:09Z,3747570,22962,257390,3081,2021-06-14T08:37:08.628459
24,FaZe Kay,Reacting to the FaZe Jarvis Knockout,2021-06-13T17:29:18Z,2631016,15763,177280,1120,2021-06-14T08:37:08.628459
25,FaZe Kay,YouTubers React to FaZe Jarvis vs Michael Le Face to Face,2021-06-12T21:21:34Z,2080327,4343,79510,898,2021-06-14T08:37:08.628459
26,The Game Theorists,"Game Theory: FNAF, Return To The Pit (3 New FNAF Theories)",2021-06-12T18:05:16Z,2184996,12324,157205,1583,2021-06-14T08:37:08.628459
27,Quantum Tech HD,Man Digs a Hole in a Mountain and Turns it Into an Amazing Apartment,2021-06-09T14:00:14Z,13355252,9313,176401,7038,2021-06-14T08:37:08.628459
28,Ballislife,Drake &amp; LeBron Watch BRONNY&#39;S FIRST GAME OF THE SEASON!! Sierra Canyon FIGHTS For The Championship!!,2021-06-12T04:04:43Z,1820581,5243,35300,820,2021-06-14T08:37:08.628459
29,World of Chap,A PIRATE&#39;S LIFE FOR ME 🏴‍☠️ #Shorts,2021-06-13T19:30:19Z,326000,3813,27535,260,2021-06-14T08:37:08.628459
30,SirBear,NINTENDO ANNOUNCES NEW MARIO + RABBIDS SPARKS OF HOPE CROSSOVER BRIDGE AT E3! SIRBEAR,2021-06-14T08:00:45Z,912599,9685,59744,1488,2021-06-14T08:37:08.628459
31,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,43390008,162723,2574501,96975,2021-06-14T08:37:08.628459
