,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,17006464,118174,1794382,34175,2021-06-04T02:37:07.460590
1,ARK: Survival Evolved,ARK: Genesis - Part 2 Expansion Pack!,2021-06-03T15:13:40Z,348659,2933,25744,353,2021-06-04T02:37:07.460590
2,dojacatVEVO,"&quot;Say So&quot;, &quot;Streets&quot; &amp; &quot;Kiss Me More&quot; (Medley) (Live at the 2021 iHeartRadio Music Awards)",2021-06-02T22:11:25Z,905298,4316,91362,424,2021-06-04T02:37:07.460590
3,TommyInnit,I Pushed Tubbo Out Of A Plane...,2021-06-01T16:09:09Z,7807396,66533,897671,4371,2021-06-04T02:37:07.460590
4,BGLEE,THIS KID IS SPECIAL | 10-Year-Old Peter Rosalita &quot;All By Myself&quot; AGT 2021(REACTION),2021-06-03T21:43:54Z,1951954,3714,42490,692,2021-06-04T02:37:07.460590
5,England & Wales Cricket Board,England v New Zealand - Day 1 Highlights | Conway Hits Debut Hundred! | 1st LV= Insurance Test 2021,2021-06-02T22:02:59Z,2074530,3227,68649,1336,2021-06-04T02:37:07.460590
6,Disguised Toast,"The Final Episode - Among Us (20,000 IQ Special)",2021-06-02T17:03:00Z,1337746,11828,154934,989,2021-06-04T02:37:07.460590
7,NBA on TNT,"Shaq, Kenny, Ernie &amp; Draymond React to Luka Doncic&#39;s Stellar Game 5 Versus the Clippers | NBA on TNT",2021-06-03T05:54:53Z,798953,2075,10600,226,2021-06-04T02:37:07.460590
8,Dude Perfect,Fastest Soapbox Car Wins,2021-05-31T21:59:56Z,8870937,14794,392725,4134,2021-06-04T02:37:07.460590
9,Magnus The Therapy Dog,Does your dog make this sound?,2021-05-21T17:33:31Z,6704197,525,152968,18400,2021-06-04T02:37:07.460590
10,TheCampingRusher - Fortnite,"Fortnite Season 7 &quot;Arrival&quot; Trailer, ALIEN Weapons, Battle Pass!",2021-06-03T01:15:04Z,1017239,6529,33252,1093,2021-06-04T02:37:07.460590
11,Henwy,*NEW* TIKTOK IMPOSTOR ROLE in AMONG US!,2021-06-02T23:54:22Z,683692,503,30789,658,2021-06-04T02:37:07.460590
12,Crafty Panda,Weird Ways to SNEAK MAKEUP INTO JAIL | 11 Funny Ideas to SNEAK ANYTHING ANYWHERE by Crafty Panda,2021-05-26T11:00:13Z,12002297,1479,81992,19274,2021-06-04T02:37:07.460590
13,ashish chanchlani vines,Online Parent Teacher Meeting | Ashish Chanchlani,2021-05-29T08:35:32Z,18971223,108497,2230640,29728,2021-06-04T02:37:07.460590
14,1Rod1ReelFishing,FISH LOVE THIS SECRET BAIT!!! #shorts,2021-05-25T23:32:08Z,3513184,2956,143259,5889,2021-06-04T02:37:07.460590
15,Disney Parks,Avengers Campus Opening Ceremony | Disney California Adventure Park,2021-06-03T03:56:18Z,562407,1573,20393,525,2021-06-04T02:37:07.460590
16,ZHC,I Customized A School,2021-05-31T21:46:26Z,11258767,62811,548281,8345,2021-06-04T02:37:07.460590
17,Clash of Clans,Jungle Queen (Clash of Clans June Season Challenges),2021-06-01T07:58:20Z,5709319,4881,130241,3440,2021-06-04T02:37:07.460590
18,Technoblade,The Favor [Dream SMP],2021-06-01T20:20:53Z,3326316,13080,347860,1338,2021-06-04T02:37:07.460590
19,SPORTSNET,Jake Evans Stretchered Off Ice After Huge Hit From Mark Scheifele Following Empty Net Goal,2021-06-03T02:29:30Z,796134,4254,3762,305,2021-06-04T02:37:07.460590
20,carwow,Ferrari SF90 v new Rimac Nevera: DRAG RACE *WORLD RECORD!!!*,2021-06-01T11:03:52Z,3066431,17339,187017,1508,2021-06-04T02:37:07.460590
21,BlacktipH,Cleaning Dolphin in Record Time! #Shorts,2021-05-26T19:00:19Z,13814015,4616,187598,22984,2021-06-04T02:37:07.460590
22,Action Lab Shorts,The Bounciest Ball,2021-06-01T18:53:38Z,3859028,5399,337397,3096,2021-06-04T02:37:07.460590
23,beIN SPORTS Asia,FULL trophy presentation as Chelsea clinch second UCL title | UCL 20/21 Moments,2021-05-29T21:28:22Z,6422893,6811,88837,4301,2021-06-04T02:37:07.460590
24,TikToMania,When she eats all your Chips #shorts Funny Prank By TikToMania,2021-06-02T07:30:00Z,8531146,561,214697,20679,2021-06-04T02:37:07.460590
25,Roman Atwood Vlogs,BIGGEST Birthday Surprise!!,2021-06-02T18:54:05Z,512766,2560,38006,306,2021-06-04T02:37:07.460590
26,Niko Omilana,How I Won The London Mayor Election,2021-06-02T18:16:00Z,2307270,18994,275945,1568,2021-06-04T02:37:07.460590
27,LilBabyVEVO,Lil Baby &amp; Lil Durk - Voice of the Heroes (Official Video),2021-05-31T19:00:20Z,6612468,15397,298757,4865,2021-06-04T02:37:07.460590
28,Marvel Latinoamérica Oficial,Black Widow | Avance Especial,2021-06-03T16:38:05Z,80258,438,7937,73,2021-06-04T02:37:07.460590
29,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic- Leave The Door Open (Live from the iHeartRadio Music Awards)",2021-05-30T00:45:33Z,5545593,10763,287488,1522,2021-06-04T02:37:07.460590
30,JYP Entertainment,TWICE &quot;Taste of Love&quot; First Tasting - Album Trailer,2021-05-30T14:59:55Z,4752311,69285,601673,6709,2021-06-04T02:37:07.460590
31,WhatCulture Wrestling,Why WWE Released Braun Strowman,2021-06-02T21:30:37Z,288030,2416,9644,155,2021-06-04T02:37:07.460590
32,Wendover Productions,Why There are Now So Many Shortages (It&#39;s Not COVID),2021-06-01T18:04:03Z,1601173,5216,57924,1539,2021-06-04T02:37:07.460590
33,LMFAO Sport,How 50 Cent made $50 Mil | #Shorts,2021-05-28T15:49:36Z,3480738,1413,177164,6261,2021-06-04T02:37:07.460590
34,Mr DegrEE,Rich Jail vs Broke Jail! Funny Situations &amp; DIY Ideas by Mr Degree,2021-05-30T09:37:26Z,4435982,747,35786,5580,2021-06-04T02:37:07.460590
35,Bella Poarch,Bella Poarch - Build a B*tch (Official Music Video),2021-05-14T04:00:16Z,143443933,391696,7267850,244079,2021-06-04T02:37:07.460590
36,aarava,"F1 2021 Gameplay: FIRST EVER RACE LAPS! NEW Damage Model, Handling &amp; Fuel Explained! Dry/Wet Races!",2021-06-02T16:00:25Z,323907,1158,16621,140,2021-06-04T02:37:07.460590
37,123 GO! SCHOOL,POP IT! POPULAR VS NERD AT SCHOOL || How To Become Popular Funny Situations By 123 GO! SCHOOL,2021-05-30T19:00:07Z,4980212,1873,37333,4750,2021-06-04T02:37:07.460590
38,The Late Show with Stephen Colbert,BTS &quot;Butter&quot; - The Late Show with Stephen Colbert,2021-05-26T04:30:13Z,12505311,48701,1367096,9658,2021-06-04T02:37:07.460590
39,Rahul Roy,Amazing nail polish idea#short,2021-05-28T10:06:09Z,11099709,445,211683,14005,2021-06-04T02:37:07.460590
40,OverSimplified,The Napoleonic Wars  - OverSimplified (Part 1),2021-05-28T23:45:09Z,6792456,29156,350693,3154,2021-06-04T02:37:07.460590
41,Bloomberg Quicktake,Inside China&#39;s Accelerating Bid for Chip Supremacy,2021-06-02T19:13:53Z,274952,1744,7953,303,2021-06-04T02:37:07.460590
42,OverSimplified,The Napoleonic Wars - OverSimplified (Part 2),2021-05-29T00:30:11Z,5817228,22243,298048,3007,2021-06-04T02:37:07.460590
43,dougmar,TESTING A VIRAL 5 MINUTE HACK (MY GIRLFRIEND WAS NOT HAPPY AT THE END) #Shorts,2021-05-30T14:45:35Z,4974476,2297,380267,13016,2021-06-04T02:37:07.460590
