,user_name,game_name,title,viewer_count,started_at,api_call_time
0,GamesDoneQuick,The Legend of Zelda: Majora's Mask,Summer Games Done Quick 2021 Online - Benefiting Doctors Without Borders - The Legend of Zelda: Majora's Mask,81659,2021-07-07 05:22:15,2021-07-08T04:06:02.474665
1,karlnetwork,Muck,Muck with CORPSE GEORGE SAPNAP TINA BROOKE,64554,2021-07-08 03:54:45,2021-07-08T04:06:02.474665
2,xQcOW,Grand Theft Auto V,[NoPixel WL] WASHED UP DESTROYED MAN UNLEASHES HIS LAST DOSE OF JUICE BEFORE IT ALL ENDS. BEST PLAYER OF ALL GAMES (TRUE LULW),57873,2021-07-07 21:43:00,2021-07-08T04:06:02.474665
3,starsmitten,Rust,okay come get your LR-300 drop,40781,2021-07-07 23:38:37,2021-07-08T04:06:02.474665
4,Sykkuno,Grand Theft Auto V,chill day,34134,2021-07-07 20:49:42,2021-07-08T04:06:02.474665
5,RatedEpicz,Grand Theft Auto V,Randy Bullet | Chang Gang | GTA V RP | NoPixel | !youtube !newvid,26406,2021-07-07 19:40:58,2021-07-08T04:06:02.474665
6,Swagg,Call of Duty: Warzone,FaZe Nuke Squad !gfuel | CODE: SWAGG | !sub !blm,21730,2021-07-07 22:30:04,2021-07-08T04:06:02.474665
7,Trainwreckstv,Just Chatting,18+ !stake (giveaways start today) I KNOW YOU'VE BEEN GOOD SALLY BUT I NEED ONE MORE DAY OF W'S #ad | !twitter | !youtube | !podcast,19386,2021-07-08 02:46:51,2021-07-08T04:06:02.474665
8,LVNDMARK,Escape from Tarkov,[LVL 44] NEW !MERCH | !WIPE | !GFUEL | !MERCH | @lvndmark_tv on socials,16565,2021-07-07 17:51:05,2021-07-08T04:06:02.474665
9,ImKaiCenat,Just Chatting,DAY #2 AT THE AMP HOUSE,15108,2021-07-08 03:36:44,2021-07-08T04:06:02.474665
10,TSM_ImperialHal,Apex Legends,NA is fixed? !youtube | TSMFTX,13732,2021-07-08 01:04:35,2021-07-08T04:06:02.474665
11,moistcr1tikal,Just Chatting,Youtube night,13576,2021-07-08 02:28:25,2021-07-08T04:06:02.474665
