,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,LilNasXVEVO,"Lil Nas X, Jack Harlow - INDUSTRY BABY (Official Video)",2021-07-23T04:00:12Z,32684401,183936,2004196,105657,2021-07-26T20:37:07.273615
1,MrBeast,"If You Can Carry $1,000,000 You Keep It!",2021-07-24T20:00:59Z,18974857,43786,1094658,9917,2021-07-26T20:37:07.273615
2,SHOWTIME,Dexter: New Blood (2021) Exclusive Sneak Peek Trailer | SHOWTIME,2021-07-25T20:44:19Z,1325550,1671,18738,188,2021-07-26T20:37:07.273615
3,Myke Towers,Myke Towers - Almas Gemelas (Video Oficial),2021-07-23T00:00:43Z,2405941,4678,149103,1441,2021-07-26T20:37:07.273615
4,Steve Aoki,THANK YOU BTS ARMY! | MIC DROP STEVE AOKI REMIX HITS 1 BILLION VIEWS | RECAP AND CELEBRATION,2021-07-26T19:55:07Z,111457,7359,41459,20,2021-07-26T20:37:07.273615
5,WadZee,I Found 100 of the RAREST Axolotl in Minecraft Hardcore (#48),2021-07-25T14:52:45Z,1459130,13588,122506,853,2021-07-26T20:37:07.273615
6,That's Amazing Shorts,Bottle Flips from $1 to $100,2021-07-19T17:34:53Z,4851285,572,251602,6032,2021-07-26T20:37:07.273615
7,TesherVEVO,Tesher x Jason Derulo - Jalebi Baby (Official Video),2021-07-13T15:00:11Z,29867154,38012,1232660,20305,2021-07-26T20:37:07.273615
8,Anne-Marie,Anne-Marie &amp; Little Mix - Kiss My (Uh Oh) [Official Video],2021-07-23T12:00:11Z,3430852,16512,262952,2947,2021-07-26T20:37:07.273615
9,Toxic Me,Tommyinnit gets Kick by a Rude Fan...,2021-07-24T14:31:04Z,4794721,73517,641972,5243,2021-07-26T20:37:07.273615
10,Dylan Ayres,Rubber Band Trampoline #Shorts,2021-07-10T17:29:38Z,20718707,3265,1104782,44738,2021-07-26T20:37:07.273615
11,Doctor Who,Series 13 Trailer | Doctor Who,2021-07-25T17:08:54Z,264818,3055,12223,2694,2021-07-26T20:37:07.273615
12,Superjombombo,WHOA! 5-5-5 Glaive Dominus Is INSANE! Bloons TD 6 UPDATE HERE,2021-07-26T02:16:57Z,140621,1046,7814,125,2021-07-26T20:37:07.273615
13,The Try Guys,The Try Guys Make Donuts Without A Recipe,2021-07-24T15:00:00Z,1757738,6071,88316,870,2021-07-26T20:37:07.273615
14,morgans vlogs,MY HOUSE TOUR!!,2021-07-25T17:30:53Z,414081,3068,32907,284,2021-07-26T20:37:07.273615
15,SuperDog Tyler,Friday Night Funkin but LUCA GETS CAUGHT... FNF Mods #47,2021-07-25T13:15:00Z,870758,1820,18681,927,2021-07-26T20:37:07.273615
16,Matt Stonie,"I Ate a 20,000cal Burger in Record Time!! **Octuple Bypass Challenge**",2021-07-25T05:23:08Z,1786401,9854,154485,992,2021-07-26T20:37:07.273615
17,Omar Raja - ESPN,I SNUCK INTO NBA PRACTICE DURING THE NBA FINALS! #shorts,2021-06-26T21:00:12Z,1760708,528,92187,1378,2021-07-26T20:37:07.273615
18,Buttered Side Down,Bubbles #Shorts,2021-07-12T12:15:01Z,19740401,2363,488540,44658,2021-07-26T20:37:07.273615
19,Jerry Boy Velarde,Why &quot;Herlene Budol&quot; Is Back To Zero | Toni Talks,2021-07-26T12:28:18Z,3769445,15787,320382,1666,2021-07-26T20:37:07.273615
20,Macro,SPLITGATE 2.0 ... For Noobs,2021-07-25T15:02:33Z,263890,2141,17649,143,2021-07-26T20:37:07.273615
21,Redy Cinta Bola,Jesse Lingard VS QPR(24/7/2021) HD 1080i,2021-07-24T23:07:16Z,1395871,1720,20114,878,2021-07-26T20:37:07.273615
22,Divo Music,"Enemy (Tamil) - Official Teaser | Vishal,Arya | Anand Shankar | Vinod Kumar | Thaman S, Sam CS",2021-07-24T12:30:08Z,12706016,7934,229640,3282,2021-07-26T20:37:07.273615
23,dougmar,TESTING A VIRAL 5 MINUTE CRAFT (MY GIRLFRIEND SO MAD AT THE END) #Shorts,2021-07-24T15:06:21Z,1832135,1549,94923,2993,2021-07-26T20:37:07.273615
24,Real Madrid,HIGHLIGHTS | Rangers F.C. 2-1 Real Madrid,2021-07-25T20:41:44Z,614310,1430,14937,1119,2021-07-26T20:37:07.273615
25,TaylorSwiftVEVO,taylor swift - the lakes (original version) [audio],2021-07-24T13:00:32Z,932856,12626,137997,691,2021-07-26T20:37:07.273615
26,Puzzle guy,Double squared puzzle #shorts,2021-07-20T12:50:05Z,734116,288,51906,1876,2021-07-26T20:37:07.273615
27,Concacaf,Extended Highlights: Qatar 3-2 El Salvador - Gold Cup 2021,2021-07-25T02:09:39Z,252203,990,2886,144,2021-07-26T20:37:07.273615
28,FeidVEVO,FEID - Tengo Fe (Official Video),2021-07-23T00:00:10Z,1498919,3622,86873,757,2021-07-26T20:37:07.273615
29,House of Highlights,Milwaukee Bucks Locker Room Celebration | 2021 NBA Champions,2021-07-21T04:26:52Z,2043384,3789,26665,516,2021-07-26T20:37:07.273615
30,BBC Sport,Cycling: Kiesenhofer becomes Olympic road race champion in shock result | Tokyo Olympics,2021-07-25T11:42:58Z,305953,433,2538,61,2021-07-26T20:37:07.273615
31,Goodwin Family,Invisible Jenga #shorts by Goodwin Family,2021-07-10T07:49:48Z,43799778,2264,1162267,77394,2021-07-26T20:37:07.273615
32,MrBeast Gaming,I Survived 100 Days Of Hardcore Minecraft!,2021-07-22T19:46:51Z,12858682,51032,646724,10040,2021-07-26T20:37:07.273615
33,Chronic Cozz,Stay 💔,2021-07-26T18:14:31Z,30527173,56614,1058920,16228,2021-07-26T20:37:07.273615
34,Jay Wheeler,Jay Wheeler - Dos Tragos (Official Video),2021-07-22T04:00:11Z,4321679,4760,121014,889,2021-07-26T20:37:07.273615
35,Battlefield,Battlefield 2042 | Battlefield Portal Official Trailer,2021-07-22T17:44:43Z,3633036,21328,274121,4380,2021-07-26T20:37:07.273615
36,Arsenal,"HIGHLIGHTS | Arsenal vs Millwall (4-1) | Pre-season | Chambers, Lacazette, Pepe, Balogun",2021-07-24T19:51:55Z,975110,1148,14267,227,2021-07-26T20:37:07.273615
37,Bollywood Events,"NTR, Pooja Hegde Hindi Action Movie | #SouthDubbedHindiMovies",2021-07-23T14:04:00Z,5524740,372,42271,4678,2021-07-26T20:37:07.273615
38,POPSMOKEVEVO,Pop Smoke - Woo Baby (Audio) ft. Chris Brown,2021-07-16T04:00:14Z,9594005,10329,323140,4271,2021-07-26T20:37:07.273615
39,WillNE,Will And James Watch Love Island (Part 2),2021-07-24T19:38:02Z,940157,3841,88756,363,2021-07-26T20:37:07.273615
40,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,98834788,13315,3110859,186768,2021-07-26T20:37:07.273615
41,AADANAHA,FARXAD BEEY LA OOYSAY | CHALLENGE WAALI AH | AADANAHA,2021-07-21T07:14:20Z,33495734,76783,1545524,20826,2021-07-26T20:37:07.273615
42,That's Amazing Shorts,Impossible iPhone Trick Shot,2021-07-17T16:48:23Z,47068336,18266,2295572,61211,2021-07-26T20:37:07.273615
