,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Battlefield,Battlefield 2042 Official Gameplay Trailer,2021-06-13T17:21:44Z,5128982,32404,423551,7639,2021-06-14T20:37:09.553868
1,That's Cool,Drawing Mrbeast ( looks sick),2021-06-14T18:43:32Z,21796339,60920,1338567,15441,2021-06-14T20:37:09.553868
2,Game Mixer,FORZA HORIZON 5 Trailer🔥 [REACTION],2021-06-14T19:40:24Z,1628779,6095,105539,1448,2021-06-14T20:37:09.553868
3,Roland Garros,Novak Djokovic vs Stefanos Tsitsipas - Final Highlights I Roland-Garros 2021,2021-06-13T18:18:20Z,1331485,4877,21514,641,2021-06-14T20:37:09.553868
4,dojacatVEVO,Doja Cat - Need To Know (Official Video),2021-06-11T14:00:11Z,12751071,46523,804652,19807,2021-06-14T20:37:09.553868
5,jbalvinVEVO,"J. Balvin, Jay Wheeler - Otro Fili (Official Video)",2021-06-11T00:00:09Z,6129974,8237,270779,4985,2021-06-14T20:37:09.553868
6,RauwAlejandroTv,Rauw Alejandro - Todo de Ti (Official Behind The Scenes),2021-06-10T22:00:09Z,4602835,1965,76968,2983,2021-06-14T20:37:09.553868
7,Brawl Stars,Brawl Stars: Brawl Talk - Jurassic Splash!,2021-06-12T16:00:13Z,14003989,92187,963676,8403,2021-06-14T20:37:09.553868
8,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,18192506,39764,597933,5557,2021-06-14T20:37:09.553868
9,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V,2021-06-09T08:58:12Z,72928018,881389,2548790,55508,2021-06-14T20:37:09.553868
10,FaZe Kay,Reacting to the FaZe Jarvis Knockout,2021-06-13T17:29:18Z,3311293,17612,208822,1669,2021-06-14T20:37:09.553868
11,Spawn Wave,The Strange Switch Pro GameStop Situation And Square Enix E3 Disappoints | News Wave,2021-06-14T12:00:14Z,1856352,7895,145722,2404,2021-06-14T20:37:09.553868
12,VETOED,Halo Infinite - SUPERCUT // 1st Person MULTIPLAYER GAMEPLAY,2021-06-14T19:48:39Z,774167,7351,52966,1278,2021-06-14T20:37:09.553868
13,Team Heretics,HERETICS SPREEN,2021-06-13T21:00:22Z,88595,1677,16327,107,2021-06-14T20:37:09.553868
14,Battlefield,Battlefield 2042 Official Reveal Trailer (ft. 2WEI),2021-06-09T15:00:14Z,14441323,82065,989424,25766,2021-06-14T20:37:09.553868
15,CBS Sports HQ,"Floyd Mayweather vs Logan Paul: Fight goes the distance [Highlights, recap] | CBS Sports HQ",2021-06-07T05:40:56Z,16058843,26607,141397,22144,2021-06-14T20:37:09.553868
16,jschlattLIVE,The Worst Day Of My Life.,2021-06-13T19:15:00Z,1330537,8424,187031,954,2021-06-14T20:37:09.553868
17,Goodwin Family,Making the Coca-Cola can transparent #shorts Part1,2021-06-01T04:15:00Z,24380271,1070,426186,28054,2021-06-14T20:37:09.553868
18,BlacktipH,Tiny Fish Acting like Turtles #Shorts,2021-06-07T22:00:30Z,6196947,728,104300,7095,2021-06-14T20:37:09.553868
19,AnEsonGib,Thoughts After Gib vs Taylor Holder,2021-06-13T15:08:01Z,1281945,10678,171870,868,2021-06-14T20:37:09.553868
20,League of Legends,Arcane: Animated Series |  A Score To Settle,2021-06-11T16:06:20Z,2053014,6057,158901,1353,2021-06-14T20:37:09.553868
21,DDG,DDG - iCarly &quot;Freestyle&quot; (Official Video),2021-06-13T19:30:09Z,1775904,15811,214779,1995,2021-06-14T20:37:09.553868
22,Piemations,Suction Cup Man 4: Business or Pleasure,2021-06-12T17:17:42Z,1891979,20657,231358,1169,2021-06-14T20:37:09.553868
23,Preston,100 Mystery Buttons But Only One Lets You Escape...,2021-06-12T14:49:52Z,2731203,7311,95502,2294,2021-06-14T20:37:09.553868
24,AR12Gaming,"Forza Horizon 5 : Mexico, Car List, Customization &amp; More!! (FH5 Gameplay)",2021-06-13T18:39:04Z,415517,6278,29076,450,2021-06-14T20:37:09.553868
25,SmarterEveryDay,How Does Film ACTUALLY Work? (It&#39;s MAGIC)  [Photos and Development] - Smarter Every Day 258,2021-06-13T21:14:30Z,577380,4071,39706,486,2021-06-14T20:37:09.553868
26,Kato,OMG ITS HAPPENING!!!! -Sea of Thieves Trailer and Reaction!!!,2021-06-13T20:30:16Z,446231,4230,32458,324,2021-06-14T20:37:09.553868
27,TheEllenShow,TWICE Performs &#39;Alcohol Free&#39;,2021-06-10T00:00:17Z,4141906,17101,280933,7595,2021-06-14T20:37:09.553868
28,LordeVEVO,Lorde - Solar Power (Official Music Video),2021-06-10T22:00:32Z,8876116,241,447944,14892,2021-06-14T20:37:09.553868
29,TapL,Minecraft But You Can Fish Structures...,2021-06-12T22:00:09Z,2420214,4105,90908,1661,2021-06-14T20:37:09.553868
30,Nintendo,Mario + Rabbids Sparks of Hope - Cinematic World Premiere Trailer - Nintendo Switch,2021-06-12T20:13:07Z,985597,9928,62041,1565,2021-06-14T20:37:09.553868
31,Unspeakable,I Bought A REAL TANK!,2021-06-12T18:00:10Z,2615466,9749,101738,2071,2021-06-14T20:37:09.553868
32,Quantum Tech HD,Man Digs a Hole in a Mountain and Turns it Into an Amazing Apartment,2021-06-09T14:00:14Z,14112274,9809,185055,7511,2021-06-14T20:37:09.553868
33,jackfrags,Battlefield 2042 Gameplay,2021-06-13T18:07:57Z,1098863,3571,42351,1549,2021-06-14T20:37:09.553868
34,Fundy,"So I made a Gameshow... (ft. Techno, George, Quackity and Sapnap)",2021-06-12T13:30:12Z,1384308,6990,156734,2143,2021-06-14T20:37:09.553868
35,Yes Theory,Asking Strangers in Elevators to Leave the Country on the Spot!,2021-06-13T17:00:09Z,642947,2675,50583,302,2021-06-14T20:37:09.553868
36,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,43926090,164336,2587444,99504,2021-06-14T20:37:09.553868
37,FaZe Kay,YouTubers React to FaZe Jarvis vs Michael Le Face to Face,2021-06-12T21:21:34Z,2272699,4410,84573,957,2021-06-14T20:37:09.553868
38,Sidemen,SIDEMEN EXTREME COOK OFF,2021-06-13T17:00:24Z,5596950,42188,399720,5377,2021-06-14T20:37:09.553868
39,Drakeout Vtuber,TNT INFINITA EN MINECRAFT #shorts,2021-06-04T16:00:30Z,3395832,598,250680,4917,2021-06-14T20:37:09.553868
40,MiniminterClips,LIVE REACTION TO YOUTUBERS vs TIKTOKERS WEIGH-IN,2021-06-12T11:00:13Z,1458753,3103,49258,619,2021-06-14T20:37:09.553868
41,FilmRise Movies,The Contract - Full Movie,2021-06-09T22:00:02Z,1373818,795,10553,691,2021-06-14T20:37:09.553868
42,BeanymanSports,Romelu Lukaku On Christian Eriksen Collapse - Belgium 3-0 Russia - Man Of The Match - Euro 2020,2021-06-12T22:21:30Z,636218,411,6818,99,2021-06-14T20:37:09.553868
43,Average Miners,Check in On the AVERAGE MINER,2021-06-14T18:01:15Z,1029483,2589,39029,886,2021-06-14T20:37:09.553868
44,America's Got Talent,Korean Soul Sings an AMAZING Cover of &quot;All My Life&quot; - America&#39;s Got Talent 2021,2021-06-09T00:36:23Z,3102368,7102,118973,975,2021-06-14T20:37:09.553868
45,Corridor Crew,This 30-Year-Old Terminator VFX BLEW OUR MINDS!,2021-06-13T16:00:10Z,1275493,3861,79123,1041,2021-06-14T20:37:09.553868
46,HotNaija,TB Joshua&#39;s Wife Finally Exposes How He Died Asleep. Hard Not To Cry,2021-06-07T19:45:09Z,878856,479,6030,446,2021-06-14T20:37:09.553868
