,user_name,game_name,title,viewer_count,started_at,api_call_time
0,xQcOW,Grand Theft Auto V,[Nopixel] X BECOMES #1 RACER AND BUSINESS OWNER. X TAKES CONTROL OVER THE CITY AND LAUGHS AT THE DOUBTERS LOL (GONE ABSOLUTE GARBAGE),88411,2021-05-19 21:52:50,2021-05-20T10:06:03.003958
1,Rainbow6,Tom Clancy's Rainbow Six Siege,G2 Esports vs Parabellum Esports // SIX INVITATIONAL 2021 – Quarterfinals – Day 2,64211,2021-05-20 08:10:58,2021-05-20T10:06:03.003958
2,loltyler1,League of Legends,GETS IT ! NOW ! BOOM BOOM ! THAT BIG T COME ! MOVE OUT WAYS !,37703,2021-05-19 21:21:32,2021-05-20T10:06:03.003958
3,Trainwreckstv,Slots,18+ !stake not for the sensitive #ad | !twitter | !youtube | !podcast,24167,2021-05-20 05:51:39,2021-05-20T10:06:03.003958
4,snlive1,,sn live,17620,2021-05-20 08:55:19,2021-05-20T10:06:03.003958
5,xpandaAQ,,,16128,2021-05-20 07:51:42,2021-05-20T10:06:03.003958
6,MuTeX,Call of Duty: Warzone,NEW UPDATE! 20-20 MAX Sens!! Still Testing The Meta <3 !Patchnotes,13026,2021-05-20 02:04:48,2021-05-20T10:06:03.003958
7,Amouranth,Just Chatting,🍑HOT TUB💦SPIN THE WHEEL💦$1000 giveaway💦 !s !social💦!INSTAGRAM: amouranth💦!GFUEL💦ONLY AD-FREE STREAMER ON TWITCH!,11320,2021-05-20 09:03:39,2021-05-20T10:06:03.003958
8,Maximilian_DOOD,Mortal Kombat X,"LOTTA STUFF! New KOF15 Trailer, MKX Rivals Event UPDATE & MKX Later (5-19) !RivalsMKX !ads !nzxt",10100,2021-05-20 04:10:03,2021-05-20T10:06:03.003958
9,Rogue,Apex Legends,Rogue301 ∙ !honey ∙ Twitter: @TTrebb ,9528,2021-05-20 04:45:51,2021-05-20T10:06:03.003958
10,Timmac,Grand Theft Auto V,Deputy Mack | 308 | NoPixel,8811,2021-05-20 05:59:10,2021-05-20T10:06:03.003958
11,kyedae_,VALORANT,FUN SLOTH FACT!!! up to half of sloth deaths are linked to them going to the washroom on the ground. | 24 hour stream @5500 subs,8262,2021-05-20 06:02:17,2021-05-20T10:06:03.003958
12,VonDice,Slots,🎲€45.000 -53 BONUSES 🎲!GIVEAWAY🎲check new offers -  🎰  !SHANGRILA for 150% 🎰 !VESPER for 150% 🎰 !MONTE for 120%,7704,2021-05-20 06:56:16,2021-05-20T10:06:03.003958
13,Fextralife,Apex Legends,APEX with Tyr ~ MASS EFFECT LEGENDARY EDITION with Cas after! 🔴BIOMUTANT & SCARLET NEXUS TOMMORROW🔴,7490,2021-05-20 09:19:34,2021-05-20T10:06:03.003958
14,Rainbow6Bravo,Tom Clancy's Rainbow Six Siege,Team oNe Esports vs Spacestation Gaming // SIX INVITATIONAL 2021 – Quarterfinals – Day 2,7483,2021-05-20 08:12:12,2021-05-20T10:06:03.003958
15,aceu,Terraria,NRG aceu // --------- // !socials !mod !squad,7419,2021-05-20 03:57:43,2021-05-20T10:06:03.003958
16,x2Twins,Fortnite,CONTENT FACTORY,7291,2021-05-20 05:12:13,2021-05-20T10:06:03.003958
17,RATIRL,League of Legends,👽 RATIRL Trying Builds today👽 hello 👽 Earlcups with coffee and !Gfuel with into psychology busin 👽  and life coach !twitter !C,7191,2021-05-20 06:03:15,2021-05-20T10:06:03.003958
18,bateson87,FIFA 21,BUNDESLIGA FUT CHAMPS REWARDS! !freepack,6885,2021-05-20 07:14:16,2021-05-20T10:06:03.003958
19,AdmiralBulldog,Dota 2,TAY TAY 😍,6762,2021-05-20 07:08:15,2021-05-20T10:06:03.003958
20,Thijs,Hearthstone,Thijs - Top100 GM Deck Practice | We got a Doggie !Dog 🐶,6655,2021-05-20 08:04:39,2021-05-20T10:06:03.003958
21,LosPollosTV,Slots,"ROAD TO $100,000",6383,2021-05-20 04:40:25,2021-05-20T10:06:03.003958
22,pokelawls,,terraria w/ aceu op,5823,2021-05-20 01:44:29,2021-05-20T10:06:03.003958
23,PGL_Dota2,Dota 2,DPC 2021 SEA - OB.Neon vs T1,5536,2021-05-20 09:44:47,2021-05-20T10:06:03.003958
24,UberHaxorNova,Grand Theft Auto V,Siz + Barry now a Jr. Ranger | NoPixel | Creator Code: Nova | check !paststreams,5369,2021-05-20 04:01:09,2021-05-20T10:06:03.003958
25,StaysafeTV,World of Warcraft,PRE-PATCH GAMING - INSANE TBC PREP,5188,2021-05-20 05:40:33,2021-05-20T10:06:03.003958
26,Ash_on_LoL,Grand Theft Auto V,clumsiest Ketchup in the city ヽ(”`▽´)ﾉ !ground,5001,2021-05-20 05:01:56,2021-05-20T10:06:03.003958
27,39daph,Art,art !patreon,4973,2021-05-20 08:04:07,2021-05-20T10:06:03.003958
28,OkCode,Genshin Impact,c6 Eula   !eula,4825,2021-05-20 05:45:46,2021-05-20T10:06:03.003958
29,Smoke,DayZ,Esseker Survival - Day 936 !youtube,4667,2021-05-20 03:39:00,2021-05-20T10:06:03.003958
30,Lysium,Grand Theft Auto V,🐝 BENJI WINS VS CASINO | twitter.com/LysiumGG | youtube.com/Lysium,4433,2021-05-20 01:44:33,2021-05-20T10:06:03.003958
31,AbdulHD,Grand Theft Auto V,"Abdul - NoPixel ""Court Day Vs The Police 10PM GMT"" !SneakEnergy #7KAndy #ToxicFree #GoodVibes #ChillStream #COYB [#1 UAE] !Socials !Discord ",4366,2021-05-20 08:59:50,2021-05-20T10:06:03.003958
32,midbeast,League of Legends,going rank 1 ocean  | New Showmaker Rank 1 !video out now! Follow my !instagram or else.,3996,2021-05-20 08:26:39,2021-05-20T10:06:03.003958
33,Annoying,,Asleep. | Rat-O-Thon Day 17 | !sub !yt !prime,3778,2021-05-18 14:01:33,2021-05-20T10:06:03.003958
34,Euriece,Apex Legends,私は最強です！！！ | !artesian !kovaak !completed,3768,2021-05-20 07:44:15,2021-05-20T10:06:03.003958
35,Ray__C,Grand Theft Auto V,Chill Night Re-Couping - Raymond Romanov! Collecting $$$ for NEW Car! - NoPixel! !Newvid,3574,2021-05-20 06:03:29,2021-05-20T10:06:03.003958
36,sleepy,Apex Legends,ME HOY MINOY / !merch,3423,2021-05-20 05:10:44,2021-05-20T10:06:03.003958
37,SedyTo,Resident Evil Village,!Charity Stream | ✨Fun Incentives and RE Village Mod runs! | Frontpage in a bit~,3315,2021-05-20 08:34:44,2021-05-20T10:06:03.003958
38,curvyelephant,Grand Theft Auto V,Undersheriff Matt Rhodes | NoPixel 3.0 | !discord,3096,2021-05-20 06:57:11,2021-05-20T10:06:03.003958
39,TEBtv,Counter-Strike: Global Offensive,[EN] NASR vs Lyngby Vikings | Regional Swiss | Spring Sweet Spring #2 | @RelogMedia @TheEsportsBible,3048,2021-05-20 06:35:58,2021-05-20T10:06:03.003958
40,ClassyBeef,Slots,🔥 $180.000 - MYSTERY OPENING🔥 !520K WIN for WORLD RECORD! | $50.000 !Tournament | !Stake for best Casino,2989,2021-05-20 05:28:39,2021-05-20T10:06:03.003958
41,tarik,Call of Duty: Warzone,YEZZIR @tarik // !4k !yt,2962,2021-05-19 23:21:52,2021-05-20T10:06:03.003958
42,CompletedItMate,Grand Theft Auto V,GTA RP - Cartwright LSPD | Inbetweeners' James Buckley LIVE!,2857,2021-05-20 08:49:01,2021-05-20T10:06:03.003958
43,Pestily,Escape from Tarkov,Second Giveaway Open | 5 PC Giveaway | !patchnews,2797,2021-05-20 09:29:06,2021-05-20T10:06:03.003958
44,BLASTtv,Counter-Strike: Global Offensive,LIVE: Galaxy Racer vs Spirit Academy - BLAST Rising 2021 - Playoff Stage,2749,2021-05-20 07:43:28,2021-05-20T10:06:03.003958
45,XcaliburYe,Dota 2,4th place DPC! | Giving away up to 500$ if we reach 150 level 10s! | Top 100 by 7th June going BALD | !huel !nordvpn !raid ,2736,2021-05-20 06:44:47,2021-05-20T10:06:03.003958
46,Steelmage,Path of Exile,"BPL soon, maybe some test opener runs today? :^) !starters !build !rip !bpl",2699,2021-05-20 08:01:42,2021-05-20T10:06:03.003958
47,ChilledChaos,World of Warcraft,BLOOD ELVES ARE BACK! | Leveling Until We Sleep! (TBC Classic Prepatch),2697,2021-05-19 15:09:53,2021-05-20T10:06:03.003958
48,Aurateur,Super Mario Maker 2,Super Mario Maker 2 -> Super Mario Party -> Fall Guys,2693,2021-05-20 06:20:01,2021-05-20T10:06:03.003958
49,Limmy,Lumberjack's Dynasty,Opportunities (Let's Make Lots of Money),2682,2021-05-20 08:25:04,2021-05-20T10:06:03.003958
50,Stressmonster,Minecraft,My base is a mess!! Day 8: Vault Hunters,2675,2021-05-20 09:29:44,2021-05-20T10:06:03.003958
