,user_name,game_name,title,viewer_count,started_at,api_call_time
0,GamesDoneQuick,Pokémon Black/White,Summer Games Done Quick 2021 Online - Benefiting Doctors Without Borders - Pokémon Black/White,78908,2021-07-08 15:17:17,2021-07-09T03:06:02.993089
1,Sykkuno,Grand Theft Auto V,chillin kinda day,42723,2021-07-08 23:32:54,2021-07-09T03:06:02.993089
2,CriticalRole,Dungeons & Dragons,A Glorious Return | Exandria Unlimited | Episode 3 (7/8 at 7pm PDT),35783,2021-07-09 01:44:41,2021-07-09T03:06:02.993089
3,HasanAbi,Just Chatting,DRAMA BIG DRAMA ,28361,2021-07-08 18:58:10,2021-07-09T03:06:02.993089
4,kyedae,VALORANT,100T Kyedae | Rise vs Gen.G | VCT Stage 3 NA Challengers Week 1 Day 1 | #VCT,26090,2021-07-08 20:53:08,2021-07-09T03:06:02.993089
5,buddha,Grand Theft Auto V,Lang Buddha - NoPixel | !website !tiktok,25033,2021-07-08 16:09:58,2021-07-09T03:06:02.993089
6,Swagg,Call of Duty: Warzone,FaZe Nuke Squad !gfuel | CODE: SWAGG | !sub !blm,23205,2021-07-08 23:11:18,2021-07-09T03:06:02.993089
7,ROSHTEIN,Slots,⭐ COZY SPINS | $2.5 MILLION WIN ON !RECORD 💠 USE !STAKE FOR ELIGIBLE MONEY RAFFLES!,20474,2021-07-08 15:54:43,2021-07-09T03:06:02.993089
8,RatedEpicz,Grand Theft Auto V,Randy Bullet | Chang Gang | GTA V RP | NoPixel | !youtube !newvid,16213,2021-07-08 19:29:11,2021-07-09T03:06:02.993089
9,Fextralife,Monster Hunter Stories 2: Wings of Ruin,!giveaway Monster Hunter Stories 2 (Switch) Early Access with Yuria ,16085,2021-07-09 00:10:03,2021-07-09T03:06:02.993089
10,valorantesports2,VALORANT,Rise vs Gen.G Esports - VCT Challengers NA - Week 1 Main Event - Day 1,15910,2021-07-08 20:33:49,2021-07-09T03:06:02.993089
11,LVNDMARK,Escape from Tarkov,[LVL 45] NEW !MERCH | !WIPE | !GFUEL | !MERCH | @lvndmark_tv on socials,15306,2021-07-08 19:54:14,2021-07-09T03:06:02.993089
12,MOONMOON,RimWorld,!difficulty | variety - new rimworld patch > walking to courtcase > rimworld,13784,2021-07-08 22:34:16,2021-07-09T03:06:02.993089
13,richwcampbell,Final Fantasy XIV Online,Heavensward Tonight | Best FF14 Player in the world PoV,12895,2021-07-08 21:56:58,2021-07-09T03:06:02.993089
14,lilypichu,VALORANT,1 game of valo w michael,11951,2021-07-08 23:33:54,2021-07-09T03:06:02.993089
15,Amouranth,ASMR,🍑ASMR + EAR LICKING💦!downbad !s !social💦!instagram: @amouranth💦,11834,2021-07-08 17:19:55,2021-07-09T03:06:02.993089
16,summit1g,Just Chatting,chillin. Merch dropped summit1g.gg  [ @summit1g ],11452,2021-07-09 00:36:14,2021-07-09T03:06:02.993089
17,nerdstreet,VALORANT,Rise vs Gen.G |  VCT Stage 3 NA Challengers Week 1 Day 1 | #VCT,10936,2021-07-08 20:30:21,2021-07-09T03:06:02.993089
18,PENTA,Grand Theft Auto V,Lana court case | NoPixel | Bully later ,10015,2021-07-08 22:28:52,2021-07-09T03:06:02.993089
19,Pestily,Escape from Tarkov,!MAXTRADERS VIDEO UP! | PC GIVEAWAY TOMORROW | 50 DAY SUBATHON | !KAPPA | !SUBATHON,9669,2021-07-08 18:25:27,2021-07-09T03:06:02.993089
20,Ramee,Grand Theft Auto V,Ramee | !Twitter | Chang Gang | NoPixel,9404,2021-07-08 18:55:23,2021-07-09T03:06:02.993089
21,ironmouse,Just Chatting,VSHOJO GIRLS DESTROYING A DUMB MONKE  !merch,9148,2021-07-08 22:48:59,2021-07-09T03:06:02.993089
22,moistcr1tikal,Outlast,The big man,8758,2021-07-09 01:59:39,2021-07-09T03:06:02.993089
23,DrLupo,Escape from Tarkov,tarkov is 🌈 🇵 🇦 🇮 🇳 🌈,8672,2021-07-09 01:13:05,2021-07-09T03:06:02.993089
24,CDawgVA,Just Chatting,Gaming with Mouse | !ironmouse !squad !honey,7578,2021-07-08 23:04:03,2021-07-09T03:06:02.993089
25,nerdstreet2,VALORANT,Version1 vs Pioneers |  VCT Stage 3 NA Challengers Week 1 Day 1 | #VCT,6036,2021-07-08 20:33:20,2021-07-09T03:06:02.993089
26,NBA,Sports,NBA Finals Live Influencer Scoreboard with Devin Williams & Marcelas Howard | Bucks @ Suns Game 2,5982,2021-07-09 01:00:07,2021-07-09T03:06:02.993089
27,Bugha,Fortnite,Trio Arena w/ Owl & Zyfa,5760,2021-07-09 01:18:50,2021-07-09T03:06:02.993089
28,koil,Grand Theft Auto V,trooper soze,5654,2021-07-08 23:30:44,2021-07-09T03:06:02.993089
29,nl_Kripp,Hearthstone,BACK TO BGs! | HS Bundle !Giveaway | We Made Some Butterfly Friends https://youtu.be/oHOyOWW_pZ0,5473,2021-07-09 02:00:40,2021-07-09T03:06:02.993089
30,ChilledChaos,Jackbox Party Packs,SACRIFICING MY FRIENDS IN TRIVIA MURDER PARTY (Jackbox w/ Friends!) | !jackbox,5369,2021-07-08 22:04:52,2021-07-09T03:06:02.993089
31,Maya,Just Chatting,late night stream,5246,2021-07-09 02:31:32,2021-07-09T03:06:02.993089
32,CoconutB,Rust,ITS TIME FOR OTV RUST   !CBD !GFUEL !PO ,5203,2021-07-08 17:14:13,2021-07-09T03:06:02.993089
33,BeyondTheSummit,Dota 2,[EN] TI10 China Qualifiers | SAG vs Team MagMa (Bo3) | GoDz & Ponlo,5129,2021-07-09 02:46:54,2021-07-09T03:06:02.993089
34,StableRonaldo_,Slots,Chill Stream yessirrrr idk how long !duelbits (18+) #ad,5059,2021-07-09 02:39:43,2021-07-09T03:06:02.993089
35,EsfandTV,Grand Theft Auto V,CORNWOOD RETURNS,4996,2021-07-09 01:38:08,2021-07-09T03:06:02.993089
36,erobb221,Just Chatting,"car stream (feat. Dareon, Russel, & Greek)",4986,2021-07-09 02:18:23,2021-07-09T03:06:02.993089
37,BigEx,Grand Theft Auto V,jason and shawny outside today.,4872,2021-07-09 01:52:04,2021-07-09T03:06:02.993089
38,AWS,Talk Shows & Podcasts,The AWS DeepRacer League June Pro Division Finale,4755,2021-07-09 00:19:31,2021-07-09T03:06:02.993089
39,boxbox,League of Legends,SENTINEL RIVEN POG then TFT CHALLENGER TIME,4731,2021-07-08 23:42:26,2021-07-09T03:06:02.993089
40,Masayoshi,VALORANT,😏 🥑 ,4554,2021-07-09 01:07:13,2021-07-09T03:06:02.993089
41,TapL,Minecraft,"SPEEDRUNS, THEN VALORANT",4286,2021-07-09 01:37:56,2021-07-09T03:06:02.993089
42,sinatraa,VALORANT,sinatraa - ranked gaming !newvid,4164,2021-07-09 02:46:16,2021-07-09T03:06:02.993089
43,Snip3down,Apex Legends,!vote ESPORTS PLAY OF THE MONTH! ,4074,2021-07-09 00:22:32,2021-07-09T03:06:02.993089
44,tuonto,Night Delivery,spoop,3997,2021-07-09 00:52:50,2021-07-09T03:06:02.993089
45,Aydan,It Takes Two,Game Night w/ Dani | !yt !twitter,3808,2021-07-08 18:16:34,2021-07-09T03:06:02.993089
46,Bum1six3,Guilty Gear: Strive,"COM 1K Pot Bonus for GGST is live now!!!

Players: HookGangGod, Reynald, SonicSol, Idom, Nitro, MastaStef, Legendaryy Pred and more.",3791,2021-07-08 19:23:07,2021-07-09T03:06:02.993089
47,ConnorEatsPants,Mario Golf: Super Rush,Tiger Woods Role Play,3666,2021-07-09 00:27:02,2021-07-09T03:06:02.993089
48,Alex_Zedra,Call of Duty: Warzone,Had a sore throat but were alive ,3488,2021-07-09 01:00:08,2021-07-09T03:06:02.993089
49,ESL_CSGO,Counter-Strike: Global Offensive,COUNTER-STRIKE ON LAN! - IEM Cologne 2021 HIGHLIGHTS Day 1,3438,2021-07-08 20:53:31,2021-07-09T03:06:02.993089
50,Whippy,Grand Theft Auto V,DUNDEE BANK BUSTA NoPixel l !Lenovo | !merch | !meta | twitter.com/whippynotpoopy,3436,2021-07-09 00:59:26,2021-07-09T03:06:02.993089
51,Rogue,Apex Legends,NRG Rogue · All-time #1 Ranked Player  · !socials ,3318,2021-07-09 01:54:42,2021-07-09T03:06:02.993089
52,Rescue,Terraria,Comfy vibes,3299,2021-07-08 22:12:10,2021-07-09T03:06:02.993089
53,bchillz,Rust,RAIDING THE WHOLE SERVER! - !newvid !howl,3261,2021-07-08 18:44:16,2021-07-09T03:06:02.993089
54,chocoTaco,PLAYERUNKNOWN'S BATTLEGROUNDS,TSM chocoTaco || Do A Thing Thirsting Club,3253,2021-07-08 19:46:58,2021-07-09T03:06:02.993089
55,snuffy,Spyro the Dragon: Reignited Trilogy,beach day | ( ᵔ︠ ᴗ ︡ᵔ) !merch !links !gfuel,3236,2021-07-09 01:08:55,2021-07-09T03:06:02.993089
56,SunBaconRelaxer,Hearthstone,Rank 6&9 Chillin and Climbing,3210,2021-07-08 20:42:02,2021-07-09T03:06:02.993089
57,ploo,VALORANT,PHEW | !corsair !elgato !blitz !gfuel,3157,2021-07-09 02:32:39,2021-07-09T03:06:02.993089
58,SmiteGame,SMITE,I got OHANA -- !davion505,2996,2021-07-09 00:56:19,2021-07-09T03:06:02.993089
59,Calebhart42,Final Fantasy VII,FINAL FANTASY 7 SPEEDRUNS YAEAH | @calebhart42 IG/Twitter,2870,2021-07-09 00:49:49,2021-07-09T03:06:02.993089
60,BananaSlamJamma,Dota 2,Rub a dub pub in the tub,2776,2021-07-08 19:51:42,2021-07-09T03:06:02.993089
61,dasMEHDI,Grand Theft Auto V,Nino Chavez - NoPixel | !gfuel !merch !epic | TWITTER: @dasMEHDI,2722,2021-07-08 14:11:31,2021-07-09T03:06:02.993089
62,Pikabooirl,World of Warcraft,GG Pikaboo - 9.1 HYPE  !youtube !pikareview !Ridge !fission,2623,2021-07-08 23:37:58,2021-07-09T03:06:02.993089
63,59Gaming1,DRAGON BALL Z DOKKAN BATTLE,"59 Covers the Global Dokkan 6th Anniversary! Truth, Goresh, More Guests! Subathon !banners",2570,2021-07-09 02:09:25,2021-07-09T03:06:02.993089
64,Artosis,StarCraft,buddah gamer artosis. nothing can bother me. shorter stream today (valorant) ~ !flying_scv,2482,2021-07-09 00:18:17,2021-07-09T03:06:02.993089
65,CollegeCarball,Rocket League,CCA Summer Series | West Div I | CSU Fullerton v. Columbia College | !casters !bracket,2425,2021-07-08 23:41:36,2021-07-09T03:06:02.993089
66,GD_Booya,Call of Duty: Warzone,FaZe Booya | !socials | !yt | !nukesquad | !Scuf Partner  ,2425,2021-07-08 22:32:18,2021-07-09T03:06:02.993089
67,Murda,Just Chatting,HOOD TRACK!!!,2425,2021-07-08 23:24:36,2021-07-09T03:06:02.993089
68,KYR_SP33DY,Minecraft,Minecraft then Mario Golf with The Crew!,2341,2021-07-08 23:11:42,2021-07-09T03:06:02.993089
69,Albralelie,Apex Legends,TSMFTX Ranked vibes with naughty and diff || !socials,2333,2021-07-09 02:06:44,2021-07-09T03:06:02.993089
70,Scarra,World of Warcraft,tft 5.5 pbe for a bit then WOW,2331,2021-07-08 22:15:37,2021-07-09T03:06:02.993089
71,bobqinxd,League of Legends,I'M BACKK - (527LP start) climbing then decay games on main later | !discord | !youtube | !shorts,2331,2021-07-09 00:53:17,2021-07-09T03:06:02.993089
72,Criken,XCOM 2,New HEAVILY Modded Impossible Run - Solo Viewer Permadeath Challenge #1,2317,2021-07-09 00:23:44,2021-07-09T03:06:02.993089
73,fobm4ster,Honkai Impact 3rd,[AR58] Ganyu has the best personality !ganyurecord !youtube !wallpaper !motherbich,2296,2021-07-08 22:31:11,2021-07-09T03:06:02.993089
74,OhTofu,Dead by Daylight,"BIG BIG VIBES, LITF tomorrow, tonight we chill | #deadbydaylightpartner",2252,2021-07-09 01:18:41,2021-07-09T03:06:02.993089
75,chessbrah,Chess,SPEEDRUN & CHILL w Aman !sr !speedrun !league !subbattle ,2217,2021-07-08 23:48:49,2021-07-09T03:06:02.993089
76,Jennifer,Rust,{DROPS ENABLED} Rust OTV Server Bumper Car ARENA!  !drops !newvid,2166,2021-07-08 19:06:22,2021-07-09T03:06:02.993089
77,mang0,Mario Kart 8,WAITING FOR ZAIN AND S2J ,2155,2021-07-08 23:15:10,2021-07-09T03:06:02.993089
78,AussieAntics,Fortnite,"Trio Arena w/ !Danath and !Oreo | 23,000+ Points",2115,2021-07-08 21:44:12,2021-07-09T03:06:02.993089
79,m0xyy,Overwatch,NO DOUBTING [NOT SCUFFED],2059,2021-07-09 01:41:04,2021-07-09T03:06:02.993089
80,iziprime,Just Chatting,Chicago Steppa Dating | TTS FOR $1 !donate | !prime !sub !yt !ig,2047,2021-07-08 23:03:08,2021-07-09T03:06:02.993089
81,ImMarksman,Call Of Duty: Modern Warfare,Stream time is best time,1988,2021-07-08 23:15:03,2021-07-09T03:06:02.993089
82,heyimbee,Just Chatting,VIDEOS BAN APPEALS WHATEVER IDK MAN JUST COME,1986,2021-07-09 01:39:59,2021-07-09T03:06:02.993089
83,BarbarousKing,Darkest Dungeon,Time keeps on slipping - Darkest Dungeon Bloodmoon Difficulty,1939,2021-07-09 02:32:09,2021-07-09T03:06:02.993089
84,brycent,Axie Infinity,WATCH 2 EARN! 🤑 ,1928,2021-07-09 01:55:07,2021-07-09T03:06:02.993089
85,keife_,NBA 2K21,BACK ON 2K20 WITH KON & BOSS !sub !prime,1920,2021-07-08 19:30:17,2021-07-09T03:06:02.993089
86,RayNarvaezJr,Mario Golf: Super Rush,!store | Time Fore Golf! [Switch],1919,2021-07-08 19:46:16,2021-07-09T03:06:02.993089
87,MilagroGramz,Just Chatting,Nicki Day,1912,2021-07-09 01:36:51,2021-07-09T03:06:02.993089
88,UberHaxorNova,Grand Theft Auto V,Siz | NoPixel | Creator Code: Nova | check !paststreams,1909,2021-07-09 02:51:09,2021-07-09T03:06:02.993089
89,kjanecaron,Just Chatting,cooking with !natasha,1907,2021-07-09 01:07:17,2021-07-09T03:06:02.993089
90,pykamusic,Music,Let's groove ~ ♡ ,1884,2021-07-08 23:58:41,2021-07-09T03:06:02.993089
91,Grizzy,Apex Legends,"aye, wut da dog doin'?",1876,2021-07-09 01:17:34,2021-07-09T03:06:02.993089
92,Co1azo,Fortnite,Solo Arena Vibin' | !gfuel !scuf | TSM FTX Co1azo,1868,2021-07-08 22:05:18,2021-07-09T03:06:02.993089
93,souljaboy,Destiny 2,Soulja Boy TV: Season 8 Episode 21,1868,2021-07-09 01:49:45,2021-07-09T03:06:02.993089
94,ANGRYPUG,Call of Duty: Warzone,RPGing peoples faces off ,1837,2021-07-09 00:36:34,2021-07-09T03:06:02.993089
95,Jay3,Overwatch,Where are you | !gfuel !corsair !social,1826,2021-07-09 01:04:37,2021-07-09T03:06:02.993089
96,Quantum,League of Legends,Oldge GM Midlaner grinding soloq - Nick at Night - !discord,1816,2021-07-09 02:03:46,2021-07-09T03:06:02.993089
97,Silvervale,Just Chatting,🌸 PENGUIN POOL PARTY :D  🌸【VTuber】!ashes !merch !links !mods,1816,2021-07-09 02:42:43,2021-07-09T03:06:02.993089
98,Bosss,NBA 2K21,BEST CENTER BACK ON 20 !sub !prime !socials,1815,2021-07-09 02:46:52,2021-07-09T03:06:02.993089
99,ops1x,Fortnite,out w a friend brb ( 1 year stream day 22/365),1771,2021-07-07 17:06:13,2021-07-09T03:06:02.993089
