,user_name,game_name,title,viewer_count,started_at,api_call_time
0,summit1g,Grand Theft Auto V,NoPixel. Merch dropped summit1g.gg  [ @summit1g ],40391,2021-05-24 22:16:16,2021-05-25T09:06:03.104185
1,Trainwreckstv,Slots,18+ !stake BUFFALO KING BUFFALO KING #ad | !twitter | !youtube | !podcast,37499,2021-05-24 20:46:19,2021-05-25T09:06:03.104185
2,loltyler1,League of Legends,WATER !  is drinking goods but not no ? that ways always going for but tomorrow ? TUESDAY .,36847,2021-05-24 18:40:22,2021-05-25T09:06:03.104185
3,aceu,Apex Legends,NRG aceu // pizza // !socials,21524,2021-05-25 06:29:27,2021-05-25T09:06:03.104185
4,Amouranth,ASMR,🍑ASMR💦use headphones🍑!s !social💦!INSTAGRAM: amouranth💦!GFUEL💦,14960,2021-05-25 04:40:59,2021-05-25T09:06:03.104185
5,Fextralife,Biomutant,!review BIOMUTANT STREAM 🔴First Playthrough🔴 with TYR! CAS on AFTER! ,14269,2021-05-25 09:02:38,2021-05-25T09:06:03.104185
6,x2Twins,Fortnite,UPDATE NIGHT,10451,2021-05-25 03:49:15,2021-05-25T09:06:03.104185
7,boxbox,Grand Theft Auto V,Bo Xbox is now a debt free man and will eat gamba soup whenever he wants (nopixel 3.0) !yt,9766,2021-05-25 02:46:58,2021-05-25T09:06:03.104185
8,LosPollosTV,Slots,"ROAD TO $100,000 (RAW BALANCE)",9232,2021-05-25 04:48:35,2021-05-25T09:06:03.104185
9,Rogue,Apex Legends,NRG ∙ Setup not complete ∙ !honey ∙ Twitter: @TTrebb ,8943,2021-05-25 03:29:51,2021-05-25T09:06:03.104185
10,EsfandTV,Grand Theft Auto V,FUTURE LSPD CHIEF CAPTAIN CORNWOOD??,8831,2021-05-24 20:06:25,2021-05-25T09:06:03.104185
11,Fresh,Fortnite,UPDATE NIGHT w/ LAZARBEAM!! || USE CODE FRESH || #EpicPartner,8773,2021-05-25 07:20:42,2021-05-25T09:06:03.104185
12,tarik,Counter-Strike: Global Offensive,I did it already @tarik // !4k !yt ,6721,2021-05-24 23:23:46,2021-05-25T09:06:03.104185
13,roflgator,Grand Theft Auto V,(NoPixel) RETURN OF ROBERT,6598,2021-05-25 03:00:15,2021-05-25T09:06:03.104185
14,Lysium,Grand Theft Auto V,🐝 NEW TWITCH CONTRACT ✅ | NoPixel 3.0 | GTA RP | @LysiumGG | youtube.com/Lysium,6024,2021-05-25 06:40:03,2021-05-25T09:06:03.104185
15,BeyondTheSummit,Dota 2,LIVE: BOOM vs Team SMG (Bo2) - LOOT.BET Pro Series 6 w/ Ares & Danog,5904,2021-05-25 06:01:53,2021-05-25T09:06:03.104185
16,Ray__C,Resident Evil Village,First Playthrough RE Village - HARDCORE,5550,2021-05-25 01:01:44,2021-05-25T09:06:03.104185
17,BoomerNA,Minecraft,🐸 BoomerNA BEDWARS CEO SHEEEESH OK 🐸 ⚬ !merch !cloak !socials ⚬ !discord ⚬ Twitter @BoomrNA,5425,2021-05-25 06:52:01,2021-05-25T09:06:03.104185
18,TheNicoleT,ASMR,SHAMELESS E-GIRLS !FRIEND !SNAP !SOCIALS,5335,2021-05-25 02:47:47,2021-05-25T09:06:03.104185
19,VonDice,Slots,🎲€44.000 - 71 BONUSES🎲!GIVEAWAY🎲check new offers -  🎰  !PARI for 150% 🎰 !VESPER for 150% 🎰 !MONTE for 120%,5197,2021-05-25 07:20:06,2021-05-25T09:06:03.104185
20,AdmiralBulldog,Dota 2,TriPls Tuesday | [A] @AdmiralBulldog,5048,2021-05-25 06:43:50,2021-05-25T09:06:03.104185
21,Smoke,DayZ,Esseker Survival - Day 938 !youtube,4764,2021-05-25 03:27:30,2021-05-25T09:06:03.104185
22,Timmac,Grand Theft Auto V,Sergeant Mack | 308 | NoPixel,4685,2021-05-25 05:59:32,2021-05-25T09:06:03.104185
23,JerAxai,Dota 2,"Hero Challenge #2 Invoker, Ember / Morph, Terrorblade - !discord",4562,2021-05-25 06:19:48,2021-05-25T09:06:03.104185
24,Thijs,Hearthstone,Thijs - High Legend & Only Wins (or not),4516,2021-05-25 08:01:09,2021-05-25T09:06:03.104185
25,hayzeemusic,Music,Melancholic Indie Folk Jams :–) | Come Hang Out! | Stream #115 | !sl,4458,2021-05-25 08:38:17,2021-05-25T09:06:03.104185
26,OkCode,Genshin Impact,HUTAO BOOKS DAY >:[,4060,2021-05-25 06:14:44,2021-05-25T09:06:03.104185
27,Emmyuh,VALORANT,if u dont wish me a happy birthday imma assume u just want me to have a bad one,4020,2021-05-25 06:01:11,2021-05-25T09:06:03.104185
28,BurkeBlack,Biomutant,!Bio Lets check it out! 💀 !Epic for FREE Games! 💀 Creator Code: BurkeBlack 💀 #EpicPartner 💀 !NordVPN #AD 💀 !Xfinity,3357,2021-05-25 02:02:36,2021-05-25T09:06:03.104185
29,RATIRL,League of Legends,👽 RATIRLshort yuumi stream👽 hello 👽 Earlcups with coffee and !Gfuel with into psychology busin 👽  and life coach !twitter !C,3178,2021-05-25 08:40:32,2021-05-25T09:06:03.104185
30,Spaceboy,Grand Theft Auto V,MEL - NOPIXEL 3.0 | !GFUEL,3150,2021-05-25 01:22:46,2021-05-25T09:06:03.104185
31,midbeast,League of Legends,5G Gaming (got covid vaccine tday) | Canyon Nidalee !video out now! Follow my !instagram or else.,2989,2021-05-25 08:00:32,2021-05-25T09:06:03.104185
32,Heelmike,Super Smash Bros. Ultimate,smashing my viewers ;) ,2987,2021-05-25 01:56:57,2021-05-25T09:06:03.104185
33,watchmeblink,Just Chatting,Yoo,2862,2021-05-25 06:54:36,2021-05-25T09:06:03.104185
34,AbdulHD,Grand Theft Auto V,"Abdul - NoPixel ""Taxi Mogul"" !SneakEnergy #8KAndy #ToxicFree #GoodVibes #ChillStream #COYB [#1 UAE] !Socials !Discord !lawsuit",2844,2021-05-25 08:01:06,2021-05-25T09:06:03.104185
35,keanelol,Teamfight Tactics,TSM Keane - climbing OCE server !yt !blitz,2822,2021-05-25 04:12:53,2021-05-25T09:06:03.104185
36,39daph,Art,DinkDonk !patreon for art tutorials/guides/wips,2800,2021-05-25 08:47:48,2021-05-25T09:06:03.104185
37,Annoying,,RAT IS GOING TO SLEEP| | CEO SUB-A-THON DAY 21 (SLEEPING COUNTS) | !sub !prime !yt,2797,2021-05-24 14:41:58,2021-05-25T09:06:03.104185
38,OLESYALIBERMAN,Just Chatting,18+ YOUR STEPSIS 🤍 1 sub = name on board 🤍 !trade !inst,2789,2021-05-25 06:21:14,2021-05-25T09:06:03.104185
39,P4wnyhof,Call of Duty: Warzone,Mac 10 is back baby !lastvid Vikkstar Tourny Later Warzoneloadouts.gg !merch !socials ,2789,2021-05-25 07:02:33,2021-05-25T09:06:03.104185
40,Aurateur,Super Mario Maker 2,Super Mario Maker 2 -> Biomutant or Returnal,2716,2021-05-25 05:39:52,2021-05-25T09:06:03.104185
41,TEBtv3,Counter-Strike: Global Offensive,[EN] CPH Flames vs Lyngby Vikings | Main Swiss | Spring Sweet Spring #2 | @RelogMedia @TheEsportsBible,2698,2021-05-25 06:45:06,2021-05-25T09:06:03.104185
42,StaysafeTV,World of Warcraft,BASED GAMER TIME - TBC PREP,2589,2021-05-25 07:03:04,2021-05-25T09:06:03.104185
43,robcdee,Just Chatting,Tokyo | sweet tokyo merch | !socials !vpn !crucial,2541,2021-05-25 06:33:56,2021-05-25T09:06:03.104185
44,JuliaAtkinson,Slots,💎 Road to 30+ BTC / $50K GIVEAWAY! Passive Income @ $200/day strategy - !stake To Follow The Strategy 💎,2515,2021-05-25 06:48:41,2021-05-25T09:06:03.104185
