,user_name,game_name,title,viewer_count,started_at,api_call_time
0,xQcOW,Just Chatting,"BIG BRAIN GENIUS MAN WATCHES BAD, BORING AND CRINGE VIDEOS UNTIL ALL HAIR FALLS OFF (BALD). GAME PLAYING VIRTUAL MASTERMIND (GONE TERRIBLE)",61590,2021-08-04 23:08:38,2021-08-05T01:06:06.057004
1,shroud,Apex Legends,lets give it a WHIRL | Follow @shroud on socials,32971,2021-08-04 20:42:09,2021-08-05T01:06:06.057004
2,loltyler1,League of Legends,GROUND SHAKE ! ON THE WAY ! AND YOU KNOW THAT COME OVER HERE ! HAHAHAH HE ! YES SIR CRAZY !!!!!!!!!,30649,2021-08-04 21:21:59,2021-08-05T01:06:06.057004
3,Mizkif,Mario Kart 8,IM BACK AFTER 5 LONG YEARS IVE RETURNED TO MY ORIGINAL FORM! !POBOX,29937,2021-08-04 19:00:29,2021-08-05T01:06:06.057004
4,HasanAbi,Just Chatting,REACTLORD GET IN NOW,25490,2021-08-04 18:43:53,2021-08-05T01:06:06.057004
5,Sykkuno,Monopoly Plus,CRAZEE WACKOO VARIETY DAY,24197,2021-08-04 23:23:09,2021-08-05T01:06:06.057004
6,TSM_ImperialHal,Apex Legends,ESA Tournament | TSM FTX,21818,2021-08-04 23:04:03,2021-08-05T01:06:06.057004
7,summit1g,Grand Theft Auto V,BOOSTING RIDES. Merch dropped summit1g.gg  [ @summit1g ],21812,2021-08-04 23:08:36,2021-08-05T01:06:06.057004
8,ROSHTEIN,Slots,18+ COZY SPINS 💠 USE !STAKE TO BE ELIGIBLE FOR CASH RAFFLES,21797,2021-08-04 16:37:49,2021-08-05T01:06:06.057004
9,nbcolympics,Sports,NBC Olympics Primetime Watch Party w/ SanchoWest presented by Uber - Special Guests: Kenny Albert and SnowBikeMike,20176,2021-08-04 19:00:04,2021-08-05T01:06:06.057004
10,Ramee,Grand Theft Auto V,Ramee | !Twitter | Chang Gang | NoPixel,19607,2021-08-04 18:51:49,2021-08-05T01:06:06.057004
11,sodapoppin,Dead by Daylight,Scary VR Horror game | www.sodapoppin.shop (Discount code: POOR),16946,2021-08-04 19:30:22,2021-08-05T01:06:06.057004
12,Aydan,Call of Duty: Warzone,2v2 Kill Race Wagers w/ MuTeX | !loadouts !pr,14831,2021-08-04 22:32:32,2021-08-05T01:06:06.057004
13,LVNDMARK,Escape from Tarkov,3200+ PMC Kills | !ARMBAND | !MERCH | !GFUEL | @lvndmark_tv on socials,13568,2021-08-04 19:01:35,2021-08-05T01:06:06.057004
14,Swagg,Call of Duty: Warzone,FaZe Nuke Squad | !Merch | CODE: SWAGG | !sub !blm,12746,2021-08-05 00:09:02,2021-08-05T01:06:06.057004
15,Fextralife,Final Fantasy XIV Online,Becoming a Bard in FFXIV with Yuria,12312,2021-08-05 00:07:38,2021-08-05T01:06:06.057004
16,PaymoneyWubby,Just Chatting,HUGE MAN HUGE NEWS + CONTEST FOR CHAT + A STRANGER MIGHT CUDDLE ME + SUB WITH PRIME,11535,2021-08-05 00:30:46,2021-08-05T01:06:06.057004
17,ShahZaM,VALORANT,SEN ShahZaM - RADIANT RANKED,11107,2021-08-04 21:27:23,2021-08-05T01:06:06.057004
