,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Clash of Clans,Jungle Queen (Clash of Clans June Season Challenges),2021-06-01T07:58:20Z,4298817,4641,122090,3019,2021-06-02T20:37:06.834757
1,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,3490802,73457,901477,5551,2021-06-02T20:37:06.834757
2,Dude Perfect,Fastest Soapbox Car Wins,2021-05-31T21:59:56Z,7375902,13763,354143,3465,2021-06-02T20:37:06.834757
3,TommyInnit,I Pushed Tubbo Out Of A Plane...,2021-06-01T16:09:09Z,6073851,61720,799680,2986,2021-06-02T20:37:06.834757
4,carwow,Ferrari SF90 v new Rimac Nevera: DRAG RACE *WORLD RECORD!!!*,2021-06-01T11:03:52Z,2345039,15584,164208,1210,2021-06-02T20:37:06.834757
5,ZHC,I Customized A School,2021-05-31T21:46:26Z,6748996,47458,390563,5079,2021-06-02T20:37:06.834757
6,America's Got Talent,10-Year-Old Peter Rosalita SHOCKS The Judges With &quot;All By Myself&quot; - America&#39;s Got Talent 2021,2021-06-02T00:16:11Z,665298,1695,19558,217,2021-06-02T20:37:06.834757
7,LilBabyVEVO,Lil Baby &amp; Lil Durk - Voice of the Heroes (Official Video),2021-05-31T19:00:20Z,4971696,13996,273317,3907,2021-06-02T20:37:06.834757
8,Technoblade,The Favor [Dream SMP],2021-06-01T20:20:53Z,2860870,12083,305638,1073,2021-06-02T20:37:06.834757
9,Crafty Panda,Weird Ways to SNEAK MAKEUP INTO JAIL | 11 Funny Ideas to SNEAK ANYTHING ANYWHERE by Crafty Panda,2021-05-26T11:00:13Z,10795928,1357,74668,17252,2021-06-02T20:37:06.834757
10,FMK,"FMK, Tiago PZK, LIT Killah, Rusherking - YO SE QUE TU (Behind The Scenes)",2021-06-01T23:00:02Z,343565,1054,35105,147,2021-06-02T20:37:06.834757
11,LockPickingLawyer,[1299] Unpickable Locks From Stuff Made Here,2021-05-31T16:00:09Z,3469155,18585,301069,1512,2021-06-02T20:37:06.834757
12,JYP Entertainment,TWICE &quot;Taste of Love&quot; First Tasting - Album Trailer,2021-05-30T14:59:55Z,4389383,66848,577698,6281,2021-06-02T20:37:06.834757
13,beIN SPORTS Asia,FULL trophy presentation as Chelsea clinch second UCL title | UCL 20/21 Moments,2021-05-29T21:28:22Z,6290582,6658,87848,4213,2021-06-02T20:37:06.834757
14,BLACKPINK,BLACKPINK - 2021 [THE SHOW] DVD &amp; KiT VIDEO RELEASE,2021-06-01T07:00:31Z,2906684,46706,587478,3733,2021-06-02T20:37:06.834757
15,BlacktipH,Cleaning Dolphin in Record Time! #Shorts,2021-05-26T19:00:19Z,11786971,4322,162954,19594,2021-06-02T20:37:06.834757
16,ashish chanchlani vines,Online Parent Teacher Meeting | Ashish Chanchlani,2021-05-29T08:35:32Z,18232583,107356,2192505,28556,2021-06-02T20:37:06.834757
17,Drew Gooden,I watched one SNL episode from every season,2021-05-31T17:33:10Z,1907542,14208,177761,1354,2021-06-02T20:37:06.834757
18,Wendover Productions,Why There are Now So Many Shortages (It&#39;s Not COVID),2021-06-01T18:04:03Z,967797,3502,41480,966,2021-06-02T20:37:06.834757
19,Top5Gaming,Fortnite SEASON 7 - EVERYTHING WE KNOW!,2021-06-01T22:19:47Z,987259,2945,34243,452,2021-06-02T20:37:06.834757
20,Bailey Sarian,"A Jealous, Bad Actor or Monster? The Dark Case Of Daniel Wozniak | Mystery &amp; Makeup | Bailey Sarian",2021-05-31T19:00:05Z,2006602,9667,118690,1099,2021-06-02T20:37:06.834757
21,KHEA,"KHEA, Maria Becerra - Te Necesito (Live Acoustic)",2021-05-30T21:00:12Z,2190505,6989,204469,1453,2021-06-02T20:37:06.834757
22,JackManifoldTV,We got lost in a Cave...,2021-05-31T18:10:52Z,2074464,10655,310128,914,2021-06-02T20:37:06.834757
23,Bella Poarch,Bella Poarch - Build a B*tch (Official Music Video),2021-05-14T04:00:16Z,139109688,386970,7168544,238765,2021-06-02T20:37:06.834757
24,Joana Ceddia,A day in my life: Crunchy Skin Edition,2021-06-01T20:00:06Z,705520,5544,84786,262,2021-06-02T20:37:06.834757
25,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic- Leave The Door Open (Live from the iHeartRadio Music Awards)",2021-05-30T00:45:33Z,4540508,9864,256362,1313,2021-06-02T20:37:06.834757
26,OverSimplified,The Napoleonic Wars  - OverSimplified (Part 1),2021-05-28T23:45:09Z,6143150,28345,337753,2917,2021-06-02T20:37:06.834757
27,The Late Show with Stephen Colbert,BTS &quot;Butter&quot; - The Late Show with Stephen Colbert,2021-05-26T04:30:13Z,12301907,48572,1361646,9569,2021-06-02T20:37:06.834757
28,TimTheTatman,I SPECTATED ONE OF THE BEST WARZONE PLAYERS IN SOLOS.. (5.0KD),2021-06-01T16:00:31Z,510947,1082,24256,174,2021-06-02T20:37:06.834757
29,SmallAnt,So how much easier are Minecraft Speedruns IF you cheat?,2021-06-01T11:00:16Z,609250,3666,48470,482,2021-06-02T20:37:06.834757
30,Alex Meyers,Miraculous Ladybug is the dumbest show...,2021-06-01T13:50:36Z,681361,10500,65407,2506,2021-06-02T20:37:06.834757
31,iHeartRadio Music,Ariana Grande &amp; The Weeknd : Save Your Tears Live Performance #Shorts,2021-05-29T06:05:58Z,3575649,8242,285903,1100,2021-06-02T20:37:06.834757
32,Half-Asleep Chris,I Put a Tiny Camera on My Cat for 24 Hours,2021-06-01T17:00:13Z,253078,1489,12916,147,2021-06-02T20:37:06.834757
33,NikkieTutorials,We have a lot to talk about... | NikkieTutorials,2021-06-01T18:00:35Z,598026,7340,52600,342,2021-06-02T20:37:06.834757
34,Cold Ones,"We Paid Animators $10,000 for THIS?",2021-05-31T19:30:01Z,1093586,3486,111194,432,2021-06-02T20:37:06.834757
35,OverSimplified,The Napoleonic Wars - OverSimplified (Part 2),2021-05-29T00:30:11Z,5410223,21202,285607,2871,2021-06-02T20:37:06.834757
36,GIMS,GIMS - ONLY YOU feat. Dhurata Dora (Clip Officiel),2021-05-28T18:00:11Z,8434991,9288,248147,5035,2021-06-02T20:37:06.834757
37,Stuff Made Here,TWO Unpickable (?) Locks for Lock Picking Lawyer!,2021-05-31T16:00:11Z,3419706,9681,216905,1307,2021-06-02T20:37:06.834757
38,dougmar,TESTING A VIRAL 5 MINUTE HACK (MY GIRLFRIEND WAS NOT HAPPY AT THE END) #Shorts,2021-05-30T14:45:35Z,2712065,1406,242391,7414,2021-06-02T20:37:06.834757
39,Mr DegrEE,Rich Jail vs Broke Jail! Funny Situations &amp; DIY Ideas by Mr Degree,2021-05-30T09:37:26Z,2868221,529,24240,3561,2021-06-02T20:37:06.834757
40,123 GO! SCHOOL,POP IT! POPULAR VS NERD AT SCHOOL || How To Become Popular Funny Situations By 123 GO! SCHOOL,2021-05-30T19:00:07Z,3916176,1518,30638,3822,2021-06-02T20:37:06.834757
41,ElGrandeToto,ElGrandeToto - Haram (Pablo II) Official Lyrics Video,2021-05-31T22:38:00Z,1301577,10588,134989,5474,2021-06-02T20:37:06.834757
42,SHOWTIME Sports,Nonito Donaire KOs Nordine Oubaali In Round 4 | SHOWTIME CHAMPIONSHIP BOXING,2021-05-30T04:30:11Z,1224490,2122,13376,302,2021-06-02T20:37:06.834757
43,GEVids,Minecraft: SEND this to SOMEONE SPECIAL! #shorts,2021-05-31T12:30:02Z,8278230,1640,449167,14952,2021-06-02T20:37:06.834757
44,Sky Sports News,Gareth Southgate announces his England squad for Euro 2020 with Lingard dropped and John Stones in,2021-06-01T18:10:26Z,610811,191,8950,253,2021-06-02T20:37:06.834757
45,Tea Tairovic,TEA TAIROVIC -  HAJDE (OFFICIAL VIDE0 2021),2021-05-21T14:00:03Z,5722222,3243,63350,2925,2021-06-02T20:37:06.834757
