,user_name,game_name,title,viewer_count,started_at,api_call_time
0,xQcOW,Grand Theft Auto V,[Nopixel] X FIGHTS BACK AGAINST CORRUPTION AND BECOMES THE WARLORD THE CITY NEEDS. INSANE CRAZED WICKED CONTENT (GONE ABSOLUTE GARBAGE),121167,2021-05-23 00:05:17,2021-05-23T06:06:02.494727
1,summit1g,Grand Theft Auto V,John Charleston. NoPixel. Merch dropped summit1g.gg  [ @summit1g ],35334,2021-05-22 21:50:37,2021-05-23T06:06:02.494727
2,aceu,Apex Legends,NRG aceu // world famous minecrafter // !socials,29186,2021-05-23 00:54:38,2021-05-23T06:06:02.494727
3,PENTA,Grand Theft Auto V,Wranglin' | NOPIXEL,23491,2021-05-22 22:26:57,2021-05-23T06:06:02.494727
4,moistcr1tikal,Just Chatting,Youtube night,18927,2021-05-23 02:43:22,2021-05-23T06:06:02.494727
5,Punz,VALORANT,post-pummel party valo games | !gfuel !merch | @Punztw on Twitter and Insta,16705,2021-05-22 22:14:46,2021-05-23T06:06:02.494727
6,sinatraa,VALORANT,SEN Sinatraa | getting back into it,15948,2021-05-23 02:25:05,2021-05-23T06:06:02.494727
7,Maximilian_DOOD,Mortal Kombat X,MKX SATURDAY! Watching Qualifier Event & MKX Practice (5-22),13924,2021-05-23 03:50:24,2021-05-23T06:06:02.494727
8,BruceDropEmOff,Fortnite,STOP WHAT YOU DOING AN CLICK HERE... | !sub !prime !vlog !pobox ig/twitter: @raycondones,12782,2021-05-23 01:21:24,2021-05-23T06:06:02.494727
9,Amouranth,ASMR,🍑ASMR ♥ use headphones🍑!s !social💦!INSTAGRAM: amouranth💦!GFUEL💦,12764,2021-05-23 01:16:29,2021-05-23T06:06:02.494727
10,Whippy,Grand Theft Auto V,Jewellery Store! Dundee NoPixel l !mavix | !honey | !merch | !meta | twitter.com/whippynotpoopy,11109,2021-05-23 00:59:24,2021-05-23T06:06:02.494727
11,yourragegaming,Knockout City,"LOWKEY GAMING STREAM, LOYALS ONLY ",10478,2021-05-23 04:06:06,2021-05-23T06:06:02.494727
12,Trainwreckstv,Just Chatting,SET UP REVIEWS & DEGEN NIGHT | !twitter | !youtube | !podcast,8866,2021-05-23 04:49:36,2021-05-23T06:06:02.494727
13,kyedae_,VALORANT,DID YOU KNOW...Giraffes spend most of their lives standing up; they even sleep and give birth standing up | 24 hour stream @5000 subs,8574,2021-05-23 03:22:39,2021-05-23T06:06:02.494727
14,EsfandTV,Grand Theft Auto V,CAPTAIN CORNWOOD NOPIXEL GTARP,8477,2021-05-22 21:07:42,2021-05-23T06:06:02.494727
15,ROSHTEIN,Slots,⭐ €585.000 ⭐ €1 MIL WIN - !RECORD 💠 check - !MBIT for 150% NON-STICKY💠!TROPICAL for 150%💠 !SUNPURA for 150%,6825,2021-05-23 04:42:25,2021-05-23T06:06:02.494727
16,stevewillsendit,Slots,GAMBLING IN MEXICO!! king of roobet,6552,2021-05-23 04:38:33,2021-05-23T06:06:02.494727
17,tarik,Counter-Strike: Global Offensive,WINS ONLY @tarik // !4k !yt,6198,2021-05-22 22:58:05,2021-05-23T06:06:02.494727
18,supertf,Overwatch,"excellent display of power and might, then finishing galaxy, then idk",6171,2021-05-23 02:41:17,2021-05-23T06:06:02.494727
19,Greekgodx,Slots,🔴 MEDIA SHARE🔴 18+ @GREEKGODX ON TWITTER🔴,5962,2021-05-22 23:07:49,2021-05-23T06:06:02.494727
20,Arab,Fortnite,Coaching Reet to 1st Place Asia Cash Cup | !vlog,5936,2021-05-23 04:01:36,2021-05-23T06:06:02.494727
