,user_name,game_name,title,viewer_count,started_at,api_call_time
0,ROSHTEIN,Slots,"⭐ [PLACE YOUR BETS] BONUS BUY TOURNAMENT 💠 !STAKE use code ""ROSH"" to be eligible for free money raffle",19498,2021-06-01 07:35:36,2021-06-01T12:06:07.773849
1,Amouranth,ASMR,"🍑ASMR ♥ use headphones💦!s !social💦!INSTAGRAM: amouranth💦!GFUEL💦
",13790,2021-06-01 01:00:01,2021-06-01T12:06:07.773849
2,RATIRL,League of Legends,👽 RATIRL Minimum 100$ todaymaybe long? we dont know👽 hello 👽 Earlcups with coffee and !Gfuel with into psychology b 👽  and life coac,12127,2021-06-01 06:57:53,2021-06-01T12:06:07.773849
3,Fextralife,Necromunda: Hired Gun,Necromunda 🔴!giveaway (15 KEYS)🔴 with Cas!,11956,2021-06-01 09:31:39,2021-06-01T12:06:07.773849
4,Symfuhny,Call of Duty: Warzone,HIGH KILL WARZONE WINS DON'T MISS!!! | USE CODE SYM #ad,11887,2021-06-01 10:42:23,2021-06-01T12:06:07.773849
5,CohhCarnage,Necromunda: Hired Gun,Necromunda: Hired Gun! - Tainted Grail TONIGHT! \o/ - !NewHouseMonth - !VODChat - !Birthday - #EpicPartner Creator Code: Cohh,11377,2021-06-01 11:42:50,2021-06-01T12:06:07.773849
6,kyedae_,VALORANT, DID YOU KNOW THAT A snail can sleep for three years at a time? | !socials,11317,2021-06-01 10:01:39,2021-06-01T12:06:07.773849
7,koil,Grand Theft Auto V,Trooper Soze the PUSSY KILLA,11142,2021-06-01 07:20:44,2021-06-01T12:06:07.773849
8,Maximilian_DOOD,Virtua Fighter 5: Ultimate Showdown,Virtua Fighter 5 Ultimate Showdown is out! (5-31),10410,2021-06-01 04:34:35,2021-06-01T12:06:07.773849
9,Ray__C,Grand Theft Auto V,BUYING the Corvette C8 (D10) + CB Paleto Bank Tomorrowt?! NoPixel!,10090,2021-06-01 02:43:46,2021-06-01T12:06:07.773849
10,pokelawls,Assetto Corsa,LEARNING HOW TO DRIFT,9383,2021-06-01 08:47:03,2021-06-01T12:06:07.773849
11,AdmiralBulldog,Dota 2,Last game then Ghosts 'n Goblins Resurrection,9251,2021-06-01 07:13:35,2021-06-01T12:06:07.773849
12,Thijs,Hearthstone,"Thijs - Bronze 10 Shaman Streamer, got haircut <3",8260,2021-06-01 08:32:52,2021-06-01T12:06:07.773849
13,TapL,Minecraft,SPEEDRUNNING TO BEAT MY BEST TIME,7620,2021-06-01 03:45:42,2021-06-01T12:06:07.773849
14,defectedrecords,Music,Inside The Studio w/ Purple Disco Machine,7531,2021-06-01 11:58:35,2021-06-01T12:06:07.773849
15,TEBtv,Counter-Strike: Global Offensive,[EN] BIG vs Wisla Krakow | Quarter-final | Spring Sweet Spring #2 | @RelogMedia @TheEsportsBible,7406,2021-06-01 06:45:10,2021-06-01T12:06:07.773849
16,Tfue,Call of Duty: Warzone,Kill Record Holder in Quads (9.69 KD),6451,2021-06-01 11:53:35,2021-06-01T12:06:07.773849
17,midbeast,League of Legends,epic gamer goes for #1 rank universe !opgg | Nemesis Trynd Mid !video out now,6448,2021-06-01 06:36:29,2021-06-01T12:06:07.773849
18,AndyMilonakis,Just Chatting,"Athens, Greece",5852,2021-06-01 05:33:58,2021-06-01T12:06:07.773849
19,Caedrel,League of Legends,LEE SIN CHALLENGE VS AGURIN FOR 200 SUBS - DAY 2 - 15-3 - WATCH ME !bet !discord !youtube !tracklol !nord,5786,2021-06-01 08:25:08,2021-06-01T12:06:07.773849
20,Timmac,Grand Theft Auto V,Sergeant Mack | 308 | NoPixel,5574,2021-06-01 03:17:25,2021-06-01T12:06:07.773849
21,NymN,Just Chatting,DANK MEMESTER CLICKING LINKS | !NORD,5457,2021-06-01 11:22:33,2021-06-01T12:06:07.773849
22,Smoke,DayZ,Esseker Survival - Day 941 !youtube,5019,2021-06-01 03:11:32,2021-06-01T12:06:07.773849
23,OkCode,Genshin Impact,ROSARIA GUIDE AND XIAO BUILDS REVIEWS,4823,2021-06-01 07:25:28,2021-06-01T12:06:07.773849
24,Blazt,Call of Duty: Warzone,rat sweeping l RIP f3 | !code !yt !tiktok,4792,2021-06-01 10:33:25,2021-06-01T12:06:07.773849
