,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,JYP Entertainment,TWICE &quot;Alcohol-Free&quot; M/V,2021-06-09T08:58:12Z,51215566,768046,2378126,44594,2021-06-12T08:37:08.554310
1,dojacatVEVO,Doja Cat - Need To Know (Official Video),2021-06-11T14:00:11Z,5108909,36360,561924,7848,2021-06-12T08:37:08.554310
2,Battlefield,Battlefield 2042 Official Reveal Trailer (ft. 2WEI),2021-06-09T15:00:14Z,12390039,77614,912445,23016,2021-06-12T08:37:08.554310
3,Lorde,Lorde - Solar Power (Official Music Video),2021-06-10T22:00:32Z,4338765,30831,376413,9138,2021-06-12T08:37:08.554310
4,jbalvinVEVO,"J. Balvin, Jay Wheeler - Otro Fili (Official Video)",2021-06-11T00:00:09Z,2940990,7715,207819,2807,2021-06-12T08:37:08.554310
5,RauwAlejandroTv,Rauw Alejandro - Todo de Ti (Official Behind The Scenes),2021-06-10T22:00:09Z,2770116,1799,66584,1682,2021-06-12T08:37:08.554310
6,America's Got Talent,Golden Buzzer: Nightbirde&#39;s Original Song Makes Simon Cowell Emotional - America&#39;s Got Talent 2021,2021-06-09T02:01:09Z,13910982,33130,462876,4329,2021-06-12T08:37:08.554310
7,CBS Sports HQ,"Floyd Mayweather vs Logan Paul: Fight goes the distance [Highlights, recap] | CBS Sports HQ",2021-06-07T05:40:56Z,15695708,26268,138670,21578,2021-06-12T08:37:08.554310
8,TheEllenShow,TWICE Performs &#39;Alcohol Free&#39;,2021-06-10T00:00:17Z,3300247,15829,247961,6669,2021-06-12T08:37:08.554310
9,BANDAI NAMCO Entertainment Europe,ELDEN RING - Official Gameplay Reveal,2021-06-10T19:45:37Z,1588021,10315,96872,1336,2021-06-12T08:37:08.554310
10,The Sims,The Sims 4 Cottage Living: Official Reveal Trailer,2021-06-10T15:00:12Z,1299226,11820,101577,1319,2021-06-12T08:37:08.554310
11,HunchoTendru,&quot;Having Our Way&quot;| All Star Team,2021-06-12T08:19:01Z,1206117,5343,72136,840,2021-06-12T08:37:08.554310
12,Netflix,Masters of the Universe: Revelation | Official Teaser | Netflix,2021-06-10T16:15:02Z,2628266,14738,109957,1173,2021-06-12T08:37:08.554310
13,BillieEilishVEVO,Billie Eilish - Lost Cause (Official Music Video),2021-06-02T16:00:12Z,41109740,157894,2520618,88947,2021-06-12T08:37:08.554310
14,PoloGVEVO,"Polo G - No Return (Official Video) ft. The Kid LAROI, Lil Durk",2021-06-11T15:00:09Z,1795317,17641,183728,1435,2021-06-12T08:37:08.554310
15,Jeremy Lynch,9 YEAR OLD ME AFTER WATCHING SPIDER-MAN {part 2} #Shorts,2021-06-07T12:56:37Z,8004604,4994,599677,18838,2021-06-12T08:37:08.554310
16,Megan Thee Stallion,Megan Thee Stallion - Thot Shit [Official Video],2021-06-11T04:00:12Z,2846123,20423,260544,9577,2021-06-12T08:37:08.554310
17,boburnham,White Woman&#39;s Instagram -- Bo Burnham (from &quot;Inside&quot; -- ALBUM OUT NOW),2021-06-10T14:00:34Z,1664852,9371,124454,1145,2021-06-12T08:37:08.554310
18,Alex Warren,Alex Warren - One More I Love You (Official Music Video),2021-06-11T04:00:11Z,1051632,8148,120632,1359,2021-06-12T08:37:08.554310
19,MUSIC VIDEO,MUSIC VIDEO,2021-06-10T08:37:15Z,856308,4397,71049,318,2021-06-12T08:37:08.554310
20,Sibbu Giri,GIRLS TRIP AUR BHOOT ( Episode - 2 ) || Sibbu Giri || Aashish Bhardwaj,2021-06-09T06:30:10Z,2677638,8546,52967,7918,2021-06-12T08:37:08.554310
21,Mike Majlak Vlogs,THE NIGHT SHIFT: reuniting with logan paul,2021-06-10T19:35:40Z,928400,8342,66168,1134,2021-06-12T08:37:08.554310
22,Sydney Morgan,AVOCADO FACE MASK | SYDNEY MORGAN #SHORTS,2021-06-07T22:42:32Z,9491279,9860,826727,23766,2021-06-12T08:37:08.554310
23,Skip the Tutorial,23 Changes You Maybe Missed in 1.17 Minecraft,2021-06-11T15:33:48Z,1054208,3207,61695,816,2021-06-12T08:37:08.554310
24,JackSucksAtLife,I got a Guinness World Record with TommyInnit,2021-06-10T19:30:06Z,475922,4760,62518,308,2021-06-12T08:37:08.554310
