,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,riesha reacts,I GOT EMOTIONAL 😢.. Billie Eilish - Happier Than Ever (Live Performance) | Reaction,2021-08-10T17:08:16Z,1881098,17140,275574,2232,2021-08-11T02:37:07.439425
1,TheWeekndVEVO,The Weeknd - Take My Breath (Official Music Video),2021-08-06T04:00:09Z,16058112,44222,718446,9719,2021-08-11T02:37:07.439425
2,MrBeast,I Got Hunted By The FBI,2021-08-07T23:00:03Z,25852323,64957,1617721,16513,2021-08-11T02:37:07.439425
3,SSundee,*PLAYSTATION 5* Mod in Among Us,2021-08-09T16:00:18Z,6915444,13848,408169,7533,2021-08-11T02:37:07.439425
4,King Von,King Von - Demon (Official Video),2021-08-09T17:00:10Z,1811707,23470,178569,1804,2021-08-11T02:37:07.439425
5,Daniel Gizmo,Regina QUIT YouTube for Tik Tok,2021-08-10T15:00:06Z,2652034,4913,144897,4557,2021-08-11T02:37:07.439425
6,Guardian Football,&#39;I am here to say goodbye&#39;: Lionel Messi tearful as Barcelona exit looms,2021-08-08T11:15:45Z,1677584,2949,28778,733,2021-08-11T02:37:07.439425
7,Manchester United,Rampant Reds hit Everton for four | Manchester United 4-0 Everton | Highlights | Pre-Season 21/22,2021-08-07T16:00:08Z,3790554,2491,69355,1116,2021-08-11T02:37:07.439425
8,Redy Cinta Bola,Owen Beck VS Osasuna (9/8/2021) HD 1080i,2021-08-10T10:08:49Z,1347940,1410,26055,352,2021-08-11T02:37:07.439425
9,SPFL,Kyogo Furuhashi Scores Home Debut Hat-Trick! | Celtic 6-0 Dundee | cinch Premiership,2021-08-08T23:00:14Z,1085833,1445,10940,263,2021-08-11T02:37:07.439425
10,Tottenham Hotspur,Heung-min Son scores the winner against Arsenal! HIGHLIGHTS | SPURS 1-0 ARSENAL,2021-08-08T16:59:21Z,1426938,2759,24172,623,2021-08-11T02:37:07.439425
11,LilNasXVEVO,"Lil Nas X, Jack Harlow - INDUSTRY BABY (Official Video)",2021-07-23T04:00:12Z,71602357,278924,3110892,257339,2021-08-11T02:37:07.439425
12,LatinHype,"The Kid LAROI, Justin Bieber - STAY",2021-08-09T18:38:53Z,837472,648,23276,286,2021-08-11T02:37:07.439425
13,Jaiden Animations,Amazing Island: The Game You Wish You Played,2021-08-08T18:04:37Z,2765060,21239,277287,1209,2021-08-11T02:37:07.439425
14,WIRED,BTS Answer the Web&#39;s Most Searched Questions | WIRED,2021-08-04T16:00:09Z,7476007,40701,847613,6860,2021-08-11T02:37:07.439425
15,FAMILY BOOMS,Amazing Liquid Experiment #shorts by Family Booms,2021-08-06T13:00:23Z,11591463,872,358499,32726,2021-08-11T02:37:07.439425
16,PWR,Welcome to the Fortnite OLYMPICS!,2021-08-09T22:28:08Z,385820,1185,21526,195,2021-08-11T02:37:07.439425
17,Anasala Family Too,Bungee Jump Prank on Blindfolded Wife!! (Funniest CLIP),2021-08-09T17:31:08Z,873441,1659,88331,1795,2021-08-11T02:37:07.439425
18,Itsdanielmac,Complete Stranger Let&#39;s Me Party On His Super Yacht,2021-08-03T15:00:34Z,12130468,4278,656698,9393,2021-08-11T02:37:07.439425
19,Complex,Bobby Shmurda Goes Sneaker Shopping With Complex,2021-08-09T14:00:19Z,1024433,3620,47228,483,2021-08-11T02:37:07.439425
20,Bancily,40 Things YOU DIDN&#39;T Know About Fortnite,2021-08-09T20:10:28Z,377238,288,6108,194,2021-08-11T02:37:07.439425
21,BillieEilishVEVO,Billie Eilish - Happier Than Ever (Official Music Video),2021-07-30T16:00:09Z,24734330,76893,1445143,27740,2021-08-11T02:37:07.439425
