,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,The Tonight Show Starring Jimmy Fallon,BTS: Butter | The Tonight Show Starring Jimmy Fallon,2021-07-15T04:30:09Z,6001210,37902,995655,4096,2021-07-16T08:37:07.305246
1,The Tonight Show Starring Jimmy Fallon,BTS: Permission to Dance (TV Debut) | The Tonight Show Starring Jimmy Fallon,2021-07-14T04:30:11Z,10179803,43553,1354789,8469,2021-07-16T08:37:07.305246
2,ArianaGrandeVevo,Ariana Grande - my hair (Official Live Performance) | Vevo,2021-07-14T16:00:30Z,3301352,31686,390060,2409,2021-07-16T08:37:07.305246
3,CamiloVEVO,"Camilo, Shawn Mendes - KESI (Remix - Audio)",2021-07-14T16:00:06Z,2469788,20264,267951,3804,2021-07-16T08:37:07.305246
4,ImagineDragonsVEVO,Imagine Dragons - Wrecked (Official Music Video),2021-07-15T16:00:10Z,746974,6078,109063,480,2021-07-16T08:37:07.305246
5,Goodwin Family,Bringing Down the House #shorts,2021-07-04T06:47:53Z,56451711,6801,1553122,94673,2021-07-16T08:37:07.305246
6,MrBeast,"Offering Kids $100,000 To Quit School",2021-07-10T20:00:09Z,28252353,67852,1418083,18417,2021-07-16T08:37:07.305246
7,SHMVEVO,Swedish House Mafia - It Gets Better,2021-07-15T16:00:11Z,801326,4426,28639,1910,2021-07-16T08:37:07.305246
8,TheKidLAROIVEVO,"The Kid LAROI, Justin Bieber - Stay (Official Video)",2021-07-09T04:00:12Z,16598214,48385,802304,10576,2021-07-16T08:37:07.305246
9,Ryan Reynolds,Deadpool and Korg React,2021-07-13T16:39:18Z,8141291,15893,563865,3217,2021-07-16T08:37:07.305246
10,Bleacher Report,This Giannis Block On Deandre Ayton Had NBA Twitter Going WILD,2021-07-15T04:01:58Z,1326835,2839,19378,370,2021-07-16T08:37:07.305246
11,Genshin Impact,Character Teaser - &quot;Kamisato Ayaka: The Homeward Heron&quot; | Genshin Impact,2021-07-15T04:00:13Z,1845720,17270,213326,817,2021-07-16T08:37:07.305246
12,The Grand Tour,The Grand Tour Presents: Lochdown | Official Trailer | The Grand Tour,2021-07-15T08:59:52Z,1354214,4412,75949,324,2021-07-16T08:37:07.305246
13,Bastián Cortés,Friday Night Funkin- Release (SONG) GARCELLO //  Smoke &#39;Em Out Struggle,2021-07-15T00:35:49Z,388637,2954,26112,322,2021-07-16T08:37:07.305246
14,TesherVEVO,Tesher x Jason Derulo - Jalebi Baby (Official Video),2021-07-13T15:00:11Z,4107428,11486,239201,3173,2021-07-16T08:37:07.305246
15,BT Sport,&quot;This guy is a dirtbag!&quot; Dustin Poirier on Conor McGregor after heated UFC 264 main event.,2021-07-11T04:43:13Z,6761665,13552,78384,5477,2021-07-16T08:37:07.305246
16,NOW UNITED,Now United - Wave Your Flag (Official Music Video),2021-07-14T15:00:11Z,3667720,95518,277554,1918,2021-07-16T08:37:07.305246
17,PowerfulJRE,Joe on Conor McGregor&#39;s Leg Break,2021-07-14T17:52:25Z,3011853,6452,49254,1322,2021-07-16T08:37:07.305246
18,Polo G,Polo G - Toxic (Official Video),2021-07-14T17:00:13Z,1894517,15317,179047,1481,2021-07-16T08:37:07.305246
19,Lau Dumé,Nuevo WhatsApp Estilo IPhone en Android 2021,2021-07-12T17:14:28Z,708460,2386,39888,1255,2021-07-16T08:37:07.305246
20,Let's Game It Out,I Built a Nightmare Kingdom Where Nobody Is Sane or Safe - Going Medieval,2021-07-14T15:00:32Z,1106451,4201,70617,992,2021-07-16T08:37:07.305246
21,XXL,"DDG, Lakeyah, Morray and Coi Leray&#39;s 2021 XXL Freshman Cypher",2021-07-13T16:00:07Z,2627267,34706,112870,26488,2021-07-16T08:37:07.305246
22,CHASING DREAMS,Minecraft : Biggest pixel art creations #shorts,2021-07-15T14:23:47Z,11314642,2978,660888,21093,2021-07-16T08:37:07.305246
23,Dental Digest,Crazy TikTok Toothbrush! #shorts,2021-07-14T20:30:04Z,1740063,901,106133,3069,2021-07-16T08:37:07.305246
24,DVV Entertainment,"Roar Of RRR - RRR Making | NTR, Ram Charan, Ajay Devgn, Alia Bhatt | SS Rajamouli",2021-07-15T05:29:58Z,6551734,37450,463160,9541,2021-07-16T08:37:07.305246
25,Preston,Guessing YouTubers Using Only Their Oldest Video!,2021-07-14T20:20:20Z,2655258,21735,131069,1945,2021-07-16T08:37:07.305246
