,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Animation max,Awaken the jungle king clash of clans season challenges,2021-07-02T07:09:00Z,2977651,3823,92610,1873,2021-07-02T08:37:06.743563
1,Bizarrap,Nicky Jam || BZRP Music Sessions #41,2021-06-30T22:00:09Z,17082362,148967,2213491,16309,2021-07-02T08:37:06.743563
2,Bleacher Report,Patrick Beverley Gets Ejected After Shoving Chris Paul In Game 6 Loss,2021-07-01T04:28:10Z,2605700,6562,15715,692,2021-07-02T08:37:06.743563
3,Fortnite Fun TV,She is foxy but not enough #Shorts,2021-06-29T00:47:43Z,44142183,912,1852692,46108,2021-07-02T08:37:06.743563
4,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,31813065,70238,1124689,35447,2021-07-02T08:37:06.743563
5,Veritasium,"A Physics Prof Bet Me $10,000 I&#39;m Wrong",2021-06-30T18:31:01Z,2802398,23209,226616,1943,2021-07-02T08:37:06.743563
6,SmarterEveryDay,"How Does A Carburetor Work? | Transparent Carburetor at 28,546 fps Slow Mo - Smarter Every Day 259",2021-06-30T16:01:11Z,1958754,13235,144887,731,2021-07-02T08:37:06.743563
7,Jake Fellman,Minecraft RTX 58% HEROBRINE #Shorts,2021-06-30T11:44:36Z,994915,617,63634,2601,2021-07-02T08:37:06.743563
8,Beast Reacts,Inside an Ice Cream Factory!,2021-06-28T20:14:23Z,8812924,18157,412247,5116,2021-07-02T08:37:06.743563
9,Doja Cat,"Doja Cat, The Weeknd - You Right (Official Video)",2021-06-25T04:00:10Z,30794322,45189,852711,14411,2021-07-02T08:37:06.743563
10,PlayStation,"Ghost of Tsushima Director&#39;s Cut - Announcement Trailer | PS5, PS4",2021-07-01T16:00:04Z,494469,3662,30646,780,2021-07-02T08:37:06.743563
11,Kiry Curu,Kiry Curu - Amaneci Chuky | Video Oficial | Dir Rochy RD,2021-06-29T16:32:44Z,1100441,4886,69519,860,2021-07-02T08:37:06.743563
12,MrBeast Gaming,1 vs 100 Player Manhunt!,2021-06-30T19:25:11Z,7564789,25425,407679,6531,2021-07-02T08:37:06.743563
13,HYBE LABELS,[BIGHIT MUSIC] RAP-STAR BASE CAMP &quot;HIT IT BASE 2021&quot;,2021-07-01T15:00:19Z,900464,12854,223742,610,2021-07-02T08:37:06.743563
14,The Royal Family Channel,Prince William and Harry Unveil Diana Statue on What Would Have Been Her 60th Birthday,2021-07-01T15:15:28Z,859162,5254,16159,734,2021-07-02T08:37:06.743563
15,10kchallenge,Trending video copyrights disclaimer from https://youtu.be/uTQnMukAhsg,2021-06-29T10:38:18Z,127296728,3523,3748320,103312,2021-07-02T08:37:06.743563
16,MoneybaggYoVEVO,Moneybagg Yo - Wockesha (Official Music Video),2021-06-30T16:00:12Z,1288821,3621,53207,1025,2021-07-02T08:37:06.743563
17,carwow,Bugatti Chiron v F1 Car: DRAG RACE,2021-06-26T08:05:42Z,7702366,30677,381224,4414,2021-07-02T08:37:06.743563
18,ChrisMD,We Took 100 Shots vs a Premier League Keeper and Scored ___ Goals,2021-06-29T19:11:54Z,2185541,2031,118737,552,2021-07-02T08:37:06.743563
19,Bretman Rock,Is Bretman Rock Moving to the Jungle? | 30 Days With: Bretman Rock,2021-06-30T20:00:12Z,1192198,3489,100532,493,2021-07-02T08:37:06.743563
