,username,video_title,publish_time,view_count,comment_count,like_count,dislike count,api_call_time
0,Beast Reacts,Inside an Ice Cream Factory!,2021-06-28T20:14:23Z,7619328,18191,382216,4426,2021-06-30T20:37:07.803510
1,Ed Sheeran,Ed Sheeran - Bad Habits [Official Video],2021-06-25T04:00:33Z,25830178,66947,1028359,31423,2021-06-30T20:37:07.803510
2,Bruno Mars,"Bruno Mars, Anderson .Paak, Silk Sonic - Leave The Door Open (Live from the BET Awards)",2021-06-28T07:00:11Z,3415519,7806,205099,1121,2021-06-30T20:37:07.803510
3,Doja Cat,"Doja Cat, The Weeknd - You Right (Official Video)",2021-06-25T04:00:10Z,25467802,43339,786197,13072,2021-06-30T20:37:07.803510
4,Fortnite Fun TV,She is foxy but not enough #Shorts,2021-06-29T00:47:43Z,4890687,154,217095,13766,2021-06-30T20:37:07.803510
5,Kiry Curu,Kiry Curu - Amaneci Chuky | Video Oficial | Dir Rochy RD,2021-06-29T16:32:44Z,576535,4314,54799,497,2021-06-30T20:37:07.803510
6,Dude Perfect,Cell Phone Stereotypes,2021-06-28T22:00:08Z,7463195,18228,378725,4780,2021-06-30T20:37:07.803510
7,10kchallenge,Trending video copyrights disclaimer from https://youtu.be/uTQnMukAhsg,2021-06-29T10:38:18Z,107947851,3044,3280469,75586,2021-06-30T20:37:07.803510
8,Romina Gafur,This took so long!! #Shorts,2021-06-28T03:05:26Z,4559875,676,133075,7381,2021-06-30T20:37:07.803510
9,Mumbo Jumbo,Hermitcraft 8: Episode 3 - TREE WAR!,2021-06-29T20:31:06Z,1571273,11326,114578,539,2021-06-30T20:37:07.803510
10,ChrisMD,We Took 100 Shots vs a Premier League Keeper and Scored ___ Goals,2021-06-29T19:11:54Z,1483787,1719,92696,332,2021-06-30T20:37:07.803510
11,LilBabyVEVO,Lil Baby &amp; Lil Durk - Man of my Word (Official Video),2021-06-29T20:00:01Z,1110169,5924,72085,656,2021-06-30T20:37:07.803510
12,Unidentified animator,Hermitcraft season 8 | good times with scar gets a big hat | animation,2021-06-30T19:25:08Z,735038,19262,54269,277,2021-06-30T20:37:07.803510
13,Premier Boxing Champions,"Gervonta Davis vs Mario Barrios Knockout HIGHLIGHTS: June 26, 2021 - PBC on Showtime PPV",2021-06-27T06:27:34Z,4868402,7364,41211,2341,2021-06-30T20:37:07.803510
14,Ben Foster - The Cycling GK,Chris MD &amp; Miniminter VS Premier League Goalkeeper!!! | Ben Foster - The Cycling Gk,2021-06-29T19:25:40Z,521032,1307,51361,90,2021-06-30T20:37:07.803510
15,Jake Paul,My proudest moment as a brother..,2021-06-29T17:39:57Z,741717,1308,60385,3636,2021-06-30T20:37:07.803510
16,Windies Cricket,Highlights | West Indies vs South Africa | Thriller Decided By 1 Run! | 3rd CG Insurance T20I 2021,2021-06-29T22:34:45Z,844071,669,14941,604,2021-06-30T20:37:07.803510
17,Stuff Made Here,Why did I make NINE different catapults?,2021-06-29T18:40:38Z,1110550,5179,112806,519,2021-06-30T20:37:07.803510
18,MrShortsofficial,Greatest samurai challenge #shorts #Shorts #youtubeshorts,2021-06-30T12:16:00Z,11346937,429,332649,20371,2021-06-30T20:37:07.803510
19,CBSDFW,"Driver Shoots, Kills Armed Motorcyclist Who Came Towards Him On I-35, Fort Worth Police Say",2021-06-30T03:08:07Z,615909,6944,9362,316,2021-06-30T20:37:07.803510
20,MadisonBeerMusicVEVO,Madison Beer - Reckless (Official Music Video),2021-06-29T04:00:11Z,1424781,10308,181611,1933,2021-06-30T20:37:07.803510
21,Windies Cricket,Highlights | West Indies vs South Africa | Lewis &amp; Gayle Star! | 1st CG Insurance T20I 2021,2021-06-26T23:10:08Z,3550534,3696,75269,2218,2021-06-30T20:37:07.803510
22,FloBikes,Spectator Causes Entire Peloton To Crash At Tour de France,2021-06-26T16:32:06Z,5151305,8077,19588,1349,2021-06-30T20:37:07.803510
23,THE SHADE ROOM,Jack Harlow Shoots His Shot At Saweetie,2021-06-29T22:20:14Z,381074,1534,11732,194,2021-06-30T20:37:07.803510
24,Paramount Pictures,Clifford the Big Red Dog (2021) - Official Trailer - Paramount Pictures,2021-06-29T12:59:02Z,3255833,3507,16299,2294,2021-06-30T20:37:07.803510
25,David Dobrik,SURPRISING FRIEND WITH LIFE CHANGING SURGERY!! (EMOTIONAL),2021-06-29T21:25:00Z,3873979,13170,373822,4789,2021-06-30T20:37:07.803510
26,Boston Dynamics,Spot&#39;s On It,2021-06-29T13:00:03Z,612838,3867,46968,1235,2021-06-30T20:37:07.803510
27,Genshin Impact,New Character Demo - &quot;Kaedehara Kazuha: Wandering Winds&quot; | Genshin Impact,2021-06-28T04:00:32Z,2361092,20776,245069,885,2021-06-30T20:37:07.803510
28,Austin Sprinz,Colored Zorbo + Fan #shorts,2021-06-15T21:15:59Z,29555652,1196,421273,30415,2021-06-30T20:37:07.803510
29,Filmy Sort,South Indian New Movie 2021||A1 Express||Krack||Hindi Dubbed||সাউথ নিউ মুভি||Filmy Sort,2021-06-27T13:23:44Z,15234336,8075,340402,15322,2021-06-30T20:37:07.803510
30,MrBeast,I Spent 50 Hours In Prison,2021-06-26T20:00:02Z,26247784,79939,1445237,20243,2021-06-30T20:37:07.803510
31,Sidemen,THE WHEEL: SIDEMEN EDITION,2021-06-27T17:01:46Z,7051119,24026,486238,2598,2021-06-30T20:37:07.803510
32,GabeSweats,norway&#39;s criminal justice system,2021-06-27T19:00:02Z,5573284,12419,401891,7217,2021-06-30T20:37:07.803510
33,PWR,Fortnite but the Most Eliminations = $3500,2021-06-29T17:08:52Z,274778,872,12880,83,2021-06-30T20:37:07.803510
34,BLACKPINK,BLACKPINK x Today&#39;s Top Hits,2021-06-24T15:00:03Z,7540569,50189,1057070,10395,2021-06-30T20:37:07.803510
35,men vs wild nepal,https://youtu.be/ZRgjE_I7qMM,2021-06-22T18:47:23Z,77871755,2144,1257671,110276,2021-06-30T20:37:07.803510
36,SidemenReacts,Sidemen React to Top W2S Rage Moments!,2021-06-29T15:00:01Z,1363391,2050,106456,423,2021-06-30T20:37:07.803510
37,PavloBobo,How is this possible? #shorts Cool Tiktok video by PavloBobo,2021-06-21T08:19:36Z,17558843,908,117315,26810,2021-06-30T20:37:07.803510
38,WWE,"Edge returns to launch a surprise attack on Roman Reigns: SmackDown, June 25, 2021",2021-06-26T02:41:30Z,4026457,8202,107934,3162,2021-06-30T20:37:07.803510
39,APF JJ,&quot;ENGLISH FAN LIMBS!&quot; American Soccer Fan Reacts to WHEN ENGLAND FINALLY BEAT GERMANY,2021-06-30T18:57:54Z,384443,3116,25153,510,2021-06-30T20:37:07.803510
40,MORGENSHTERN,"MORGENSHTERN - ARISTOCRAT (Official Video, 2021)",2021-06-15T10:30:03Z,21681361,62353,1024199,107965,2021-06-30T20:37:07.803510
41,f-oh-zee-uh,Faouzia - Hero (Official Acapella) (Snippet),2021-06-30T10:29:17Z,243168,1509,19069,145,2021-06-30T20:37:07.803510
42,Windies Cricket,Highlights | West Indies vs South Africa | Proteas Level the Series! | 2nd CG Insurance T20I 2021,2021-06-27T22:38:24Z,1872430,966,33916,1029,2021-06-30T20:37:07.803510
43,DaBaby,DaBaby - Red Light Green Light (Official Video),2021-06-25T13:40:38Z,7912692,25377,377570,9344,2021-06-30T20:37:07.803510
44,FORMULA 1,Race Highlights | 2021 Styrian Grand Prix,2021-06-27T15:53:18Z,4220029,4688,84941,1185,2021-06-30T20:37:07.803510
45,Deji,Reunion With My Brother,2021-06-20T19:37:55Z,7063751,44105,807367,3547,2021-06-30T20:37:07.803510
