,user_name,game_name,title,viewer_count,started_at,api_call_time
0,xQcOW,Grand Theft Auto V,CHILL THEN LOWER VAULT (SEASON FINALE) DISCOVERING THE SECRETS (GONE WRONG)(GONE TERRIBLE),51248,2021-06-21 05:49:47,2021-06-21T08:06:02.333700
1,summit1g,Grand Theft Auto V,NoPixel Main. Merch dropped summit1g.gg  [ @summit1g ],31080,2021-06-20 20:41:32,2021-06-21T08:06:02.333700
2,TenZ,VALORANT,SEN TENZ 2X MASTERS WINNER | !aimlab !account,25470,2021-06-21 06:40:40,2021-06-21T08:06:02.333700
3,Aydan,Call of Duty: Warzone,High Kill Games w/ Dani | !loadouts !yt,13527,2021-06-21 00:19:15,2021-06-21T08:06:02.333700
4,MitchBruzzese,Music,Mitch_1010,12358,2021-06-21 02:06:39,2021-06-21T08:06:02.333700
5,aceu,Naraka: Bladepoint,NRG aceu // im home with the milk // !socials,10843,2021-06-21 03:07:00,2021-06-21T08:06:02.333700
6,iiTzTimmy,Apex Legends,TOMORROW. 100 ARENA WINS IN A ROW IN ONE STREAM ROUND 2! !schedule // Follow my socials @iiTzTimmy,9914,2021-06-21 03:44:21,2021-06-21T08:06:02.333700
7,39daph,Minecraft,big moist johnsons explore cave world,9698,2021-06-21 02:54:08,2021-06-21T08:06:02.333700
8,Punz,VALORANT,yo | !gfuel !merch | @Punztw on Twitter and Insta,8897,2021-06-21 02:32:19,2021-06-21T08:06:02.333700
9,Fresh,Fortnite,duos w/ lazarbeam || USE CODE FRESH || #EpicPartner,8462,2021-06-21 05:39:24,2021-06-21T08:06:02.333700
10,RATIRL,League of Legends,👽  RATIRL Gaming Monday !GFUELcod perhaps bit mad? :-) !GFUEL    =o calm stream wins today nd positiv,7008,2021-06-21 04:34:22,2021-06-21T08:06:02.333700
11,Silky,Grand Theft Auto V,SLG-A-THON! Sanctioned RP | !sub !prime !yt !ig,6860,2021-06-21 03:09:35,2021-06-21T08:06:02.333700
12,its_iron,Call of Duty: Warzone,Battle Royale School is back ON! | 3rd place Baka Bro's tourney | !Merch !GFUEL !Evolve !Metaview !Kovaak,6611,2021-06-21 00:50:39,2021-06-21T08:06:02.333700
13,fuslie,Minecraft,happy father's day! GTA THEN MINECRAFT?,6418,2021-06-21 02:08:56,2021-06-21T08:06:02.333700
14,lilypichu,VALORANT,otv valo,6346,2021-06-21 07:15:58,2021-06-21T08:06:02.333700
15,koil,Grand Theft Auto V,soze,5951,2021-06-20 22:26:45,2021-06-21T08:06:02.333700
16,sinatraa,VALORANT,sinatraa - ranked !newvid,5942,2021-06-21 02:48:45,2021-06-21T08:06:02.333700
17,x2Twins,Fortnite,THANOS CUP!!,5937,2021-06-21 07:57:01,2021-06-21T08:06:02.333700
18,Rogue,Apex Legends,NRG Rogue · PRED GRINDER · !emotes · Twitter: @TTrebb,5493,2021-06-21 03:05:20,2021-06-21T08:06:02.333700
19,Ash_on_LoL,Grand Theft Auto V,cute city (ꈍᴗꈍ) AYAYA !ground,5362,2021-06-21 01:23:16,2021-06-21T08:06:02.333700
20,GTAWiseGuy,Grand Theft Auto V,Interceptor Trials - Underwood | NoPixel Main !eternal #ad,4841,2021-06-21 06:15:57,2021-06-21T08:06:02.333700
21,Lysium,Grand Theft Auto V,🐝 CG WAR?! BOBCAT?! PALETO?! | BENJI | NoPixel GTA RP | @LysiumGG | youtube.com/Lysium,4273,2021-06-21 07:00:22,2021-06-21T08:06:02.333700
22,k3soju,Teamfight Tactics,"C9 k3soju | 1248 LP Start | IT ACTUALLY CLICKED, COACHED BY MILK, AVERAGE 1 | !yt !vegas",4202,2021-06-21 06:56:04,2021-06-21T08:06:02.333700
23,cdewx,World of Warcraft,<OTK> Cdew: ARENA !corsair,4125,2021-06-21 00:56:40,2021-06-21T08:06:02.333700
24,pokelawls,,LATE NIGHT CHILL GAMESZ,4010,2021-06-21 05:34:12,2021-06-21T08:06:02.333700
25,AdmiralBulldog,Dota 2,UHM,3540,2021-06-21 06:51:31,2021-06-21T08:06:02.333700
26,hJune,Minecraft,becoming moist in the caveworld | twitter: @h7une,3438,2021-06-21 00:23:19,2021-06-21T08:06:02.333700
27,skippypoppin,,suffering,3437,2021-06-21 02:24:23,2021-06-21T08:06:02.333700
28,roflgator,Grand Theft Auto V,(NoPixel) COP RP WITH MEECH THEN MUCKING IT UP,3323,2021-06-21 04:29:30,2021-06-21T08:06:02.333700
29,superjj102,Hearthstone,Bg´s with Bobby and friends,3129,2021-06-21 05:43:51,2021-06-21T08:06:02.333700
30,AZRA,Just Chatting,💦IM UR GIRLFRIEND💦 !socials !s,3120,2021-06-21 06:11:13,2021-06-21T08:06:02.333700
31,BobRoss,Art,Bob Ross - Weekend Marathon! Beginning Fridays at 12PM EDT.,3113,2021-06-20 15:50:47,2021-06-21T08:06:02.333700
32,Ohmwrecker,Dead by Daylight,DEAD by DAYLIGHT! (1337 IQ PLAYS) RESIDENT EVIL CHAPTER! | THE OHMZONE! :D,3023,2021-06-21 04:30:29,2021-06-21T08:06:02.333700
33,Tyceno,NBA 2K21,1v1 STAGE BEST SHOT CREATOR WIN STREAK !sub,3020,2021-06-21 06:49:24,2021-06-21T08:06:02.333700
